,Comparison,Slope_Gbm,R_squared_gbm,P_value_Gbm,Slope_kidney,R_squared_kidney,P_value_kidney,Slope_Endo,R_squared_Endo,P_value_Endo,Slope_Ovar,R_squared_Ovar,P_value_Ovar,Slope_Brca,R_squared_Brca,P_value_Brca,Slope_Luad,R_squared_Luad,P_value_Luad,Slope_hnscc,R_squared_hnscc,P_value_hnscc,Slope_colon,R_squared_colon,P_value_colon
405,DIAPH1,-0.04523744389826877,0.041499501199797305,0.03361562493793554,0.6017125424629745,0.6736433365582779,1.4418149545196573e-48,-0.10526229185862636,0.03580412984201212,0.023122299188871098,-0.04135724130143577,0.002621485975965411,0.6075154336399613,0.1305342526267324,0.09463815141552318,0.000824462458776904,,,,0.029570840858408942,0.009611091945764077,0.19295426959781714,-0.275700418030417,0.1439875926693393,3.8173453205880764e-08
406,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
407,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
408,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
409,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
410,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
411,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
412,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
413,ACLY,-0.04745171031268079,0.04132350924095967,0.03400218177076681,1.3676219242446537,0.7984916172458967,1.0475262685709178e-68,-0.11807391569774868,0.026747410179302752,0.05015257488848183,-0.007172372819565614,9.63734739556236e-05,0.9216003078828224,-0.09322111376347901,0.03796094703085285,0.036924695094220764,,,,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05,-0.2725623897260775,0.1301193279570487,1.9179886539567095e-07
414,MAG,-0.18826899531782906,0.0412565949504367,0.034150352896334314,,,,,,,,,,,,,,,,,,,,,
415,NPC1,-0.04538531050803637,0.04097173701094296,0.03478860045773692,0.3363846258812108,0.3076273591720785,4.8243646398487435e-17,0.29544261288431245,0.1322029217133871,7.484271097914354e-06,0.002728115826426948,1.2376104462750145e-05,0.9718661553964946,0.3103901902581749,0.15362397722781074,1.4782533693355072e-05,,,,0.22124656934707865,0.13973660472805485,2.751476541226258e-07,-0.3283523054742887,0.08985667778077097,2.9251513582403044e-05
416,MEF2D,-0.035683004906202534,0.04093677232591866,0.03486778345398193,0.2659172644699106,0.31532754494998466,1.6291611703439663e-17,-0.06931100755034883,0.006197108668383054,0.3483040395643552,0.2510153292773037,0.12072136493297445,0.00032326792471195167,-0.07170930196027554,0.03610918923710863,0.041942111436639104,,,,-0.05979268045724843,0.05209986836061632,0.0021811473761712,0.2277372689532426,0.06165865757947706,0.070220435668911
417,NGFR,0.08858258997600396,0.04068750930597377,0.03543768335597315,-0.045640069033310235,0.0035775055260044157,0.5217851665809874,0.4294483862930574,0.08035723972896655,0.013720451261251316,1.1680279034458882,0.2269632096440609,3.504934122985043e-05,0.0478663772364301,0.002035872535234913,0.7026624168315407,,,,-0.13292492905249606,0.018703450166603457,0.06871013147369734,,,
418,MAP3K2,-0.033186472887633316,0.0406342013038681,0.035560803852131465,0.17687435703809284,0.34704149466043344,1.6384519880062734e-19,-0.13625200568981086,0.17765375290165275,1.432621538816877e-07,0.187302832217432,0.07662184023691579,0.004647187330094172,0.03753993318442625,0.01622093181124658,0.1749689290180437,,,,0.07236499173244687,0.09119077502943278,4.1934162618021054e-05,-0.05213406789318354,0.0027718358625683057,0.7312411470556227
419,RALB,-0.04190471957681599,0.040550905008503314,0.035754068459215936,-0.09492920071512144,0.03418023238391272,0.009859718620242859,0.29333864109810914,0.1474550916334348,2.0213842552318613e-06,0.2753502339625133,0.17712216166119465,9.576690678100153e-06,0.12912812938476634,0.033699433709092626,0.04954987114575153,,,,0.12691989395995926,0.0869141310882969,6.477005244912168e-05,0.0899191939657457,0.015398580772913124,0.08232754355800695
420,CYCS,-0.08888203323688919,0.04053487147689956,0.035791393592407975,-1.005163850700843,0.6513321617235697,8.378644132325563e-46,-0.2630963170407141,0.11720633499318073,2.6681921530811174e-05,-0.26061884500043137,0.018268377511141742,0.17343647724822905,0.04768657697339433,0.005212460328477546,0.4432158997548097,0.25918509810318296,0.08197369206183851,2.41138761204375e-05,-0.23885131041087695,0.10049125692344886,1.6231228123019367e-05,-0.07856888802122361,0.003504726523803613,0.4086004010760193
421,NCOA1,0.0342158290104746,0.04046507344995736,0.03595434777749856,-0.14600784076544798,0.15560909457305422,1.260326120109608e-08,0.003298796549427102,3.822763451509442e-05,0.9413698369182092,0.3195682881576123,0.0704178090649704,0.006748081893856412,-0.0017056940026519052,1.3471300599037383e-05,0.9689461817610124,,,,-0.10630147108219536,0.05708048131066716,0.0017583441437062106,,,
422,PAK4,0.031734839077716286,0.04033125894679235,0.03626889966591215,-0.1624235558937633,0.2978133555696676,1.8926472641441543e-16,0.00633727863746053,0.0002525233709693138,0.8500600703448543,0.1486842451479342,0.03215497474097217,0.06992597681855853,-0.0005647036730596869,9.031676092572799e-07,0.9919574200323518,,,,0.0587382076120872,0.02246131873762756,0.04585415262475216,0.13393697936264126,0.0364953795628598,0.008635979499263674
423,PPP3CC,-0.06796251216430016,0.04024927378569396,0.0364630185351909,0.23442540063675585,0.3110212351991111,2.9940764823278705e-17,-0.07770493974753627,0.015010184186259688,0.14349574996911538,0.17930072347913178,0.04025860455701368,0.04213412560659063,0.0690378080690857,0.025610482674241482,0.08755443724975857,-0.21835312049571612,0.12027951595869893,2.3514357871051983e-07,-0.101591137276786,0.0942380673519569,3.074408595862852e-05,0.36981785106579546,0.21587009351901584,0.0520639808749809
424,CACNB3,-0.10459537855854448,0.04017306215293627,0.036644427826803765,0.2103176254309477,0.09210049856846564,0.08101844661933047,0.2052457973746896,0.0424265883834735,0.013256523333674058,0.6343070357860072,0.0665003449629022,0.08721594408335116,0.050398682097434325,0.004051476139343446,0.4991599122535886,,,,,,,,,
425,NEDD4,-0.04373137563207197,0.04016631372719683,0.0366605361271751,0.4952773259952625,0.6680315282466522,7.43903387440579e-48,0.06039966646013165,0.002882342294803134,0.5227607108758274,0.3822622095465059,0.1901691085429676,4.136429937548827e-06,0.020347270352879667,0.0013000043096835568,0.7020508867174298,,,,0.09121044541082972,0.06907843784514155,0.00039354394617364735,0.2279222029468612,0.04184389718626275,0.003934234628867146
426,NEDD4,-0.04373137563207197,0.04016631372719683,0.0366605361271751,0.4952773259952625,0.6680315282466522,7.43903387440579e-48,0.06039966646013165,0.002882342294803134,0.5227607108758274,0.3822622095465059,0.1901691085429676,4.136429937548827e-06,0.020347270352879667,0.0013000043096835568,0.7020508867174298,,,,0.09121044541082972,0.06907843784514155,0.00039354394617364735,0.2279222029468612,0.04184389718626275,0.003934234628867146
427,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
428,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
429,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
430,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
431,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
432,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
433,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
434,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
435,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
436,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
437,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
438,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
439,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
440,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
441,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
442,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
443,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
444,GNAS,0.05674777505419719,0.040131583247134436,0.03674355234197309,0.21819861704224128,0.14821476708188455,9.286757842234414e-06,0.29409803249588723,0.1908229816511592,4.403874807230932e-08,0.26905098107815617,0.1288547545089452,0.00019646510474667541,0.0798399236895254,0.04500952387157717,0.0824106268779445,,,,-0.003214210185799417,9.570658931859716e-05,0.8968791829238528,0.2949768274955324,0.12961424393943674,2.033352583817433e-07
445,TOP2A,0.10640171406995824,0.04005702615002033,0.0369224214049482,0.6664217351097951,0.4439050231892387,4.226123210464126e-13,-0.3557531603472189,0.04732882438474769,0.008810533525842646,-0.3997637032241804,0.1557765903429878,3.699038096422507e-05,0.07212934223680426,0.003765972409520629,0.514711788115372,,,,0.32104423641659074,0.1322824462825356,6.030535803642403e-07,-0.796405693881176,0.1961680753353266,7.162315543255493e-11
446,PDGFRB,-0.05003272171399454,0.0399742424195573,0.037122079261450634,-0.2695654303800063,0.263258647345521,2.0217212269475846e-14,0.6061882702538011,0.21032194274937446,7.4450735687206905e-09,0.6954199544272959,0.20247430366545013,1.854999800378084e-06,0.12846911187399868,0.03961226424990464,0.032973419185013314,,,,0.06140013530228219,0.018513296800913053,0.07014758304988747,0.1484772427244137,0.033822362942540235,0.00968277970803778
447,PLA2G12A,-0.09610990486566373,0.03983463270202705,0.037461316307943436,-0.16542113886492688,0.035395939099604215,0.017920297957948358,-0.07695990152722143,0.0053596545092442814,0.3831918893089171,-0.1357243184134846,0.00740860524490567,0.4279534874504803,-0.2755749617127103,0.07760208048205237,0.0025729908558065075,,,,-0.1095942831007694,0.03642545550767506,0.01931091012198148,-0.17428150905240128,0.053669344991139255,0.13024622379730866
448,NOS1,-0.11280277726073155,0.039813055546030235,0.037514031167276855,-0.4290712627278576,0.13151880621662393,1.5421497911139592e-05,,,,,,,0.13812222864026724,0.002562122957781758,0.724279329008909,,,,-0.2806004744611305,0.07593499033368542,0.0002876268067227482,0.7185940740469535,0.14913646798270128,0.00018561522233595735
449,RAP1B,-0.037487865863398286,0.03978241586801548,0.03758901807793308,-0.09032964969647586,0.09592198502149993,1.1104853591556073e-05,0.2839874842891878,0.1702167881727193,2.7693570758098004e-07,0.226770097378996,0.040894465400215886,0.04050946094082671,0.11961834269374225,0.057144421710557565,0.010084251959571414,,,,0.04255507393244048,0.01798508656675013,0.07431071193239848,0.193926464434658,0.04212044378732323,0.00381451210179228
450,COL6A1,-0.1209252713037276,0.03977727915801275,0.037601604683369205,0.35290939841109265,0.2188954471281664,6.0538508873906964e-12,0.6199979992204794,0.08268988293866296,0.0004745242047277976,1.1444712466970135,0.3051628928761152,1.4534519840819807e-09,0.14550423857291725,0.01870766348399231,0.1449522080581923,,,,-0.09405104350061544,0.02002322061860016,0.05955388320258428,1.332183060006198,0.3143445029843815,1.0551415320139084e-17
451,JAK2,-0.040539418273145916,0.0393728622480774,0.038606335391186214,0.2709941945631724,0.2640109198194399,1.830338383918973e-14,0.06705889106064508,0.010316699626338929,0.2520589162231825,0.4187016163221559,0.11171130278149713,0.017679076647596468,0.06687493856356352,0.020210767235396238,0.14218794614249874,,,,-0.10097447046550576,0.052145325178468406,0.0034703684913400933,,,
452,PKN2,0.04706796718250386,0.03924581024207737,0.038927671676910885,-0.1442846748485541,0.3448820890524113,2.256336987645435e-19,-0.020715926531855985,0.003353396080168532,0.4905560663832192,-0.08490994487963274,0.027169263606396956,0.09614487909061048,0.003931868619701646,0.00015261470830934079,0.8957462186915972,,,,0.0725979295293044,0.07631923461220237,0.00018943846923668735,0.18295820596832954,0.1222270857521146,4.763603682165838e-07
453,PRKAR2B,-0.14235349129937647,0.0392237293171829,0.038983799227608515,-1.1589829636179902,0.720785240964015,4.365577232977515e-55,0.06562959523904482,0.0011309000325733188,0.6890516178727171,0.4532397265566698,0.09366623716740363,0.001666800773554108,-0.17319260823701255,0.03827884371359068,0.03612776434116841,,,,-0.5310578048319818,0.2533403080991024,8.027764409537378e-13,1.0140111658055784,0.30610661431894143,3.424600354252917e-17
454,SERPINE1,-0.13902930891700413,0.0391871021294376,0.03907708633112799,1.0751108646754977,0.4611991465644962,1.387767176159509e-27,,,,0.35997479093200496,0.032189975811685534,0.09834563487304043,0.5744341196823132,0.23490139469422225,3.7067927522553157e-07,,,,0.7168476096379179,0.2773187025654913,4.347641644086583e-14,0.6359985103672006,0.17392894367136394,5.364828930734202e-07
455,RBX1,-0.06394417034009575,0.03913495558137162,0.03921029822950254,0.026246239516579645,0.01832633772868733,0.05983051636300939,-0.01719692701499741,0.0016399374731077586,0.6298654968202884,-0.05829908806248881,0.0066414098758741606,0.4131568703000656,0.004413091925765914,0.000231401127364447,0.8718126779729306,,,,0.05084100857806097,0.0231404368108533,0.04265779060074892,0.01598217067352001,0.0009573943121079949,0.6660115404161566
456,SLC6A13,-0.29767950817514954,0.14815962423663462,0.03922114712544606,-0.557856664983923,0.2283980869019877,1.8317747763943986e-12,,,,,,,,,,,,,,,,,,
457,MGST1,-0.11313885740144347,0.03912405071753594,0.03923821469540238,-0.0549513757152869,0.005834252642175871,0.3014259971162188,0.4758118250943224,0.05938632140831615,0.0032469491591671533,0.4766230361036311,0.04313941108210413,0.03527235373562313,0.3015760533291286,0.04596207731608367,0.021405423517757042,0.3619359276571407,0.12250888007256955,1.7883706103606503e-07,-0.007672740319065761,5.02866844963542e-05,0.9251532363028842,0.12761214133267973,0.008399192026683006,0.20024994946460328
458,GFAP,0.13964838507358096,0.03897841584769757,0.03961301451961943,,,,0.2464458546068673,0.027402907991479233,0.09470657834160308,0.6992136424186437,0.24171842495960985,1.3369906801598398e-07,0.4397099248790117,0.09719158713341196,0.01022408238037694,,,,-0.2829726011054224,0.037257239947458484,0.02183601327541234,1.6181504088653789,0.20964891143111905,0.05603550640322075
459,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
460,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
461,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
462,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
463,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
464,PDLIM5,0.06471256513854806,0.03897631984430356,0.0396184356244087,-0.11707288524955185,0.014305248193099803,0.2561227084993005,-0.28642962762155005,0.03899051312760063,0.01767884027546795,0.12122442382340425,0.005035301126471787,0.4762954701383551,0.07481183889339342,0.012269639576172196,0.23859221330894284,,,,-0.14591279906150975,0.03717406340247553,0.009923993977797713,0.017346302727181438,0.0004357570483096824,0.7709297938731808
465,EPB41L4B,-0.08415493923820065,0.03845845156210384,0.04098163426203885,-1.0619581239817686,0.4646110000822745,1.4963241122398964e-21,-0.028967523677540057,0.0018748313982283114,0.6180270945825539,-0.027864019872990614,0.00041787892178289296,0.8376080763952232,,,,,,,-0.06990825201705626,0.006138311054800486,0.3389615141661801,0.3731162419090436,0.09685762713514393,8.530166890798547e-06
466,EPHA2,0.06457806220336007,0.04230213108207456,0.041117970672079146,0.3831136442585159,0.2658674352930425,7.751090497748172e-12,0.09767927154123866,0.009305192907813752,0.2500792409823869,-0.027813336988523733,0.0009510115446464146,0.7571463724708347,,,,,,,0.12304056537186005,0.033006167374478264,0.015223593093831044,-0.3883376301361137,0.05336237703075007,0.0023671727199364692
467,MSN,0.08940496883480853,0.03836073064016171,0.04124425999012378,-0.04896987673338147,0.03207148340443842,0.012472742148890563,-0.048812066070163335,0.003567763398150096,0.4769866675527991,-0.03705296453182008,0.0024256908105038,0.6212737707239818,0.20891991258819026,0.21265949462441064,2.141732059650012e-07,,,,0.12555593466074666,0.10929253603281447,6.575660879538205e-06,0.5047314108697373,0.16553956955652596,2.975026955845135e-09
468,PPP2R2D,-0.07991933923300162,0.038078545567554814,0.04201245245973526,-0.1394441806587808,0.20883062260214413,2.1163605133171246e-11,0.048207731125038636,0.005173446460663006,0.3916063042003997,-0.037530112022244384,0.0015579103708458252,0.6922185792578337,-0.10002326744784076,0.04705912820084555,0.01987406387212184,-0.16726784248632368,0.07822717376455297,3.7696131187433495e-05,-0.07728831843075376,0.05812801958008194,0.0011871931687127675,0.662228018620702,0.2311582780973895,1.3875190079543049e-08
469,RAB2A,-0.056440025822779925,0.03793375204123647,0.04241235749626483,0.08532336269342643,0.05818371580502193,0.0007036177082611946,0.3738443771695368,0.12420176959528108,1.4773836138522344e-05,-0.19516903576782405,0.057631905850738636,0.014585712090382357,0.1031275872369618,0.036985506566377904,0.03948523778083871,,,,0.02496545723721257,0.004657716334633025,0.3653723100609341,-0.16384408105523265,0.05822496391813632,0.0006358366318835911
470,TCF4,0.051954804290484505,0.03789380380621922,0.0425233826076537,0.4865600423309046,0.3502858404687723,2.4425258276744926e-09,0.20156061767777486,0.027049906494987282,0.04885472636992203,0.14390114818414904,0.021980175042556588,0.1350306118972237,0.017153084038551956,0.0005900758458326508,0.7966466731915576,,,,-0.010701377068710436,0.00045544214496259257,0.8044976810783638,,,
471,ENAH,0.058546327644987135,0.03749896549382334,0.04363705299810693,-0.06466748285145403,0.012079217062005602,0.28902591403287553,-0.06258275994442201,0.009252992957923024,0.25141830385791364,0.09599914056796643,0.010515250091073498,0.3026693795084281,0.04098877250293288,0.005397879823661962,0.43519715293166894,,,,0.30078046339534165,0.1428209840255635,1.985537751983652e-07,0.5000104385328364,0.1141951685989664,1.1948484250799616e-06
472,ENAH,0.058546327644987135,0.03749896549382334,0.04363705299810693,-0.06466748285145403,0.012079217062005602,0.28902591403287553,-0.06258275994442201,0.009252992957923024,0.25141830385791364,0.09599914056796643,0.010515250091073498,0.3026693795084281,0.04098877250293288,0.005397879823661962,0.43519715293166894,,,,0.30078046339534165,0.1428209840255635,1.985537751983652e-07,0.5000104385328364,0.1141951685989664,1.1948484250799616e-06
