,Comparison,Correlation,P_value,Cancer Type
12864,FLNA_phosphoproteomics_S977,-0.16846714533780963,0.15423063307338186,Lscc
29966,RBMS2_phosphoproteomics_S106,0.2325632568231984,0.15423699048413378,Lscc
29761,RBL2_phosphoproteomics_S982,-0.20886590141479472,0.15424703812082913,Lscc
30114,REEP4_phosphoproteomics_S194T196,0.1489197060465412,0.15425438670839664,Lscc
39053,TRIM56_phosphoproteomics_S7,0.148910587365012,0.15427990232370892,Lscc
3021,ARID4A_phosphoproteomics_S1140,-0.2497537951869266,0.15429595550713968,Lscc
34920,SRPRA_phosphoproteomics_T269,-0.2666693403254728,0.15430455532330617,Lscc
18185,LAD1_phosphoproteomics_S38S39,0.1505512263116365,0.15431720927183198,Lscc
14060,GPATCH11_phosphoproteomics_S141,-0.19652343994051621,0.154363438173,Lscc
13800,GJA1_phosphoproteomics_T275,0.1449732399683518,0.15436420112888577,Lscc
24966,PAXBP1_phosphoproteomics_S16,0.16175403488715748,0.15439346608764237,Lscc
25873,PHF2_phosphoproteomics_S882,-0.1530905350734052,0.1544488981913683,Lscc
21670,MT-ND3_phosphoproteomics_M8N10M18T21,-0.19837743046319584,0.15445566124143614,Lscc
38520,TOP2B_phosphoproteomics_S1400S1413,-0.14884155022027962,0.1544731822825954,Lscc
14444,GTPBP1_phosphoproteomics_S220,-0.20439495317205522,0.15449958552277945,Lscc
25758,PHACTR4_phosphoproteomics_S299,0.18006509412023602,0.15450536231304232,Lscc
33441,SLF2_phosphoproteomics_S68,-0.23240284669438963,0.15452943598162633,Lscc
11085,ENAH_phosphoproteomics_S508,0.1449133514736506,0.15453634683268416,Lscc
42452,ZNF653_phosphoproteomics_S178S180,-0.2065099608825125,0.15454782177255422,Lscc
22761,NCOR2_phosphoproteomics_S1595,0.22935717324930915,0.15454987663047265,Lscc
37601,TLE2_phosphoproteomics_S282,0.15767571209207876,0.15455329212430194,Lscc
22266,NAA15_phosphoproteomics_S856,0.1488120573949418,0.15455580704835672,Lscc
16327,ITGAL_phosphoproteomics_N1133S1145S1165,-0.16831684869662622,0.154603873730882,Lscc
380,ACTA1_phosphoproteomics_S236,-0.14879415635348556,0.15460597328843972,Lscc
26772,PLEKHG2_phosphoproteomics_S1318,-0.1671476797763429,0.15461587552462214,Lscc
31998,SEC61B_phosphoproteomics_S29,-0.15764802604117872,0.15462662465811633,Lscc
34792,SQSTM1_phosphoproteomics_T269S272,0.14486318352792762,0.15468066188711016,Lscc
25045,PCDH18_phosphoproteomics_S938,0.1799313091923915,0.154817019043605,Lscc
33899,SNX12_phosphoproteomics_S73,-0.14481440612809987,0.15482107342984117,Lscc
1752,ANKRD11_phosphoproteomics_S1983,0.18756074188506835,0.15487655439544815,Lscc
7445,CKAP4_phosphoproteomics_S83,-0.15755091134535898,0.1548840591394538,Lscc
2142,APPL1_phosphoproteomics_S401,-0.1447838984774223,0.1549089417485857,Lscc
23885,NT5C2_phosphoproteomics_S535,0.17570740142402624,0.15495289805746687,Lscc
13907,GNG12_phosphoproteomics_S26,0.14476782469706917,0.1549552525390284,Lscc
31799,SCEL_phosphoproteomics_S68,0.1447447382878328,0.15502178579046105,Lscc
28887,RAB11FIP1_phosphoproteomics_S315N320,0.1447444118780788,0.15502272663125916,Lscc
40723,WASHC2C_phosphoproteomics_T1092,0.18910519433814404,0.1551147531028461,Lscc
15748,IFT88_phosphoproteomics_T67,-0.17977104846701603,0.1551909649640934,Lscc
19878,MAP3K5_phosphoproteomics_S986,0.20839269212227401,0.15520383596258508,Lscc
11229,EPB41L2_phosphoproteomics_S513,-0.18121130185990347,0.15522511883071347,Lscc
32444,SGTA_phosphoproteomics_S77T81,-0.14466581852463956,0.1552493877186942,Lscc
30073,RCSD1_phosphoproteomics_S177S179,-0.16141875710686482,0.15526102524867655,Lscc
7537,CLCC1_phosphoproteomics_S49,0.1680476247101803,0.1552741319107581,Lscc
40433,VIM_phosphoproteomics_S7,-0.1446550990980851,0.15528032143460674,Lscc
16342,ITGB4_phosphoproteomics_S1000,0.2758972439935537,0.15528589317748379,Lscc
22697,NCOA7_phosphoproteomics_T662,0.2179040235360788,0.15533399044294174,Lscc
33581,SMARCA4_phosphoproteomics_T1455,0.14463334983571882,0.15534309878607813,Lscc
8907,DCLK2_phosphoproteomics_S392,-0.15276278510559402,0.15534389780566882,Lscc
26457,PKP4_phosphoproteomics_S281T283,0.1742016167821761,0.15538661510804763,Lscc
16922,KCNMA1_phosphoproteomics_S707,0.15273868911324145,0.15540984999188875,Lscc
29000,RAB40C_phosphoproteomics_S262,0.16136044941944852,0.15541227088252205,Lscc
8045,CPEB2_phosphoproteomics_S529,0.26597469955934516,0.15542154229593608,Lscc
29372,RANBP2_phosphoproteomics_T1944,-0.2060818331640728,0.15542337647809953,Lscc
29426,RAP1GAP2_phosphoproteomics_S45,0.15271892028541348,0.15546397405929802,Lscc
23771,NR4A3_phosphoproteomics_S377,-0.265944484747471,0.15547025920398716,Lscc
25312,PDE4DIP_phosphoproteomics_S1231,0.2529584765744057,0.15551283186441173,Lscc
30427,RGS3_phosphoproteomics_S917,-0.1445741381828948,0.1555141041573596,Lscc
10806,EIF4EBP3_phosphoproteomics_S51T56,-0.16341782561148183,0.1555794230552807,Lscc
13997,GOLM1_phosphoproteomics_S187S191,0.15728429137721117,0.15559246530995363,Lscc
36945,TCF20_phosphoproteomics_S1792,-0.17410721696979448,0.15561412920324505,Lscc
40511,VPS13D_phosphoproteomics_S2671,0.14843351738431407,0.15561922797814895,Lscc
5781,CCAR1_phosphoproteomics_N1146S1149,-0.1526529012589392,0.1556448260490251,Lscc
29803,RBM12B_phosphoproteomics_S710,0.14452810369744865,0.15564715054280795,Lscc
20728,MED1_phosphoproteomics_S1401,-0.148416823725005,0.15566625037878734,Lscc
5183,CAMK1D_phosphoproteomics_S382,-0.20815942766246967,0.15567708129471952,Lscc
2248,ARFGEF1_phosphoproteomics_S286,0.14451288906799964,0.15569114173367954,Lscc
36677,TBC1D10B_phosphoproteomics_T148T152,-0.15263279041460104,0.15569994869282885,Lscc
29585,RASGRF2_phosphoproteomics_S726,-0.14450945788571484,0.15570106384979213,Lscc
257,ACACA_phosphoproteomics_S841,0.15262636071003316,0.15571757520591392,Lscc
11719,EVI5_phosphoproteomics_S787,-0.19776394315932444,0.1557604983579215,Lscc
13912,GNG5_phosphoproteomics_S4,0.16667635004640288,0.1557987479016968,Lscc
21575,MRTO4_phosphoproteomics_S80,-0.1678257968186904,0.15582801350347353,Lscc
16112,IQGAP2_phosphoproteomics_S685,-0.1483588836246709,0.15582953729173604,Lscc
19294,LYSMD1_phosphoproteomics_S99,0.14835753187572714,0.15583334831863496,Lscc
9876,DOCK2_phosphoproteomics_S1644,-0.15719166539597407,0.15583913544646175,Lscc
41473,ZC3H13_phosphoproteomics_S1194,0.23168324138806645,0.1558463269290579,Lscc
22161,MYO9A_phosphoproteomics_S1223,-0.15255084349467793,0.15592471088643176,Lscc
12892,FLNB_phosphoproteomics_S2512,0.15619613612300653,0.15594688816723515,Lscc
26145,PIAS1_phosphoproteomics_S487,-0.14442288348347654,0.15595157158453346,Lscc
31196,RSF1_phosphoproteomics_S1277T1278,-0.14441635900541586,0.15597046270586465,Lscc
17976,KRT18_phosphoproteomics_M58S60,0.14441612978368878,0.15597112643071118,Lscc
7367,CIC_phosphoproteomics_S2327,-0.14829905708421875,0.15599827466508942,Lscc
15133,HNRNPA1_phosphoproteomics_S199,-0.14440573248980132,0.15600123461783577,Lscc
13864,GLUD1_phosphoproteomics_S450,-0.15616975993895554,0.1560176386177888,Lscc
7797,CNN3_phosphoproteomics_S244,-0.2347243823749788,0.15604200753164307,Lscc
30682,RNF103-CHMP3_phosphoproteomics_S229,0.14828278361869626,0.15604419663027078,Lscc
15003,HIVEP3_phosphoproteomics_S2034,-0.1976291468363488,0.15604828338987745,Lscc
27603,PPP2R5D_phosphoproteomics_S533M534,-0.22854021147351627,0.156064426811339,Lscc
2717,ARHGEF11_phosphoproteomics_S291S295,0.1482719160591052,0.15607486932802164,Lscc
36073,SYNE2_phosphoproteomics_S4110,-0.1443772528698152,0.1560837273158137,Lscc
28575,PTPN12_phosphoproteomics_S332,0.14436881109206504,0.15610818562093012,Lscc
29851,RBM15_phosphoproteomics_S724,-0.22005905775117085,0.15620485376454474,Lscc
11787,EXOSC10_phosphoproteomics_S636,-0.1725681962925862,0.15621006700412574,Lscc
13190,FRK_phosphoproteomics_S407,0.2654798866338904,0.15622073462563738,Lscc
10179,DSP_phosphoproteomics_S2608,0.14432787935877628,0.15622681743361416,Lscc
26047,PHLDB2_phosphoproteomics_S46,0.1938087984701931,0.1562509360296581,Lscc
37285,THAP12_phosphoproteomics_S141,-0.15242801684952778,0.15626204989505688,Lscc
27858,PRKAR1A_phosphoproteomics_S14,-0.21739198436211604,0.15633114471053727,Lscc
38799,TPR_phosphoproteomics_T1839,-0.14817550726961515,0.15634717134242163,Lscc
17593,KIZ_phosphoproteomics_S668,0.18071941074480607,0.15636828027352195,Lscc
6274,CDC42BPA_phosphoproteomics_S1638S1641,-0.1778500603156577,0.15637212552592855,Lscc
1693,ANK3_phosphoproteomics_S1625,0.18689544844429234,0.15637215206442495,Lscc
33629,SMARCC1_phosphoproteomics_T801,-0.2034757749432847,0.15640234483788895,Lscc
10581,EHBP1_phosphoproteomics_S666,0.14426673007519464,0.15640417083595792,Lscc
34278,SPAG1_phosphoproteomics_S418,0.14426178468839515,0.15641852068061335,Lscc
13759,GIT2_phosphoproteomics_M513S514,-0.14425975293100007,0.15642441644019475,Lscc
21066,MICALL1_phosphoproteomics_S563,0.21240001386741578,0.1564389842601704,Lscc
14602,HDAC1_phosphoproteomics_S406,-0.15148984316103112,0.15644132951643747,Lscc
38385,TNS2_phosphoproteomics_S821,-0.1523572940124562,0.15645653422619235,Lscc
25237,PDCD1_phosphoproteomics_S267,-0.29855306739198845,0.1564578423059089,Lscc
40515,VPS13D_phosphoproteomics_S3802,0.23448360428236212,0.15647925625236173,Lscc
9824,DNTTIP2_phosphoproteomics_S481,-0.17372200850403346,0.15654508568939013,Lscc
18020,KRT4_phosphoproteomics_S19,0.14974275338420917,0.15656786099440628,Lscc
34691,SPTAN1_phosphoproteomics_S33,-0.18062344737693858,0.15659202441841785,Lscc
31612,SASH1_phosphoproteomics_S839,-0.14889390657404275,0.15662242308787416,Lscc
39406,TTK_phosphoproteomics_S281,0.19546948153160448,0.15663003728867902,Lscc
18627,LIMCH1_phosphoproteomics_S932,-0.17368680736635603,0.15663036373322195,Lscc
30911,RPL37_phosphoproteomics_S97,-0.1441858660641367,0.15663893429647233,Lscc
26491,PLAGL1_phosphoproteomics_S341,-0.2054769092782912,0.15666669638087863,Lscc
6856,CEP192_phosphoproteomics_S917,-0.26997191399710496,0.15667293356874062,Lscc
31951,SEC16A_phosphoproteomics_S2022S2037,-0.1480480015207717,0.15670784927694928,Lscc
42613,ZSWIM8_phosphoproteomics_M1146T1157S1158,0.24834639275821746,0.1567081054684774,Lscc
39509,TXNRD3_phosphoproteomics_S4S8,0.24832007667436232,0.15675346642048849,Lscc
5972,CCDC88A_phosphoproteomics_S1575,-0.1662973382353928,0.156754800867264,Lscc
41617,ZC3HAV1_phosphoproteomics_S267,0.23118508310849295,0.15676273551656958,Lscc
23693,NOVA1_phosphoproteomics_S154,-0.1674498661960669,0.15677002213596786,Lscc
32575,SH3PXD2A_phosphoproteomics_S392S393,0.1805326481775916,0.15680394589945812,Lscc
29652,RB1_phosphoproteomics_S780,0.15682768296374425,0.15681126969450673,Lscc
14803,HERC1_phosphoproteomics_S1512S1521,-0.16080683325406753,0.1568537751581498,Lscc
27701,PRAG1_phosphoproteomics_S827,0.1441078460706702,0.15686569023696295,Lscc
42292,ZNF513_phosphoproteomics_S7,0.19723857050609558,0.15688435880336918,Lscc
15503,HSPB1_phosphoproteomics_S86,0.147984550568205,0.15688756521967384,Lscc
25907,PHF23_phosphoproteomics_S64,-0.14409963446959068,0.15688957053044023,Lscc
41861,ZFPM1_phosphoproteomics_S638,0.23111336885464087,0.1568949824196591,Lscc
42643,ZZEF1_phosphoproteomics_S1267,-0.17226266220221448,0.15695560346806325,Lscc
19220,LTB4R_phosphoproteomics_T308,0.1850339701642677,0.1569595299377247,Lscc
33695,SMCR8_phosphoproteomics_S421,-0.21966295985544115,0.15697026048555668,Lscc
31274,RTKN_phosphoproteomics_S106S115,0.17353895171005987,0.15698893379347484,Lscc
33895,SNX11_phosphoproteomics_S192S194S198,0.19530291952017345,0.156990468802109,Lscc
31373,RUSC2_phosphoproteomics_S559,0.1607500771896885,0.1570021161987994,Lscc
11813,EXPH5_phosphoproteomics_S706,-0.20318727863511685,0.15700308479809513,Lscc
3231,ASTN1_phosphoproteomics_S54M56,0.24816829579751193,0.15701527565236478,Lscc
41130,XRCC1_phosphoproteomics_T257,-0.2481573180478548,0.15703422357713565,Lscc
26618,PLEC_phosphoproteomics_S482,0.21958225132747755,0.15712655415576995,Lscc
2661,ARHGAP6_phosphoproteomics_T821,-0.14401248211240536,0.15714318695267593,Lscc
27592,PPP2R5A_phosphoproteomics_S38,0.21696738192092857,0.15716156535122855,Lscc
28663,PTPN2_phosphoproteomics_S298S304,0.2340945775542284,0.15718760090091932,Lscc
7626,CLIP1_phosphoproteomics_S200S204,0.14399616300469154,0.15719071010851626,Lscc
5464,CASC3_phosphoproteomics_S28,0.22793132923555454,0.15720023104060585,Lscc
27260,PPFIBP1_phosphoproteomics_S902,0.16171199765423228,0.1572233486284591,Lscc
32276,SETD3_phosphoproteomics_S513,0.17088607030307162,0.15723868878665506,Lscc
15616,HUWE1_phosphoproteomics_S726S727,-0.22220811721529152,0.15725417984611312,Lscc
4549,BRF1_phosphoproteomics_T365,-0.14785185891394026,0.15726389235907318,Lscc
21615,MSH6_phosphoproteomics_S254S256S261,-0.15206141534348727,0.15727214195719713,Lscc
15708,IFIT3_phosphoproteomics_S203,0.1566541998511486,0.15727619776908233,Lscc
37264,TGOLN2_phosphoproteomics_S298,0.1439664332206616,0.15727731428369818,Lscc
12594,FGD2_phosphoproteomics_S654,-0.15664901732809633,0.1572901024850409,Lscc
28289,PRRC2C_phosphoproteomics_S190,-0.20517246264917882,0.15729518907337223,Lscc
19096,LRRC8C_phosphoproteomics_S201S212,0.22787666172749027,0.15730250078829353,Lscc
10394,EAF2_phosphoproteomics_S144,-0.17208645846589782,0.15738675667723168,Lscc
9469,DIP2B_phosphoproteomics_T283,0.14392837270429207,0.1573882381952021,Lscc
28493,PTGER4_phosphoproteomics_T225,-0.14392443872639496,0.15739970674232862,Lscc
10964,ELMO2_phosphoproteomics_S503,0.18808040572243465,0.15740600766345364,Lscc
6867,CEP350_phosphoproteomics_S1195,-0.21943360560478947,0.15741470670245816,Lscc
5815,CCDC102B_phosphoproteomics_S406,-0.2479249464704082,0.1574356911480286,Lscc
9333,DES_phosphoproteomics_S82,0.15754681445907048,0.15748224275977046,Lscc
23191,NFATC4_phosphoproteomics_S221T226,0.2646920963411785,0.15749919889200348,Lscc
17019,KDM2B_phosphoproteomics_S979,-0.14776863086546954,0.1575002787326672,Lscc
21179,MIS18BP1_phosphoproteomics_S541,-0.15110069449924676,0.15752067279928825,Lscc
37894,TMEM79_phosphoproteomics_S41,-0.2694352585354317,0.15753059565174035,Lscc
21580,MRVI1_phosphoproteomics_S394S397,0.23387805553693397,0.15758285344289932,Lscc
1374,AKAP13_phosphoproteomics_T953,0.15558532619009752,0.157591440047766,Lscc
19475,MAK16_phosphoproteomics_S229S232,-0.15194223386665612,0.15760156591037738,Lscc
16035,INPPL1_phosphoproteomics_Y886,0.26938818983964957,0.15760597872298707,Lscc
24062,NUP153_phosphoproteomics_S240,-0.14385038529187943,0.15761570767551164,Lscc
38813,TPTEP2-CSNK1E_phosphoproteomics_S363,0.14384614858825004,0.15762807208171853,Lscc
4217,BICRAL_phosphoproteomics_S675,-0.1438446952815125,0.15763231358225668,Lscc
29419,RAP1GAP_phosphoproteomics_S559,0.17325948226236504,0.15766834524897183,Lscc
39529,U2SURP_phosphoproteomics_S484,0.14382614171520125,0.15768646996176805,Lscc
519,ADD1_phosphoproteomics_S563,-0.23063774441367757,0.1577741253160413,Lscc
12722,FILIP1L_phosphoproteomics_S1019,-0.14377953017621187,0.1578225865351512,Lscc
35176,SRRM2_phosphoproteomics_S440,-0.1614793790105709,0.15782921546407597,Lscc
35911,SUPT20H_phosphoproteomics_T482,-0.24769690364232655,0.157830399390001,Lscc
31467,SAFB2_phosphoproteomics_S787,-0.14377400359675718,0.15783873124471504,Lscc
32735,SHROOM2_phosphoproteomics_S1173,0.26447886359825973,0.15784652807053737,Lscc
38358,TNS1_phosphoproteomics_T959,-0.14764360767143675,0.15785587016081698,Lscc
40399,VGLL4_phosphoproteomics_S103,-0.21657924937539863,0.1579234742922033,Lscc
36221,SYNPO2_phosphoproteomics_S664,-0.2476280036093032,0.15794979538060194,Lscc
4473,BRCA1_phosphoproteomics_S1460,-0.16143012554152786,0.1579577206418761,Lscc
10956,ELL_phosphoproteomics_S319,-0.15181128592000664,0.1579641048884138,Lscc
25694,PGAM1_phosphoproteomics_Y92,0.14373033751317804,0.15796633559057008,Lscc
8619,CWC25_phosphoproteomics_S293S295,-0.2476029074231799,0.15799330042150128,Lscc
19261,LUZP1_phosphoproteomics_S440,-0.14371942891636985,0.1579982255237596,Lscc
12849,FLNA_phosphoproteomics_S2577,-0.14758749832833087,0.15801565084610916,Lscc
12623,FGD5_phosphoproteomics_S740,0.23050534164954956,0.15801949357690662,Lscc
4510,BRD4_phosphoproteomics_M457S469S470,0.247575373798044,0.15804104078104142,Lscc
23261,NFIX_phosphoproteomics_S265,-0.14757585219885375,0.15804883022729238,Lscc
23923,NUCKS1_phosphoproteomics_S234,-0.15266412544587377,0.15805302537942634,Lscc
1392,AKAP8L_phosphoproteomics_S283,-0.14369640199490852,0.15806555763768101,Lscc
18401,LCP1_phosphoproteomics_Y28,0.20693619422176657,0.15817611560007858,Lscc
10887,EIF5A_phosphoproteomics_S76,0.26427631468905904,0.15817696214851765,Lscc
32118,SEPT1_phosphoproteomics_S295,-0.14364356689936228,0.15822013150092007,Lscc
3496,ATP8A1_phosphoproteomics_S25T28S29,0.22737190717462064,0.15824906231938332,Lscc
9460,DIP2B_phosphoproteomics_S187S189S190,-0.24745271866888816,0.15825383803788562,Lscc
23744,NR2C2_phosphoproteomics_T371,0.14668733217444663,0.15830310035381798,Lscc
35258,SRRM2_phosphoproteomics_T856S857,-0.1436023845120371,0.15834069242190155,Lscc
27219,PPFIA1_phosphoproteomics_S239S242S244,0.2046464353188922,0.15838546182733995,Lscc
33198,SLC2A1_phosphoproteomics_T238,0.17983903468705215,0.15842981175890583,Lscc
7395,CIC_phosphoproteomics_T2307,-0.14356558116218987,0.1584484916853566,Lscc
9409,DHX9_phosphoproteomics_S1171,-0.1946182375867836,0.15847849753410342,Lscc
39859,ULK1_phosphoproteomics_T660,0.1435517301780612,0.15848907622674924,Lscc
14020,GON4L_phosphoproteomics_S2067,-0.20458313680897794,0.1585170300149759,Lscc
3532,ATRX_phosphoproteomics_S1996,-0.143542104833738,0.15851728385182282,Lscc
30206,REPS2_phosphoproteomics_S463,0.17980076304910758,0.15851988340409373,Lscc
14059,GPATCH11_phosphoproteomics_S117,0.16016874186007066,0.15852753659992136,Lscc
4574,BRPF1_phosphoproteomics_S897,-0.14740802471188935,0.1585275406954861,Lscc
40928,WIPF1_phosphoproteomics_S342,-0.17161929685242788,0.15853410034105764,Lscc
789,AGAP3_phosphoproteomics_S97S101S105,-0.19458749625277316,0.15854555041140428,Lscc
20155,MAPT_phosphoproteomics_T548S554,-0.16119964832033262,0.15856008143113806,Lscc
9908,DOCK6_phosphoproteomics_S1230,-0.17831750718973371,0.15861319991355144,Lscc
42668,ZZZ3_phosphoproteomics_S89,-0.15157601780967123,0.15861702035334066,Lscc
37596,TLE1_phosphoproteomics_S277,-0.20451316078986914,0.15866257079721546,Lscc
40406,VILL_phosphoproteomics_S766,0.26869146544111056,0.15872483655305558,Lscc
12576,FGA_phosphoproteomics_S609,-0.1434578548244581,0.15876434304355688,Lscc
13530,GAREM1_phosphoproteomics_S492,0.14731939800546107,0.1587807743001479,Lscc
4304,BLOC1S3_phosphoproteomics_S89,-0.2434016149021431,0.1588410575701174,Lscc
14327,GSK3A_phosphoproteomics_S85,-0.18579794751140594,0.1588626247329241,Lscc
38832,TRA2A_phosphoproteomics_S84S86,-0.15148644479459064,0.15886612996702337,Lscc
24324,OSBP_phosphoproteomics_S338,0.1727670948592518,0.1588706679759911,Lscc
40158,USP54_phosphoproteomics_T1252,-0.2043937030352922,0.15891125310860543,Lscc
7515,CLASP2_phosphoproteomics_S621,0.1781907269852167,0.15891431418794805,Lscc
40936,WIPF2_phosphoproteomics_S155,0.15059849734520084,0.15892174960083025,Lscc
25897,PHF21A_phosphoproteomics_N646T660T671,-0.22698521795655868,0.158977012586097,Lscc
20531,MCM3_phosphoproteomics_S717T719,-0.1433852257893542,0.15897755441925698,Lscc
30610,RIPK1_phosphoproteomics_S331,0.15600574492725586,0.15902311161776947,Lscc
16639,JMJD1C_phosphoproteomics_S1989S1992,0.21598832833595474,0.15908863147805344,Lscc
22738,NCOR1_phosphoproteomics_S934,-0.15503133803470834,0.15909412689456726,Lscc
2249,ARFGEF1_phosphoproteomics_S290T296S308,0.1726514825162746,0.15915395304074684,Lscc
23755,NR3C1_phosphoproteomics_S211,-0.17808578402378483,0.15916388215352872,Lscc
9043,DDX3X_phosphoproteomics_S412,-0.16533550457333296,0.15920055410734563,Lscc
32250,SETD2_phosphoproteomics_S1415S1417,-0.2064354541725213,0.15920754318033992,Lscc
38319,TNS1_phosphoproteomics_S828,-0.1504853047640838,0.15923882078057855,Lscc
30948,RPRD2_phosphoproteomics_S485,0.15134791530416178,0.15925196404450057,Lscc
24249,ODF2_phosphoproteomics_S189S192T193,-0.17948515224532874,0.1592641098156107,Lscc
27918,PRKCQ_phosphoproteomics_S676,-0.2268298748119505,0.1592701329464902,Lscc
16140,IQSEC2_phosphoproteomics_S344,0.1609266888528542,0.1592756736719945,Lscc
18585,LIMCH1_phosphoproteomics_S1066,-0.14326514718426767,0.1593305274667287,Lscc
10091,DPYSL3_phosphoproteomics_T621,-0.14326414672731308,0.15933347077577037,Lscc
25037,PCDH12_phosphoproteomics_S1062,-0.22978569104056207,0.15935799442138285,Lscc
18377,LCK_phosphoproteomics_S42,-0.1513081523405092,0.15936284089806874,Lscc
20126,MAPKBP1_phosphoproteomics_S1263,0.14475536256081808,0.15938252397422714,Lscc
36840,TBKBP1_phosphoproteomics_S385,-0.17255503551504536,0.1593905628069107,Lscc
30454,RHBDF2_phosphoproteomics_S328,0.14710369840254903,0.1593983519978723,Lscc
34576,SPIRE1_phosphoproteomics_S466S468,0.18719076744457314,0.15941523948957148,Lscc
16213,IRF6_phosphoproteomics_S122,0.19798483861089167,0.15944095770047625,Lscc
32514,SH3BP4_phosphoproteomics_S44,0.1432194933016192,0.15946488081180843,Lscc
21447,MPHOSPH8_phosphoproteomics_S164,-0.14321015590105152,0.15949236993515323,Lscc
5649,CAVIN2_phosphoproteomics_S274,-0.15213948195288196,0.15950408734221816,Lscc
24375,OSBPL3_phosphoproteomics_S304,0.1431992915328205,0.1595243588616967,Lscc
36599,TAOK1_phosphoproteomics_S983,0.16996138836843352,0.1595304677513391,Lscc
22213,MYOF_phosphoproteomics_S729,0.15581708729439542,0.15953404409657132,Lscc
19044,LRIG1_phosphoproteomics_S970S975,-0.22668875626220686,0.15953675262785186,Lscc
13102,FOXK1_phosphoproteomics_S416,0.14318744588197344,0.15955924250904463,Lscc
20897,METTL3_phosphoproteomics_S50S67,0.24669417227769277,0.15957444865858988,Lscc
14904,HIRIP3_phosphoproteomics_S332S333,-0.15211413158488074,0.1595744513734308,Lscc
28003,PROB1_phosphoproteomics_S777,0.1651817713674209,0.15959407279900611,Lscc
23371,NHSL1_phosphoproteomics_S721S723S726,-0.19597118052861096,0.1596200495050071,Lscc
34555,SPIDR_phosphoproteomics_S857,-0.17245820607189022,0.15962837224465593,Lscc
27317,PPIP5K1_phosphoproteomics_S1073,0.15119701286942752,0.1596730515252646,Lscc
4405,BOD1L1_phosphoproteomics_T2478,-0.1431367100639767,0.1597087160606982,Lscc
9498,DLC1_phosphoproteomics_C1293S1296,-0.14312923951633966,0.15973073395355028,Lscc
20626,MDC1_phosphoproteomics_S598,-0.1711315199332215,0.15973866727682667,Lscc
33623,SMARCC1_phosphoproteomics_S816,-0.15116462096075317,0.15976354765979703,Lscc
11315,EPN1_phosphoproteomics_S204,-0.17112118575283436,0.15976426055078494,Lscc
40323,VCAN_phosphoproteomics_S2941,-0.14617807995130253,0.1597685543236889,Lscc
29421,RAP1GAP_phosphoproteomics_S579,-0.1511490376652992,0.15980709766114032,Lscc
28781,PUS1_phosphoproteomics_T426,-0.16072453370932793,0.1598071863511442,Lscc
27849,PRKAG2_phosphoproteomics_S122,-0.14310074289603963,0.15981474259164777,Lscc
5714,CBLL1_phosphoproteomics_S201,-0.20183695749348066,0.15983740623105566,Lscc
15844,IL16_phosphoproteomics_S879,-0.24283183777892306,0.15984913819797864,Lscc
34813,SRCAP_phosphoproteomics_S2787,0.14308606124467352,0.1598580372439336,Lscc
37556,TJP2_phosphoproteomics_T933,0.15864230864081402,0.15986483555997624,Lscc
6220,CD8A_phosphoproteomics_S231,-0.15025097398717258,0.15989671433607633,Lscc
4151,BCR_phosphoproteomics_T358,0.24647424220931086,0.1599588212476844,Lscc
30039,RCAN1_phosphoproteomics_S243,-0.17231464805063945,0.15998142766872353,Lscc
29217,RALGAPA1_phosphoproteomics_S1212,-0.19391052478501777,0.16002744766656204,Lscc
37880,TMEM51_phosphoproteomics_S115,-0.1468753826285421,0.1600539964408977,Lscc
17861,KPNA2_phosphoproteomics_S490,0.17228418910268595,0.16005641015776081,Lscc
41466,ZC3H13_phosphoproteomics_S1014,-0.18689399904412274,0.1600896659644359,Lscc
10075,DPYSL3_phosphoproteomics_S102,-0.14300723425484388,0.16009063905016999,Lscc
23777,NRBP1_phosphoproteomics_S2S11,0.1430027618669942,0.16010384366853508,Lscc
16689,JPH2_phosphoproteomics_S534,-0.16729898089589387,0.1601236525040026,Lscc
15999,INPP5D_phosphoproteomics_S170,-0.24267607014352205,0.16012553197859244,Lscc
35035,SRRM2_phosphoproteomics_S1144,0.17910385985394048,0.16016665118417853,Lscc
30693,RNF123_phosphoproteomics_S9,-0.1790996070297879,0.16017673908430174,Lscc
30122,RELA_phosphoproteomics_S238,0.15099444890646394,0.16023959837869026,Lscc
16618,JCAD_phosphoproteomics_S757,-0.14295086236845533,0.16025713497593655,Lscc
3951,BCL11B_phosphoproteomics_S496S497,-0.14680420511676162,0.1602588032089862,Lscc
7817,CNOT2_phosphoproteomics_S165,0.14293927332919507,0.1602913794836823,Lscc
24286,OGFRL1_phosphoproteomics_S382,0.14678814770289975,0.16030503386660944,Lscc
25669,PFKFB3_phosphoproteomics_S22,-0.16490180795423187,0.16031255874259911,Lscc
18170,L3MBTL3_phosphoproteomics_S675,-0.20160051409589924,0.16033753035761225,Lscc
3031,ARID4A_phosphoproteomics_S557,-0.15095681488067864,0.16034502042669005,Lscc
42332,ZNF575_phosphoproteomics_S49,0.20370088231086633,0.16035916965845431,Lscc
13483,GAK_phosphoproteomics_S770S778,-0.16602056131243748,0.16039017080470466,Lscc
7642,CLIP2_phosphoproteomics_S204S207,0.1509372486532407,0.1603998505276974,Lscc
40454,VIPAS39_phosphoproteomics_S93Y97,0.14674699680474534,0.16042355605137745,Lscc
39711,UBR4_phosphoproteomics_S365Y370,0.19560117371754054,0.1604252800622285,Lscc
