,Comparison,Correlation,P_value
6300,NTS_proteomics,0.3037774329264089,0.0016308685830323975
8266,SEC22A_proteomics,0.2968497796813068,0.0016376118526397288
2543,DIRC2_proteomics,0.36941593248341853,0.0016482402206205646
1818,CHP1_proteomics,0.29666557880598987,0.0016491204343966079
5523,MMP10_proteomics,0.2965431170768845,0.0016568122068250928
2178,CRYL1_proteomics,-0.296534172983723,0.001657375255058969
9328,TDRKH_proteomics,-0.29633736901373575,0.0016698084662447126
9648,TNC_proteomics,0.2962442798456821,0.0016757188540054784
9574,TMEM19_proteomics,0.3101129803906333,0.00168986771733863
7741,REM1_proteomics,-0.345573525195551,0.0016918715779484588
5692,MS4A1_proteomics,-0.2958372532855456,0.0017017851691625658
6253,NRF1_proteomics,-0.29582366287215184,0.0017026618198291551
3312,FBXW8_proteomics,0.2956166065381075,0.0017160687519378
9125,SUMF1_proteomics,0.295546793526884,0.0017206106894562792
4588,JPT1_proteomics,0.29546212810858197,0.0017261335277764854
4618,KATNBL1_proteomics,0.3449464774687558,0.0017272839864372817
3565,GALNT2_proteomics,0.29536265359964475,0.0017326429162467325
2736,DUSP14_proteomics,0.29515212164801696,0.001746493109070582
3101,EXT2_proteomics,0.2948971606116946,0.0017634004788167278
9666,TNFSF10_proteomics,0.29473035436599593,0.001774542133390208
5455,MGST2_proteomics,0.29462608233755533,0.0017815392473651142
6780,PHF23_proteomics,-0.2945680104301724,0.0017854469610354793
7113,PPIC_proteomics,0.29453805795710164,0.001787465526492131
7766,RFK_proteomics,-0.2940102843599658,0.0018233743533594645
9756,TPRKB_proteomics,-0.293712693436568,0.00184390890471546
6941,PLEKHA6_proteomics,-0.29361191290857985,0.0018509103675389228
5899,NAB1_proteomics,0.29340683268329015,0.0018652321933069437
10186,USP11_proteomics,-0.29335486878935607,0.0018688770069629902
9203,TAF12_proteomics,-0.29334335655908256,0.001869685361818789
3403,FKBP5_proteomics,-0.2931964684595024,0.0018800272457144354
318,AKAP12_proteomics,-0.2930517607426631,0.001890266249293145
5847,MYO10_proteomics,0.292587908863532,0.0019234280446316634
7853,RNASEH2A_proteomics,-0.29249234585659595,0.0019303251438498687
6072,NELFE_proteomics,-0.2920977989172522,0.0019590385876083046
4666,KDSR_proteomics,0.29208932452226444,0.001959659536780436
4748,KIZ_proteomics,0.2987134669632995,0.0019664427527367623
80,ABRAXAS1_proteomics,-0.291990553595051,0.001966909985245111
10482,YBX3_proteomics,0.29869876838555826,0.0019675015972702727
4996,LMNB1_proteomics,-0.29175813950244156,0.001984066615999223
10768,ZNF623_proteomics,0.3405326008317374,0.001996064052117639
10486,YES1_proteomics,0.29150506710916824,0.0020029021567925195
202,ADCY3_proteomics,0.2914678004891499,0.0020056894436764087
8670,SLIT3_proteomics,-0.2913913934092994,0.0020114151456963503
8541,SLC16A3_proteomics,0.29136121340637056,0.0020136808101567667
9944,TTC7A_proteomics,0.29113142435361467,0.0020310073325376095
9,AAK1_proteomics,0.2909535848297924,0.002044509225828466
2042,COMMD3-BMI1_proteomics,-0.29079958120270943,0.0020562670010397383
10327,VSNL1_proteomics,0.2907488735499692,0.002060151762004655
2834,EHBP1L1_proteomics,0.29056899992780577,0.0020739856486144165
5765,MTMR3_proteomics,0.2904941326742292,0.0020797683294554166
7469,QPRT_proteomics,-0.29033161120851086,0.0020923715593336913
2702,DSC2_proteomics,0.2903073914650316,0.002094255656135678
862,ATXN10_proteomics,0.2902194335090661,0.002101110971797109
4961,LIMA1_proteomics,0.29011531828807613,0.0021092517828611213
166,ADA2_proteomics,-0.28997689524173353,0.0021201193016085066
7778,RFXAP_proteomics,-0.28993742817856477,0.0021232271009317626
506,AOX1_proteomics,-0.2893014782528765,0.002173875587553492
10704,ZNF385A_proteomics,0.2890473500063159,0.0021944184700183754
424,ANAPC11_proteomics,0.31873771352384905,0.0021999355490230146
7293,PRR36_proteomics,-0.3373520827236248,0.0022124727714890238
4333,IFNGR1_proteomics,0.28877837794504824,0.0022163522382280636
8354,SERPINB4_proteomics,0.28877599441462887,0.002216547489480911
623,ARHGAP32_proteomics,0.2885467486612138,0.002235399369464176
4190,HOMER2_proteomics,0.29513029506375077,0.00224036131077888
3214,FAM3C_proteomics,0.2883598615994605,0.0022508749604661783
985,BHLHE40_proteomics,0.2883389459420579,0.0022526129354564933
4528,ITGB1_proteomics,0.2881393010858134,0.0022692634285960338
3829,GPNMB_proteomics,0.2878377921975372,0.002294620222660929
8481,SIDT2_proteomics,0.2878041501402114,0.0022974653187131013
292,AHDC1_proteomics,0.2877001181701033,0.0023062834326342814
2078,CORO2A_proteomics,0.28761254037818895,0.0023137305160300064
6908,PLAC9_proteomics,-0.28739244668921077,0.0023325418997625818
9743,TPK1_proteomics,-0.2870555787937241,0.0023616014896627557
2114,CPOX_proteomics,0.28704299375265596,0.0023626934318658572
9442,THUMPD1_proteomics,-0.2869369396056859,0.0023719133490229145
4110,HIST2H2BF_proteomics,-0.28673923905308174,0.0023891873801443466
1959,CNNM4_proteomics,0.2866270594924507,0.002399039455610889
4942,LGALS7B_proteomics,0.2866265073181775,0.002399088040403528
2992,EPN3_proteomics,0.2865173068174287,0.0024087138625781186
9123,SULT1E1_proteomics,0.2929047771028014,0.0024273818914034447
5430,MFAP1_proteomics,-0.28614853509261573,0.0024414785601550755
2541,DIP2B_proteomics,0.28581929628968766,0.0024710700418164046
1438,CCDC32_proteomics,-0.28565537611722214,0.002485923252785959
6910,PLAT_proteomics,0.2856412968487818,0.0024872027581904267
7775,RFX5_proteomics,-0.28557971971543067,0.0024928057908316847
4382,IKZF3_proteomics,-0.28551003662882063,0.0024991601317697764
4821,KRT23_proteomics,0.2854571208408806,0.002503995233055976
4707,KIAA1958_proteomics,-0.4649214719764432,0.002506237106018732
752,ASRGL1_proteomics,-0.285398269878843,0.0025093825608245466
5918,NANS_proteomics,-0.28498865498268544,0.002547170004186348
5117,LY6D_proteomics,0.2849726611204588,0.00254865581039788
4285,HYPK_proteomics,0.2847860600999621,0.00256604861130962
8410,SFXN4_proteomics,0.29806486382378355,0.0025957439265469773
6819,PIEZO1_proteomics,0.28442857077396655,0.00259966885381991
2969,EPB41L2_proteomics,-0.2909751967928844,0.002600804321563619
8353,SERPINB3_proteomics,0.28434477716814877,0.0026076064826167224
7567,RAD54B_proteomics,-0.41656160360413264,0.0026201351315094817
10843,ZNRF1_proteomics,0.36678354148413106,0.0026539120387519288
4967,LIMK2_proteomics,0.28375462974916354,0.0026641317459707124
4294,ICAM2_proteomics,-0.28370306359186653,0.0026691229095945116
8303,SEMA3F_proteomics,0.28363529940451293,0.0026756947157959075
1790,CHD9_proteomics,0.29012564204179575,0.0026806371555383648
6089,NFATC2_proteomics,-0.2835771425225203,0.0026813464226489573
5779,MTSS1_proteomics,0.28352102592680584,0.00268681004846438
4431,INPP1_proteomics,0.2830896684193477,0.002729143925811653
9671,TNK1_proteomics,0.2828159436938151,0.0027563182199562804
10248,VAPB_proteomics,0.28278746695872065,0.0027591592251237323
8172,SART1_proteomics,-0.28270420104435795,0.002767481454948411
2963,EOGT_proteomics,0.28268483068224737,0.0027694207148315866
4747,KITLG_proteomics,0.33016686908144033,0.0027808300828006645
3860,GRAP_proteomics,-0.2822993966665574,0.0028082636836983107
2897,ELMO3_proteomics,0.28228626201757867,0.002809595957729141
5871,MYORG_proteomics,0.2956121807087648,0.002826602487387606
5568,MOV10_proteomics,0.28207289809346914,0.002831317748094765
6293,NTHL1_proteomics,-0.28202675685107315,0.0028360350538578502
7728,RECK_proteomics,-0.2817572553137643,0.0028637295026626448
3304,FBXO44_proteomics,0.28824686252704784,0.0028650736758194253
9117,SULF2_proteomics,0.2816100056269011,0.0028789637584564916
9706,TOMM40_proteomics,0.28140804087213533,0.0028999773944863375
6736,PGAM1_proteomics,0.2812629634776074,0.0029151572072911676
3435,FMO5_proteomics,-0.28115594100099617,0.0029264010270710398
2635,DNM1L_proteomics,0.287501058790819,0.002941398267033628
8932,SQLE_proteomics,0.28078840049876774,0.0029653127065645234
7682,RBM6_proteomics,-0.2807475408739334,0.0029696671571095156
2900,ELN_proteomics,-0.280744009715884,0.002970043746025056
9003,ST14_proteomics,0.2804303311183384,0.0030036686747247107
3406,FKBP9_proteomics,0.28036621720277993,0.0030105833956489613
6236,NR2C2_proteomics,-0.2803242287569251,0.003015119627726734
57,ABHD14B_proteomics,-0.2800107013861285,0.0030491864293018017
9456,TIMM10_proteomics,-0.2798015332766366,0.0030721059933123103
1037,BORCS8_proteomics,-0.2797263385009039,0.00308038322596244
1320,CAPNS1_proteomics,0.279721346882979,0.003080933398485438
5051,LRRC1_proteomics,0.27958754916413053,0.003095713447761267
919,BANK1_proteomics,-0.2794928962181931,0.0031062078105940417
2284,CXADR_proteomics,0.2794652363994523,0.0031092805430082662
1594,CDC42EP4_proteomics,0.279446611816476,0.0031113510891752614
1951,CNKSR1_proteomics,0.27940924633537434,0.003115508850866664
4825,KRT36_proteomics,0.33682310767013335,0.0031283065537759925
4698,KIAA1217_proteomics,0.2792534919778376,0.0031328939278258854
6469,P4HA2_proteomics,0.2790056311944048,0.0031607396393962977
1535,CD276_proteomics,0.2789264413464251,0.003169682926097243
4170,HNMT_proteomics,-0.278739885192483,0.003190841556906552
5510,MLLT6_proteomics,-0.27865211430813513,0.0032008400959351894
7519,RAB3D_proteomics,0.2785712373447779,0.003210078217019665
8387,SF3B2_proteomics,-0.2785550063148161,0.0032119350801075868
1827,CHST14_proteomics,0.2785435087806316,0.003213251005459143
9326,TDRD15_proteomics,0.35994430421370327,0.0032289701131407926
6267,NSDHL_proteomics,0.2780743702314691,0.003267360110095997
2387,DCLK2_proteomics,-0.27806516601087006,0.003268429836170911
8301,SEMA3C_proteomics,0.27781222270314043,0.003297950611915844
7696,RBP5_proteomics,-0.27774223586972907,0.0033061608945040037
4033,HDDC3_proteomics,-0.2777210048788338,0.003308655166918085
6968,PLOD1_proteomics,0.27750282762656364,0.0033343852869471085
109,ACHE_proteomics,0.3243062440586014,0.0033377120265950747
10589,ZDHHC5_proteomics,0.27737898321268895,0.0033490703360579714
6085,NF2_proteomics,0.2772743838034357,0.003361518585096486
4801,KPNA1_proteomics,0.2771050110805916,0.0033817635406445676
7900,RNGTT_proteomics,-0.27694319127322337,0.0034012078785366356
4594,JUNB_proteomics,0.27686548348285456,0.0034105808994821987
177,ADAMTS1_proteomics,0.27686530222050226,0.0034106027902081845
10384,WDR47_proteomics,0.2767143164418149,0.003428880935352691
5260,MAPRE2_proteomics,-0.2764822877586594,0.003457141435243732
9617,TMEM87A_proteomics,0.2764709437838274,0.0034585284464435056
8280,SECISBP2_proteomics,-0.2763468384344692,0.0034737352747224895
8549,SLC20A2_proteomics,0.27633877409280494,0.0034747254843646934
4320,IFI35_proteomics,0.276153567984481,0.0034975365089518697
8863,SPATA33_proteomics,0.3130062173163255,0.0035373767032655682
1444,CCDC50_proteomics,-0.275743192923823,0.0035485599644749276
4396,IL36G_proteomics,0.28892665634856635,0.0035524579890655332
4360,IGFBP2_proteomics,0.27553120631142103,0.003575177721167163
3381,FHL5_proteomics,-0.2755076754772294,0.0035781433469257145
5886,NAA10_proteomics,0.2754880873488149,0.003580613750248849
448,ANKRD13C_proteomics,-0.4248076164597762,0.0036297690428123692
2231,CTH_proteomics,-0.2750999519808918,0.00362988086553124
9553,TMEM141_proteomics,0.32133155669426094,0.0036568205968211405
9063,STK35_proteomics,0.2812205204078402,0.0036602754808361324
1562,CD6_proteomics,-0.2879613074518215,0.003670035814556296
2224,CTDP1_proteomics,-0.28109893884014964,0.0036756242754785624
5389,MEF2D_proteomics,-0.27469903616985786,0.003681407603034439
10199,USP31_proteomics,0.303087411209642,0.003686890671473788
3541,GAB2_proteomics,-0.27457755205269,0.0036971499844594183
6540,PARP1_proteomics,-0.2744277972888138,0.003716638810632871
3018,ERF_proteomics,0.27429797314106735,0.0037336083599543166
7395,PTPN3_proteomics,0.27428876164061133,0.003734815046069662
1337,CARMIL2_proteomics,-0.28055263768162747,0.0037453048410342306
6855,PIP4K2A_proteomics,-0.27414218842890126,0.0037540628983217554
9704,TOMM22_proteomics,0.27405886278944036,0.0037650447298201283
9198,TADA2A_proteomics,-0.42328302031457166,0.0037660762329670906
10623,ZFYVE9_proteomics,0.2740364449208724,0.003768004183893611
2454,DEAF1_proteomics,-0.320086056882776,0.0037983195074983846
8147,SAFB2_proteomics,-0.2735478995095115,0.0038330184762317547
3441,FNBP1_proteomics,-0.2733631514694256,0.00385786492268555
1213,C5orf15_proteomics,0.293737899348107,0.0038631709302382146
2953,ENPP4_proteomics,-0.2730384999975607,0.003901876454552965
6811,PIAS1_proteomics,-0.2728069964927392,0.003933534426022597
8350,SERPINB12_proteomics,0.30081530273147716,0.0039649269798021
10265,VDAC1_proteomics,0.2725243663718073,0.0039724956139533816
2542,DIP2C_proteomics,0.2723363847706078,0.003998600250583187
4471,IRAK1_proteomics,0.2723217093476752,0.004000644645451086
1376,CBLC_proteomics,0.3086494926823069,0.004053118425771198
2390,DCN_proteomics,-0.27185576995048305,0.00406604185308254
2112,CPNE3_proteomics,0.2717566652300027,0.00408007452514557
5311,MBOAT7_proteomics,0.27171585771737905,0.004085865225050847
8517,SKAP1_proteomics,-0.2715010775677041,0.00411646451577876
8553,SLC25A1_proteomics,0.27142018820043445,0.004128041704545655
2179,CRYM_proteomics,-0.27130769919638126,0.004144189974283104
8702,SMC1A_proteomics,-0.2712858457961036,0.004147333669665289
712,ARRB1_proteomics,-0.2712202992267808,0.004156775594629789
4545,ITM2B_proteomics,0.27119893643592996,0.004159857037915655
8509,SIT1_proteomics,-0.35072089802059075,0.004178973561840839
7588,RANBP10_proteomics,0.27099465965497,0.004189425984919537
3237,FAM89A_proteomics,0.2771785339555699,0.004202504018246382
7124,PPL_proteomics,0.2707239271772492,0.004228903993333198
9519,TMCC1_proteomics,0.2707202397324858,0.004229443982562999
2072,COQ8A_proteomics,-0.27060239920939455,0.004246733047869234
10632,ZMAT2_proteomics,-0.27051080686235485,0.004260214713276661
4301,ID1_proteomics,0.2766045976241669,0.004285055333632249
8925,SPTBN2_proteomics,0.2703377879149815,0.004285786194076925
574,APP_proteomics,0.27017450787295616,0.004310044077973397
3786,GON7_proteomics,-0.26982582695991947,0.004362257622315877
1604,CDCA7L_proteomics,-0.28999505300094885,0.004363253221657307
6482,PACSIN1_proteomics,-0.2697457079337464,0.0043743347057216275
3569,GALNT7_proteomics,0.26970842675611645,0.004379964624307052
3340,FEM1B_proteomics,0.2695674047332829,0.004401319316876943
8121,S100A10_proteomics,0.2689687496468888,0.00449301202674595
4696,KIAA1211_proteomics,-0.2687642654335619,0.004524720514598974
10234,UVRAG_proteomics,-0.26873074257826,0.004529937786440459
7736,REL_proteomics,0.26870362103282386,0.004534162732900303
3112,F11R_proteomics,0.26861548396116686,0.00454791688386366
7280,PRPF6_proteomics,-0.2685780505700291,0.004553769783245363
38,ABCC5_proteomics,0.2684868442661155,0.0045680585212286295
3147,FAM110C_proteomics,0.3240124083845535,0.004570633324024743
6333,NUMA1_proteomics,-0.2746690802416061,0.004574234272427037
5139,LZTR1_proteomics,0.268407765598089,0.004580479689527006
8239,SDC4_proteomics,0.26825648423643195,0.004604326062264092
5942,NBEAL1_proteomics,0.268110982161157,0.004627365968119476
9136,SUPT4H1_proteomics,-0.26800855067986395,0.004643647432259063
4711,KIF13A_proteomics,0.3467733548623113,0.004656063136510105
6894,PKP4_proteomics,0.26789340700348024,0.004662010540238283
3305,FBXO45_proteomics,0.2678217106835215,0.004673477388916666
3573,GAN_proteomics,0.2678107984734764,0.004675224853959281
809,ATP2B4_proteomics,0.26775683566995345,0.004683874953733462
5278,MARVELD2_proteomics,0.2677162138101137,0.00469039595619047
1248,CA12_proteomics,0.26759883104457616,0.00470928490599043
227,ADH5_proteomics,0.26750572520673926,0.004724315524555196
10657,ZNF174_proteomics,-0.3035714617607798,0.004737991459237237
7023,PODN_proteomics,-0.26739468355785434,0.004742297597673756
1567,CD79A_proteomics,-0.267177027585637,0.004777722083263187
6506,PAK4_proteomics,0.2671749255729029,0.004778065343352368
639,ARHGEF12_proteomics,0.26704572500189755,0.004799206175029252
8154,SAMD9_proteomics,0.2670377345633186,0.004800516370717914
4071,HEXIM2_proteomics,-0.26697587564034553,0.004810670208721613
8680,SLU7_proteomics,-0.26686708940578974,0.004828573422498421
498,ANXA6_proteomics,-0.26673270779083463,0.004850770979586377
3326,FCHO2_proteomics,-0.26671789809915547,0.004853222849022454
9877,TRPV4_proteomics,0.2666506289565359,0.004864373744305052
5987,NDE1_proteomics,0.2664816972353584,0.004892477600509744
9193,TACC2_proteomics,0.2663069886402547,0.004921694755639816
10826,ZNF830_proteomics,-0.2661545113712167,0.004947321141748836
4626,KCNA3_proteomics,-0.3019856880709405,0.004971990710532122
10529,ZBTB17_proteomics,-0.2660018529810298,0.004973097098174022
8679,SLTM_proteomics,-0.26595726389201235,0.004980648406604865
3895,GSK3B_proteomics,0.26581078770991307,0.005005526634078863
2255,CTSS_proteomics,-0.26576774109307816,0.005012858913867118
4254,HSPA8_proteomics,0.26565912639709,0.0050314022102426895
9301,TCEAL3_proteomics,-0.26558910286084103,0.005043389406849065
5846,MYLPF_proteomics,0.39044580332188605,0.00505902650067272
1556,CD5_proteomics,-0.2654440254736826,0.005068305972558942
8234,SCYL2_proteomics,0.26539575218880795,0.00507662104574262
5438,MFN2_proteomics,0.26535692911766734,0.005083317138669146
5020,LPCAT3_proteomics,0.26535113280134215,0.005084317545908649
9974,TUBB6_proteomics,0.2651876492145929,0.005112606137501027
1904,CLK3_proteomics,-0.26508924709280385,0.005129700817602577
8880,SPG7_proteomics,0.26502710462850276,0.005140522594730443
7203,PRDX5_proteomics,0.2647405237693119,0.0051906927984989625
8098,RUFY2_proteomics,0.2646777653881421,0.005201737629647495
1960,CNOT1_proteomics,0.26459434430824846,0.005216451293363306
5004,LNPK_proteomics,0.2644029757970584,0.005250344702028948
5960,NCBP3_proteomics,-0.2642849799053218,0.00527134066423139
5232,MAP4K1_proteomics,-0.2642771058986333,0.005272744407764393
7489,RAB12_proteomics,0.2639770090353395,0.005326493128060472
3567,GALNT5_proteomics,0.26392408716438487,0.00533602211890555
6929,PLD1_proteomics,0.263695105401373,0.005377427206907564
4152,HMGB1_proteomics,-0.2636531675857264,0.005385041429073383
10130,UIMC1_proteomics,-0.2636420658251348,0.005387058668790227
8588,SLC29A1_proteomics,-0.3702859840510254,0.005390819350670624
7658,RBM14-RBM4_proteomics,-0.2635984196074344,0.005394995905460047
8474,SHROOM2_proteomics,0.26354561081809785,0.0054046133095787775
4121,HLA-A_proteomics,0.26352731371662835,0.005407949090121851
367,ALDOB_proteomics,0.2634909901125071,0.005414576749156569
4534,ITGB6_proteomics,0.2632450145541265,0.005459648397821783
2705,DSCAML1_proteomics,0.35414728875466817,0.0055015600648131505
2104,CPE_proteomics,0.26283689582363606,0.005535167560532474
2820,EFHD1_proteomics,-0.2628158336899571,0.005539090043405088
3490,FRMD6_proteomics,0.26281381387865665,0.005539466330633154
1519,CD151_proteomics,0.2627525978868075,0.005550881556619095
8349,SERPINB11_proteomics,0.3171892259287561,0.00555779883946328
2451,DDX6_proteomics,0.26232972982026087,0.005630308986804567
8786,SNX14_proteomics,0.262241764613853,0.005646957975884866
6487,PADI3_proteomics,0.2682149965752625,0.005668487828685731
8318,SEPHS1_proteomics,-0.2621216870419819,0.005669755485428089
2275,CUTC_proteomics,-0.26209248062903645,0.005675312874236563
7594,RANGRF_proteomics,-0.26794579657694406,0.005718802433797631
624,ARHGAP35_proteomics,0.2615885222746541,0.005771971935315265
9662,TNFRSF1A_proteomics,0.305858981208377,0.005796377553711491
1541,CD33_proteomics,-0.28077489167087943,0.005849516785418574
10716,ZNF43_proteomics,-0.30538078095167676,0.005877276109472919
6939,PLEKHA4_proteomics,0.2609957047423716,0.00588754550042084
6484,PACSIN3_proteomics,0.2609654532242459,0.00589349799551778
3483,FREM1_proteomics,0.4040930155496332,0.005906166569424943
7366,PTGIS_proteomics,-0.26072421680639013,0.005941157010917933
6505,PAK2_proteomics,0.2605711875070785,0.005971566926532027
2985,EPHB4_proteomics,0.2605170148982492,0.005982365179783666
7108,PPFIBP1_proteomics,0.2602919138222436,0.006027420722771594
4169,HMOX2_proteomics,0.26027108778948194,0.006031604392428711
1671,CELSR2_proteomics,0.2602516814282957,0.0060355051906544
4943,LGALS8_proteomics,0.26014997974333165,0.006055984522252895
7378,PTN_proteomics,0.26009365261809636,0.006067353466668754
10385,WDR48_proteomics,-0.2600437704841726,0.006077437390527955
6996,PMM1_proteomics,0.26001749757850595,0.006082754572474493
8676,SLK_proteomics,0.27222131628437174,0.006145128514224378
2302,CYB5B_proteomics,0.2597024308972366,0.006146841221941344
1229,C7orf55-LUC7L2_proteomics,-0.2594687914664114,0.006194751443453626
5297,MB21D2_proteomics,0.2592967054020606,0.006230251220740155
4489,IRS1_proteomics,0.25926253302634833,0.0062373221205578346
10113,UFC1_proteomics,-0.25924057545967905,0.006241869307572186
7822,RIN2_proteomics,0.2592051163110427,0.006249218746924144
1006,BLOC1S5_proteomics,-0.259172861457748,0.00625591071831265
2648,DOCK11_proteomics,-0.2588918858491394,0.006314474788718118
5823,MYH10_proteomics,-0.2783030781196423,0.006317589792244367
1899,CLIP1_proteomics,0.25883246907688595,0.00632692123476555
10760,ZNF597_proteomics,0.30273637278657756,0.006342910553896562
6722,PFAS_proteomics,-0.2587554224452582,0.006343093146543631
1413,CCDC134_proteomics,0.25868914086474937,0.006357034837867921
853,ATPAF1_proteomics,0.25856289091628337,0.006383665534007787
6935,PLEK2_proteomics,0.31198103306406166,0.006433599172726924
5472,MIER1_proteomics,-0.258255533057106,0.006448912695298933
1049,BRCA2_proteomics,-0.25822068379599006,0.006456347847967268
8106,RUSC1_proteomics,0.27025847003041187,0.0065399122042235705
10548,ZBTB7A_proteomics,0.25777085838814184,0.006553003679040234
3092,EXOSC3_proteomics,-0.2575923680732142,0.006591710810597814
1345,CASK_proteomics,0.25753223384610013,0.006604797002635432
3218,FAM49A_proteomics,-0.2575038368922842,0.006610984647288629
5211,MAP1S_proteomics,-0.2570099221493749,0.006719432942871323
9737,TPBG_proteomics,0.256975495224091,0.0067270504716633326
5442,MFSD6_proteomics,0.25676591948323335,0.006773587907150862
3671,GIMAP1_proteomics,-0.2566953858526322,0.006789314323696504
8654,SLC9A3R1_proteomics,0.2565433152326868,0.0068233306179694385
4928,LENG1_proteomics,-0.2562674463869741,0.006885424623082566
3819,GPD1L_proteomics,-0.256245606933154,0.006890361676804724
1526,CD2_proteomics,-0.2562120703257479,0.0068979491082665845
1560,CD59_proteomics,0.25618874878777215,0.006903229810881353
6751,PGM2_proteomics,0.2561145968587577,0.0069200438544108275
856,ATRAID_proteomics,0.2827709326011608,0.006924544941511134
1491,CCNDBP1_proteomics,0.2559797366003351,0.006950716584310005
8728,SMPDL3A_proteomics,-0.2559147773161451,0.006965533898558463
8092,RTP4_proteomics,0.33158077151873866,0.006971271932059316
8219,SCN7A_proteomics,-0.2557964904275772,0.006992587182748576
508,AP1B1_proteomics,0.2556446700893329,0.00702744619542256
7390,PTPN18_proteomics,-0.255561888277143,0.007046518227411883
8379,SETMAR_proteomics,-0.25548779395433807,0.007063627606778194
10047,UBE2A_proteomics,0.25531157887843914,0.007104465875723869
8939,SRCIN1_proteomics,-0.2898309167208764,0.007133310012166709
2752,DYNC1LI2_proteomics,0.25502330313358446,0.0071717252247306485
9094,STX6_proteomics,0.2549405689309201,0.007191132230308256
7856,RNASEL_proteomics,0.2548941128634812,0.007202049817356893
2359,DAXX_proteomics,-0.254763722826151,0.007232771031539586
3032,ERLIN2_proteomics,0.2547506507784805,0.00723585732453877
9616,TMEM79_proteomics,0.31801917527135776,0.0072994054662473525
8761,SNRNP48_proteomics,-0.2542966206103241,0.007343778950468327
6120,NHSL1_proteomics,0.25425445595586504,0.007353873253182847
6998,PMP2_proteomics,-0.25417365910122003,0.0073732504792517126
3820,GPD2_proteomics,0.2541692452186871,0.007374310344957133
2555,DLG1_proteomics,0.2541018259286986,0.007390515886308682
8891,SPINT2_proteomics,0.25404641466579075,0.007403858638199924
10150,UNKL_proteomics,-0.288451482438404,0.007424573568851321
4434,INPP5A_proteomics,0.2538456887023431,0.007452370979036234
7670,RBM33_proteomics,-0.2538286242617625,0.007456508123516555
3911,GSTM5_proteomics,-0.2537632175938557,0.00747238429209862
70,ABI3_proteomics,-0.2536552319399755,0.007498661080109572
6657,PDIA3_proteomics,0.2536365472167207,0.007503216026266215
10844,ZNRF2_proteomics,0.2536056981837328,0.007510741731470096
9035,STAT5A_proteomics,-0.25347770035150563,0.007542038488375086
6926,PLCL1_proteomics,-0.25342503144384276,0.007554950009936271
6070,NELFB_proteomics,-0.2534058406141328,0.007559659401436029
3418,FLOT2_proteomics,0.2533209111738087,0.007580532087005697
4907,LCLAT1_proteomics,0.2533178009477268,0.007581297437793978
5594,MR1_proteomics,0.27969844411460837,0.007588007360653696
6545,PARP2_proteomics,-0.25322339635664626,0.00760456063028684
7442,PXDC1_proteomics,0.26544375255608166,0.007604877838576578
2596,DNAJB1_proteomics,0.2531997489840269,0.007610397691776186
7389,PTPN14_proteomics,0.2531613147020728,0.007619893167998673
3715,GLTP_proteomics,0.2530483133514442,0.007647871675642531
8265,SEC16A_proteomics,-0.3074090961192363,0.007715821956722687
10169,UQCRQ_proteomics,0.2527320446181986,0.007726661298443069
8675,SLITRK6_proteomics,0.31557679951074236,0.007787734572842578
610,ARHGAP17_proteomics,-0.2524498306552144,0.0077975717484239804
1760,CFL2_proteomics,-0.2524333917523166,0.007801719929208893
7731,RECQL5_proteomics,-0.2523732674709123,0.007816908254966616
2146,CREBRF_proteomics,-0.31536940685640136,0.007830489265904848
2683,DPT_proteomics,-0.25219591812445896,0.00786186171032607
4994,LMF2_proteomics,0.25204004415672565,0.007901560088785963
6004,NDUFA4L2_proteomics,0.25786301402196377,0.007913187713138667
2535,DIAPH2_proteomics,-0.2862246291935623,0.00791689206944184
9019,STAMBP_proteomics,0.2519771856562804,0.007917619074257245
4221,HSBP1_proteomics,0.2519282135944897,0.007930150343189096
10859,ZYG11B_proteomics,-0.2519076106880356,0.007935427572103089
3784,GOLT1B_proteomics,0.2518306094905855,0.00795517812403807
8,AAGAB_proteomics,0.2518108693535769,0.007960248388660362
7014,PNPLA4_proteomics,0.2573633494141259,0.008039063275295204
8217,SCLY_proteomics,-0.2511227199029208,0.008138792910639573
9450,TICAM1_proteomics,0.2699691998849595,0.00814932292418743
6553,PATJ_proteomics,0.2510252994685339,0.008164352728259421
8559,SLC25A16_proteomics,0.2935813262587087,0.008216073975591069
9004,ST3GAL1_proteomics,0.2506740587626406,0.00825709544989977
4436,INPP5D_proteomics,-0.2505597017560667,0.008287490564160073
8333,SERF1A_proteomics,0.3692564706376776,0.008315593983819617
7403,PTPRCAP_proteomics,-0.26247561350643794,0.008335176352739853
7173,PPP4C_proteomics,0.25032998613837576,0.008348845431339881
5470,MIEF1_proteomics,0.2502504059548202,0.008370193790376623
2833,EGLN1_proteomics,0.2502050525332979,0.008382381926960215
3339,FEM1A_proteomics,0.31275627444203735,0.008387071039664379
9763,TPTEP2-CSNK1E_proteomics,0.2498219018632207,0.008485974879537238
8936,SRBD1_proteomics,-0.24977749505916202,0.008498053897595873
4561,IVNS1ABP_proteomics,0.24976901989331718,0.008500360934658535
9022,STAP2_proteomics,0.2497595104223749,0.008502950178766289
10329,VTCN1_proteomics,0.2555375901766232,0.008514156107918948
8431,SH2D1A_proteomics,-0.24962753231652013,0.008538957111663175
9983,TUFT1_proteomics,0.249545974044768,0.008561275389359567
7188,PRAG1_proteomics,0.24934670940714598,0.008616020232779903
