,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
459,PAFAH1B3_proteomics,0.325976669689232,0.000510383235364411,0.01076464815109895,Kidney
460,PFDN2_proteomics,0.32586297378539275,0.0005128295889166401,0.010792782368046077,Kidney
461,NRAS_proteomics,0.3255458133507597,0.0005197108882012346,0.010913928652225928,Kidney
462,ZFAND1_proteomics,0.3254748564850649,0.0005212619793926387,0.010922859015264321,Kidney
463,SLFN11_proteomics,0.3254023814357949,0.0005228506479143078,0.010932536607897874,Kidney
464,PCK1_proteomics,-0.3250139483315125,0.0005314412658302707,0.011088264862549,Kidney
465,DGKA_proteomics,-0.3248003352034873,0.0005362206318023365,0.01116397547155852,Kidney
466,SLC7A8_proteomics,-0.3247219364494054,0.0005379846028628387,0.011176716524572292,Kidney
467,BICD1_proteomics,0.3246584418105273,0.0005394171366919123,0.011182532179882337,Kidney
468,UCHL1_proteomics,-0.3245935328602437,0.0005408852007793398,0.011189058034032315,Kidney
469,EIF1AD_proteomics,0.3244137014718158,0.0005449716891918391,0.011249607081998349,Kidney
470,TANGO2_proteomics,-0.3395433048824357,0.0005482238734613835,0.011292713418943405,Kidney
471,PEPD_proteomics,-0.32419597930723143,0.0005499571517813173,0.011304415861403266,Kidney
472,MZT1_proteomics,0.33605768244894474,0.000554003200524407,0.0113475869137826,Kidney
473,NUDT9_proteomics,-0.3240036211057409,0.0005543966395725574,0.0113475869137826,Kidney
474,ASPSCR1_proteomics,-0.3238881485667807,0.0005570774462635518,0.01137845343926101,Kidney
475,STRN_proteomics,-0.323732267255063,0.0005607152651904426,0.011428696434616959,Kidney
476,FOXK1_proteomics,0.32361612992595584,0.0005634397409327522,0.011460151711802018,Kidney
477,CUL4A_proteomics,0.3232821058545855,0.0005713435398993253,0.011572864435029069,Kidney
478,EIF2AK2_proteomics,-0.323281123198578,0.0005713669412882831,0.011572864435029069,Kidney
479,PLA2G4A_proteomics,-0.3231664377547916,0.0005741041618012001,0.011604080370406757,Kidney
480,TALDO1_proteomics,-0.3229472149270422,0.0005793699240463876,0.011661886969000777,Kidney
481,PRKCB_proteomics,-0.32280908794296626,0.0005827104833917781,0.011661886969000777,Kidney
482,TBL1XR1_proteomics,0.3227412301472904,0.0005843580718849781,0.011661886969000777,Kidney
483,CAMK1_proteomics,0.3227258472460538,0.0005847321630554925,0.011661886969000777,Kidney
484,RANBP1_proteomics,0.3227068602784056,0.0005851942033091968,0.011661886969000777,Kidney
485,METTL26_proteomics,0.3227053563296979,0.00058523081561835,0.011661886969000777,Kidney
486,VCP_proteomics,-0.3226993044444603,0.0005853781646983486,0.011661886969000777,Kidney
487,LRCH1_proteomics,-0.3224710455841339,0.0005909606542792284,0.011748975958641543,Kidney
488,WDR3_proteomics,0.32239981941717794,0.0005927125974806615,0.011759708835904659,Kidney
489,GPN1_proteomics,0.32229076674433915,0.0005954041935351277,0.011789003031995529,Kidney
490,DHX32_proteomics,0.3221980779311271,0.00059770071707296,0.011810371399270584,Kidney
491,CYTH4_proteomics,-0.349217682965967,0.0006016469691350662,0.0118641847450171,Kidney
492,ROGDI_proteomics,-0.3218668782218519,0.0006059733340891839,0.011917618763396769,Kidney
493,TST_proteomics,-0.3218334777918045,0.0006068134064232121,0.011917618763396769,Kidney
494,FASTKD5_proteomics,-0.3217672689140174,0.0006084818212872816,0.011926243697230715,Kidney
495,DARS_proteomics,0.3216533180292092,0.0006113631584579878,0.011958559200321366,Kidney
496,LARS2_proteomics,-0.32135801828386057,0.000618888396357687,0.0120813988359402,Kidney
497,NEDD4_proteomics,0.3212187054614702,0.0006224679774319696,0.012126876138644516,Kidney
498,ARRB1_proteomics,-0.32096521077346496,0.0006290301721701076,0.012226338266082866,Kidney
499,PPP6R1_proteomics,-0.3209243555534481,0.0006300937057350477,0.012226338266082866,Kidney
500,CPQ_proteomics,-0.3206491969259042,0.0006372996404120019,0.012341479264026432,Kidney
501,NUDCD2_proteomics,0.32051311110713065,0.0006408913583502711,0.012381557881265907,Kidney
502,PLSCR1_proteomics,0.32047420461110243,0.0006419216258788654,0.012381557881265907,Kidney
503,PSPC1_proteomics,-0.3202478311728655,0.0006479463193563809,0.012472966647610334,Kidney
504,ALPK2_proteomics,0.3259213668587822,0.0006511302009319442,0.012509436058300441,Kidney
505,DCXR_proteomics,-0.3200094712935365,0.0006543460238672921,0.01254324563811604,Kidney
506,CYC1_proteomics,-0.31996761697178044,0.0006554757306251115,0.01254324563811604,Kidney
507,HNRNPH2_proteomics,-0.3193640760528544,0.0006719662024235925,0.012833496251798613,Kidney
508,NPC2_proteomics,-0.319133468723472,0.0006783668360179059,0.012910194878017816,Kidney
509,MYOF_proteomics,0.31908253667000963,0.0006797879957388392,0.012910194878017816,Kidney
510,TDRP_proteomics,0.3190758710346505,0.0006799741891019486,0.012910194878017816,Kidney
511,NCF4_proteomics,-0.3187824393555351,0.0006882171795335175,0.013038571591247177,Kidney
512,ADSSL1_proteomics,0.3187397659868184,0.0006894235442496188,0.013038571591247177,Kidney
513,SMARCC1_proteomics,-0.3186734299460769,0.0006913026944113554,0.013048674593733408,Kidney
514,WWC1_proteomics,0.31855480796942354,0.0006946746921500427,0.013086861870368378,Kidney
515,ME1_proteomics,-0.3182840411963413,0.0007024281597210478,0.013204015628696416,Kidney
516,RBM6_proteomics,-0.31823327901786314,0.0007038905419000213,0.013204015628696416,Kidney
517,IMPDH2_proteomics,0.3181956525524077,0.0007049763034080338,0.013204015628696416,Kidney
518,NDUFB6_proteomics,-0.3177609513753548,0.0007176319324002166,0.013415154158279194,Kidney
519,WDR36_proteomics,0.31746084308910805,0.0007264901736514974,0.013426067367913335,Kidney
520,RCSD1_proteomics,-0.3174526787415453,0.0007267325525065543,0.013426067367913335,Kidney
521,SLC47A2_proteomics,-0.3292642191883537,0.0007270630816642494,0.013426067367913335,Kidney
522,SRD5A3_proteomics,0.3173605067023783,0.0007294740502288233,0.013426067367913335,Kidney
523,MT-ND4_proteomics,-0.3245904531635377,0.0007296119731727693,0.013426067367913335,Kidney
524,SEC24B_proteomics,-0.3173547511650723,0.0007296455525126301,0.013426067367913335,Kidney
525,IKBIP_proteomics,0.3173347541883232,0.0007302417052807027,0.013426067367913335,Kidney
526,IKBIP_proteomics,0.3173347541883232,0.0007302417052807027,0.013426067367913335,Kidney
527,IQSEC1_proteomics,-0.3173203858065907,0.0007306703329476647,0.013426067367913335,Kidney
528,HSD17B8_proteomics,-0.31721657316193763,0.000733774053356396,0.013457610332067587,Kidney
529,LLGL1_proteomics,0.3171569743545767,0.0007355613492388923,0.013464936245878741,Kidney
530,HTT_proteomics,-0.31705078550168325,0.0007387557070959026,0.013481459364080723,Kidney
531,PLCG2_proteomics,-0.3170090773489909,0.0007400138367125306,0.013481459364080723,Kidney
532,GLIPR2_proteomics,-0.3169885873791938,0.0007406326366785227,0.013481459364080723,Kidney
533,ARHGEF37_proteomics,0.3168169960422048,0.0007458333485259947,0.013525442830449529,Kidney
534,PCK2_proteomics,-0.3167995711491969,0.0007463633404922714,0.013525442830449529,Kidney
535,HAVCR1_proteomics,0.3225098500699502,0.0007472312262544783,0.013525442830449529,Kidney
536,STX17_proteomics,-0.31644637487189864,0.0007571806976580223,0.01368001327500583,Kidney
537,TSPAN8_proteomics,-0.3162550968742802,0.000763098711241494,0.013761307985994377,Kidney
538,GGA2_proteomics,-0.3158460144987256,0.0007758978158572392,0.013966160685430305,Kidney
539,ARFGEF3_proteomics,0.31568401012611097,0.0007810205919615387,0.014018398363243756,Kidney
540,AMACR_proteomics,-0.3156629217402183,0.0007816897046500589,0.014018398363243756,Kidney
541,WDR35_proteomics,0.31554054071036963,0.0007855830957073073,0.01405237945911278,Kidney
542,ZPR1_proteomics,0.3155123847224389,0.000786481348824803,0.01405237945911278,Kidney
543,RFK_proteomics,-0.3151588714734527,0.0007978396585398189,0.014229118321973018,Kidney
544,IFT74_proteomics,0.3150848016475417,0.0008002384441399302,0.014243398015441722,Kidney
545,FOXK2_proteomics,-0.3150435729499812,0.0008015765116915254,0.014243398015441722,Kidney
546,TFRC_proteomics,0.3148480709301581,0.0008079493958223539,0.01433039312297711,Kidney
547,STK33_proteomics,-0.3144715832443665,0.0008203527289265499,0.014523836087674062,Kidney
548,GAN_proteomics,0.32132006194435403,0.0008310828928532875,0.014687005876981046,Kidney
549,STXBP5_proteomics,-0.4618498440857602,0.0008362099575068432,0.014750743650420712,Kidney
550,SH3GLB2_proteomics,-0.313620029741314,0.0008490521054537472,0.014916677336205875,Kidney
551,ACY1_proteomics,-0.3135856719434985,0.000850229083376814,0.014916677336205875,Kidney
552,ACY1_proteomics,-0.3135856719434985,0.000850229083376814,0.014916677336205875,Kidney
553,SCOC_proteomics,-0.3135025443761645,0.0008530829169485822,0.01493283141457098,Kidney
554,AP1S2_proteomics,-0.3134692572896218,0.0008542281421445982,0.01493283141457098,Kidney
555,NTN1_proteomics,-0.3590186624817478,0.0008589270943537992,0.014941839636278638,Kidney
556,GYG1_proteomics,-0.3133112547602618,0.0008596833349476776,0.014941839636278638,Kidney
557,CAPRIN1_proteomics,-0.3132857032644604,0.0008605685114323527,0.014941839636278638,Kidney
558,MRPL53_proteomics,-0.3132760320265669,0.0008609037679529744,0.014941839636278638,Kidney
559,TCEAL3_proteomics,-0.31319919306299243,0.0008635716611881838,0.014961379030085284,Kidney
560,CTSL_proteomics,-0.3129602447108125,0.0008719164596988036,0.01506701087799204,Kidney
561,NDUFB7_proteomics,-0.31293578828157315,0.0008727746973233897,0.01506701087799204,Kidney
562,RBM15B_proteomics,-0.3128434115739934,0.0008760234002890148,0.01508482217823695,Kidney
563,SLC12A1_proteomics,-0.31281808340945805,0.0008769160697305339,0.01508482217823695,Kidney
564,PRKACA_proteomics,-0.3127145943910934,0.0008805720975536162,0.015120903522947229,Kidney
565,SKAP1_proteomics,-0.39138088255326703,0.0008829827509539002,0.015135509981898831,Kidney
566,UNC119B_proteomics,0.31237930674134856,0.000892512936072928,0.015271888017247881,Kidney
567,CASP2_proteomics,0.3122770686997421,0.0008961833448943602,0.015307695091839931,Kidney
568,ALPL_proteomics,0.312203372629877,0.00089883762903186,0.015313214731334318,Kidney
569,LDLRAP1_proteomics,-0.3121391279245416,0.0009011573659152773,0.015313214731334318,Kidney
570,RAPGEF6_proteomics,0.3121367990374602,0.0009012415596363528,0.015313214731334318,Kidney
571,PLCXD3_proteomics,-0.3120547951782342,0.0009042107426222764,0.01533680528832399,Kidney
572,CAD_proteomics,0.3120063314384046,0.000905969709864951,0.015339822207870425,Kidney
573,CCDC186_proteomics,-0.3116358590702721,0.0009195194712591043,0.015542121794696566,Kidney
574,GLT8D1_proteomics,-0.3328129714963014,0.0009225013847036114,0.015565405972859887,Kidney
575,RNASE2_proteomics,-0.3111940317858181,0.0009359209349519922,0.015764418248097618,Kidney
576,KIF13B_proteomics,-0.31097213571433985,0.0009442585463162516,0.015877290149671184,Kidney
577,PRKAG1_proteomics,0.31071503894490776,0.0009540036055618727,0.0160133961611787,Kidney
578,CHP1_proteomics,-0.3105800203575595,0.0009591580850796008,0.01607211008884678,Kidney
579,IPO4_proteomics,0.3105025747416913,0.0009621261195801047,0.01609404760718306,Kidney
580,MTMR3_proteomics,-0.310432448371593,0.0009648208832765976,0.01611134631592005,Kidney
581,SEPT7_proteomics,0.44398552443769895,0.0009770915758762163,0.016252986911373675,Kidney
582,SEPT7_proteomics,0.44398552443769895,0.0009770915758762163,0.016252986911373675,Kidney
583,LSP1_proteomics,-0.3100836062034417,0.0009783286287613096,0.016252986911373675,Kidney
584,FDPS_proteomics,0.3099915976059712,0.0009819200140881988,0.016284765772108894,Kidney
585,PA2G4_proteomics,0.30974417343942395,0.0009916375431373837,0.016417862531602212,Kidney
586,HINT1_proteomics,0.3096818146573047,0.0009941004817136587,0.01643060114750582,Kidney
587,ERBB3_proteomics,0.3096258589938275,0.0009963152730555296,0.016439202005416237,Kidney
588,CYB5R2_proteomics,-0.3094933716547262,0.0010015772476655066,0.016497966819780552,Kidney
589,MIOX_proteomics,-0.3094168725549318,0.0010046270874409027,0.016520155936189218,Kidney
590,SLAIN2_proteomics,-0.30934711005658794,0.0010074157417421323,0.016527175794491682,Kidney
591,HTD2_proteomics,-0.33044487630390496,0.0010084609431394637,0.016527175794491682,Kidney
592,WDR60_proteomics,0.31623972698452885,0.0010145046343182132,0.016578683758936355,Kidney
593,AADAT_proteomics,-0.5001495126067258,0.0010150214546287564,0.016578683758936355,Kidney
594,LMTK2_proteomics,0.3090342435335538,0.0010200092229703144,0.01663215038866889,Kidney
595,EFHD1_proteomics,-0.3089785744091179,0.0010222650099467627,0.016640964977354854,Kidney
596,HMGA1_proteomics,-0.30870831448084,0.0010332811368499498,0.016742665741770333,Kidney
597,HMGA1_proteomics,-0.30870831448084,0.0010332811368499498,0.016742665741770333,Kidney
598,CFL1_proteomics,-0.3086611565598144,0.0010352144136955435,0.016742665741770333,Kidney
599,CYP17A1_proteomics,-0.3216813594298838,0.001037100873335616,0.016742665741770333,Kidney
600,RGS10_proteomics,-0.3086142413863185,0.0010371410132760225,0.016742665741770333,Kidney
601,MAP1B_proteomics,-0.3084622650678844,0.0010434044962267855,0.016815798043840986,Kidney
602,IFT140_proteomics,0.3084187854757554,0.0010452027825228864,0.016816844769547337,Kidney
603,DDX5_proteomics,-0.3083397916297749,0.0010484771508776037,0.016828523721317927,Kidney
604,ACOX2_proteomics,-0.3083176230862715,0.001049397737723907,0.016828523721317927,Kidney
605,EPM2AIP1_proteomics,-0.30815472266068833,0.0010561851076697094,0.016875336551060396,Kidney
606,ATP6V1C1_proteomics,-0.30813284264352986,0.0010570997994455646,0.016875336551060396,Kidney
607,MYO5B_proteomics,-0.3081224382975011,0.0010575350054674005,0.016875336551060396,Kidney
608,ADH1B_proteomics,-0.3080584108164119,0.0010602168268007846,0.016875879872777968,Kidney
609,MAN1C1_proteomics,-0.3274096078406631,0.0010621404774510102,0.016875879872777968,Kidney
610,KCTD21_proteomics,-0.3079971797046016,0.001062787322435306,0.016875879872777968,Kidney
611,PIGR_proteomics,-0.3072905773023805,0.0010928647252510745,0.01727552271149779,Kidney
612,OXNAD1_proteomics,-0.3072850723154512,0.0010931020685184234,0.01727552271149779,Kidney
613,NPEPL1_proteomics,0.3072477313513758,0.0010947132364742846,0.01727552271149779,Kidney
614,ALDH6A1_proteomics,-0.3072128631515061,0.0010962196656485962,0.01727552271149779,Kidney
615,SBDS_proteomics,0.3071980877552274,0.0010968585848570023,0.01727552271149779,Kidney
616,SERINC1_proteomics,0.3070353860319647,0.0011039166393901432,0.01735850767481875,Kidney
617,SMAP2_proteomics,-0.3065578957892228,0.0011248700769018152,0.017634389252788492,Kidney
618,NAMPT_proteomics,0.306552778810964,0.001125096572611428,0.017634389252788492,Kidney
619,STBD1_proteomics,0.3064853264042379,0.0011280861450869767,0.017652728676828787,Kidney
620,PCDHB8_proteomics,0.3736117018765529,0.0011307131974559806,0.017665345316776045,Kidney
621,SEC24D_proteomics,-0.3063259727516775,0.001135177673102762,0.017706581647014462,Kidney
622,NDUFC1_proteomics,-0.30619327550148545,0.0011411139216784257,0.017770605566812342,Kidney
623,GAS7_proteomics,-0.3337946859941836,0.0011473129823540815,0.017838510504486055,Kidney
624,PTPN23_proteomics,-0.30548438552675866,0.001173308315265752,0.018205845204403968,Kidney
625,CHMP4C_proteomics,0.3054543230634661,0.001174691723145422,0.018205845204403968,Kidney
626,SLC44A1_proteomics,-0.3052920207106405,0.0011821862200315175,0.01829277624680348,Kidney
627,PWP2_proteomics,0.30503013092235826,0.0011943711767093855,0.018451893561201364,Kidney
628,NKIRAS2_proteomics,0.30493472699706203,0.0011988383915476648,0.018467518444361637,Kidney
629,DHCR24_proteomics,0.32911519800250816,0.0011997917840819814,0.018467518444361637,Kidney
630,CFDP1_proteomics,0.3048484600213499,0.0012028908726120476,0.018467518444361637,Kidney
631,FAHD2A_proteomics,-0.30484621587162186,0.001202996460197542,0.018467518444361637,Kidney
632,ANKRD16_proteomics,0.31029838057665304,0.0012073734678014858,0.01850543030744078,Kidney
633,PFDN1_proteomics,0.3045187128474026,0.0012184963475924315,0.018643675762371317,Kidney
634,SEC31A_proteomics,-0.3044821826224747,0.0012202364573392895,0.018643675762371317,Kidney
635,ARHGEF7_proteomics,0.3043829812202483,0.0012249733188111562,0.018686621287902255,Kidney
636,ANXA4_proteomics,0.3041750665442333,0.0012349556013549429,0.01880932377448297,Kidney
637,PPP1R11_proteomics,0.3039475269752311,0.0012459649435843767,0.018947260004162414,Kidney
638,SNX33_proteomics,0.3038079825465244,0.001252760830053841,0.019020791194338603,Kidney
639,MACC1_proteomics,0.3035733777079229,0.0012642623033032648,0.01912512532028781,Kidney
640,AIF1_proteomics,-0.3035552725208481,0.0012651538906732515,0.01912512532028781,Kidney
641,ALDOB_proteomics,-0.3035473071381056,0.0012655463260796511,0.01912512532028781,Kidney
642,PET100_proteomics,-0.30346659426565176,0.0012695291113462483,0.01915547657586517,Kidney
643,RABGAP1L_proteomics,-0.30329388860523976,0.0012780896413022544,0.01920701063941456,Kidney
644,PPIE_proteomics,0.3032794690966916,0.0012788067464607298,0.01920701063941456,Kidney
645,PAN2_proteomics,0.3032779237817871,0.0012788836191570607,0.01920701063941456,Kidney
646,GM2A_proteomics,-0.30300598779538324,0.0012924769287760885,0.01938116099379538,Kidney
647,IDNK_proteomics,-0.3026375905200577,0.0013111017954694788,0.019630107437723584,Kidney
648,FADD_proteomics,0.30255434675079995,0.0013153439865868045,0.0196369726096475,Kidney
649,MME_proteomics,-0.30252393122483145,0.001316897106683,0.0196369726096475,Kidney
650,CHID1_proteomics,-0.30250954374843103,0.001317632361253404,0.0196369726096475,Kidney
651,SH3D19_proteomics,-0.3023185305291236,0.0013274293196071445,0.019724111969834444,Kidney
652,CTSC_proteomics,-0.30231627569503383,0.0013275453634613366,0.019724111969834444,Kidney
653,AGA_proteomics,-0.3021429863337012,0.0013364912675747358,0.01982210248334924,Kidney
654,CLDN10_proteomics,-0.3569159965309966,0.0013382268734893578,0.01982210248334924,Kidney
655,RBM5_proteomics,-0.3019972844502019,0.0013440553930362858,0.019878087535423854,Kidney
656,SCYL2_proteomics,-0.3018360258459487,0.0013524725302399296,0.019972128597241703,Kidney
657,CCT5_proteomics,0.3016584156702684,0.0013617986226670575,0.020074449291656343,Kidney
658,NUDT15_proteomics,0.3015538303792794,0.0013673175895783554,0.020074449291656343,Kidney
659,ATP6V1G1_proteomics,-0.30154343435966713,0.0013678672975857337,0.020074449291656343,Kidney
660,SLC13A3_proteomics,-0.30150567649549964,0.0013698655027008892,0.020074449291656343,Kidney
661,SHOC2_proteomics,-0.30147638288455536,0.0013714175945331829,0.020074449291656343,Kidney
662,ITGA2_proteomics,0.3014688663510591,0.0013718161080569116,0.020074449291656343,Kidney
663,SFXN2_proteomics,-0.3014246377965205,0.001374163162670658,0.02007851054854025,Kidney
664,ISLR_proteomics,-0.30134525017430724,0.0013783851474795685,0.02010991383585981,Kidney
665,PAICS_proteomics,0.3012690258005102,0.0013824500009977547,0.02013893379831864,Kidney
666,HDLBP_proteomics,-0.30083924292733993,0.0014055739226316926,0.02044509474868468,Kidney
667,PGM1_proteomics,0.3007905203364999,0.0014082174494559055,0.02045288277637904,Kidney
668,NAA25_proteomics,0.30066090634037396,0.0014152718961308913,0.02052461574927042,Kidney
669,LCP1_proteomics,-0.3005838657156559,0.0014194801603569693,0.02055492017281092,Kidney
670,TMEM11_proteomics,-0.3005141067709881,0.0014233004794527984,0.02057952496520276,Kidney
671,GDAP2_proteomics,-0.300247915054895,0.0014379643822327929,0.020760610768485947,Kidney
672,RABGGTA_proteomics,0.30010159543795384,0.0014460831537948967,0.020846803503890177,Kidney
673,APEH_proteomics,-0.300006892585906,0.0014513600718348164,0.02089183296282105,Kidney
674,GRAP2_proteomics,-0.3052896955008512,0.0014615465603664381,0.0209573996563932,Kidney
675,FGF1_proteomics,-0.29980862383802204,0.0014624644722232127,0.0209573996563932,Kidney
676,MAP6_proteomics,-0.2997979574124062,0.0014630640472331488,0.0209573996563932,Kidney
677,RPAP1_proteomics,0.2997714426252447,0.0014645554490862287,0.0209573996563932,Kidney
678,DSG2_proteomics,0.29960219347656075,0.0014741079591682386,0.021063027127909063,Kidney
679,AJUBA_proteomics,0.34962655834279033,0.001478341574950266,0.02109245582377571,Kidney
680,XPO4_proteomics,0.2994012688799585,0.0014855217197018722,0.02116377639434297,Kidney
681,NFIA_proteomics,0.2991634989636152,0.0014991322079583613,0.02132636463579475,Kidney
682,PIP4K2C_proteomics,-0.2989072575453334,0.0015139267795212096,0.021486680105100943,Kidney
683,HFE_proteomics,0.32260175995325,0.001518479729115337,0.021486680105100943,Kidney
684,ITGA5_proteomics,0.2988124297045829,0.001519435371862966,0.021486680105100943,Kidney
685,STAP2_proteomics,0.29878837169208544,0.0015208358046775532,0.021486680105100943,Kidney
686,ARFGAP2_proteomics,-0.2987557934654208,0.0015227340733051965,0.021486680105100943,Kidney
687,PPM1H_proteomics,-0.2987394096359893,0.0015236895395082922,0.021486680105100943,Kidney
688,FAM169A_proteomics,-0.31133546633286924,0.0015291751017278833,0.021511440738491226,Kidney
689,CDC34_proteomics,0.2986334872975501,0.0015298798298865124,0.021511440738491226,Kidney
690,PPME1_proteomics,0.2985670151773231,0.0015337762336300614,0.021529126712017985,Kidney
691,SCFD1_proteomics,-0.2985363678466201,0.0015355757250789985,0.021529126712017985,Kidney
692,TELO2_proteomics,0.29836255068819906,0.00154581790946471,0.02156856998762784,Kidney
693,GLA_proteomics,-0.2983475619308701,0.0015467040213645506,0.02156856998762784,Kidney
694,CUL1_proteomics,0.29831885262301705,0.0015484025586164206,0.02156856998762784,Kidney
695,ADD1_proteomics,-0.31715404089786264,0.0015495045641493097,0.02156856998762784,Kidney
696,ADD1_proteomics,-0.31715404089786264,0.0015495045641493097,0.02156856998762784,Kidney
697,PLA2G15_proteomics,-0.2980294498940282,0.001565619407774808,0.021761661166520327,Kidney
698,MT3_proteomics,0.2976311605865885,0.0015895982354419249,0.02206335061553298,Kidney
699,HCCS_proteomics,-0.2974232698322004,0.001602246168142262,0.02219845348221582,Kidney
700,STXBP3_proteomics,0.2973960647308641,0.0016039080489624086,0.02219845348221582,Kidney
701,GABARAPL2_proteomics,-0.29709690334334965,0.0016222864172067062,0.02238848760753477,Kidney
702,XPNPEP2_proteomics,-0.2970600563433409,0.001624563206063385,0.02238848760753477,Kidney
703,CFAP97_proteomics,0.30245138193302423,0.001626276377527421,0.02238848760753477,Kidney
704,ATXN2_proteomics,-0.2970227864526849,0.0016268690747590206,0.02238848760753477,Kidney
705,NDUFV2_proteomics,-0.2967679184632368,0.0016427173866117204,0.02256219610469816,Kidney
706,GPI_proteomics,0.29674510617975525,0.0016441427175862293,0.02256219610469816,Kidney
707,MIF_proteomics,0.2966301380330717,0.0016513431172343526,0.02262899847938939,Kidney
708,ZER1_proteomics,-0.2964707121883088,0.0016613752246414102,0.022734361677674137,Kidney
709,SPAG9_proteomics,0.2964022691216112,0.001665699043619615,0.022761425522813388,Kidney
710,MANF_proteomics,-0.2962605104000937,0.0016746869849479616,0.02285205784523928,Kidney
711,ATP6V1B2_proteomics,-0.29618421601523154,0.00167954247277986,0.02288612509959298,Kidney
712,PPP2CB_proteomics,0.3029337085184011,0.0016828992307781438,0.022899703137460804,Kidney
713,CAND2_proteomics,-0.29596101099723593,0.0016938209836091485,0.02299733659059816,Kidney
714,SARS_proteomics,0.2959327798512764,0.0016956347619471925,0.02299733659059816,Kidney
715,BPHL_proteomics,-0.2958886817645225,0.0016984714751829859,0.02299733659059816,Kidney
716,ME2_proteomics,-0.2958718431096037,0.0016995557962748795,0.02299733659059816,Kidney
717,NDUFC2_proteomics,-0.29581150472270473,0.0017034464292482534,0.023017879187418603,Kidney
718,EPHA7_proteomics,0.3025082164547396,0.0017097050357591642,0.023051581153124414,Kidney
719,HCLS1_proteomics,-0.2956994607880249,0.0017106924788960606,0.023051581153124414,Kidney
720,ENPP1_proteomics,-0.29556745742556884,0.0017192651905505484,0.023106270008139074,Kidney
721,SNX11_proteomics,-0.3009102980530609,0.0017226070292876,0.023106270008139074,Kidney
722,TLR3_proteomics,0.2954724246035006,0.0017254610162270635,0.023106270008139074,Kidney
723,CALB1_proteomics,-0.295466739766301,0.001725832289771777,0.023106270008139074,Kidney
724,PLD3_proteomics,-0.29545408517427785,0.0017266590142136493,0.023106270008139074,Kidney
725,DNM1L_proteomics,-0.2952021420424989,0.0017431933747611337,0.023295402371807883,Kidney
726,TBL1X_proteomics,0.2950763318159117,0.0017515035866328592,0.023374261069480054,Kidney
727,SLC22A6_proteomics,-0.2950249030175484,0.0017549109699364696,0.023387563503191797,Kidney
728,FKBP15_proteomics,-0.2949736102632968,0.0017583153237938404,0.023400789124071116,Kidney
729,PDCD10_proteomics,-0.2949238335614389,0.001761624778250821,0.023412717258341736,Kidney
730,RRP8_proteomics,0.29472621717811937,0.001774819281749439,0.023555809400182023,Kidney
731,FLOT2_proteomics,0.294171228477351,0.00181235532657032,0.023990545950195008,Kidney
732,SPCS3_proteomics,-0.2941587956684813,0.0018132043824065863,0.023990545950195008,Kidney
733,FECH_proteomics,-0.2941326240637493,0.0018149928599714637,0.023990545950195008,Kidney
734,EPG5_proteomics,-0.2940796447746701,0.0018186181763611671,0.02400575992796741,Kidney
735,ARF6_proteomics,-0.29396907181110205,0.0018262057118785789,0.024073162794355937,Kidney
736,SLC41A3_proteomics,-0.31892943979291843,0.0018342056220030805,0.024145811322488317,Kidney
737,DOCK2_proteomics,-0.2937557130997037,0.0018409275399330605,0.02420146204936389,Kidney
738,CHN2_proteomics,-0.3423301325161362,0.0018823649475767992,0.02471272628063614,Kidney
739,CARD10_proteomics,0.293087793149343,0.0018877120135344426,0.02474943507474481,Kidney
740,CNKSR3_proteomics,0.29276620675821197,0.0019106193140484254,0.02501596300256117,Kidney
741,DNLZ_proteomics,-0.3128357911656564,0.0019138548847925055,0.025024555380400118,Kidney
742,DAAM2_proteomics,-0.5129019213275048,0.0019238780655800038,0.025121756382580348,Kidney
743,PHF14_proteomics,0.29253941003380923,0.0019269255727607688,0.02512773105769486,Kidney
744,PARP12_proteomics,-0.2922160704136219,0.0019503909807012023,0.02537542265215429,Kidney
745,PARD6B_proteomics,0.2922056591895957,0.0019511508244183773,0.02537542265215429,Kidney
746,MRPL13_proteomics,-0.29214802064444056,0.0019553623161521552,0.0253961515278557,Kidney
747,PDK4_proteomics,0.29195075532873843,0.0019698383011142943,0.025549961493864813,Kidney
748,POLD3_proteomics,0.2919034387023885,0.0019733249443098307,0.02556101283003201,Kidney
749,ZNF3_proteomics,0.305648800341671,0.0019853141255750354,0.025682023528438656,Kidney
750,MAP4K2_proteomics,-0.2969973794418117,0.0019908597073251123,0.025719468549225345,Kidney
751,GZMM_proteomics,-0.35820123558740946,0.0020052522093414976,0.02587095337105214,Kidney
752,UBA5_proteomics,0.29131113711042084,0.0020174452182036657,0.02599369655645679,Kidney
753,ZCCHC8_proteomics,0.2912669132539195,0.002020774971414762,0.026002067337753343,Kidney
754,CARHSP1_proteomics,0.29121654082275056,0.002024573726916794,0.026016442779532103,Kidney
755,MOXD1_proteomics,-0.29095254663474923,0.0020445882852703225,0.026238882994302472,Kidney
756,NAT10_proteomics,0.2908043067558593,0.002055905309708003,0.02634926461662753,Kidney
757,FOXRED1_proteomics,-0.2906843497109436,0.0020651045916295053,0.02643224900790167,Kidney
758,GLRX5_proteomics,-0.2903529626745511,0.002090711862375478,0.026724751632103937,Kidney
759,HSD11B2_proteomics,-0.29029175892565345,0.002095472553667396,0.02675036146800141,Kidney
760,MCCD1_proteomics,-0.3086501020465614,0.002098597313739476,0.026755047487385542,Kidney
