,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
3181,HPCA_proteomics,0.1924931689699729,0.056281327746006034,,,,,,,,,,,,,,
3182,REEP4_proteomics,-0.19246983984920088,0.0563117576922785,0.0273930334923043,0.7954801897791652,0.08600932408468301,0.4570192832731138,0.24998933854489525,0.00704998650963113,0.11113448821829386,0.27346096218844795,0.16053553383707442,0.09540480961391368,0.11476838019813347,0.2814209824213457,0.23346271475192765,0.026790210720942318
3183,PSEN2_proteomics,0.2007750683027153,0.056355603197173615,0.18249064634182505,0.2940570381502971,,,,,,,,,,,-0.06322326174539866,0.5538525148144835
3184,ADHFE1_proteomics,0.19234379788155934,0.05647639712364914,-0.18434575056178532,0.05386693044012445,-0.12224953364627696,0.3133660325704052,-0.04119385721050434,0.725658617577043,-0.2858875748233668,0.03268476766601637,-0.21991872696853604,0.043139067564503565,,,0.09234497778566868,0.4643953059871026
3185,PTRH2_proteomics,-0.19233657112093774,0.05648584885735518,-0.06590931104520077,0.4939054250996226,0.14109327414505754,0.2032657921354927,-0.043572031553364254,0.6438137092762528,0.08595945419793592,0.3719076817247165,0.2441636203466575,0.010509374665461507,-0.3031828707201628,0.0025387505434977284,-0.11979956585525416,0.21254045300031327
3186,HIST2H3A_proteomics,-0.19326876195546697,0.056555085233135426,0.033068408843470704,0.7490849787549371,-0.07758320416140528,0.4857094751545543,0.11235188990451588,0.32422434910541553,-0.01895071803944264,0.8530626762994562,0.1847413679882236,0.05446650036927707,-0.05923793382504666,0.5643656806961164,0.06291274990821333,0.5137922903205608
3187,REEP3_proteomics,-0.19225977001826194,0.056586375565611025,-0.1543449244637995,0.10740788192337512,0.34471709701351666,0.0014162758852499342,0.006699323249165973,0.9433514338079478,0.28992690146548783,0.002124056713247494,0.10905063988095046,0.2589964297353584,0.08842971751983701,0.4266284898071228,0.1200308078788495,0.21165263185960628
3188,PTP4A1_proteomics,0.1922034048450308,0.056660246447125515,-0.012489157560977498,0.9008524174468556,-0.37003504593613856,0.0005750239013266479,0.08504535888526582,0.3661622423191138,-0.062165065940368615,0.5266993815271641,0.15944968356606531,0.13331685913062538,-0.31806928459519,0.0021230754894770954,0.07746316934854655,0.4211837280471804
3189,CCDC28B_proteomics,0.2433180802792688,0.056696160509076374,,,,,,,,,0.24451709032667635,0.28541809983025895,,,,
3190,SIPA1L1_proteomics,0.19216484707906328,0.05671082484906394,-0.03830965836103956,0.6911085651334543,0.09309394874510643,0.4025454780737808,0.09716798524759092,0.3015691568352511,0.2481820960521792,0.008942193315202188,-0.06123282763207405,0.5270516168155754,0.4112963089789592,0.00015063036008822482,0.04406049956539367,0.6476325389431035
3191,SGSM2_proteomics,0.2026993552020232,0.05677281178283584,,,,,,,,,,,,,,
3192,ABCB10_proteomics,0.1920995209604671,0.056796601225401214,0.12294855957415195,0.200676783388439,0.09468050793958503,0.3945395429271555,0.014674249544194697,0.87630648689724,0.005724951479568975,0.9526666720323936,0.07811815093532108,0.4328426307515119,-0.0974056476792755,0.3583402480339281,0.12221994897962744,0.2033784661385672
3193,HSPA6_proteomics,-0.1920775080582246,0.056825529166199776,0.09053662884157093,0.4991125016853801,-0.10562356439129432,0.34193712859459285,-0.03868815405399485,0.6814350545937192,0.07823768270670751,0.4253474326518489,0.2307889565813059,0.028634183057790787,0.09563973728944566,0.35140394436514344,0.09362782142476947,0.3306037776403958
3194,UBR7_proteomics,0.1920725207329771,0.0568320848649762,0.2621688064754173,0.005660799814037332,-0.13158197562407448,0.2357200844532936,-0.2625233813502326,0.0045913754211276215,0.2778926501275759,0.0032885381407508183,0.0172599508152394,0.858616998532107,0.10648622047989206,0.2992109673674971,-0.15338836323295532,0.10963051210002664
3195,CAMK2G_proteomics,0.19194744199595054,0.05699670003836566,,,-0.07061140375756025,0.5258609485348195,0.006912019190716746,0.9481535150158096,0.11743457686450795,0.2305743990146154,-0.11008539860301413,0.2544770628954613,0.22385359290366275,0.027512156914586708,0.06523483276659245,0.4983459265737311
3196,OLFM3_proteomics,0.2024282576538386,0.057111851591390386,,,,,,,,,,,,,,
3197,NBN_proteomics,0.19179763754421772,0.057194370225834124,0.16850946431297925,0.07844853031340193,-0.001999065201027661,0.9856897804089906,-0.3625106301860286,6.853197989296221e-05,0.256179073232684,0.0069054217003876,-0.2512284233467227,0.0084120824616853,-0.1043643645917914,0.30899830643992365,-0.04525508452726607,0.6387423449080071
3198,NCOA2_proteomics,-0.19176397380420768,0.057238867404585524,-0.12779271073752413,0.1833692536586261,-0.12990998374975207,0.2417775682719587,-0.2631979215405972,0.00448403526886879,0.3978875105617979,1.6734441307136812e-05,-0.2667239980802335,0.0050542777723329,-0.019667535305200816,0.8744793607650762,-0.06969002449905727,0.4694060541948557
3199,ACSL3_proteomics,0.19172095677870848,0.0572957691266849,0.05749329936144916,0.5507742641470467,0.06621922984721887,0.5519838020182205,0.4011916631254268,8.853112053062888e-06,0.008485569749925427,0.929890727772217,0.29365204549844576,0.0019411097950388766,-0.02438309790583234,0.8126042429030198,0.19781071018347016,0.03831470979537921
3200,KIF1C_proteomics,-0.1917041418117232,0.057318024081673837,-0.281355045127947,0.002905514206221245,0.09221013725187874,0.40704642091685417,0.2456534497137633,0.008139210485825379,-0.12637808865485314,0.18830672574584406,-0.00319638090763022,0.973685317042426,0.2596530206371441,0.010218539298534243,-0.03722749972034986,0.6994085708895542
3201,DNAJB1_proteomics,-0.19166834538575084,0.05736542495746608,0.0582403098323368,0.5456009685491271,0.09786566295239596,0.3787550941044277,0.03686223104737605,0.6957100530832465,0.2731217922517201,0.0038905422254264634,0.264400097726406,0.00546583861867894,0.044066265119022736,0.6682256884937853,0.2531997489840269,0.007610397691776186
3202,LIMCH1_proteomics,0.1916362202038648,0.057407991766296365,-0.15455674482650114,0.21895901752345376,0.3898359217247143,0.00026952285212038804,0.13857152242140652,0.1396982728618854,-0.03690632610612135,0.701878812340657,-0.22979213702268014,0.01623004615985861,0.04939519896690443,0.6655231523504357,-0.16657423140045935,0.08198885109397669
3203,GRIA4_proteomics,0.19159589066220306,0.057461466192843265,,,,,,,,,,,,,,
3204,HAPLN3_proteomics,0.1915321734113941,0.05754603433400434,-0.09677083416639937,0.3642229306935605,0.11877210490054482,0.2848687210957128,0.2854015153291136,0.0019899653517333024,-0.07075857718034206,0.462603837408183,-0.013591936197221677,0.8884431443416442,0.05478087974886666,0.6315811360327007,0.0405344685326962,0.6741600300792072
3205,CNKSR2_proteomics,0.19151795347438755,0.05756492151309589,,,,,,,,,,,,,,
3206,METTL26_proteomics,0.1914698108421512,0.05762890310182805,0.3227053563296979,0.00058523081561835,0.10605861081210756,0.3399413088638352,-0.5219021010686389,2.2122405534792656e-09,0.1065524032906034,0.2678953294763749,0.17556815985575303,0.06784055415773572,0.2970995129322496,0.0031247463620092076,-0.02216175432371212,0.8182413992100692
3207,SCML2_proteomics,0.2008496960441371,0.05767180271675858,,,,,0.005677314591079723,0.9519821709655704,-0.018926017638100243,0.9077212802080482,-0.16593878442470034,0.09894585696328982,,,-0.15293427266047754,0.11069809022315448
3208,OGDH_proteomics,0.1914100619383189,0.057708390356764026,,,-0.19553234905571806,0.07647573464893685,0.041287321908675914,0.7092275879024397,0.09541781906985668,0.3214009302193673,0.15094762646234194,0.11717025123104707,-0.04481286026969163,0.6629434017049575,0.1282201423769933,0.1818961576520701
3209,UQCRC2_proteomics,0.1913825903902085,0.05774496736589165,-0.3945326247460934,1.9993829682760995e-05,-0.006832593436005136,0.951116659041524,0.038584410486688786,0.6822431677581431,0.03791198777080628,0.6941544534933621,-0.00280110074841243,0.9769385633439928,-0.13126992065334606,0.19996454044483067,0.1519109354932331,0.11313364851103958
3210,SLC16A3_proteomics,-0.19136943991879884,0.05776248328186845,0.5145067279205569,8.933302541247294e-09,0.0617729150707653,0.5790496720529292,0.3180745627126265,0.0011892897558379012,0.1299690200852205,0.17595897547287334,0.3241859591506814,0.0005839857608558315,0.1245460567683256,0.22418546605220796,0.29136121340637056,0.0020136808101567667
3211,NFATC1_proteomics,0.19129911088634904,0.05785623262929256,-0.09115200053742553,0.3436068319482949,0.1128740319070482,0.3283745327478577,0.1907121397539715,0.041191600495046936,-0.12457523374468375,0.1947384912529962,0.030691842571595556,0.7513857428436888,,,-0.020656539885866944,0.8303945336402756
3212,RAB3A_proteomics,0.19120466679941528,0.0579823234069409,-0.06303616039592295,0.5396142720565459,0.11138434504378868,0.3161051342657498,-0.2598206434015486,0.006365071503906856,,,-0.2917220370763625,0.009092485344671776,0.058083382202284324,0.5719945393718661,,
3213,YKT6_proteomics,0.19114208914483494,0.05806599358458452,-0.016182939652860898,0.8667404710723262,0.011826275235899795,0.915493332821923,0.3658736662086694,5.79433507359806e-05,0.3502614678035463,0.00017601672063021775,0.3860656057438393,3.3818381422583785e-05,-0.08076401450773071,0.4316288327099311,0.3481056486414835,0.00019414939647251862
3214,RFX3_proteomics,0.19112902743972265,0.05808347034166425,0.16433030774805418,0.2591900216680744,0.06352838194838349,0.5682908296667053,,,-0.12890581843595378,0.2454668074473031,-0.3353990571320071,0.018479139624000968,,,-0.21612901810255306,0.035412563000699955
3215,COPRS_proteomics,0.19106066343243425,0.05817501261617244,0.2083105971422504,0.02897411760084115,-0.02383253721264154,0.8306544701455357,-0.1774099095137003,0.0578541850457542,0.30332976553688623,0.0015735819097380122,0.09269218816834823,0.3517247606109525,,,0.031166575562005663,0.7465269278524387
3216,WDR60_proteomics,0.19097989584352765,0.05828331583349869,0.31623972698452885,0.0010145046343182132,0.11404879013190053,0.3544144833861345,-0.2942407803185758,0.0020958413604903517,0.0031922723416415587,0.9740917861615068,-0.2383872998125143,0.03210189403750021,,,0.0043905832016007,0.9645443151892636
3217,TREX1_proteomics,0.19097357881747626,0.05829179343488568,-0.25949555684245623,0.006189246159088926,0.0301258085070486,0.786884708891601,-0.027194496361593216,0.7729670875083055,0.1022715534024797,0.28770463379817923,-0.2870444668197655,0.002476189854839404,0.355859448087103,0.003122438403106944,0.038297771097328466,0.6911995424018684
3218,RRP1B_proteomics,-0.19095734889702884,0.05831357900367479,0.020588079558689656,0.8309482592393224,-0.08652280175498184,0.4367070353303885,0.31183871355375004,0.0006923926930492353,0.032058576553422924,0.7395285667327771,0.0636580155137002,0.5107858950413632,0.0971709459659732,0.3437104100709119,-0.03877945214865315,0.6875166070237193
3219,BARD1_proteomics,0.209930997645838,0.05836125667899322,0.05498126569510918,0.5683434802151672,,,0.17799843343210028,0.05701500896772287,-0.25864739110972274,0.04994674002850959,-0.225022030570575,0.01864924465575388,,,-0.048641704572875685,0.6489114551000151
3220,SPATA2_proteomics,0.19091768006987947,0.05836685485565975,-0.08184113252547304,0.4065518493204889,,,0.06924976982188104,0.4784715065457396,0.01927603115900188,0.8552859371999421,0.04454684223302005,0.7023842824656445,,,-0.004244373023396912,0.9657242915790926
3221,PIGX_proteomics,0.1907776949160516,0.05855517523539295,0.013779188276241972,0.8962780915942835,-0.008643772937449154,0.9409251187960151,-0.1425066120647105,0.17781200822429669,-0.002879095095651301,0.9791369193991262,0.06091533316564055,0.5866831907446675,,,0.23078513149402896,0.015279519233523584
3222,HEATR5B_proteomics,-0.19061280490946736,0.05877763672393128,0.016846872638937055,0.8613268065547607,0.1745084043845916,0.11459557627860155,-0.2832164869328223,0.00216195097479935,,,0.06988391976787464,0.4702443911836473,-0.13362234614273008,0.1967224335994567,,
3223,NDUFV3_proteomics,-0.19051643642641605,0.058907971883843335,-0.2345379829704989,0.07126927982857974,-0.026220259077751763,0.8139792913579826,-0.2325537170023696,0.012384108017977829,-0.2414601059497133,0.026917645942786585,-0.11073951458397438,0.2516482404528894,0.1052014819758072,0.3051124001357956,0.110836713421022,0.2490164883226908
3224,PHF14_proteomics,0.1905092852244485,0.05891765305268677,0.29253941003380923,0.0019269255727607688,-0.04672761236289232,0.6748639650083352,-0.09679297715879054,0.3034475617408168,0.3359163941128658,0.000333591564492602,0.2306145427991767,0.0158416826668923,-0.018268334684445924,0.8590335230763533,0.008156939393047416,0.9325994236404478
3225,PROZ_proteomics,-0.19049495445780326,0.0589370577011154,0.09747979612820956,0.3110062820331676,0.4381097850931389,8.45646662356211e-05,0.382754394572872,2.425064577054249e-05,-0.0943123519263234,0.3270647618546353,0.04598468004330198,0.6349220306144681,,,0.1146047245021023,0.2331882184118513
3226,CLPP_proteomics,-0.19048944649325306,0.05894451717825385,0.02724011443265267,0.7775712635057783,-5.3415162822222084e-05,0.9996176098205858,-0.08148165999524913,0.3866609950084896,0.17428337053931742,0.06860966940596698,-0.18661113840336008,0.05202592012304458,0.010238748897094077,0.920713243786864,-0.03234604310500558,0.7372776862511026
3227,SPEG_proteomics,-0.19046145065397346,0.05898244407902429,-0.16027577470645926,0.29292561698111896,0.14288425735941485,0.3273789905192893,0.08082675396554183,0.5808894763972691,0.05374761568068657,0.6731626306771893,-0.08249737909575848,0.3937574015371468,0.4260927900620773,0.01888447117604123,-0.07848027619194038,0.5689921373709033
3228,EIF3A_proteomics,-0.19038476691849585,0.05908643223759976,-0.04934226064808305,0.608716619393775,0.06983454894499648,0.5304358125278344,,,-0.17468119147198394,0.06797038072304115,-0.06941645860045434,0.4732262357632064,0.1542751882892195,0.1313536296769062,0.05478882509666143,0.5697002342999381
3229,CCDC186_proteomics,-0.2008075340155235,0.059173437870424825,-0.3116358590702721,0.0009195194712591043,0.16339883590601914,0.13994446532820207,0.035260601255895384,0.7083199394174154,0.019082334138537573,0.8431475981429365,-0.2209988128739932,0.020925462486951388,0.15065412678817094,0.16119479694441355,0.0146488902070509,0.8792721945281682
3230,TUBA3C_proteomics,0.1902569824972148,0.05926004904407441,,,,,,,,,-0.13405668087357508,0.28321470927840364,-0.19264159294947905,0.058697563617004435,,
3231,BAZ1A_proteomics,-0.19017194693880424,0.05937581505838557,-0.07604539101278192,0.4297590553549673,-0.05043194489045175,0.6507091685219787,0.17205070074550927,0.06597135709488433,0.15335657906872968,0.10970497530160757,0.1348878904595822,0.1619824350005612,0.03998492927900493,0.7461343940345353,0.021978772388051317,0.8197165630922177
3232,CHUK_proteomics,-0.1900642182183231,0.059522740366237774,-0.2599485172768245,0.006096734662143743,-0.13955103742424624,0.20829900552140276,-0.07607639364515241,0.4190398874457385,-0.07911070782636431,0.4113441854625104,-0.015959431778229782,0.8691715491761443,0.2074617906080972,0.04144855701693414,0.07192758401513062,0.4552246682804535
3233,CDKN2AIP_proteomics,-0.1900278359558806,0.059572427167095765,-0.2393296625206373,0.011797468494468414,-0.13292121590131406,0.23094474903146486,-0.3910512948243403,1.552459586333134e-05,-0.09831136955649114,0.3068768230872105,-0.19325145573498398,0.04407622453914352,0.1240663623521937,0.2259890598339151,,
3234,PDE7A_proteomics,-0.2580450854959471,0.05957715112294733,0.1881133890888578,0.2514559001138401,,,0.02261737529507181,0.8569510450283493,,,-0.2002016336199985,0.15895717711875346,,,-0.0902386666576046,0.3844806070102719
3235,APOBEC3C_proteomics,-0.19001913156182249,0.05958431966936695,0.16701161848287738,0.08117772130212603,-0.04567043282023831,0.6913339114923093,0.21638341715642875,0.0201956237205737,-0.11500519956024573,0.23154827439369616,0.030809679353505995,0.7504624752749892,0.11652572164892172,0.4405891944703032,0.142473328240588,0.13759981440188065
3236,DYNC2H1_proteomics,0.18986519567112375,0.05979495730574257,0.23187316609123046,0.014791571368094584,-0.02736174731084472,0.806036108231244,-0.07324704850232118,0.4365973277643073,0.025938828553935256,0.7879402699470244,-0.070388083586464,0.4670399291449047,,,0.1123599847449794,0.2425307478783411
3237,ZMYM3_proteomics,0.18986114718992456,0.05980050522541276,0.07877825497498744,0.6335717744266636,-0.1504249569540683,0.1746571241708149,-0.2065021796895631,0.04029271072071708,,,0.0016312899648285445,0.9865683861244116,0.0674641157720788,0.593363401211063,,
3238,ZC3H14_proteomics,0.18981513052025,0.05986359466059123,,,-0.21460221613833624,0.051387258210742366,-0.2532201466558004,0.006324425888276545,0.3129881209710547,0.0008709391524984351,0.17059294481158882,0.07614029388936545,0.11516245652091545,0.2613283878780465,-0.15466693730308628,0.13450481637144812
3239,NAAA_proteomics,-0.1898016997443747,0.05988201866536923,-0.13202405932944544,0.16916598617452064,-0.08554887714489852,0.4419059563418772,-0.12687893964513716,0.17662210821152574,-0.3535892515026209,0.00015108488984006072,-0.3902383003594543,2.731053850220356e-05,0.09615610918210228,0.34879752934354064,-0.1574168157896262,0.10050749600269906
3240,BZW2_proteomics,-0.1896784284981483,0.060051335425693776,0.2463253099750091,0.009484732292537604,0.06926568300297567,0.5337983704896839,0.06626219872317506,0.48168558707352205,0.3238877428419372,0.0005570868865094007,0.3821228367552638,4.1277678051286516e-05,-0.117701635404615,0.250888046782157,0.09845550254863113,0.30616474036196145
3241,FBXW11_proteomics,0.18962693221425175,0.06012218274717295,0.028698973255263487,0.8056078953473403,-0.07835278241436748,0.4813794230585532,-0.12573843889855124,0.18057553421160405,0.03366672075214664,0.7269654949612432,-0.06179382372731786,0.5232659823606053,,,-0.009347352773101805,0.9227914672186648
3242,DOP1A_proteomics,-0.1896079095085488,0.06014837096735589,-0.02024510204913528,0.8472597957239746,,,,,-0.07570797281443548,0.4658861492805012,0.02194601517153025,0.8355056221683046,,,-0.06809619711534025,0.4900511638185734
3243,HBZ_proteomics,-0.189579023825142,0.060188155175544336,-0.04437680384673014,0.6452736829749158,0.1842005437321167,0.09551565052907293,0.15981411584015653,0.08799374746089167,-0.028244212957995393,0.7695968383996892,-0.046929118350512965,0.6604966954403518,0.036418958651173984,0.7751047316830584,0.07442159397301848,0.4397022227396504
3244,ATP5MG_proteomics,0.18957171213326227,0.060198228963231126,-0.12642893049984316,0.18812761305691106,,,,,-0.06685494175633999,0.4877150914038522,0.0036572225876061733,0.9698930329894956,,,0.11752669572428315,0.2214081958318328
3245,KDM5C_proteomics,-0.18956013976134412,0.06021417577605901,-0.14648135243503718,0.30010090962000796,-0.14490965409571024,0.19118576416761407,0.2531521543487058,0.006338984820662708,0.08375705569798128,0.3843297114208698,0.2589794481819242,0.006543827685419443,,,0.13532708736441212,0.1586571792822401
3246,HNRNPD_proteomics,0.1894905567515092,0.06031013437520982,-0.17081778349786084,0.07438725939342265,-0.3551730429094174,0.0009848047295574211,-0.18331634188179652,0.05875579821596031,-0.035024603547831525,0.7164134250256035,-0.044008417887147315,0.6495520628512436,-0.3527895828281213,0.000393801014693839,0.07720354762956966,0.4227465832121096
3247,RAB20_proteomics,0.1894509802291329,0.06036476811371909,0.3467400481151747,0.00020651513929468215,0.3346905413451512,0.001983808785670358,0.03971429608385425,0.6734614404875285,-0.06498043034318117,0.5000262338340106,-0.3326813449506715,0.004894051862838705,0.032070074736699344,0.7790372891630436,-0.0809190170283387,0.4007008917028991
3248,FIBP_proteomics,0.18938664983065584,0.06045365971567835,-0.08396299775923988,0.3831576553368985,-0.06753774474090378,0.5440765529485262,-0.3691478178906185,4.91202250441332e-05,-0.2316348958536835,0.014897254085417637,0.01661410485461229,0.8638554616670429,0.08106448905641017,0.4299116563000477,-0.07586742196252133,0.4308425064608682
3249,MLIP_proteomics,-0.18936866686922607,0.06047852762409293,0.009322212300520202,0.9576131205554206,,,,,,,-0.13543782067608245,0.16026242116056028,,,,
3250,MON1A_proteomics,0.18931681785867152,0.06055027424642378,-0.30595163763354843,0.07845293104186747,,,0.16291669267235884,0.1436275186749398,0.15340532419979375,0.11819775253867658,-0.12116436407056648,0.2525916507148977,0.145060682173919,0.3985993095508485,0.07841242376192338,0.415497995749883
3251,SEH1L_proteomics,0.1893155568908032,0.06055201998873444,0.18219016204797056,0.05678341476695871,-0.10053530248509933,0.3658237972861289,,,-0.0857263254571675,0.3732108413192561,0.2226866859727072,0.019942984925094647,-0.03807299352195187,0.7111971658507131,,
3252,ADPRH_proteomics,-0.18921847895173885,0.0606865425044316,-0.12106759995255065,0.20770450818548855,-0.03566314790092928,0.748906808505891,0.145417016330754,0.12098732107347596,-0.2414629187846175,0.011044877717527808,-0.42319209437660177,4.547616948889223e-06,0.07341594361072146,0.4867468041270302,-0.21390513331121236,0.024841011744845414
3253,STX18_proteomics,0.1892157857982836,0.060690277924537364,-0.11174712951318676,0.2451259188321145,0.0704178495558968,0.5269989263547369,0.0397858453206562,0.6729068040225678,0.2995197449726127,0.0014787818701381854,-0.033229169935963705,0.7315850299495084,0.1835399823594263,0.07193244013659278,0.010631963470227207,0.9122204220945872
3254,TLE2_proteomics,0.20805659331641765,0.0606977176755131,-0.22104055585421692,0.17047575770097906,0.081131396688561,0.4659185635474912,-0.1840033596664668,0.05779855621750181,0.15528807133503156,0.11912099810181945,,,,,0.25112748972841475,0.02043390113749273
3255,REEP2_proteomics,0.1891922052973394,0.060722992232745715,,,,,,,,,,,,,,
3256,SHANK3_proteomics,0.18910161487604027,0.06084880627487212,-0.002591709686448708,0.9785621385200248,0.09645123719188783,0.4339570866840534,0.2820231888170434,0.0022614502096083627,-0.18253800508979146,0.0563042072576208,-0.37002783848158616,7.489229794411056e-05,,,-0.09385578397431818,0.3294225098362443
3257,FOXRED2_proteomics,0.18905641242954369,0.06091166392699671,-0.4458027051890557,0.0255149453726658,-0.1531689975227058,0.2385937741765849,,,,,-0.17080759173126855,0.2563936175917951,,,0.20078264786339706,0.1416004577667139
3258,PPP6C_proteomics,-0.18896942228065405,0.06103277976761067,-0.12462503467760105,0.19455871667468255,-0.035104461958790516,0.7527132419445148,-0.2446120148603149,0.00842199196311483,-0.10116242664350504,0.2929919995655146,0.04736374242566229,0.6247951943199461,0.19683437697700126,0.053308656496377435,,
3259,PDCD2L_proteomics,0.18894437322281166,0.06106769180622972,0.2511768895790626,0.01307726829674102,0.055279293922159266,0.6307303830733154,0.12269728931440572,0.19143363655478746,0.1464205305545876,0.13421074491334356,0.18718094521779066,0.0513003466958987,0.2284198433910172,0.05362139327210411,0.08203863467843384,0.3941936509068529
3260,RERE_proteomics,0.18889852766485285,0.06113163107019205,0.11819563682289184,0.21877156164201475,-0.17067005878172434,0.12291829371749448,-0.1426893270847708,0.1281966468388562,-0.06631523273831218,0.4912430936947387,-0.12745743452157832,0.2208724471001786,,,-0.1882910761766036,0.048848481733498005
3261,H1F0_proteomics,-0.1888902848303846,0.061143132862504,-0.038759553211276304,0.6876686104315055,0.2642894315372478,0.015762344445162137,-0.051421390255838716,0.5852238953082097,-0.12294092460327333,0.20070495924832704,-0.14792614031335746,0.12477219761760085,-0.12750271989543224,0.21329219017155995,0.1414117334323361,0.14058602910313894
3262,APOO_proteomics,0.18882392725211988,0.06123579043310945,-0.13922723236147125,0.1468851712085776,-0.03514007755953223,0.7524704088387887,-0.2427953151105327,0.008936080100016891,0.2064715483842912,0.030454355604324218,-0.11838336841751725,0.2201889040976242,-0.3678730189223076,0.00020969775093105481,0.07121838671781612,0.4596935421292146
3263,SART1_proteomics,0.18882368179436032,0.06123613338735275,-0.0726857688824386,0.4504739023918674,-0.01568215958638254,0.8880965449710587,-0.03600802784411121,0.7024252617436579,0.033411772808511694,0.7289524653760282,0.06529752554547114,0.4999381221979149,-0.3065390224489114,0.0022596601621901933,-0.28270420104435795,0.002767481454948411
3264,YLPM1_proteomics,0.1888180495545983,0.061244003198132974,-0.2068892045386319,0.03011268272826088,-0.045502503507542584,0.6829269380985905,-0.13219261935942506,0.1590392557117566,0.08870890773899953,0.3567491935979293,-0.030716661111106963,0.7511912569167202,-0.02865284343308655,0.7805543706809093,-0.14032272305509375,0.14370016048353818
3265,SYNGAP1_proteomics,0.1887615533171076,0.06132298983498879,,,-0.4399009509533949,0.0004365766105626765,-0.1158484708399958,0.2176053296535868,,,0.07152788151645466,0.6924294691396896,,,0.15233323081102196,0.15176104244617006
3266,CYR61_proteomics,-0.18869075118824105,0.06142209457342849,0.0778380560089762,0.41893291693928014,0.2354920036020696,0.03210216779381024,0.4088415124783176,5.7243459327450965e-06,0.07602359226409475,0.4298916792130729,0.15946523512855432,0.10762553307758556,0.14013289816234134,0.21505371314306626,0.010811838302112116,0.910741413338594
3267,RPS6KA3_proteomics,-0.1886501053243424,0.061479047270269725,0.026027439233237557,0.7872329958966043,-0.16940294907123404,0.1257651554767851,0.3458723403302417,0.00015303574631380794,0.1813508919957817,0.057953427084543575,-0.276296087135136,0.0036352150123853282,-0.22328356075202774,0.02791960426944313,-0.0018040215808952304,0.9850767504584144
3268,CIT_proteomics,0.18856757131730575,0.061594825771363826,-0.03237016435764686,0.7370889160847186,-0.2499816562503163,0.0226540783572674,0.1563807122208174,0.09512509840409697,0.1561545459418528,0.10329952814671203,0.147909502196846,0.1248150836771056,,,0.04392315360702579,0.6486578928808733
3269,C16orf87_proteomics,-0.3577451115663083,0.061608655988583776,,,,,,,,,,,,,-0.009171152703127723,0.9495985731836702
3270,PRPF38B_proteomics,0.1885326757580928,0.061643830591549126,0.07333588644904004,0.4464224310463443,-0.3606134709424502,0.0008111632307431742,-0.06141606862686426,0.5143786020511091,-0.2467605220283619,0.009355033834344906,-0.005654282839322872,0.9534679854104716,-0.021156243934706054,0.8370356679251221,-0.04823170336155139,0.6168138165112754
3271,CRYM_proteomics,0.1884996504045343,0.06169023828776364,0.1206380243736896,0.2093339010231664,0.23781979895523905,0.24204637361213796,0.2400037795300855,0.012775536686280866,0.13601243079453712,0.15653911293524198,-0.3736321765755741,6.286396874892957e-05,0.13912475803852273,0.20413413884774326,-0.2713076991963813,0.004144189974283104
3272,SYN1_proteomics,0.18849073407505768,0.061702772520215485,,,,,-0.1397594703705917,0.3280000598265005,,,-0.4924130460916173,0.0026568676309100484,0.3229327135009044,0.004715657288623599,,
3273,GRIN2A_proteomics,0.18844411992509533,0.0617683346842051,,,,,,,,,,,,,,
3274,GRM7_proteomics,0.18844341402455253,0.06176932795977798,,,,,,,,,,,,,,
3275,SLC17A7_proteomics,0.1883561954521395,0.06189215375484134,,,,,,,,,,,,,,
3276,CHAMP1_proteomics,0.18834618539436546,0.061906263166105015,0.02105545526642813,0.8271696583509012,-0.09310399217088773,0.4024944992769135,-0.2710156105776281,0.00339394244063657,-0.2290205068224155,0.016100616864781186,-0.08936349497647836,0.3554464349273683,-0.0009935468649591578,0.9922937921697836,-0.09585445119461622,0.31918136260129776
3277,RHOU_proteomics,0.18832557608338732,0.06193532072483346,,,0.08471697385624635,0.5891079265278089,,,,,,,,,,
3278,FUT11_proteomics,-0.1883072523432664,0.06196116513297301,0.1019947497550356,0.28901821401171,0.14366182809371414,0.1950770778612264,0.1921283493216212,0.039681922902782836,-0.2370981565210463,0.012632340551251885,0.03582362439315437,0.7115192486876599,,,0.14013049137460706,0.14425524076665058
3279,GBE1_proteomics,-0.18830509187581565,0.06196421290650661,0.21062832308364435,0.02719596920329892,0.14283947590173346,0.19767252771595956,0.27637823964878544,0.0027905556955707404,-0.0789899313513272,0.4120608926195239,-0.0810924902402223,0.4018894700959521,0.1244095875181404,0.2246975403337325,0.09781569560040622,0.3093339283615692
3280,SAMM50_proteomics,0.18829087261867186,0.061984275073471234,-0.0009245817259972561,0.9923513394191358,-0.1574134380705586,0.15524902326435228,0.06860259052886604,0.4663057916577775,0.20969408766170847,0.02790121269259213,-0.0013745232906832055,0.9886823827454776,-0.14748406488956006,0.14941083888723652,0.17467002923496,0.06798825207170797
3281,LRSAM1_proteomics,0.18825436823872496,0.0620358038904562,-0.19977931506189084,0.036392835990965884,-0.4367562409599259,3.6592769684892825e-05,-0.2787216629609324,0.0025586704420861445,-0.2399503879643389,0.011573989464626271,-0.042420941840128144,0.6614015813462966,0.3090693837207931,0.0020678699596894546,-0.13956059193665254,0.14591038323645314
