,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
2393,SYTL2_proteomics,-0.3735970952695631,3.913113979780751e-05,0.000683684995287282,Brca
2394,SYTL2_proteomics,-0.3735970952695631,3.913113979780751e-05,0.000683684995287282,Brca
1264,KYNU_proteomics,0.3735752990183355,3.9175064308385043e-05,0.000683684995287282,Brca
98,AKR1C2_proteomics,0.37356619387382217,3.919342695755805e-05,0.000683684995287282,Brca
495,CIRBP_proteomics,-0.3734751199513044,3.937754277767338e-05,0.0006857123828525881,Brca
345,CA9_proteomics,0.4586242021062971,3.966583289850951e-05,0.0006895437388553287,Brca
2517,TPRN_proteomics,-0.3731544931861094,4.00321887511659e-05,0.0006947166776405079,Brca
2064,RIN3_proteomics,0.3724718906453891,4.1459991864984586e-05,0.0007182605794791497,Brca
696,DTX2_proteomics,0.37205630054429006,4.23524842244925e-05,0.0007322709183056104,Brca
1467,MRC1_proteomics,0.3720280912601993,4.2413711604829914e-05,0.0007322709183056104,Brca
277,BMP1_proteomics,0.3718998940416749,4.269300488495542e-05,0.0007358350671297778,Brca
431,CDC123_proteomics,0.37169540159255776,4.3142081891386604e-05,0.0007423083937018819,Brca
1044,HDHD2_proteomics,-0.3715172721938659,4.353686295521817e-05,0.0007478270677682032,Brca
1285,LBR_proteomics,0.3712270227698067,4.418738115985928e-05,0.0007566193409400292,Brca
1801,PLCB3_proteomics,0.371222071974319,4.4198555559863094e-05,0.0007566193409400292,Brca
1638,NRP2_proteomics,0.37118226814122296,4.4288492606942766e-05,0.0007568761003893771,Brca
327,C4BPB_proteomics,0.3710513824395424,4.45854386334474e-05,0.0007596636476297181,Brca
170,ARHGAP21_proteomics,0.37101876107293635,4.465973760709899e-05,0.0007596636476297181,Brca
1244,KPNA3_proteomics,0.37101108035251157,4.467724818733193e-05,0.0007596636476297181,Brca
2123,RPS8_proteomics,0.3709535911776419,4.48085166996574e-05,0.0007606151574227559,Brca
1210,KIAA1211L_proteomics,-0.3707524037176909,4.5270746997090756e-05,0.0007671720548164709,Brca
2598,UBASH3B_proteomics,0.3704359658639228,4.6006802403395274e-05,0.0007783395381478933,Brca
624,DDOST_proteomics,0.370169562491906,4.6635139467950884e-05,0.000787650348873418,Brca
330,C5orf30_proteomics,-0.4109027857338938,4.730156763369182e-05,0.0007975723424044865,Brca
554,CRACR2A_proteomics,-0.382696173339311,4.73912687670428e-05,0.0007977530242452205,Brca
399,CCDC134_proteomics,0.369771089077207,4.75899759657621e-05,0.0007997649871118091,Brca
1517,MUCL1_proteomics,0.3697179278705541,4.771873652655998e-05,0.0008005967423891293,Brca
764,EPHB3_proteomics,0.36945002605750177,4.837258904785697e-05,0.0008102208115810205,Brca
420,CD163_proteomics,0.3693655075079677,4.8580601196103363e-05,0.0008123577352328543,Brca
1798,PLAU_proteomics,0.36933199863536154,4.866330264324229e-05,0.0008123956309037143,Brca
881,FIBP_proteomics,-0.36914781789061846,4.91202250441332e-05,0.000817806533760345,Brca
737,ELOVL1_proteomics,0.3691361271076384,4.9149362969557364e-05,0.000817806533760345,Brca
2307,SOS1_proteomics,0.3690597806945401,4.934004541125057e-05,0.0008184888268970877,Brca
2468,TLE1_proteomics,0.36903638718731996,4.9398611254400215e-05,0.0008184888268970877,Brca
2033,RBMS3_proteomics,0.3690212930916767,4.9436433949610226e-05,0.0008184888268970877,Brca
656,DLG3_proteomics,-0.3689901641896749,4.951452210238818e-05,0.0008184888268970877,Brca
801,F2_proteomics,0.36886076295161696,4.98403685542898e-05,0.000822528958167201,Brca
1935,PSMG4_proteomics,0.36879382784214015,5.000970431413207e-05,0.0008232971306677465,Brca
475,CFL2_proteomics,0.36877795290182125,5.004994437920756e-05,0.0008232971306677465,Brca
2281,SLTM_proteomics,-0.3687082138408007,5.022707905576903e-05,0.0008246927706490147,Brca
2077,ROCK2_proteomics,0.3686803194708556,5.0298093734632976e-05,0.0008246927706490147,Brca
1164,ITGAV_proteomics,0.36848597802000926,5.0795468338116577e-05,0.0008314979420015842,Brca
414,CCNY_proteomics,0.368379216139573,5.107065547637545e-05,0.0008346498710540325,Brca
1819,PLG_proteomics,0.3682426622903003,5.142466563257016e-05,0.000839077742954699,Brca
109,ALDOC_proteomics,0.36783962540817183,5.248294734299006e-05,0.0008539520001876979,Brca
756,ENSA_proteomics,-0.3678311700925206,5.2505365556095085e-05,0.0008539520001876979,Brca
398,CCDC127_proteomics,-0.36764176328334075,5.300990658253998e-05,0.0008607717949897972,Brca
2118,RPS24_proteomics,0.3673710863888525,5.373880545961383e-05,0.000871206958494542,Brca
1413,METTL3_proteomics,-0.3672513407434114,5.406424527760028e-05,0.0008750783290124405,Brca
1814,PLEKHG1_proteomics,0.3671268820112854,5.440444587016691e-05,0.0008782169538879908,Brca
268,BEND3_proteomics,0.3671168113656665,5.443206070632497e-05,0.0008782169538879908,Brca
2761,ZNF740_proteomics,-0.36700762398838027,5.473230695168569e-05,0.0008816527914067392,Brca
2321,SPHK1_proteomics,0.36684642841015036,5.517839729467958e-05,0.0008874232685927767,Brca
126,ANKZF1_proteomics,0.36679938103456766,5.530923475349905e-05,0.0008881062537845214,Brca
133,ANXA3_proteomics,0.36675713516564556,5.542696637044648e-05,0.0008881062537845214,Brca
460,CEP131_proteomics,-0.3667364641600803,5.5484658033468616e-05,0.0008881062537845214,Brca
2698,WIPF2_proteomics,-0.3666529976836546,5.571817976054355e-05,0.0008904329360466612,Brca
2182,SDCBP_proteomics,0.36655009662789406,5.600733960841123e-05,0.000892230489029895,Brca
2183,SDCBP_proteomics,0.36655009662789406,5.600733960841123e-05,0.000892230489029895,Brca
164,ARFGEF1_proteomics,-0.36646452176403643,5.624887898684025e-05,0.000894667209082026,Brca
2765,ZNHIT3_proteomics,-0.40889812923671787,5.718935342408056e-05,0.0009081957068918454,Brca
1968,RAB11B_proteomics,0.36605983869795683,5.7404361396603976e-05,0.0009101790425521196,Brca
1283,LBH_proteomics,0.3659684508552147,5.766835089562941e-05,0.0009128381563945477,Brca
2613,UCHL1_proteomics,0.36593928847867274,5.775282989466495e-05,0.0009128381563945477,Brca
2714,YKT6_proteomics,0.3658736662086694,5.79433507359806e-05,0.0009144185038021938,Brca
1925,PRRX1_proteomics,0.3654619696306677,5.9152091009890134e-05,0.0009320376274569272,Brca
1204,KHDRBS3_proteomics,0.3654038462574189,5.932462652541894e-05,0.0009333001992316687,Brca
2342,SRSF12_proteomics,0.4435523940714279,5.9944551813716846e-05,0.0009415862726571386,Brca
1692,PADI4_proteomics,0.39186316158873197,6.043112556631136e-05,0.0009477552301548831,Brca
441,CDCP1_proteomics,0.36494090634623194,6.0715714284909503e-05,0.0009500936161999579,Brca
805,FABP5_proteomics,0.3649235803553036,6.076836396684879e-05,0.0009500936161999579,Brca
2717,YWHAQ_proteomics,0.36478981789629517,6.117627505888878e-05,0.0009549928564061463,Brca
2587,TWSG1_proteomics,0.36472240750799595,6.138281216661783e-05,0.0009567382760537655,Brca
1687,P4HTM_proteomics,-0.36403119801630224,6.353850138671561e-05,0.0009888118089458053,Brca
105,ALDH1L2_proteomics,0.3639278473362606,6.386683386829932e-05,0.0009923923416458817,Brca
2166,SART3_proteomics,-0.36386764081049816,6.405883227078445e-05,0.000993846706505258,Brca
1114,IFT122_proteomics,-0.3637110046736646,6.456087259894309e-05,0.0010000994068241184,Brca
750,ENDOD1_proteomics,0.36356598494222203,6.502895392748895e-05,0.0010058077100576393,Brca
255,BBOX1_proteomics,0.3761350995277293,6.531856905386245e-05,0.00100874242728442,Brca
1572,NCOA7_proteomics,0.3633825248967978,6.562564977246607e-05,0.0010119375003082554,Brca
626,DDX18_proteomics,0.3633222319374999,6.582286347139411e-05,0.0010134312821053057,Brca
844,FBRS_proteomics,-0.36324453658537637,6.607781507965015e-05,0.0010158081161407405,Brca
2574,TUBA1A_proteomics,0.36302952833990426,6.678816313778916e-05,0.0010239003963117882,Brca
645,DHRS3_proteomics,0.3630238660049893,6.680696645242262e-05,0.0010239003963117882,Brca
2721,ZBTB21_proteomics,0.36262004088269817,6.816079446665105e-05,0.0010430667032017811,Brca
2770,ZYX_proteomics,0.3625533066032335,6.838697250147713e-05,0.0010449446630331602,Brca
1558,NBN_proteomics,-0.3625106301860286,6.853197989296221e-05,0.0010455785451947406,Brca
2695,WDR90_proteomics,-0.4401938728842156,6.917638388793036e-05,0.0010538182160906434,Brca
748,EML4_proteomics,0.36227284833714196,6.934519170588282e-05,0.001054798849743097,Brca
738,ELP2_proteomics,-0.3621213871354598,6.986787401623627e-05,0.0010611511692691523,Brca
618,DCAF7_proteomics,-0.361979991891275,7.035913588634373e-05,0.001067007916594702,Brca
469,CETN2_proteomics,-0.3617722029642002,7.108692786982235e-05,0.0010764287428563803,Brca
2273,SLC5A6_proteomics,0.3616219797107802,7.161746212340052e-05,0.0010827219807009133,Brca
184,ARID2_proteomics,-0.3615939302358492,7.171693119692189e-05,0.0010827219807009133,Brca
1840,PNP_proteomics,0.36137010687682564,7.251528515529936e-05,0.0010931408657739157,Brca
2162,SAMD12_proteomics,-0.3613116051747822,7.272531732532705e-05,0.0010940718385674436,Brca
504,CLIC4_proteomics,0.36129259469679587,7.279369064527942e-05,0.0010940718385674436,Brca
1095,HSH2D_proteomics,-0.3609942880033783,7.387447024509355e-05,0.001108665898180453,Brca
1262,KTN1_proteomics,-0.3608581425640818,7.437269128307835e-05,0.0011131780718273974,Brca
187,ARL4C_proteomics,0.4051844821595313,7.448200063379903e-05,0.0011131780718273974,Brca
2117,RPS23_proteomics,0.3608219183851378,7.450577985696245e-05,0.0011131780718273974,Brca
1069,HMGCL_proteomics,-0.36072243202666543,7.487243933974815e-05,0.0011170038956151496,Brca
1981,RAB43_proteomics,0.36059155876400084,7.53573402469558e-05,0.0011225798473366573,Brca
177,ARHGEF10_proteomics,0.36050721733259933,7.567138596089207e-05,0.001125597935500751,Brca
2269,SLC39A6_proteomics,-0.3602683134620741,7.65675856685192e-05,0.0011372538459588882,Brca
307,C17orf75_proteomics,-0.3600711174889883,7.731477550071089e-05,0.0011466655397315416,Brca
1518,MVD_proteomics,0.3599368142203498,7.782754782954742e-05,0.0011507513033975844,Brca
1381,MASP1_proteomics,0.3599224174115152,7.78827029522547e-05,0.0011507513033975844,Brca
1459,MPG_proteomics,-0.35990953989153046,7.79320684677176e-05,0.0011507513033975844,Brca
2709,XPNPEP1_proteomics,0.35971032254638013,7.869948889209246e-05,0.0011602667558078274,Brca
1405,MET_proteomics,0.4510636775199252,7.889146850149045e-05,0.0011602667558078274,Brca
548,CPN2_proteomics,0.35965312702162644,7.89211149742552e-05,0.0011602667558078274,Brca
1646,NT5E_proteomics,0.35953281446652324,7.938921370802035e-05,0.0011654521198415778,Brca
1084,HOOK3_proteomics,0.35921200622564914,8.065006699839195e-05,0.0011822433623857164,Brca
1883,PPP1R18_proteomics,0.3591418178715906,8.092840237916115e-05,0.0011846041507674312,Brca
1750,PECAM1_proteomics,0.3590347847095541,8.135457267988026e-05,0.0011891189349736478,Brca
263,BCL10_proteomics,0.35890269716295337,8.18833860336122e-05,0.0011933942264639005,Brca
262,BCL10_proteomics,0.35890269716295337,8.18833860336122e-05,0.0011933942264639005,Brca
2626,UPF3A_proteomics,-0.35872123769197906,8.261508770625126e-05,0.0012023233225261349,Brca
1092,HSD17B4_proteomics,-0.3586378166665009,8.295350905701586e-05,0.0012055114265839715,Brca
135,ANXA5_proteomics,0.35850909623345856,8.34782373535098e-05,0.0012113939615954726,Brca
1025,H2AFY2_proteomics,0.35843867588060424,8.37666136197824e-05,0.001213834716728554,Brca
1432,MKLN1_proteomics,0.3582544210595861,8.452555034755375e-05,0.0012223565008832762,Brca
2095,RPL3_proteomics,0.35823721395605945,8.459675189281289e-05,0.0012223565008832762,Brca
1376,MAPKAPK2_proteomics,-0.35814691485572636,8.49713195098987e-05,0.0012256430046642367,Brca
1922,PRR12_proteomics,-0.3581239308276851,8.506690557125049e-05,0.0012256430046642367,Brca
2661,VGLL1_proteomics,0.517537654714114,8.529640748214674e-05,0.0012271990250280371,Brca
342,CA13_proteomics,0.3578124170924849,8.637235567017642e-05,0.0012409115110508988,Brca
1993,RAD50_proteomics,-0.3576732324859945,8.696164699796041e-05,0.0012466958104296445,Brca
824,FAM174A_proteomics,-0.3591377590762107,8.707980755045185e-05,0.0012466958104296445,Brca
531,COL15A1_proteomics,0.35763004187866254,8.714527150131971e-05,0.0012466958104296445,Brca
1245,KPNA4_proteomics,0.3575442943475846,8.751089790201456e-05,0.0012501556843144937,Brca
2333,SRGAP3_proteomics,-0.3699789202517426,8.771994270063806e-05,0.00125137206394978,Brca
2111,RPS12_proteomics,0.3574183918616883,8.805033623220401e-05,0.001254313675522229,Brca
616,DCAF10_proteomics,-0.3572529967208131,8.876369433335153e-05,0.0012626948067138738,Brca
842,FBN2_proteomics,0.38529894179314134,8.939438642482542e-05,0.001269878063137464,Brca
585,CTSV_proteomics,0.3570054789628833,8.984131982347793e-05,0.0012738643476965725,Brca
1905,PRKCA_proteomics,0.3569157696760393,9.023489097945805e-05,0.0012738643476965725,Brca
1983,RAB6B_proteomics,0.3796349543025562,9.024336374105771e-05,0.0012738643476965725,Brca
2017,RASSF2_proteomics,0.3569120652673222,9.025117739436866e-05,0.0012738643476965725,Brca
1534,MYL6B_proteomics,0.3568996841071631,9.030563098522236e-05,0.0012738643476965725,Brca
106,ALDH5A1_proteomics,-0.35684255212309346,9.055730005346792e-05,0.0012756328180474562,Brca
2102,RPL7A_proteomics,0.3567945056780696,9.076945268550282e-05,0.0012768404904228113,Brca
2009,RARRES1_proteomics,0.35670636307146236,9.115985758422554e-05,0.0012805487643959361,Brca
2369,STUB1_proteomics,-0.35666846176384787,9.132821222669556e-05,0.0012811318659578129,Brca
1810,PLEKHA3_proteomics,-0.3564855014999089,9.214499010158103e-05,0.0012897032396325158,Brca
620,DCLK2_proteomics,0.356446464280309,9.232014023327565e-05,0.0012897032396325158,Brca
2219,SFRP1_proteomics,0.3564459786657286,9.23223210152781e-05,0.0012897032396325158,Brca
200,ASAP1_proteomics,0.3563030849030297,9.296611285126782e-05,0.0012969029555218302,Brca
2644,USP7_proteomics,-0.3562200816264651,9.334199284939181e-05,0.0012969702420598881,Brca
1535,MYL9_proteomics,0.3561948022804937,9.345675125386675e-05,0.0012969702420598881,Brca
1007,GSN_proteomics,0.3561886747285072,9.348458774451471e-05,0.0012969702420598881,Brca
1008,GSN_proteomics,0.3561886747285072,9.348458774451471e-05,0.0012969702420598881,Brca
357,CAMK2D_proteomics,0.35612467783692914,9.377577742693057e-05,0.0012983227348788045,Brca
1735,PDK1_proteomics,0.35611077057599183,9.383916796648784e-05,0.0012983227348788045,Brca
136,ANXA8_proteomics,0.3998910529391597,9.42586842832664e-05,0.0013023429702612732,Brca
266,BCL2L11_proteomics,-0.3801592597991855,9.566637546137984e-05,0.0013199868745354323,Brca
1045,HDLBP_proteomics,0.3555168582090487,9.658383064099419e-05,0.0013284068349584865,Brca
1248,KRT14_proteomics,0.35551416582829803,9.659644154623504e-05,0.0013284068349584865,Brca
2149,S100A11_proteomics,0.3554982139347125,9.667119046480075e-05,0.0013284068349584865,Brca
638,DES_proteomics,0.35544265012038795,9.693197764381631e-05,0.0013301806714708488,Brca
2640,USP30_proteomics,-0.35534959797334953,9.737018341406769e-05,0.001334381075280982,Brca
246,BAG1_proteomics,-0.3552931488383563,9.76369149735376e-05,0.00133622336210397,Brca
2082,RPL10_proteomics,0.3552425867964737,9.787640669916184e-05,0.001337688373019668,Brca
249,BAHD1_proteomics,-0.3813832841463625,9.827855965081297e-05,0.001341369530369204,Brca
1712,PARVB_proteomics,0.3550521626739684,9.878328743446075e-05,0.001344962612639494,Brca
1462,MPO_proteomics,0.3550331585667604,9.887422128721518e-05,0.001344962612639494,Brca
1977,RAB32_proteomics,0.35501914844885335,9.894130902882613e-05,0.001344962612639494,Brca
1842,PNPO_proteomics,-0.3549293615112137,9.937226314923196e-05,0.0013490051852247888,Brca
1053,HEXIM2_proteomics,-0.3543531606263604,0.00010217975534378712,0.0013852557435869127,Brca
244,BACH1_proteomics,0.35429008163044473,0.00010249154770162165,0.0013876201498476926,Brca
194,ARPC4_proteomics,0.35415697334185925,0.00010315239629309759,0.0013928282323623067,Brca
2631,UQCC2_proteomics,-0.3541523220598384,0.00010317556030192363,0.0013928282323623067,Brca
832,FAM84B_proteomics,-0.35412937006521056,0.00010328993525142255,0.0013928282323623067,Brca
195,ARPC5_proteomics,0.35393930986537336,0.00010424159448105409,0.0014037868056781951,Brca
2456,TIGAR_proteomics,0.3536821529857716,0.00010554221568194111,0.001419409292127304,Brca
2655,VAV2_proteomics,-0.3536374913070292,0.00010576963481408603,0.0014205762122636557,Brca
374,CASP10_proteomics,0.35352241124891876,0.00010635773123971361,0.0014265778028168757,Brca
1607,NID2_proteomics,0.3533220272530536,0.00010738902927083032,0.001438500259463377,Brca
2306,SORL1_proteomics,-0.3531655567557527,0.0001082007858073584,0.0014474542207341986,Brca
835,FAM98B_proteomics,-0.3528768872389378,0.00010971338860987044,0.001465747652063084,Brca
1940,PTGFRN_proteomics,0.3527978124576192,0.00011013115435540878,0.0014693852826811475,Brca
561,CRNKL1_proteomics,-0.3527083660961835,0.00011060549933447783,0.0014737672074910636,Brca
1359,MAML2_proteomics,0.3920421746688626,0.00011116338055863768,0.0014792492011096714,Brca
1820,PLGRKT_proteomics,-0.3525067604929309,0.0001116816199216341,0.0014841899489585586,Brca
1974,RAB27B_proteomics,-0.35215252030438926,0.00011359610134203855,0.0015060094877679068,Brca
993,GPX8_proteomics,0.3521478203987354,0.00011362170590882623,0.0015060094877679068,Brca
487,CHIT1_proteomics,0.3913341168138743,0.00011467363505720084,0.0015179603067860137,Brca
2748,ZNF44_proteomics,-0.3641104980175831,0.00011555773826143687,0.0015276611995294666,Brca
2506,TP53I3_proteomics,0.3515103553347275,0.00011714473943662432,0.0015466168213201382,Brca
2188,SEC11A_proteomics,0.35147282536919117,0.00011735528881010756,0.0015473739125092512,Brca
1136,ILK_proteomics,0.35138624996555423,0.00011784233486000552,0.00155176998968195,Brca
2580,TUBB2B_proteomics,0.3791574647187977,0.00011806864037862463,0.0015523905228694462,Brca
2659,VDR_proteomics,0.4100513721518283,0.00011819686258283208,0.0015523905228694462,Brca
2414,TBC1D15_proteomics,-0.35123762954368465,0.00011868281403445945,0.00155674859967278,Brca
1854,POLR3E_proteomics,-0.35115871372395463,0.00011913136270058057,0.0015606053998389931,Brca
415,CCNYL1_proteomics,0.37353084014870247,0.00011935625878007953,0.0015615261835217659,Brca
1274,LAMC1_proteomics,0.35054637397906285,0.00012266580258014665,0.0016027485201286949,Brca
2223,SFXN5_proteomics,-0.3505138887335468,0.00012285600541884345,0.001603159760633487,Brca
1509,MTIF3_proteomics,-0.3504641733962125,0.00012314762253850338,0.0016048915969533988,Brca
361,CANT1_proteomics,-0.35034463609233,0.00012385143394041514,0.0016119838695853002,Brca
742,EMC3_proteomics,0.3501589588165009,0.00012495208604519753,0.0016221688911159484,Brca
490,CHN1_proteomics,0.3501584377023222,0.0001249551878503176,0.0016221688911159484,Brca
24,ACE2_proteomics,0.45459642854648463,0.00012584697896178223,0.001631648892829269,Brca
1128,IGFBP3_proteomics,0.34997626511410884,0.00012604392451062176,0.0016321072276375382,Brca
888,FKBP5_proteomics,0.3499041270844564,0.00012647748343063664,0.0016356243055690527,Brca
726,EIF4B_proteomics,-0.3497526511042516,0.0001273923907132352,0.0016453492918205568,Brca
483,CHD3_proteomics,-0.3496982384975456,0.00012772253969932606,0.001647506578497054,Brca
2351,ST6GAL1_proteomics,0.3587291497615946,0.00012795266783739286,0.0016483698280072294,Brca
843,FBP1_proteomics,-0.34962284124295473,0.00012818132831407807,0.0016492119948690299,Brca
1188,KBTBD2_proteomics,0.3495696363754639,0.00012850599898486253,0.001651285737591745,Brca
882,FIGNL1_proteomics,0.3494857770305756,0.00012901928437485184,0.0016557748058271965,Brca
610,DAPK1_proteomics,0.3494504511317507,0.00012923607684834742,0.0016564522540206967,Brca
43,ACTR3_proteomics,0.3494027746729065,0.0001295292008404798,0.0016581051058160278,Brca
2310,SP1_proteomics,-0.34923696191871634,0.00013055346950012942,0.0016691013189257052,Brca
880,FHOD1_proteomics,0.3490485035116987,0.00013172676682710334,0.0016808488220451212,Brca
115,ALOXE3_proteomics,0.3730873589296376,0.00013185767275185464,0.0016808488220451212,Brca
208,ASNS_proteomics,0.34900937526749876,0.00013197159563185952,0.0016808488220451212,Brca
884,FKBP11_proteomics,0.3488087085024114,0.00013323384607626874,0.0016940231303473586,Brca
223,ATL2_proteomics,0.34876847233475405,0.00013348828978786557,0.0016940231303473586,Brca
197,ARPP19_proteomics,-0.3487651768422132,0.00013350914967886113,0.0016940231303473586,Brca
464,CEP68_proteomics,-0.34870192874067596,0.00013391008668920884,0.0016953383187378157,Brca
2024,RBM28_proteomics,0.3486756969346794,0.00013407670124524393,0.0016953383187378157,Brca
1870,PPIB_proteomics,0.3486694562660715,0.00013411636798727868,0.0016953383187378157,Brca
1766,PGM1_proteomics,0.3484970962062566,0.0001352162382197626,0.0017071050075245027,Brca
2712,YAP1_proteomics,0.3484116260642104,0.00013576474735584957,0.00171189007277663,Brca
2043,RDH10_proteomics,0.3482732275702594,0.00013665731440958343,0.0017209961041605893,Brca
1211,KIAA1324_proteomics,-0.3481100201947006,0.00013771688715271882,0.001732180025208543,Brca
271,BICC1_proteomics,0.34805029211541094,0.00013810655763188656,0.0017349206866692217,Brca
100,AKR7A3_proteomics,-0.34791917497772895,0.00013896557204027093,0.001742351752566529,Brca
1227,KIFAP3_proteomics,-0.3478823386181416,0.00013920779748099275,0.001742351752566529,Brca
211,ASPH_proteomics,0.3478811484647677,0.00013921563013081077,0.001742351752566529,Brca
1823,PLK1_proteomics,0.34779360660933833,0.00013979288575245778,0.0017464422420447783,Brca
802,F5_proteomics,0.3477791700687048,0.00013988829443705204,0.0017464422420447783,Brca
2442,TFF1_proteomics,-0.34757219262631367,0.00014126284331040102,0.0017595605274768045,Brca
505,CLIP2_proteomics,0.3475684993808784,0.00014128748393897906,0.0017595605274768045,Brca
930,GAN_proteomics,0.34752427440993067,0.00014158285490984798,0.0017599166664971824,Brca
2121,RPS6KA5_proteomics,-0.3474873039347406,0.00014183021454503656,0.0017599166664971824,Brca
1802,PLCG1_proteomics,0.3474860175887242,0.00014183882836917887,0.0017599166664971824,Brca
85,AHCYL1_proteomics,-0.34734474834299667,0.00014278778035035068,0.001769517277961401,Brca
396,CCDC12_proteomics,-0.3472481572551896,0.00014344000626786076,0.0017754216462075904,Brca
1270,LAMA4_proteomics,0.347139954176526,0.00014417392807169148,0.0017823215098214,Brca
716,EFCAB14_proteomics,0.35760489762482905,0.00014496715305528649,0.0017899367308782316,Brca
2622,UNK_proteomics,-0.3468276412749889,0.00014631190362821987,0.0018043348310684013,Brca
1239,KLK6_proteomics,0.35731313617575555,0.0001469225382494505,0.0018084783429055788,Brca
2462,TJP1_proteomics,0.3466795078876781,0.00014733623280794572,0.0018084783429055788,Brca
2463,TJP1_proteomics,0.3466795078876781,0.00014733623280794572,0.0018084783429055788,Brca
56,ADD1_proteomics,0.34667548745681387,0.0001473641263575536,0.0018084783429055788,Brca
1926,PRTFDC1_proteomics,0.3466148335515179,0.00014778553581909566,0.001811448922054449,Brca
950,GFRA1_proteomics,-0.3583887588434155,0.00015042132709183772,0.0018392922562077009,Brca
949,GFRA1_proteomics,-0.3583887588434155,0.00015042132709183772,0.0018392922562077009,Brca
2599,UBE2E2_proteomics,0.3461913511458607,0.0001507591318177832,0.0018411937501325397,Brca
114,ALOX15B_proteomics,0.34598557666867347,0.00015222400723384575,0.0018568387355819348,Brca
1256,KRT6B_proteomics,0.3459434862460518,0.0001525252659875846,0.001857573227712304,Brca
2131,RRBP1_proteomics,0.3459257946514007,0.0001526520573268527,0.001857573227712304,Brca
2120,RPS6KA3_proteomics,0.3458723403302417,0.00015303574631380794,0.0018600012488200483,Brca
2239,SHROOM2_proteomics,-0.34573253300608925,0.00015404350583247522,0.0018699992895528843,Brca
1559,NBR1_proteomics,-0.3455387569892435,0.00015545047525893747,0.001884813685612567,Brca
546,CPEB4_proteomics,-0.34549697208030083,0.00015575542705019904,0.0018862467784256716,Brca
245,BAD_proteomics,-0.34543090146921834,0.0001562387529183713,0.0018898340173359879,Brca
1302,LIMS1_proteomics,0.34533337077620374,0.0001569547641766637,0.0018937501605866647,Brca
712,EEF1D_proteomics,0.3453102412743013,0.00015712501332392327,0.0018937501605866647,Brca
711,EEF1D_proteomics,0.3453102412743013,0.00015712501332392327,0.0018937501605866647,Brca
1896,PRDX3_proteomics,-0.3452092491289195,0.00015787039622077565,0.0019004660331702432,Brca
2742,ZNF280C_proteomics,0.3449896935215391,0.00015950218990422253,0.001917823950038866,Brca
2627,UPF3B_proteomics,0.34475035332708737,0.00016129885850233545,0.0019371206550221022,Brca
527,COG5_proteomics,-0.3446606458121291,0.00016197709807875402,0.0019429556895432488,Brca
2370,STX12_proteomics,0.3444274997681556,0.0001637522153550699,0.0019619185944083108,Brca
39,ACTG1_proteomics,0.344270139963703,0.00016496050323159785,0.0019740534154492157,Brca
2422,TBX3_proteomics,-0.3441660392923553,0.000165764383123637,0.0019813257627795664,Brca
819,FAM129B_proteomics,0.34409341711677,0.00016632733304323223,0.001985704567064593,Brca
2349,SSR4_proteomics,0.3439184619054361,0.00016769083913777255,0.0019995106393911983,Brca
95,AKR1B10_proteomics,0.3438943321673904,0.00016787970516868677,0.0019995106393911983,Brca
153,APOD_proteomics,0.3433766759216668,0.0001719793088234656,0.0020459258175700855,Brca
2486,TMF1_proteomics,-0.34334622973262036,0.00017222329776922773,0.002046418008787294,Brca
1348,LYRM2_proteomics,-0.34330793285725647,0.0001725306564591694,0.002047661140114701,Brca
1312,LNX2_proteomics,0.42032018703918067,0.0001737410113207347,0.0020574492498545986,Brca
1340,LTF_proteomics,0.34315504155034093,0.0001737627930817795,0.0020574492498545986,Brca
1879,PPP1R13L_proteomics,0.3430911432247392,0.00017428015869509384,0.002059509055831418,Brca
2650,VAMP3_proteomics,0.343065855063574,0.000174485303817973,0.002059509055831418,Brca
1117,IFT43_proteomics,-0.3551123341709691,0.00017454849027640534,0.002059509055831418,Brca
5,AAMP_proteomics,-0.3430295091209148,0.00017478054540921075,0.0020598407335274543,Brca
2172,SCAF8_proteomics,-0.3429023092162422,0.00017581745591103921,0.0020696460427756364,Brca
2485,TMEM65_proteomics,0.36829108732934157,0.00017638391239635441,0.0020738969909233755,Brca
2523,TRAF5_proteomics,-0.3427620064096192,0.00017696779655359247,0.0020764068913190262,Brca
2339,SRPRA_proteomics,0.3427443123929762,0.0001771133643155926,0.0020764068913190262,Brca
1997,RALGAPA1_proteomics,-0.34273207171906495,0.00017721413270465353,0.0020764068913190262,Brca
1637,NRP1_proteomics,0.34254016296152556,0.00017880094492561574,0.0020925718931039615,Brca
180,ARHGEF3_proteomics,-0.3423649822980503,0.00018026093696239866,0.002107216971435447,Brca
1197,KDM3A_proteomics,0.3421328854410766,0.0001822123142742067,0.002127565750484957,Brca
1882,PPP1R14C_proteomics,0.3692885964407608,0.0001825315613550139,0.002128832297558476,Brca
2617,UHRF1BP1_proteomics,-0.3418508475370544,0.00018460994312282777,0.0021505887261136798,Brca
370,CARM1_proteomics,0.3417216547180304,0.00018571796487894317,0.0021610039692135092,Brca
762,EPB41L5_proteomics,-0.34162418113706017,0.00018655802521944827,0.002165788568639572,Brca
763,EPB41L5_proteomics,-0.34162418113706017,0.00018655802521944827,0.002165788568639572,Brca
1715,PBX1_proteomics,-0.3415234917967067,0.0001874294991418305,0.002167056612925016,Brca
