,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
896,REEP6_proteomics,0.41065330806801903,0.0001546264525568749,0.005603243314688111,Luad
895,REEP6_proteomics,0.41065330806801903,0.0001546264525568749,0.005603243314688111,Luad
317,DENND3_proteomics,-0.3528941592829694,0.0001560044344571794,0.0056167005464122415,Luad
193,CCL5_proteomics,-0.360819125513599,0.00015604864941856276,0.0056167005464122415,Luad
147,C16orf58_proteomics,0.3527468326340955,0.000157066056337707,0.005618741447089153,Luad
1055,SUN1_proteomics,0.35273431490512014,0.00015715656620015497,0.005618741447089153,Luad
77,ARF5_proteomics,0.3525566136864282,0.00015844667197558793,0.00564598307806345,Luad
452,GGCX_proteomics,0.352314749164903,0.0001602183945247479,0.005665705815149997,Luad
11,ACAP2_proteomics,-0.3523022332213751,0.00016031057545851657,0.005665705815149997,Luad
715,NSMCE3_proteomics,-0.3522643125375573,0.00016059016482604762,0.005665705815149997,Luad
1128,TTC39B_proteomics,0.3520946780841935,0.00016184642756963776,0.005691244443156012,Luad
346,EFR3A_proteomics,0.3519261866773138,0.00016310324517262556,0.0057166350521159585,Luad
371,ENDOD1_proteomics,0.35176341745595685,0.0001643259719969701,0.0057188986989037465,Luad
616,MALSU1_proteomics,0.38297572072235253,0.00016464928538524018,0.0057188986989037465,Luad
220,CDKN1B_proteomics,-0.3517042213149987,0.00016477275951939702,0.0057188986989037465,Luad
1009,SPCS3_proteomics,-0.35106769935706383,0.0001696486816716905,0.005856937185483751,Luad
390,EVL_proteomics,-0.351042338119793,0.000169845699485497,0.005856937185483751,Luad
713,NRP1_proteomics,0.3509663640708975,0.00017043717167401662,0.005858435257862501,Luad
198,CD209_proteomics,-0.3508353728887912,0.00017146145048383272,0.0058615314291625585,Luad
335,DPP8_proteomics,-0.350814666362148,0.00017162388562468484,0.0058615314291625585,Luad
22,ADA2_proteomics,-0.35043536954012755,0.0001746246941962991,0.0059370175917673506,Luad
598,LMTK2_proteomics,0.35039525879480804,0.00017494485887808376,0.0059370175917673506,Luad
1192,YKT6_proteomics,0.3502614678035463,0.00017601672063021777,0.00595448969473743,Luad
872,RAC2_proteomics,-0.34993673127223235,0.00017864371161617484,0.006009846332538796,Luad
774,PGM2L1_proteomics,0.34992031561658216,0.00017877746807739358,0.006009846332538796,Luad
1188,XPR1_proteomics,0.34959667589624455,0.00018143355103121759,0.006080014609792213,Luad
863,R3HDM2_proteomics,0.37865123266669576,0.00018215777309202552,0.006085208107355478,Luad
306,DCTN6_proteomics,-0.34900531621209524,0.0001863814944735868,0.006205409773614495,Luad
530,HUWE1_proteomics,0.34888557978567014,0.0001873984383566319,0.006205409773614495,Luad
38,AHCYL1_proteomics,0.3488739584145786,0.00018749741411388978,0.006205409773614495,Luad
372,ENO3_proteomics,-0.3487587780567051,0.0001884809937303509,0.006218709330177318,Luad
33,AGAP2_proteomics,-0.3548255039679078,0.00018994138991585368,0.006228446190799005,Luad
34,AGAP2_proteomics,-0.3548255039679078,0.00018994138991585368,0.006228446190799005,Luad
823,PPP2R3A_proteomics,0.34848983092184055,0.0001907963076161991,0.006237347181703879,Luad
1165,VPS4B_proteomics,-0.34829421111260367,0.00019249688607081807,0.006273755219808065,Luad
52,ALDOA_proteomics,0.3481133539084685,0.00019408161284005304,0.006297038421601705,Luad
1124,TSPAN13_proteomics,0.3480457028333218,0.00019467749242708612,0.006297038421601705,Luad
914,RNF121_proteomics,0.35578855855234875,0.0001955055928059271,0.006297038421601705,Luad
84,ARHGEF1_proteomics,-0.34794501347904316,0.00019556751692907074,0.006297038421601705,Luad
842,PRSS8_proteomics,0.34779044239667706,0.00019694115676320158,0.006315749717681153,Luad
435,FXN_proteomics,-0.34774684021285174,0.00019733025310622124,0.006315749717681153,Luad
277,CTNNB1_proteomics,0.3474829302100987,0.0001997005687269428,0.0063441953158107686,Luad
176,CAST_proteomics,0.36897702370688956,0.00019999942202322067,0.0063441953158107686,Luad
177,CAST_proteomics,0.36897702370688956,0.00019999942202322067,0.0063441953158107686,Luad
937,SCYL2_proteomics,0.347196702542354,0.0002023011268418283,0.006398222029405752,Luad
1078,THOC3_proteomics,0.3469347007147092,0.00020470903976612146,0.006455279159586544,Luad
1126,TTC1_proteomics,0.34676961323340894,0.0002062398698692678,0.006484424143830802,Luad
480,GRHL2_proteomics,0.3466568599434797,0.00020729149891130234,0.00649837572833379,Luad
69,AOX1_proteomics,-0.3465626432928945,0.00020817404613086466,0.006506960681692817,Luad
548,IRF4_proteomics,-0.34638950559444665,0.00020980494176940008,0.006517694111356413,Luad
961,SH3RF1_proteomics,0.34637435242905695,0.00020994824079247936,0.006517694111356413,Luad
1026,SSU72_proteomics,0.34633228493525503,0.000210346535866975,0.006517694111356413,Luad
168,CAMK2D_proteomics,0.39572613046423954,0.00021312657004444934,0.006565772431628713,Luad
167,CAMK2D_proteomics,0.39572613046423954,0.00021312657004444934,0.006565772431628713,Luad
667,MTMR9_proteomics,-0.34594924140293193,0.0002140055167297068,0.006573905097243005,Luad
1097,TMEM65_proteomics,0.3742366191307866,0.00021951404958632916,0.00670277250882477,Luad
227,CEP170B_proteomics,0.40424712010977215,0.0002200816791952754,0.00670277250882477,Luad
226,CEP170B_proteomics,0.40424712010977215,0.0002200816791952754,0.00670277250882477,Luad
958,SGTB_proteomics,-0.3449423192218908,0.00022390695628525815,0.006799901598549459,Luad
1127,TTC38_proteomics,-0.3447648738458106,0.00022569517580601486,0.006833028558434523,Luad
1132,TWISTNB_proteomics,0.34470750302017894,0.0002262761561913771,0.006833028558434523,Luad
401,FAM118A_proteomics,-0.350615740319026,0.00022897670905913813,0.00688036799871352,Luad
409,FBLN5_proteomics,-0.34442755207734777,0.00022913105776819578,0.00688036799871352,Luad
328,DNAJB4_proteomics,-0.3441417358125089,0.00023208012904224479,0.006949402183365817,Luad
953,SESN2_proteomics,0.350037158658717,0.00023488713219627381,0.0070138085004976735,Luad
325,DIS3L_proteomics,-0.34364913590618895,0.00023724536672770294,0.007064492953535222,Luad
557,JAK3_proteomics,-0.34972908497572774,0.00023809146773090818,0.007069993861231689,Luad
461,GKN2_proteomics,-0.37193556721743193,0.00024167691703385756,0.007156582390836392,Luad
623,MAP3K8_proteomics,-0.3574221256124127,0.00024319540558949057,0.0071735120935748796,Luad
1217,ZNRF2_proteomics,0.34300118025131576,0.0002442016075726347,0.0071735120935748796,Luad
904,RHBDF1_proteomics,0.3429640228223921,0.0002446061806121325,0.0071735120935748796,Luad
555,ITIH5_proteomics,-0.34293406395967185,0.00024493282639427794,0.0071735120935748796,Luad
111,ATP5F1A_proteomics,-0.3426148369322798,0.00024843854482873825,0.007256306131746481,Luad
1090,TMEM120B_proteomics,0.35501939280252887,0.00025088865721511545,0.007307901214249547,Luad
566,KDF1_proteomics,0.3668390920126733,0.00025567094695250425,0.00742696310576704,Luad
379,ERGIC1_proteomics,0.3414906639557606,0.00026115687120786113,0.007547840999467527,Luad
463,GLOD4_proteomics,-0.34148167509045935,0.0002612609494213617,0.007547840999467527,Luad
579,KYNU_proteomics,-0.3413634076774579,0.000262633892727813,0.007547840999467527,Luad
1098,TMTC2_proteomics,-0.49900041707643195,0.0002626563939945669,0.007547840999467527,Luad
459,GIPC2_proteomics,-0.3412806221076272,0.000263598898976691,0.007554617238768972,Luad
424,FLI1_proteomics,-0.3410238714262723,0.00026661264780352534,0.00762055937171039,Luad
124,BAG2_proteomics,-0.3409291970036451,0.0002677319531339667,0.007632145544005612,Luad
467,GNA14_proteomics,0.3408511792314233,0.00026865759461636044,0.007634502434596331,Luad
304,DCTN3_proteomics,-0.3406678430784859,0.0002708444391963001,0.007634502434596331,Luad
338,DTD1_proteomics,-0.3406256536998845,0.0002713499994537916,0.007634502434596331,Luad
536,IFNGR1_proteomics,0.34062214238550625,0.00027139211523100065,0.007634502434596331,Luad
1016,SPTLC1_proteomics,0.3406149671986661,0.0002714781953983097,0.007634502434596331,Luad
97,ASAP2_proteomics,-0.3405358500219626,0.0002724290325142446,0.007634502434596331,Luad
614,MAGED1_proteomics,0.34050390365673666,0.00027281383816798863,0.007634502434596331,Luad
387,ETS1_proteomics,-0.34013105934926025,0.00027734217595096265,0.007740960472364989,Luad
620,MAP2K6_proteomics,-0.34001945305362125,0.00027871112257437123,0.0077449835324787135,Luad
762,PDP1_proteomics,0.3399819528771606,0.0002791724937391915,0.0077449835324787135,Luad
607,LXN_proteomics,-0.3399424039321878,0.0002796598356909994,0.0077449835324787135,Luad
726,OCRL_proteomics,0.339737753405346,0.0002821942229236635,0.007785204767616368,Luad
910,RIPOR1_proteomics,-0.33970765830679395,0.0002825687043812115,0.007785204767616368,Luad
533,IFI44L_proteomics,0.34571403801249445,0.0002837191192693418,0.00779680561693898,Luad
782,PHF6_proteomics,0.3388341920856015,0.00029363958028340406,0.00802991847048193,Luad
678,MZB1_proteomics,-0.3387826055986336,0.0002943057850873104,0.00802991847048193,Luad
53,ALG1_proteomics,0.33877103658335184,0.0002944553826406844,0.00802991847048193,Luad
1091,TMEM159_proteomics,0.42777413216166166,0.00030525787633401666,0.008297124556532426,Luad
1169,WAS_proteomics,-0.3379086881786271,0.0003058060874905309,0.008297124556532426,Luad
291,CYB5R4_proteomics,-0.33759444184342946,0.00031004182615365113,0.008390752206538052,Luad
684,NBEAL2_proteomics,-0.33732735592920665,0.0003136843950543545,0.008450678297000967,Luad
107,ATP13A4_proteomics,0.34494653566058725,0.00031383716407010133,0.008450678297000967,Luad
240,CHIT1_proteomics,-0.3372041897432245,0.00031537743188003373,0.00847081594672754,Luad
267,CR2_proteomics,-0.42677889269024344,0.00031639939861091563,0.00847696634373606,Luad
743,PAN3_proteomics,-0.33706759221701316,0.0003172649566839315,0.00847890596737807,Luad
99,ASPH_proteomics,0.3369404324495567,0.00031903143441346505,0.008494800520275592,Luad
470,GOLGA5_proteomics,0.33691046899949084,0.00031944899992056015,0.008494800520275592,Luad
412,FCRL5_proteomics,-0.3364108174435899,0.0003264868111143759,0.008660406974721285,Luad
294,CYGB_proteomics,-0.33632392286139356,0.0003277252656011209,0.008671740319990056,Luad
241,CHKB_proteomics,-0.3361553566354125,0.00033014010437840325,0.008705824130133119,Luad
805,PLVAP_proteomics,-0.3361204544769919,0.0003306421512473383,0.008705824130133119,Luad
400,FAM110A_proteomics,0.4059026355864904,0.00033318056857060236,0.008740426040259597,Luad
781,PHF14_proteomics,0.3359163941128658,0.000333591564492602,0.008740426040259597,Luad
256,COA1_proteomics,0.4375084382898509,0.000336287562867292,0.008789520897436068,Luad
164,CA13_proteomics,0.33566479865682153,0.0003372614405518018,0.008793475120728686,Luad
135,BLK_proteomics,-0.36551155254329004,0.00034001545682849977,0.008830636023695541,Luad
210,CDC34_proteomics,0.3354557618790956,0.0003403388252350386,0.008830636023695541,Luad
592,LGALS3_proteomics,0.33522479846923514,0.000343769113711115,0.008898043161190847,Luad
286,CWF19L1_proteomics,-0.3350761904414439,0.00034599308285698587,0.008914670709696624,Luad
1036,STEAP4_proteomics,0.3350704431651324,0.0003460793587019737,0.008914670709696624,Luad
1199,ZBTB45_proteomics,-0.3707735423585073,0.00034782387798140896,0.008938070326012649,Luad
487,GSTO1_proteomics,-0.33489896166664046,0.00034866271731861576,0.00893814016339569,Luad
1093,TMEM184A_proteomics,0.37260279459773027,0.0003502423876377545,0.008957155798678458,Luad
205,CD7_proteomics,-0.35723084746446043,0.0003530006735963369,0.009006150837099861,Luad
864,RAB11FIP4_proteomics,0.3345326948942629,0.0003542401683552833,0.009016255713614234,Luad
190,CCDC88C_proteomics,0.33400169456222556,0.00036247235888470144,0.00918805418220641,Luad
589,LCP1_proteomics,-0.33398659758915433,0.0003627089677166609,0.00918805418220641,Luad
173,CARMIL2_proteomics,-0.3820765185630651,0.00036478289560529746,0.009202555752041264,Luad
262,CORO1A_proteomics,-0.33377617604164295,0.00036602167779089016,0.009202555752041264,Luad
98,ASPA_proteomics,-0.3337429679859145,0.0003665470200072255,0.009202555752041264,Luad
721,NUDT15_proteomics,-0.34129180837801915,0.0003667248597165181,0.009202555752041264,Luad
362,EMB_proteomics,0.33361194115560777,0.0003686266169186384,0.009228614835738278,Luad
344,EEF2K_proteomics,0.33349770818463464,0.0003704485378464816,0.009252558106492729,Luad
931,SALL2_proteomics,0.3331717626366315,0.0003756928260759965,0.009361669722033573,Luad
856,PTPRCAP_proteomics,-0.36097708042436666,0.00037840950941662587,0.009407436408520303,Luad
748,PARD6B_proteomics,0.3328740769095774,0.0003805421240253458,0.009438504189862987,Luad
959,SH2D1A_proteomics,-0.3327919848921612,0.0003818895123496692,0.009449997423652694,Luad
1104,TOMM70_proteomics,0.33269038483728114,0.0003835631760500717,0.009469492729735027,Luad
428,FNIP2_proteomics,0.34016870254922077,0.00038455630762513504,0.009472135779983164,Luad
298,DCAF5_proteomics,0.3322987869121453,0.0003900774195881219,0.00958604049516557,Luad
1211,ZMPSTE24_proteomics,0.3317686412510863,0.000399058867158961,0.009765477857346374,Luad
790,PIK3CD_proteomics,-0.33176003913986385,0.00039920615749863104,0.009765477857346374,Luad
158,C5orf22_proteomics,0.3315005159175898,0.00040367348025162466,0.00985221347920061,Luad
1092,TMEM173_proteomics,0.33130841378432024,0.00040700985071998806,0.009911014360356884,Luad
1004,SP140_proteomics,-0.344954471057103,0.0004113693677719373,0.009992002282022844,Luad
216,CDK20_proteomics,-0.3607044585616127,0.0004122051455914007,0.009992002282022844,Luad
266,CPSF2_proteomics,0.3306637946326433,0.00041839187144560513,0.0101076833710078,Luad
956,SEZ6L2_proteomics,0.3380824827537672,0.00041981397724298066,0.0101076833710078,Luad
957,SEZ6L2_proteomics,0.3380824827537672,0.00041981397724298066,0.0101076833710078,Luad
531,ICAM1_proteomics,0.3305299685651742,0.00042079126856537643,0.010108446429132301,Luad
1167,VTI1B_proteomics,0.33038659602010784,0.0004233758787156686,0.010147731263386766,Luad
602,LPL_proteomics,-0.33020447999663693,0.0004266799998761649,0.010188130800029659,Luad
1019,SRCIN1_proteomics,0.33018869494961484,0.0004269675021902046,0.010188130800029659,Luad
1123,TRPC5_proteomics,-0.35243594016121477,0.0004289126696242212,0.010211751532924107,Luad
95,ARRB2_proteomics,-0.32985409585007475,0.000433103864304275,0.01026886498413628,Luad
1073,THEMIS_proteomics,-0.35218238358291176,0.0004333165703781078,0.01026886498413628,Luad
8,ACAD8_proteomics,0.32979514546209676,0.00043419335573709997,0.01026886498413628,Luad
439,GABRG2_proteomics,0.40368742478736297,0.00043749761082545994,0.010324170992768581,Luad
381,ESD_proteomics,-0.32956515850823653,0.000438468022082874,0.010324280079440359,Luad
1168,VWF_proteomics,-0.32946021890344,0.000440431328068848,0.010347716257265901,Luad
314,DDX60L_proteomics,0.3290200251014862,0.000448755344135369,0.010520163659664681,Luad
319,DEPTOR_proteomics,0.3289646896106575,0.00044981191308773237,0.01052185853590341,Luad
1221,ZZEF1_proteomics,-0.3288969542703867,0.0004511083589786034,0.010529144885330285,Luad
332,DOHH_proteomics,0.3287681215625619,0.0004535836941799905,0.010563855535477338,Luad
902,RGL2_proteomics,0.3286022349952552,0.00045678937179089666,0.010615387792271055,Luad
1115,TRAPPC12_proteomics,-0.32835195810146073,0.0004616653158301678,0.010686406784509214,Luad
299,DCAF7_proteomics,0.3282924786293766,0.00046283112662214704,0.010686406784509214,Luad
350,EIF2AK1_proteomics,0.3559245495510876,0.00046284437242542244,0.010686406784509214,Luad
739,PAIP1_proteomics,0.3574820052680753,0.00046820733398409873,0.01076162274055265,Luad
740,PAIP1_proteomics,0.3574820052680753,0.00046820733398409873,0.01076162274055265,Luad
1200,ZBTB7B_proteomics,0.327973868773066,0.00046912218869013425,0.01076162274055265,Luad
162,C7orf50_proteomics,0.32791656789848767,0.00047026192458107005,0.010764668038054901,Luad
269,CREB3L1_proteomics,0.4305762213015269,0.0004771690277149981,0.010856974148107646,Luad
610,LYZ_proteomics,-0.3275256202977358,0.0004781062388174455,0.010856974148107646,Luad
281,CUL4B_proteomics,0.3275207331235571,0.00047820505644314453,0.010856974148107646,Luad
140,BPI_proteomics,-0.3275132273040691,0.00047835685909810113,0.010856974148107646,Luad
1102,TNXB_proteomics,-0.3274112740768566,0.000480423222553747,0.010880771714193972,Luad
295,CYTH3_proteomics,0.32731143969312376,0.00048245459322284747,0.010888548180412934,Luad
333,DPM3_proteomics,0.3272536351307036,0.0004836343736459714,0.010888548180412934,Luad
698,NID1_proteomics,-0.3272444394649834,0.00048382229987803025,0.010888548180412934,Luad
143,BTBD10_proteomics,0.356449457619451,0.00048757688159689334,0.010924819887368988,Luad
757,PDE4D_proteomics,-0.32703053080961775,0.0004882128142474022,0.010924819887368988,Luad
437,FZD1_proteomics,0.32701660560955015,0.0004884998976765553,0.010924819887368988,Luad
571,KIT_proteomics,-0.32671116240392706,0.0004948361211332264,0.01102213384353191,Luad
596,LMAN2L_proteomics,0.3267074593581738,0.0004949133998966619,0.01102213384353191,Luad
1181,WLS_proteomics,0.33223231490780436,0.0005026077776924819,0.011167981340006005,Luad
287,CWF19L2_proteomics,-0.32629684577607965,0.0005035516375942839,0.011167981340006005,Luad
1058,TANC2_proteomics,0.3259689024507087,0.0005105500182688509,0.011283781510021176,Luad
236,CFHR5_proteomics,-0.32590501863368904,0.0005119236721814312,0.011283781510021176,Luad
1135,TXNDC5_proteomics,-0.32586771014741145,0.0005127274635956936,0.011283781510021176,Luad
228,CEP41_proteomics,0.3258552987177158,0.0005129951182292135,0.011283781510021176,Luad
131,BCL7A_proteomics,0.34610407156046963,0.0005156117382357613,0.011318048217125848,Luad
772,PGGHG_proteomics,-0.3251747860283568,0.0005278685561284348,0.011545337196067621,Luad
396,FAAH_proteomics,0.32516301536558945,0.0005281292691534045,0.011545337196067621,Luad
331,DOCK5_proteomics,-0.3250867330536824,0.0005298217458559383,0.011545337196067621,Luad
251,CLU_proteomics,-0.3250378990335665,0.0005309078416109809,0.011545337196067621,Luad
764,PDXDC1_proteomics,0.3250173123122983,0.0005313663143559654,0.011545337196067621,Luad
813,PON3_proteomics,0.32485547640151824,0.0005349831399822647,0.01160034435377365,Luad
522,HSBP1_proteomics,0.3245750406077621,0.0005413041165269046,0.011677469821892487,Luad
1072,THEM6_proteomics,0.3245563731250305,0.0005417273041322131,0.011677469821892487,Luad
969,SLC22A18_proteomics,0.3245524128487803,0.0005418171217641416,0.011677469821892487,Luad
981,SLC9A7_proteomics,0.3714871710378323,0.0005448181110252831,0.011718522347807398,Luad
447,GCC1_proteomics,0.3242012086722093,0.0005498369189960863,0.011801735197444799,Luad
665,MTMR10_proteomics,-0.3241552316981605,0.0005508948422380688,0.011801735197444799,Luad
145,BZW2_proteomics,0.3238877428419372,0.0005570868865094007,0.011910517633570986,Luad
1196,ZBTB10_proteomics,0.3296574762209806,0.0005589764998169011,0.011927063439206931,Luad
121,AVL9_proteomics,0.3236947948787568,0.0005615930081463593,0.011959022424471279,Luad
655,MPP5_proteomics,0.3230939247151184,0.0005758410518836128,0.012238053369057297,Luad
578,KTN1_proteomics,0.32289853727309076,0.0005805451671044739,0.012313547294338941,Luad
768,PEX19_proteomics,0.32269332532507633,0.0005855237755428693,0.012394552793174798,Luad
491,GZMA_proteomics,-0.32249777276027447,0.000590304475749229,0.012471057007429363,Luad
1006,SPAG7_proteomics,-0.32227350105840624,0.0005958313656701989,0.012562992700225694,Luad
74,APOL1_proteomics,-0.3221222231222987,0.0005995861947811664,0.012617276421674544,Luad
702,NIPSNAP3A_proteomics,-0.32171565985074957,0.0006097852495898494,0.012806688247771099,Luad
747,PARD3_proteomics,0.3216491176050135,0.0006114696083024888,0.012816882574026677,Luad
1212,ZNF143_proteomics,-0.32151416124871346,0.0006148988228497236,0.012863538975075431,Luad
398,FADD_proteomics,0.32143101259370127,0.0006170203887885009,0.012874681217746584,Luad
1204,ZEB2_proteomics,-0.3213826055802704,0.0006182586007528512,0.012874681217746584,Luad
1171,WDFY4_proteomics,-0.32135192591957873,0.0006190445412461874,0.012874681217746584,Luad
355,ELF1_proteomics,-0.3210657531833593,0.0006264198839197733,0.012999329167938304,Luad
87,ARMC10_proteomics,0.3210252605836939,0.000627469957965965,0.012999329167938304,Luad
518,HPN_proteomics,-0.32961060249390006,0.0006337105191216383,0.01310322137216695,Luad
180,CC2D1A_proteomics,0.320531585448662,0.0006404026778020709,0.013216032095953933,Luad
933,SAMD4A_proteomics,0.32034053184399325,0.0006454729460946594,0.01329500152938711,Luad
15,ACP6_proteomics,0.32015143962388637,0.0006505273841391886,0.013373341800861397,Luad
1179,WIPI2_proteomics,0.32000049861113383,0.0006545880586898334,0.013407539371939696,Luad
1063,TBC1D10C_proteomics,-0.3199777709787069,0.0006552014955847116,0.013407539371939696,Luad
875,RARS_proteomics,0.31994993545829775,0.0006559535165130459,0.013407539371939696,Luad
1153,VAMP7_proteomics,0.3195141007065147,0.0006678319574217671,0.013620047109272991,Luad
309,DDHD2_proteomics,-0.3194753171873419,0.0006688984782383836,0.013620047109272991,Luad
818,PPL_proteomics,0.31940403557404196,0.0006708627477032736,0.013634073712828886,Luad
694,NFIC_proteomics,0.31874339513933675,0.0006893208737354302,0.013982618861919828,Luad
584,LBP_proteomics,-0.31868986372627295,0.0006908367256935191,0.013986826889514619,Luad
1069,TELO2_proteomics,0.3184436676503882,0.0006978476821221069,0.01409736689268824,Luad
847,PTDSS1_proteomics,0.3184057235993743,0.0006989339993568538,0.01409736689268824,Luad
672,MVP_proteomics,0.31835536508664986,0.0007003781286026937,0.014099891138912985,Luad
55,AMOT_proteomics,0.3182148376707782,0.0007044224998175736,0.014154655118514778,Luad
989,SNF8_proteomics,-0.31763547961248184,0.0007213233539414407,0.014467066892371483,Luad
41,AIF1L_proteomics,0.3173856562410081,0.0007287250826414627,0.014581260899726166,Luad
558,JMJD4_proteomics,0.37684292897537935,0.0007297450497056594,0.014581260899726166,Luad
1202,ZDHHC4_proteomics,0.39399551330571786,0.0007390699510568903,0.014698858649434278,Luad
838,PRPF40A_proteomics,0.32275345945859146,0.0007399607578086587,0.014698858649434278,Luad
839,PRPF40A_proteomics,0.32275345945859146,0.0007399607578086587,0.014698858649434278,Luad
846,PSTPIP1_proteomics,-0.3169721140135333,0.0007411304782081455,0.014698858649434278,Luad
668,MTRR_proteomics,0.31687389253794973,0.0007441051951653753,0.01473052691910715,Luad
1133,TXLNA_proteomics,0.3166784538008221,0.0007500567603477788,0.014793606947461955,Luad
1178,WIPF2_proteomics,0.3166605036272505,0.0007506055645690252,0.014793606947461955,Luad
433,FUCA2_proteomics,0.31659160898963207,0.0007527153476937097,0.014793606947461955,Luad
49,AKR7A3_proteomics,-0.3165879632026871,0.0007528271449410012,0.014793606947461955,Luad
977,SLC43A2_proteomics,-0.3236970063965035,0.0007561433077803844,0.014831508183802402,Luad
276,CTNNA1_proteomics,0.3163446211607261,0.0007603236382202976,0.014841022361912301,Luad
1164,VPS37C_proteomics,0.31633502661163215,0.0007606206073261751,0.014841022361912301,Luad
483,GRK6_proteomics,-0.3163015830268164,0.0007616565787076115,0.014841022361912301,Luad
915,RNF139_proteomics,0.38280806116717037,0.0007621815974452622,0.014841022361912301,Luad
134,BIN2_proteomics,-0.3161282602916736,0.0007670462664691459,0.014908590161009398,Luad
766,PEX1_proteomics,0.3160243032963136,0.0007702956663726529,0.014944574725088311,Luad
987,SMG7_proteomics,0.3159757962419953,0.000771816165992111,0.0149453619101081,Luad
559,JPT2_proteomics,0.31593387691475366,0.0007731323794471263,0.0149453619101081,Luad
79,ARHGAP15_proteomics,-0.31571400968009755,0.0007800696403449244,0.015016489093919795,Luad
938,SDC1_proteomics,0.315690614355345,0.0007808111544044143,0.015016489093919795,Luad
753,PC_proteomics,0.3156838396261552,0.0007810259996463429,0.015016489093919795,Luad
305,DCTN5_proteomics,-0.3153468135321176,0.0007917825657109152,0.015130120627530795,Luad
416,FGD1_proteomics,-0.33510605250406006,0.0007931027151055058,0.015130120627530795,Luad
397,FABP4_proteomics,-0.3153043832454113,0.0007931463412533345,0.015130120627530795,Luad
814,POP1_proteomics,0.3152986861790891,0.0007933296174340691,0.015130120627530795,Luad
229,CES3_proteomics,0.3632984751549485,0.0007944912204305666,0.015130120627530795,Luad
682,NAPSA_proteomics,0.31519040761392864,0.0007968203444780618,0.015130120627530795,Luad
1163,VPS36_proteomics,-0.3151896882037829,0.0007968435840317901,0.015130120627530795,Luad
835,PRMT3_proteomics,0.31510352572144246,0.0007996314338986035,0.015156134802085233,Luad
1182,WRN_proteomics,-0.3150591413121495,0.0008010710038352275,0.015156546957519612,Luad
450,GFOD2_proteomics,-0.31500650357303117,0.0008027813369156345,0.015162071539979035,Luad
1125,TSPAN6_proteomics,0.3147742833865512,0.000810366713070761,0.015260381132069003,Luad
1083,TIMM8B_proteomics,0.31475981197173275,0.0008108415793278947,0.015260381132069003,Luad
679,N4BP2L2_proteomics,-0.31457987607444976,0.0008167673108283407,0.015344890250887457,Luad
130,BCAP31_proteomics,0.31451994434133157,0.0008187497879598812,0.0153551495320897,Luad
917,RNF181_proteomics,0.3144165079659213,0.000822181709010366,0.015378166764597207,Luad
63,ANKRD50_proteomics,0.3143962857384027,0.0008228541991907954,0.015378166764597207,Luad
897,REM1_proteomics,-0.33238538216229324,0.0008262908020088216,0.015415442711124439,Luad
1081,TIMM13_proteomics,0.31405402453533793,0.0008343126840186012,0.015537983610032835,Luad
778,PHACTR4_proteomics,0.31394400476724327,0.0008380268894882662,0.015580012954138375,Luad
605,LRRC17_proteomics,-0.40711090880112366,0.0008420810446214821,0.015628205498270216,Luad
272,CRYBG1_proteomics,0.313416769181871,0.0008560368248469153,0.015837692235968287,Luad
751,PATJ_proteomics,0.3134082208486826,0.0008563317223937951,0.015837692235968287,Luad
873,RALA_proteomics,0.3131948060437252,0.0008637242088865905,0.0159468252037956,Luad
223,CEP120_proteomics,-0.31310707162350343,0.0008667801330132057,0.0159756545205365,Luad
876,RASA1_proteomics,0.31303892663127925,0.0008691605442151295,0.015991955624199198,Luad
1201,ZC3H14_proteomics,0.3129881209710547,0.0008709391524984351,0.015997146976302872,Luad
1161,VPS25_proteomics,-0.31259449232646064,0.0008848324898213046,0.016224458518335757,Luad
28,ADGRF5_proteomics,0.3122676310903132,0.0008965228554016036,0.01641066665110127,Luad
1173,WDR55_proteomics,0.31217649756482435,0.0008998073645794273,0.016420762665393804,Luad
606,LTBP4_proteomics,-0.31216710290939487,0.0009001465782900626,0.016420762665393804,Luad
123,B4GALT7_proteomics,0.340291729854139,0.0009034872241841883,0.016453625939572353,Luad
290,CXorf56_proteomics,0.31202160735217654,0.0009054149410461079,0.01646068999963077,Luad
703,NKAP_proteomics,0.3175630132429168,0.0009097538020765723,0.01646770796801503,Luad
1059,TAOK2_proteomics,0.31754438927627554,0.0009104223956124307,0.01646770796801503,Luad
1060,TAOK2_proteomics,0.31754438927627554,0.0009104223956124307,0.01646770796801503,Luad
535,IFIT1_proteomics,0.3117938160651506,0.0009137198252109493,0.016493919899912838,Luad
1079,THOC7_proteomics,0.31176003348369297,0.0009149573901448375,0.016493919899912838,Luad
898,RETREG2_proteomics,0.31161222716208775,0.0009203900413502307,0.01656392178793597,Luad
767,PEX13_proteomics,0.3508333912407434,0.0009269116255232893,0.016653252566124307,Luad
497,HDDC2_proteomics,-0.3111747081260873,0.0009366443276838229,0.01678681290961285,Luad
709,NOS1AP_proteomics,0.31826161013534116,0.000937486184007378,0.01678681290961285,Luad
554,ITIH3_proteomics,-0.31099629374829163,0.0009433475432236912,0.016862037067246878,Luad
326,DNAAF5_proteomics,0.3109533732587826,0.0009449666356373488,0.016862037067246878,Luad
918,RNF185_proteomics,0.3390401781275367,0.0009464192928295722,0.016862037067246878,Luad
