,Comparison,Correlation,P_value
1258,C1orf21_proteomics,0.24451182887500283,0.010762754109019924
3582,FGF1_proteomics,0.2503114561390859,0.010768765743825515
7353,PLCG2_proteomics,-0.24446617693021405,0.010777927561823821
5885,MMP14_proteomics,0.24446027168206935,0.010779891672744048
2010,CLEC2B_proteomics,0.2869800390703633,0.010851458872780743
6124,MTMR1_proteomics,0.24419317096314075,0.010869059092644627
7891,PTPN14_proteomics,0.24417088811850823,0.010876526993358475
5473,LZTR1_proteomics,0.24412580794106287,0.010891648968805607
1164,BTBD2_proteomics,0.24404731355249998,0.010918023576193637
4865,IVNS1ABP_proteomics,0.24399283060091104,0.010936363068638127
5894,MMP7_proteomics,0.24389790889336466,0.010968379108264778
5327,LMOD1_proteomics,-0.24386690326205845,0.010978854736855451
6365,NCOR2_proteomics,0.2438013665289332,0.011001025958623007
4885,JMJD7_proteomics,0.24361227784056844,0.011065215022046257
4846,ITIH5_proteomics,-0.24350251367397077,0.011102626414126657
9340,SND1_proteomics,-0.2434870626441129,0.011107901537712466
1694,CDC40_proteomics,-0.24331267100564943,0.011167592787705283
1561,CCDC82_proteomics,-0.24315773156638115,0.011220861285723851
10250,TMEM68_proteomics,0.24308680195090304,0.011245321162168042
2447,CXCL9_proteomics,-0.3278292830331697,0.011254423127305763
9346,SNRNP200_proteomics,-0.24300647990951124,0.011273076330791597
1484,CBX4_proteomics,-0.2429303105518945,0.01129945191742921
8056,RABEP1_proteomics,-0.24283681056417838,0.011331902508690875
6502,NGLY1_proteomics,-0.242763166951784,0.011357519032570195
1673,CD81_proteomics,-0.24276289318064312,0.011357614356816356
2859,DPT_proteomics,-0.24276142345172863,0.011358126113011926
7826,PSMD12_proteomics,0.2425871352764121,0.011418956114305413
4445,HNRNPA1_proteomics,-0.24251990876532617,0.011442495559519074
4446,HNRNPA1_proteomics,-0.24251990876532617,0.011442495559519074
9111,SLC12A4_proteomics,0.24247263541519243,0.011459073795411015
2090,CNOT3_proteomics,0.24242578794508118,0.011475523407505442
2512,DAXX_proteomics,-0.2423817551202036,0.01149100354029058
8413,RNF138_proteomics,-0.24801906940906848,0.011537008949194877
10643,TUFT1_proteomics,0.24218453834141354,0.011560561224154003
7325,PLA2G12A_proteomics,0.24786475503266336,0.0115904035540184
10422,TRAF3IP3_proteomics,-0.24209777751674788,0.011591277937130266
10931,VAPA_proteomics,0.24209306937739944,0.011592946841983752
10932,VAPA_proteomics,0.24209306937739944,0.011592946841983752
1313,C7orf55-LUC7L2_proteomics,-0.24209193702069295,0.011593348262389275
8000,RAB12_proteomics,0.24207118585384668,0.011600706703249829
4442,HMOX2_proteomics,0.24205929770430454,0.011604924125433898
9239,SLC9A7_proteomics,0.24773960130268435,0.011633866721740327
8713,SAP30L_proteomics,-0.24197235885012852,0.011635807206538751
10424,TRAF5_proteomics,-0.2604584206594366,0.011686218023024653
1040,BCL9L_proteomics,0.24178920189181588,0.011701104920243422
4532,HSPA13_proteomics,-0.24173682599416646,0.011719836390701068
7726,PRMT1_proteomics,0.24743930716315318,0.011738733692085333
7725,PRMT1_proteomics,0.24743930716315318,0.011738733692085333
10648,TUT1_proteomics,-0.24161323235237178,0.011764141809744479
9726,SUGP2_proteomics,-0.24160993740917408,0.011765324970820057
9127,SLC1A5_proteomics,0.24158893081561217,0.011772870546753326
3955,GLTP_proteomics,0.24158282278191384,0.011775065348451073
7085,PDLIM5_proteomics,-0.2547407477103654,0.0118000034587652
7086,PDLIM5_proteomics,-0.2547407477103654,0.0118000034587652
9627,STAP2_proteomics,0.24151215229514064,0.011800485422479511
4558,HTATSF1_proteomics,-0.24141791859529288,0.011834455779244222
1390,CAMKK2_proteomics,0.2413531818157472,0.011857842282316176
3255,ESRP1_proteomics,0.2413148208589616,0.01187171943335806
866,ATP1B1_proteomics,0.24117574214031662,0.011922150530657667
10396,TPP1_proteomics,-0.2410809461535936,0.011956631552359206
10559,TSPAN4_proteomics,-0.25287266503589445,0.011999346375082034
7026,PCSK5_proteomics,0.24092723196770716,0.012012728684358319
9040,SHCBP1_proteomics,0.2651894237310372,0.012019668006544535
10382,TPD52L1_proteomics,0.24090374909988407,0.012021318844959447
7561,PPFIBP1_proteomics,0.2408240246538986,0.01205052253733072
7560,PPFIBP1_proteomics,0.2408240246538986,0.01205052253733072
1163,BTBD16_proteomics,0.30280423655301547,0.01207581704537011
8952,SETMAR_proteomics,-0.24055948792556917,0.012147868971279584
7160,PGAP1_proteomics,0.2405461077921522,0.012152810903730356
388,ALDH1L2_proteomics,-0.2404341283990979,0.012194239224957968
933,ATXN7L2_proteomics,0.3518062927581127,0.012231742380062837
6367,NCSTN_proteomics,0.24020342219744562,0.012279981208570547
10816,UNC13C_proteomics,-0.2571761773363353,0.012339120826473184
7780,PRSS23_proteomics,0.2400008808147495,0.012355689261068734
3559,FEM1A_proteomics,0.2996559990186848,0.01236942235526723
2317,CRYBB1_proteomics,-0.3108668846963345,0.012412217344129362
377,ALAS1_proteomics,0.23983528714054425,0.012417889098165498
2472,CYP26C1_proteomics,0.28929792380333563,0.012420266573715366
10338,TOLLIP_proteomics,0.2396532244494999,0.012486590311686861
2312,CRTC1_proteomics,-0.23962054085918813,0.012498958501769814
2071,CNBP_proteomics,0.23955775333402157,0.012522748689823874
2070,CNBP_proteomics,0.23955775333402157,0.012522748689823874
4734,INPP5B_proteomics,-0.2651647048124961,0.012533163234089451
6077,MSTO1_proteomics,0.23948184174593393,0.012551564354404259
1127,BRCA2_proteomics,-0.2393938437524242,0.012585040368715803
10334,TNXB_proteomics,-0.23937227750334272,0.012593256434603798
8008,RAB1B_proteomics,0.23928070047600564,0.012628196577403739
9954,TDP1_proteomics,-0.2392731664836696,0.012631074846370473
10961,VEZT_proteomics,0.23924390485715674,0.01264225932050388
234,ADGRG1_proteomics,0.23921382020416695,0.012653767383315886
8881,SEPHS2_proteomics,-0.239194389975379,0.012661204744223168
11292,ZDHHC23_proteomics,0.2903923590117844,0.01269373334867328
4276,HCFC1_proteomics,-0.23901640095019,0.012729511776505725
3063,EIF4E_proteomics,0.23896606566599388,0.012748887223505189
6966,PAXIP1_proteomics,-0.23896599327885737,0.012748915105837528
5956,MR1_proteomics,0.26453850035939963,0.012750963845679301
8162,RASSF7_proteomics,0.23890667497163626,0.012771781431646718
3790,GALNS_proteomics,0.2388839299419522,0.012780558787230603
2565,DDAH1_proteomics,-0.23888065298754363,0.012781823804519539
5140,KRT31_proteomics,0.3564732818746384,0.01288555324579487
140,ACSF2_proteomics,-0.2384409682532478,0.01295255088385029
5264,LGALS8_proteomics,0.23843801808171675,0.012953703102159833
5510,MAGEH1_proteomics,-0.33597714958904223,0.012998316193295494
1659,CD48_proteomics,-0.23824577145213421,0.013028979843289263
2718,DKK3_proteomics,0.23822022262367543,0.013039012484346616
658,ARGLU1_proteomics,-0.2382183152943143,0.01303976173403583
10411,TPTEP2-CSNK1E_proteomics,0.23801565659340468,0.013119585644927661
1599,CCNYL1_proteomics,0.2434479956526282,0.01321301376823353
1033,BCL2L2-PABPN1_proteomics,-0.23776289153927987,0.01321974230944308
3719,FRMD6_proteomics,0.23775344885356903,0.01322349679476828
9072,SIN3A_proteomics,-0.23771157091057502,0.0132401589926025
554,AP1G2_proteomics,-0.23769552016763362,0.01324655003478118
7705,PRKCB_proteomics,-0.23751740529304893,0.013317651987598128
7102,PDZD8_proteomics,0.2373305377407203,0.013392605162769983
7048,PDE12_proteomics,-0.23726904437920043,0.013417350584509291
1345,CABLES1_proteomics,-0.23719210511641475,0.013448367647366838
9552,SRGAP3_proteomics,0.23717726934139288,0.013454355674721414
5699,MDK_proteomics,0.23714520205174688,0.013467306635648291
8014,RAB25_proteomics,0.23712717979873482,0.013474590017160287
10130,TLN1_proteomics,-0.23712548407099815,0.013475275492732882
2445,CXCL6_proteomics,0.3197512603574624,0.013560755966904283
458,AMZ2_proteomics,0.23683118668822767,0.013594702364575844
10035,TGM1_proteomics,0.24850271608810642,0.013612783809559258
6471,NEXN_proteomics,-0.23675522186459985,0.013625678405677953
3892,GGA2_proteomics,-0.2367548894894138,0.013625814072644815
7373,PLEKHA4_proteomics,0.23673065329038467,0.013635709833599977
4735,INPP5D_proteomics,-0.23669672644383527,0.013649572845357755
4766,IQCJ-SCHIP1_proteomics,0.23665217758992724,0.013667794802286574
7424,PLXNA2_proteomics,0.24224844262632012,0.013686503699997202
2961,ECI2_proteomics,-0.23657012092155708,0.01370141413953127
7752,PRPF4_proteomics,-0.23652823046911853,0.013718604767867572
1512,CCDC134_proteomics,0.23652071703017868,0.013721690050749902
10089,TIMM10B_proteomics,-0.23648263530531616,0.013737337041238166
6907,PAIP2B_proteomics,-0.24209823455718332,0.013746821766085524
8882,SEPSECS_proteomics,-0.2363852512632586,0.013777420791719171
8600,RRM2_proteomics,0.23614652269640635,0.013876113618644537
7040,PDCD4_proteomics,-0.2361361110996058,0.013880431845710488
5366,LRIG3_proteomics,0.24059803326864834,0.013884918387931263
5826,MIEF1_proteomics,0.2361228889706648,0.013885917431320187
2664,DHCR24_proteomics,0.23594425382198525,0.013960214572819731
7956,PXN_proteomics,0.30587441909381585,0.013971692424223244
7954,PXN_proteomics,0.30587441909381585,0.013971692424223244
7955,PXN_proteomics,0.30587441909381585,0.013971692424223244
6267,NAA25_proteomics,0.23590443348643791,0.013976823540634613
10069,THRAP3_proteomics,-0.23584365513376096,0.014002207197191602
5333,LNX2_proteomics,0.3292855108877355,0.01409461068651287
9550,SRGAP1_proteomics,0.23561054348181634,0.014099936971639027
11270,ZC3H7B_proteomics,0.23560072134156834,0.01410406780294115
3720,FRMD8_proteomics,0.2355892040476984,0.01410891289450514
2587,DDX23_proteomics,-0.23556821669885464,0.014117745568931406
10479,TRIM47_proteomics,0.23554164166638492,0.014128936760750407
3003,EFHD1_proteomics,-0.2355009595068056,0.01414608364887712
4804,ISOC1_proteomics,-0.2354849422095628,0.014152839651382799
11149,XDH_proteomics,0.24588673312739137,0.014156805799489348
4871,JAG2_proteomics,0.2682695258314189,0.014201952635796038
2792,DNAJC5_proteomics,0.23533834268713597,0.014214804980963332
1652,CD3G_proteomics,-0.26821982707402986,0.014220580403576464
7980,QRICH1_proteomics,-0.2350008353678011,0.014358361674166145
1309,C7orf25_proteomics,0.2350000929230145,0.0143586788529286
2765,DNAJB1_proteomics,0.23494903507561604,0.014380505821608566
9576,SRSF11_proteomics,-0.23490255417660855,0.01440040124626079
34,ABCC10_proteomics,0.23484661424956155,0.0144243771868656
9159,SLC25A5_proteomics,0.2348141364516853,0.014438313138574186
10459,TRIM16_proteomics,0.23475993625128383,0.014461596057296088
8860,SELP_proteomics,-0.2347578387504246,0.014462497741678956
4074,GPN2_proteomics,0.2584163155115473,0.014480549483483788
1981,CKM_proteomics,0.23470127756954284,0.014486830985200778
2986,EEF1AKMT4_proteomics,-0.2501564461673991,0.014487101314213349
8231,RBPJ_proteomics,-0.23469566531629255,0.014489247378012712
6830,OSBPL3_proteomics,0.2527561580196428,0.01451113687359174
6829,OSBPL3_proteomics,0.2527561580196428,0.01451113687359174
2856,DPP7_proteomics,-0.23460111520458327,0.014530009255312091
89,ACAA2_proteomics,-0.23433451445215953,0.014645481748595939
10247,TMEM63B_proteomics,0.23425937589438448,0.01467817012889409
1393,CAMP_proteomics,0.23423503764988268,0.01468877185561736
4336,HGF_proteomics,-0.2342127431496304,0.014698489166453594
7456,PNPLA4_proteomics,0.23848899579683183,0.014768221350257217
5694,MCUB_proteomics,0.23404182820142597,0.014773170101393169
7172,PGM2_proteomics,0.23395652786707344,0.01481056505942714
7923,PTX3_proteomics,0.23392183661904464,0.014825796918380544
9196,SLC38A2_proteomics,0.23390635922747366,0.014832596952968038
5142,KRT4_proteomics,0.23389099526774587,0.0148393498302386
957,B3GNT8_proteomics,0.36098008415246086,0.014844405289041343
3825,GAS7_proteomics,-0.23385905068721433,0.01485339888919978
8237,RC3H2_proteomics,0.23940008651914543,0.014870363560452743
2928,DYNC1H1_proteomics,0.23376320439250076,0.014895620942377102
11293,ZDHHC3_proteomics,0.23375492972297351,0.01489927096951072
2095,CNOT9_proteomics,0.23373101316368186,0.014909825134908782
11219,ZAP70_proteomics,-0.23364542860457882,0.014947646049512346
9626,STAP1_proteomics,-0.23893219351838457,0.015073100635027132
446,AMFR_proteomics,0.23333983227864508,0.015083373673212797
6838,OSGEP_proteomics,-0.2333167992389669,0.015093646797633871
1674,CD82_proteomics,0.23323207609279303,0.015131487034732258
10821,UNC5B_proteomics,0.23762005042994075,0.015146105426061818
7331,PLA2G4C_proteomics,-0.2510444090378757,0.015213858059980549
10277,TMTC2_proteomics,0.2655878811022143,0.015237772353895625
8193,RBM22_proteomics,-0.23297133090544098,0.015248461904514336
6260,N4BP2L2_proteomics,-0.23296625728741582,0.015250745781130011
4383,HK2_proteomics,0.23291234950337225,0.015275030578091695
8273,RELB_proteomics,0.23286808456546512,0.015294996476403193
6169,MVK_proteomics,0.23285730376221114,0.015299862634226174
5861,MLF2_proteomics,0.23278207201200357,0.015333857591274494
1439,CASK_proteomics,0.23276358045249143,0.015342223397201506
11280,ZCCHC4_proteomics,0.3142702788509333,0.015347581616122166
3292,EXOC6_proteomics,-0.23268546049115763,0.015377609539434182
864,ATP13A4_proteomics,0.23262657029005337,0.015404331935877083
11467,ZNF581_proteomics,-0.27173884992752023,0.015412264966239606
3036,EIF2AK4_proteomics,0.2324738478471399,0.01547382006045865
7242,PID1_proteomics,-0.2324576967227532,0.015481184635055793
7873,PTK2_proteomics,0.23223385325929588,0.015583566097192601
296,AGL_proteomics,0.2321056391592859,0.015642472738641947
7964,PYGL_proteomics,0.23207999103721091,0.01565427965330962
9420,SOWAHB_proteomics,0.358088195096246,0.01572551585726456
2076,CNIH4_proteomics,0.23191724846313833,0.01572937719113541
6339,NCBP2L_proteomics,-0.23740932027406175,0.01574965207807706
2866,DPYSL2_proteomics,-0.23181367958650353,0.015777331519963585
2824,DOCK2_proteomics,-0.23169910891067874,0.01583052750712602
6957,PARVB_proteomics,-0.2316398812264454,0.01585808826263803
3056,EIF3K_proteomics,0.23161379633450907,0.01587023968148882
4479,HOOK2_proteomics,0.231586847260858,0.015882802147940876
3023,EHHADH_proteomics,0.23150512613729676,0.015920949638466565
5758,MET_proteomics,0.23150141479486286,0.015922683979905074
2741,DMXL2_proteomics,-0.23150057751087957,0.01592307527236948
1810,CEP135_proteomics,-0.23143323385508463,0.015954574654909057
9361,SNRPF_proteomics,-0.23140137836534386,0.015969493576684778
4908,KANSL2_proteomics,-0.24160533229278797,0.015986700401407247
9266,SMAD1_proteomics,0.2313505254072397,0.01599333466341785
8602,RRN3_proteomics,0.2560981462768128,0.016023752861536775
3357,FAM110A_proteomics,0.24914580590238922,0.016027574149619257
8452,ROBO1_proteomics,0.23126611320294443,0.016032977229638222
9364,SNTA1_proteomics,-0.2312592991891888,0.016036181011066464
2862,DPY19L4_proteomics,0.25457840621655725,0.016060116226693878
1781,CELF2_proteomics,-0.23120576541327453,0.016061370580188045
1780,CELF2_proteomics,-0.23120576541327453,0.016061370580188045
393,ALDH4A1_proteomics,0.23118152674870623,0.016072787016496382
4229,HAAO_proteomics,-0.23115979758942368,0.016083027449814543
10289,TNFAIP3_proteomics,0.2311366745357223,0.01609393100084914
5690,MCTP1_proteomics,0.25587510825927756,0.01611926705297516
6348,NCK2_proteomics,0.23108023138598127,0.01612057336647852
746,ARMC6_proteomics,-0.23103776590971686,0.016140643155884777
5646,MB21D2_proteomics,0.23099559111245072,0.0161605969892398
62,ABHD17C_proteomics,0.24242234945752564,0.016169847827757936
5247,LEMD3_proteomics,0.23079255499122633,0.016256957265642875
827,ATE1_proteomics,-0.230765401632669,0.016269881815693426
826,ATE1_proteomics,-0.230765401632669,0.016269881815693426
11265,ZC3H18_proteomics,-0.2307297487040189,0.01628686553533278
1682,CD99L2_proteomics,-0.23072558869122414,0.016288848209649324
1341,CAAP1_proteomics,-0.2307069552950748,0.01629773150653268
1650,CD3E_proteomics,-0.23064087492715118,0.016329268537556955
486,ANKRD10_proteomics,-0.23612934468914348,0.016338490337517008
3270,ETS1_proteomics,-0.23058663642827334,0.016355193486974083
9328,SNAI2_proteomics,0.2990768270216715,0.01636433012744755
3910,GIMAP1-GIMAP5_proteomics,-0.23052321063565268,0.01638555499208534
3871,GDPD3_proteomics,0.28010058840874474,0.01638915574346444
9036,SHARPIN_proteomics,0.23045527808278976,0.016418127977091877
6542,NLRX1_proteomics,0.23044974686939665,0.016420782605929635
9685,STRAP_proteomics,0.2304474585456256,0.016421880963743276
7527,POMK_proteomics,0.23042972909545006,0.01643039296464179
8407,RNF121_proteomics,-0.23036633374580345,0.01646086066252471
10916,UTRN_proteomics,-0.23027741458256812,0.016503677484756785
1642,CD300LF_proteomics,-0.25498648416959335,0.016504710407227525
2536,DCBLD1_proteomics,0.2608498165606987,0.01655003246874385
6216,MYLK_proteomics,-0.25483855700601166,0.016569640358938556
6215,MYLK_proteomics,-0.25483855700601166,0.016569640358938556
6214,MYLK_proteomics,-0.25483855700601166,0.016569640358938556
6072,MSRB1_proteomics,0.31060810422344265,0.01665079404379949
7407,PLOD3_proteomics,0.22988716738204423,0.01669273356949095
8341,RHOC_proteomics,0.22984680608425148,0.016712393223313343
2830,DOCK8_proteomics,-0.2298341361270892,0.0167185687856447
7755,PRPF4B_proteomics,-0.22961487690175483,0.016825752872348772
11326,ZFYVE19_proteomics,0.22955930324904844,0.016853014119121747
7502,POLR2D_proteomics,-0.2295355619005542,0.01686467190856446
4438,HMGXB3_proteomics,0.22950567583861364,0.016879356875225338
9664,STK24_proteomics,0.22950544001449683,0.01687947279493628
963,B4GALT3_proteomics,-0.24088214925920579,0.016880007560280182
8823,SEC16A_proteomics,-0.2805704730795197,0.016976467014912632
8824,SEC16A_proteomics,-0.2805704730795197,0.016976467014912632
4214,GYS1_proteomics,0.22916810144628352,0.01704599889024765
7757,PRPF8_proteomics,-0.22915576512972086,0.01705211551045484
8357,RILPL1_proteomics,0.22912356214115603,0.017068091415105305
4819,ITGA5_proteomics,0.22894177144521488,0.01715852081536762
9573,SRRT_proteomics,-0.22888217285910029,0.017188257391215243
3546,FCHSD2_proteomics,-0.22885361755787031,0.017202520775747684
4588,ICMT_proteomics,0.23311952620912102,0.01724043239662363
9062,SIGLEC5_proteomics,0.22868627020713933,0.01728631675742924
3118,EMD_proteomics,0.22846897468713692,0.017395649761113952
9307,SMNDC1_proteomics,-0.22846878275218996,0.01739574659745873
8399,RNASEL_proteomics,0.22837821152750598,0.017441494236146965
5565,MAP3K3_proteomics,-0.22830695222979222,0.017477560449438736
4088,GPRIN3_proteomics,-0.22827429809629424,0.01749410909273285
7019,PCNT_proteomics,-0.22826609784192795,0.017498266989886466
7827,PSMD13_proteomics,0.22818854296622237,0.017537633046099888
3822,GAS2L1_proteomics,0.22809029333533348,0.017587613416320116
707,ARHGEF5_proteomics,0.2280676625737235,0.01759914328919414
9367,SNU13_proteomics,-0.2280404067149781,0.017613038215884003
3619,FKBP14_proteomics,0.22800442255133216,0.017631397314301838
10919,UVSSA_proteomics,-0.23340917220485186,0.017653440556928114
7356,PLCL1_proteomics,-0.22794433297543581,0.01766209183821482
10611,TTL_proteomics,0.22792110845339003,0.017673967584881194
6128,MTMR14_proteomics,-0.2278806394830481,0.01769467768054916
9782,SYNE3_proteomics,-0.22777869328349937,0.017746941851792594
8458,ROPN1L_proteomics,-0.30768061778867134,0.01775950753505764
9024,SH3GLB1_proteomics,0.22751046431145436,0.017885090692990012
10038,TGM4_proteomics,-0.2450570308055539,0.01790860815396105
8974,SFRP4_proteomics,-0.22741921382740984,0.017932299647711453
1739,CDK5_proteomics,-0.22739806280649003,0.017943257597062754
10124,TLE1_proteomics,-0.22733078249230845,0.017978152730931306
9706,STX7_proteomics,-0.22729615136353895,0.017996137100168095
4679,IL16_proteomics,-0.22729294709341796,0.017997801901726406
4393,HLA-DOB_proteomics,-0.22725292999754731,0.01801860427416829
5849,MISP_proteomics,0.22722102135749694,0.0180352064430273
5319,LMF2_proteomics,0.2271653822633064,0.018064187237533103
5362,LRCH4_proteomics,-0.25741702334188443,0.01808367874339629
5361,LRCH4_proteomics,-0.25741702334188443,0.01808367874339629
6305,NAPRT_proteomics,0.22712710014644494,0.018084150624449402
7500,POLR2B_proteomics,-0.22712478196636945,0.01808536012208106
5237,LDHA_proteomics,0.22710736917813645,0.01809444738057219
6347,NCK1_proteomics,0.22700579027179038,0.018147537242834043
4940,KCTD12_proteomics,-0.22696947014801122,0.018166552434999948
1107,BOLA3_proteomics,0.2269163736914506,0.018194381727086272
1206,C15orf39_proteomics,-0.2444564603242495,0.018200323475309872
8023,RAB31_proteomics,0.22686718377111023,0.018220196324851928
9272,SMAP2_proteomics,-0.22685077418190425,0.01822881501519498
6350,NCKAP1L_proteomics,-0.2267763252453428,0.018267961503122473
7703,PRKAR2B_proteomics,-0.22671328774298805,0.018301164370581286
2781,DNAJC14_proteomics,0.23795287474339044,0.018305226442452673
3944,GLOD4_proteomics,-0.22651975364733473,0.01840342747424645
10786,UFC1_proteomics,-0.2264213655278133,0.01845560436469552
8381,RMDN1_proteomics,0.2262930152125528,0.018523862517370832
577,AP5M1_proteomics,-0.2316932392680419,0.018529116054106464
9743,SUN1_proteomics,0.22627534941865363,0.018533274414984792
3932,GLCCI1_proteomics,-0.22620187017558413,0.018572466612010466
5649,MBD3_proteomics,-0.22619923436118447,0.018573873824051946
2897,DTNBP1_proteomics,-0.22613319648549668,0.018609160239754032
4738,INPP5K_proteomics,-0.2261165809419077,0.01861804762163146
3073,EIF4H_proteomics,0.22607756043238,0.01863893344680351
3072,EIF4H_proteomics,0.22607756043238,0.01863893344680351
10153,TMC7_proteomics,0.33483332390993226,0.01869012411206432
11548,ZNFX1_proteomics,0.22587891491193016,0.018745572516790102
7177,PGPEP1_proteomics,-0.22586927105672705,0.018750763000012424
3381,FAM136A_proteomics,-0.2258366347777283,0.018768337582226614
6615,NPR3_proteomics,0.22579097363484726,0.01879294986756341
10172,TMEM106B_proteomics,0.22574702638581928,0.018816664605351387
3798,GALNT3_proteomics,0.22571258049497644,0.018835270269185224
1640,CD2BP2_proteomics,-0.225649821434594,0.018869209834258077
1555,CCDC71_proteomics,0.3696865595567483,0.018883805254426067
6777,OCRL_proteomics,0.22560122802839055,0.018895524936704218
11518,ZNF76_proteomics,0.25569432984915397,0.018898306282860673
4134,GRSF1_proteomics,0.22553025028345608,0.018934018825540605
10199,TMEM17_proteomics,0.24292592871333107,0.018962313633352105
357,AKAP8L_proteomics,-0.22546154422159803,0.018971345062802476
3047,EIF3B_proteomics,0.22536919235129574,0.019021617371688195
1064,BID_proteomics,0.22534357912187475,0.01903558041155591
450,AMOTL1_proteomics,0.22525680916096102,0.019082948686600296
6660,NSF_proteomics,-0.22518909235008117,0.01911998626185828
6704,NUDCD3_proteomics,0.22516120411918028,0.019135257673383244
5156,KRTCAP3_proteomics,0.22509099184710354,0.01917375199949075
3224,ERCC8_proteomics,-0.23615963467866946,0.019227928587256072
6790,OGN_proteomics,-0.22473873792824578,0.01936788614405368
5103,KMT2C_proteomics,-0.224687833517349,0.019396080115275605
4431,HMGCS1_proteomics,0.22455753228464653,0.019468409996541293
8964,SF3B4_proteomics,-0.2245130596338084,0.01949314976334441
6623,NR1D2_proteomics,0.24724655178657678,0.019494488907737344
9612,ST6GAL1_proteomics,-0.22442851717404583,0.019540254690557944
1816,CEP170B_proteomics,0.2286683111307251,0.01955339690197835
6848,OTUD1_proteomics,0.22967622385443373,0.01960608184140583
4993,KIAA0753_proteomics,-0.2413012466353965,0.019801035171902733
4008,GNPAT_proteomics,0.22395412865562347,0.019806394105820857
3681,FOLH1_proteomics,0.23388256948989433,0.019808176917138202
4822,ITGA7_proteomics,-0.22394136122998012,0.019813599733833006
833,ATF7IP_proteomics,-0.2238981118927247,0.019838025388587897
970,BABAM1_proteomics,-0.22370462120216345,0.01994761947612045
3201,EPS15L1_proteomics,-0.2235927953292739,0.02001119544803161
7316,PKN2_proteomics,0.22348980006962382,0.020069905134302485
5741,MEF2C_proteomics,-0.22768145497384173,0.020100908932583875
5344,LPA_proteomics,-0.2233676192713211,0.02013974312483812
7261,PIK3AP1_proteomics,-0.22334695389305156,0.020151576006346185
10056,THEMIS_proteomics,-0.22322446635105764,0.020221834537605114
7614,PPP1R37_proteomics,0.22312145756680735,0.020281083094144788
4123,GRIP1_proteomics,0.25907591357160253,0.020311286245335805
274,AFF1_proteomics,-0.22296642656534318,0.020370535171140097
9507,SPRR1A_proteomics,0.22296360513662508,0.0203721662589033
10740,UBE2W_proteomics,0.25421170088660583,0.020389987227236967
9126,SLC1A4_proteomics,0.22292486166107506,0.020394575495707144
8818,SEC11C_proteomics,-0.2228808907683444,0.020420033946044597
11486,ZNF646_proteomics,-0.260391904050979,0.0204678087009967
8236,RC3H1_proteomics,0.22258387503437874,0.020592718043391772
2406,CTSV_proteomics,0.22254120121028376,0.020617631316870774
3740,FUBP1_proteomics,-0.22250291490172136,0.020640005171427174
2449,CXXC5_proteomics,-0.2704412122466786,0.02066381290217509
3442,FAM83A_proteomics,0.29098312377203644,0.020685943189014153
9944,TCN1_proteomics,0.2223565132613264,0.020725752315675673
6550,NMI_proteomics,0.22234917313880637,0.020730059457443044
7843,PSMG1_proteomics,0.22216369523697385,0.02083915240324886
9790,SYNM_proteomics,-0.22215636719304033,0.020843472664999387
1158,BST2_proteomics,0.2221009395339706,0.020876175072890534
9924,TCAF2_proteomics,0.22209625529947805,0.02087894079771847
1049,BDH2_proteomics,-0.2218805690368475,0.021006630410850692
6102,MTCL1_proteomics,0.22186908622178514,0.021013447180307638
10457,TRIM13_proteomics,0.23900244087155897,0.02104206905223072
911,ATP8B1_proteomics,0.22180662726763523,0.02105055920266764
2316,CRYAB_proteomics,0.2218010897669557,0.021053852204144886
1938,CHPF_proteomics,0.22173319009420228,0.021094266284701665
8344,RHOH_proteomics,-0.2590152498349064,0.021168275566247115
869,ATP2A3_proteomics,-0.2325645879060152,0.021198773054365443
5854,MKKS_proteomics,0.2215211882030777,0.02122087946144598
1935,CHN2_proteomics,-0.221471858270136,0.02125043401748076
7028,PCSK9_proteomics,0.22141042175055767,0.021287291282324736
10460,TRIM2_proteomics,0.22136413010725942,0.021315099011280262
2634,DENND4C_proteomics,-0.22134153911432394,0.0213286809053064
1034,BCL3_proteomics,0.2213375437144714,0.021331083746162324
1799,CENPQ_proteomics,0.29916072181473763,0.02135098072689678
7990,R3HDM1_proteomics,0.2212955846539244,0.02135633204115034
2795,DNAJC8_proteomics,-0.22122836969075133,0.02139683119707288
3597,FHAD1_proteomics,0.23831620761985517,0.02142521859920715
3420,FAM221A_proteomics,-0.24353642211091686,0.021460612487303708
4547,HSPB8_proteomics,0.22108621676366808,0.021482700055187494
11128,WNT5B_proteomics,0.30400939265840654,0.021500308869215768
8812,SDK2_proteomics,0.22105020430398442,0.021504500627796935
7175,PGM5_proteomics,-0.22101655238432058,0.021524889377421523
3034,EIF2AK2_proteomics,0.22092908435436096,0.021577961407237445
151,ACSS3_proteomics,-0.22087179270311263,0.02161278447255787
7863,PTGES_proteomics,0.23788999656235413,0.021666183034533618
9038,SHBG_proteomics,0.22072221331015393,0.021703929348128967
1188,C11orf52_proteomics,0.23150646206885134,0.021810863422898213
7002,PCF11_proteomics,-0.22042631778992122,0.021885202401131086
2343,CSPG4_proteomics,0.2203840051210954,0.021911230034969666
802,ASNA1_proteomics,-0.22036727224877506,0.02192153018700961
7105,PEAK1_proteomics,-0.22033863462057451,0.021939168112428232
511,ANKRD52_proteomics,0.22033338753379086,0.02194240111398987
10332,TNS3_proteomics,-0.22031674785787217,0.021952656381495992
9542,SRCIN1_proteomics,-0.2512253557443469,0.021967162147080624
