,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
445,TMEM159_proteomics,0.3424390933145312,0.0005575856767826569,0.021878149860200858,Lscc
392,SEPT1_proteomics,-0.32653616971984123,0.00056261566658869,0.022000933583662455,Lscc
150,ERO1A_proteomics,0.3264404158382748,0.0005648505300883727,0.022013955844353245,Lscc
101,CROT_proteomics,0.32624641434203583,0.0005694034606681523,0.022116929722261282,Lscc
427,SUMF2_proteomics,0.325638122151427,0.0005838984716893556,0.022604096353860504,Lscc
418,SP4_proteomics,-0.3247821497970936,0.000604869373031225,0.02329591008361306,Lscc
79,CES2_proteomics,0.324745027498081,0.0006057942924550783,0.02329591008361306,Lscc
159,FAM213A_proteomics,0.32462723924143744,0.0006087376379485795,0.023331583308790756,Lscc
244,KRT6B_proteomics,0.32378806420048184,0.0006300899267674383,0.024054875418888032,Lscc
151,EVPL_proteomics,0.32372333213937776,0.0006317651945867785,0.024054875418888032,Lscc
371,RHBDD3_proteomics,0.32352406612625895,0.0006369478763514409,0.02417269399596042,Lscc
325,PKP4_proteomics,0.32332824292556406,0.0006420789648966495,0.024245256338989045,Lscc
113,DAPK1_proteomics,-0.32324728090430543,0.0006442114362636728,0.024245256338989045,Lscc
168,FERMT1_proteomics,0.3232119614280186,0.0006451437539877862,0.024245256338989045,Lscc
335,PLVAP_proteomics,-0.32310899954516603,0.0006478686716722753,0.02426886690811193,Lscc
169,FGD6_proteomics,0.3228508283537802,0.0006547477119727847,0.024426514372225372,Lscc
473,UBAC2_proteomics,0.32271446945915994,0.0006584079899900057,0.024426514372225372,Lscc
472,UBAC2_proteomics,0.32271446945915994,0.0006584079899900057,0.024426514372225372,Lscc
80,CFAP57_proteomics,0.35593148790541884,0.0006656028878381278,0.02457636470312857,Lscc
491,ZNF143_proteomics,-0.322348581481131,0.0006683223879950685,0.02457636470312857,Lscc
280,MNT_proteomics,-0.32222816660249265,0.0006716150504619209,0.02457636470312857,Lscc
362,RAB3GAP2_proteomics,0.32218265576107696,0.0006728633794991877,0.02457636470312857,Lscc
310,PCDH7_proteomics,0.32965033478954775,0.0006730632925176464,0.02457636470312857,Lscc
190,GSDMC_proteomics,0.38573864242276723,0.0006884704720517628,0.025011692937324335,Lscc
305,P4HA1_proteomics,0.3215133936670401,0.0006914679688936317,0.025011692937324335,Lscc
306,P4HA1_proteomics,0.3215133936670401,0.0006914679688936317,0.025011692937324335,Lscc
1,ABI3BP_proteomics,-0.3212652341260573,0.0006984854021855445,0.025186817851394636,Lscc
4,ADAM15_proteomics,0.3207189987089606,0.0007141622052197513,0.025603937023073717,Lscc
208,INPPL1_proteomics,-0.32070814189516983,0.0007144770331276726,0.025603937023073717,Lscc
194,HDAC5_proteomics,-0.32055268057637565,0.0007189990920766333,0.02568646447773775,Lscc
56,C19orf33_proteomics,0.320033723472749,0.0007342849650083813,0.026076931405974762,Lscc
48,BCL2L13_proteomics,0.3199353144924143,0.0007372169438498543,0.026076931405974762,Lscc
428,SYNPO2_proteomics,-0.3198593453567778,0.0007394876807307328,0.026076931405974762,Lscc
429,SYNPO2_proteomics,-0.3198593453567778,0.0007394876807307328,0.026076931405974762,Lscc
433,TANC2_proteomics,0.31980138659156854,0.0007412243871187895,0.026076931405974762,Lscc
446,TMEM189_proteomics,0.3256261398432342,0.000743445992567747,0.026076931405974762,Lscc
307,PAK5_proteomics,0.3195300001496807,0.0007494061334887082,0.026151954319938178,Lscc
181,GMEB1_proteomics,-0.319506991953708,0.0007501035709908834,0.026151954319938178,Lscc
365,RALB_proteomics,0.31934319726198135,0.000755085804232705,0.026246601153133816,Lscc
125,DNPH1_proteomics,-0.31865058161815685,0.000776490088863239,0.026909798738299375,Lscc
112,DAB2IP_proteomics,0.31789520400970755,0.000800465794304894,0.027657885280833277,Lscc
488,ZBTB14_proteomics,-0.31774305067438086,0.0008053763275546353,0.02767639619078444,Lscc
20,ALS2CL_proteomics,0.3251146587887549,0.000805783629917439,0.02767639619078444,Lscc
225,JUN_proteomics,0.31760137950827594,0.0008099733197500737,0.027683144450687543,Lscc
424,STIM1_proteomics,0.31757710574709064,0.0008107633666335272,0.027683144450687543,Lscc
425,STON2_proteomics,0.31728051541234575,0.0008204736825843592,0.0279284751623999,Lscc
449,TMPRSS11E_proteomics,0.3602180789544319,0.000822774084697915,0.0279284751623999,Lscc
14,AJUBA_proteomics,0.3169495455610551,0.0008314350580261624,0.028139943849862077,Lscc
28,AP3B2_proteomics,0.36840758219716896,0.0008359497594784413,0.028177243104791645,Lscc
276,METAP1_proteomics,0.3167709400550839,0.0008374057562028791,0.028177243104791645,Lscc
386,SAMD8_proteomics,0.4041264954558689,0.0008420634673452979,0.028251839520353112,Lscc
100,CR2_proteomics,-0.33180072476153766,0.000845067862178757,0.028270695100344252,Lscc
3,ACOT11_proteomics,0.3163360466874537,0.0008521083370637548,0.02842407493231401,Lscc
320,PITPNB_proteomics,0.31610783252444996,0.0008599176963337605,0.028602147514549647,Lscc
373,RNASEH2A_proteomics,-0.31570840802611266,0.0008737433916316518,0.028954390377960472,Lscc
332,PLEKHO1_proteomics,-0.3156524891560333,0.0008756950975694379,0.028954390377960472,Lscc
201,IFNGR1_proteomics,0.3155785356112644,0.0008782823765927664,0.028954390377960472,Lscc
256,LPCAT2_proteomics,0.31551491787521124,0.0008805136425954287,0.028954390377960472,Lscc
145,EPHA4_proteomics,0.3151926538953337,0.000891896198962793,0.029164671041609375,Lscc
423,STARD5_proteomics,0.31510835843668916,0.0008948956655535972,0.029164671041609375,Lscc
481,WNT5A_proteomics,0.31508634861690554,0.0008956803519613079,0.029164671041609375,Lscc
35,ARL4C_proteomics,0.3459770485106605,0.0008969868588175324,0.029164671041609375,Lscc
430,SYTL1_proteomics,0.3148745870464704,0.0009032621846371371,0.029286441980881966,Lscc
19,ALDOA_proteomics,0.314566566004561,0.0009143951544349749,0.02956459193459451,Lscc
460,TPRKB_proteomics,-0.31427419125356626,0.000925078418421785,0.02982669273880825,Lscc
51,BIRC2_proteomics,0.3141832768024879,0.0009284235594323591,0.029851396390082104,Lscc
58,CALML3_proteomics,0.31407175540847676,0.0009325420057463196,0.029900758217489335,Lscc
191,GSDME_proteomics,0.3138539343015556,0.000940634217643779,0.030076909031013097,Lscc
313,PECAM1_proteomics,-0.31366957279339674,0.0009475334289851831,0.03021404804546417,Lscc
461,TRAF7_proteomics,0.31356659859733427,0.0009514070292588867,0.03025422077931762,Lscc
484,YBX3_proteomics,0.32062657093542035,0.0009602587296517368,0.030347258769492225,Lscc
483,YBX3_proteomics,0.32062657093542035,0.0009602587296517368,0.030347258769492225,Lscc
23,ANP32E_proteomics,-0.31311512694326543,0.0009685613631489125,0.030347258769492225,Lscc
452,TNC_proteomics,0.3131096115423262,0.0009687726635892559,0.030347258769492225,Lscc
146,EPHB4_proteomics,0.3130680631790799,0.0009703657752578105,0.030347258769492225,Lscc
265,MAP3K5_proteomics,0.31300833829528896,0.000972660029024634,0.030347258769492225,Lscc
110,CYFIP1_proteomics,0.3130076796743019,0.0009726853566722777,0.030347258769492225,Lscc
198,HMGN4_proteomics,-0.31239891883897286,0.0009963547253713856,0.03097432907285715,Lscc
355,PUSL1_proteomics,0.43546627714228714,0.0009981360470130208,0.03097432907285715,Lscc
438,THUMPD1_proteomics,-0.3118292103379467,0.001018980594796877,0.03153663204484987,Lscc
421,SPRR1B_proteomics,0.3116862855575596,0.0010247298962221838,0.03158866669595185,Lscc
90,CNNM4_proteomics,0.31165183879671016,0.0010261199721535979,0.03158866669595185,Lscc
176,GALM_proteomics,-0.31157833400763235,0.0010290919620972682,0.03159612589197846,Lscc
160,FAM3C_proteomics,0.3112211340985769,0.0010436465910614247,0.0319582256389841,Lscc
456,TP63_proteomics,0.3109734511927532,0.0010538487541724428,0.03218548635764123,Lscc
131,DVL3_proteomics,0.3108899657837152,0.0010573079951322769,0.03220615800962133,Lscc
284,MSMO1_proteomics,0.3107472087270976,0.001063247173645971,0.03230206308386382,Lscc
52,BRD8_proteomics,-0.3102960149911001,0.0010822189467149938,0.03279236729902108,Lscc
304,P3H2_proteomics,0.3087572872893882,0.0011492636449162374,0.034732967858760955,Lscc
402,SH3GL1_proteomics,0.308536230029003,0.0011592003233368783,0.03494204099641762,Lscc
287,MYORG_proteomics,0.32315499252139446,0.0011721587380152554,0.03501855804428135,Lscc
31,ARHGAP5_proteomics,0.3082456612387542,0.0011723806392687402,0.03501855804428135,Lscc
148,EPS8L2_proteomics,0.308240844673775,0.0011726002660695887,0.03501855804428135,Lscc
138,ELOB_proteomics,0.30805290501373717,0.001181199296018946,0.03501855804428135,Lscc
83,CHP1_proteomics,0.3080483771814752,0.0011814071700618285,0.03501855804428135,Lscc
360,RAB3D_proteomics,0.3080418941741404,0.0011817048647440659,0.03501855804428135,Lscc
72,CDCA7L_proteomics,-0.33121445514710535,0.0011829163019709725,0.03501855804428135,Lscc
283,MS4A1_proteomics,-0.30783430279493473,0.0011912734951359638,0.03517599669948669,Lscc
137,ELMO3_proteomics,0.3077172894084949,0.0011966981048363607,0.03524626097577831,Lscc
405,SLC16A3_proteomics,0.30716391458248316,0.0012226579436316759,0.035919456085118394,Lscc
441,TMEM110-MUSTN1_proteomics,-0.30704842257964504,0.0012281401324263916,0.03598916970338097,Lscc
228,KIAA1143_proteomics,-0.30682903576938225,0.0012386156826034091,0.03620448617710722,Lscc
177,GBP6_proteomics,0.30670056803790463,0.0012447876106298453,0.036293240788515015,Lscc
241,KRT23_proteomics,0.30647112854572606,0.0012558801708019833,0.03651486922765585,Lscc
463,TRIM5_proteomics,0.3063843307301336,0.0012600999279999325,0.03651486922765585,Lscc
84,CKMT1A_proteomics,0.3063483502583851,0.0012618529322732043,0.03651486922765585,Lscc
252,LIMK2_proteomics,0.30489106575947367,0.0013347461826321368,0.03852789791512964,Lscc
262,LYPD3_proteomics,0.30481459172082287,0.0013386751101313178,0.03854518507405473,Lscc
407,SLC25A6_proteomics,0.30457808810942866,0.0013508923612267412,0.03880044437022216,Lscc
132,EDARADD_proteomics,0.3044192630278283,0.0013591537243271784,0.038941099898730416,Lscc
45,BCAP29_proteomics,0.304234886122564,0.0013688017772543852,0.039024336383545584,Lscc
46,BCAP29_proteomics,0.304234886122564,0.0013688017772543852,0.039024336383545584,Lscc
312,PDP1_proteomics,0.30411797543028546,0.0013749516810628122,0.03910335554865369,Lscc
389,SEMA3C_proteomics,0.30367973496716844,0.0013982288438375455,0.03966788938093036,Lscc
88,CLDND1_proteomics,0.31825171658866647,0.0014052410845475404,0.039690865216961926,Lscc
403,SH3PXD2A_proteomics,0.30349780114952446,0.0014079970405728433,0.039690865216961926,Lscc
68,CD53_proteomics,-0.3105625917061771,0.0014093257541400734,0.039690865216961926,Lscc
206,ING1_proteomics,-0.3030275658966697,0.0014335323920395696,0.04025603823342585,Lscc
129,DSN1_proteomics,-0.3029761584040333,0.0014363493555425379,0.04025603823342585,Lscc
254,LOC728743_proteomics,-0.3545794733285528,0.0014466835965449083,0.040345360949134795,Lscc
281,MOV10_proteomics,0.3027868494152235,0.0014467662898849803,0.040345360949134795,Lscc
184,GNL3L_proteomics,-0.30272845912220253,0.0014499931019300281,0.040345360949134795,Lscc
361,RAB3GAP1_proteomics,0.3021413413883253,0.0014828041832726502,0.041137583830897294,Lscc
302,NSD1_proteomics,-0.3090950160225777,0.0014887857689051798,0.041137583830897294,Lscc
436,TEC_proteomics,-0.3651871549582529,0.0014891272246346408,0.041137583830897294,Lscc
258,LRRC1_proteomics,0.3019042688396849,0.0014962430277366166,0.04121467584465892,Lscc
197,HIST2H2AB_proteomics,-0.30185518546541695,0.0014990391819094087,0.04121467584465892,Lscc
467,TUBA1C_proteomics,0.30178066377705837,0.0015032935640694526,0.04123370380119411,Lscc
341,PPP1R1B_proteomics,-0.3531522888922197,0.0015167750693426412,0.04148076248409961,Lscc
464,TRIP6_proteomics,0.30149908031635675,0.0015194681030892643,0.04148076248409961,Lscc
410,SLIT3_proteomics,-0.3009608687509008,0.0015508240713131706,0.042237149706941056,Lscc
315,PHF23_proteomics,-0.30018658046986857,0.0015969645970264805,0.04337086525918917,Lscc
352,PTPN3_proteomics,0.3000631736015035,0.0016044325376105134,0.04337086525918917,Lscc
15,AK9_proteomics,0.4018483884430458,0.001606375358937549,0.04337086525918917,Lscc
353,PTPN4_proteomics,-0.3390162225203792,0.0016074385482671408,0.04337086525918917,Lscc
328,PLCB3_proteomics,0.2999379148152158,0.0016120449362217353,0.043394000318061836,Lscc
475,USP11_proteomics,-0.2996387361410186,0.0016303598114910767,0.04368988067152771,Lscc
311,PDLIM1_proteomics,0.29962317390824567,0.0016313176319513376,0.04368988067152771,Lscc
21,ANKLE2_proteomics,0.29957379594416483,0.0016343601149694598,0.04368988067152771,Lscc
404,SIT1_proteomics,-0.3855261759889825,0.0016552081831929064,0.044145241291377625,Lscc
209,IQGAP2_proteomics,-0.29904389583543894,0.001667336082156569,0.044280212066794805,Lscc
459,TPRG1L_proteomics,0.299034600748469,0.001667919867051623,0.044280212066794805,Lscc
39,ATP2B1_proteomics,0.2988726703145003,0.0016781198170262815,0.04442007379189768,Lscc
188,GPD2_proteomics,0.2988292686889845,0.0016808632674601455,0.04442007379189768,Lscc
432,TAF12_proteomics,-0.29876031886652,0.0016852300027249381,0.044434025698271436,Lscc
233,KITLG_proteomics,0.3475509018112778,0.0016992389180711155,0.04456808995052086,Lscc
426,SUMF1_proteomics,0.29844744205932594,0.0017051746694773807,0.04456808995052086,Lscc
109,CUTA_proteomics,-0.29842183547754414,0.001706816424537285,0.04456808995052086,Lscc
364,RAD54B_proteomics,-0.44095518515301313,0.0017070887859506258,0.04456808995052086,Lscc
285,MT1X_proteomics,0.29832590007610793,0.0017129800315378836,0.04456808995052086,Lscc
139,ELOVL1_proteomics,0.29831911297295655,0.0017134168490697003,0.04456808995052086,Lscc
227,KATNBL1_proteomics,0.34495227750034463,0.0017269533914495152,0.044768823671225276,Lscc
448,TMPRSS11D_proteomics,0.35815196445928765,0.001729571247343112,0.044768823671225276,Lscc
301,NRF1_proteomics,-0.2980161051290281,0.0017330216069410425,0.044768823671225276,Lscc
390,SEMA3F_proteomics,0.29796105831295094,0.0017366049095792787,0.044768823671225276,Lscc
381,RXRA_proteomics,0.29778403951486926,0.0017481736129687899,0.04486199395690412,Lscc
117,DEAF1_proteomics,-0.34662269962613496,0.0017518217000729794,0.04486199395690412,Lscc
398,SFXN4_proteomics,0.3121231966725904,0.0017553788818884025,0.04486199395690412,Lscc
370,RFXAP_proteomics,-0.2976088840296418,0.00175968924654444,0.04486199395690412,Lscc
412,SLK_proteomics,0.3119950975622952,0.0017634736285435315,0.04486199395690412,Lscc
411,SLK_proteomics,0.3119950975622952,0.0017634736285435315,0.04486199395690412,Lscc
294,NFATC2_proteomics,-0.29742812279350644,0.0017716454692065144,0.04497104453084519,Lscc
27,AOX1_proteomics,-0.297325103040931,0.0017784924651621198,0.045046061891141215,Lscc
367,RECK_proteomics,-0.2972035013712866,0.00178660531903878,0.0451527435979779,Lscc
147,EPN3_proteomics,0.29714509679978063,0.0017905137825670581,0.04515293471288387,Lscc
115,DDAH2_proteomics,-0.297024193705016,0.001798629306066186,0.04525898742981762,Lscc
216,ITGB1_proteomics,0.2969450841470454,0.0018039574929425348,0.04529459431845952,Lscc
326,PLAC9_proteomics,-0.29673961698775536,0.0018178629803829785,0.04553282539609802,Lscc
154,F11R_proteomics,0.29668885982415266,0.001821313015843921,0.04553282539609802,Lscc
210,IRAK1_proteomics,0.29662809877304963,0.0018254508284669415,0.04553540492528305,Lscc
378,RNGTT_proteomics,-0.2965719211343223,0.001829284085551328,0.04553540492528305,Lscc
471,UBA6_proteomics,0.2962773741284003,0.0018495019611407533,0.045925248362527524,Lscc
368,REM1_proteomics,-0.3449071842108338,0.001852880430695495,0.045925248362527524,Lscc
16,AKAP12_proteomics,-0.29610390631205463,0.0018615033632368794,0.045943463207067464,Lscc
207,ING3_proteomics,-0.29610318067419983,0.0018615537143943535,0.045943463207067464,Lscc
458,TPK1_proteomics,-0.29601284452392956,0.001867831675837118,0.04596834005047687,Lscc
495,ZNF830_proteomics,-0.2959744693509575,0.001870504376999966,0.04596834005047687,Lscc
203,IKZF3_proteomics,-0.29569284612498997,0.0018902246814950707,0.04610485300978272,Lscc
142,EPB41L2_proteomics,-0.3025935894154854,0.0018919918081768286,0.04610485300978272,Lscc
141,EPB41L2_proteomics,-0.3025935894154854,0.0018919918081768286,0.04610485300978272,Lscc
143,EPB41L2_proteomics,-0.3025935894154854,0.0018919918081768286,0.04610485300978272,Lscc
319,PIAS1_proteomics,-0.2954263282980915,0.001909060407128448,0.04641825736829548,Lscc
122,DIRC2_proteomics,0.3670857436295676,0.0019181158468743289,0.04641825736829548,Lscc
490,ZDHHC5_proteomics,0.29526900953274393,0.0019202582464323246,0.04641825736829548,Lscc
62,CARMIL2_proteomics,-0.3021773692893952,0.001920893760640478,0.04641825736829548,Lscc
278,MFSD6_proteomics,0.29520133843395,0.0019250932886755586,0.04642282253420748,Lscc
78,CERS3_proteomics,0.3190666743787033,0.001935281722368671,0.04652009252088596,Lscc
388,SEC22A_proteomics,0.2949905166531322,0.001940227046853517,0.04652009252088596,Lscc
277,MFAP1_proteomics,-0.2949772359769339,0.0019411839902883728,0.04652009252088596,Lscc
414,SMG1_proteomics,0.2947480422018252,0.0019577660567586318,0.04682054154334951,Lscc
2,ACKR3_proteomics,0.301199769327395,0.0019903541727782216,0.047501751649294675,Lscc
485,YES1_proteomics,0.2942056730082243,0.001997517952527636,0.047574630247957585,Lscc
303,NTS_proteomics,0.3009111799522119,0.002011288758889065,0.04773263369058713,Lscc
478,VAPB_proteomics,0.29400513954157387,0.002012399588855855,0.04773263369058713,Lscc
465,TTLL12_proteomics,0.29369571986468557,0.0020355585240555652,0.048112377081521183,Lscc
63,CBFA2T3_proteomics,0.2936802504058406,0.002036722658310616,0.048112377081521183,Lscc
356,QPRT_proteomics,-0.29354453570799854,0.0020469615360832376,0.04825576329972194,Lscc
314,PGAM1_proteomics,0.2933549299948606,0.0020613441243202005,0.048419742573007546,Lscc
30,ARHGAP32_proteomics,0.2933425860742294,0.0020622836361548786,0.048419742573007546,Lscc
289,NANS_proteomics,-0.29287627576797015,0.0020980599719015083,0.04916000845093109,Lscc
195,HDDC3_proteomics,-0.29270688317484084,0.002111194437722069,0.049367829528551406,Lscc
286,MYO10_proteomics,0.29246551074212757,0.002130038549944789,0.049708056886312364,Lscc
