,Proteomics,Gbm_P_Value,Gbm_Median,Hnscc_P_Value,Hnscc_Median,Luad_P_Value,Luad_Median,Lscc_P_Value,Lscc_Median,Brca_P_Value,Brca_Median,Ov_P_Value,Ov_Median,En_P_Value,En_Median,Colon_P_Value,Colon_Median
1994,ADAT1_proteomics,0.009789948084300261,-0.1737313485051678,0.45885886180847246,-0.08147338670354998,0.37482467639602235,-0.46005,0.24344759703311022,-0.39125,0.19034864720897812,-0.6298999999999999,0.6448209756796545,0.09139797699999999,0.6108164038326656,-0.18100000000000002,,
1995,GNGT2_proteomics,0.009797216970075838,0.6797155101642038,,,,,,,,,,,,,,
1996,OGA_proteomics,0.00984678322079484,0.374833086798928,0.009959279122924592,0.21773746263219707,0.014328391184083317,0.48645,0.0017780357534857587,0.45330000000000004,,,,,0.24628130520320976,0.1592,,
1997,TADA2A_proteomics,0.009847318508998795,0.5025203400068141,0.49545194102686496,-0.05645850984909728,,,0.7575205550933961,-0.36660000000000004,,,0.49017949888298035,0.26201010249999995,0.0902594422529404,0.1976,,
1998,THNSL2_proteomics,0.009854108794180996,0.268075471651818,0.880349562208622,0.11778632678535317,0.19756309517259,-0.77695,0.14875256476276877,-0.6343,0.3123111239920923,0.44635,0.2049325037112769,0.034430391499999935,0.24848366216958132,0.274,,
1999,ACTR6_proteomics,0.009865652399188964,-0.2610922460109216,0.0056646552196826,-0.11209862146889904,0.243377563366597,-0.1408,0.7583129060909933,0.03915,0.9376595518593511,0.0366,0.7231899021513769,-0.14772922,0.8145779043454418,0.0685,0.7863722449768644,0.06615
2000,PIP5K1B_proteomics,0.009880208061350605,0.417377989424063,,,,,,,,,,,0.8071912791209683,0.20500000000000007,,
2001,MAP7D1_proteomics,0.009881751690085188,0.2517747422052432,0.014655189095117413,0.3878207503464992,0.38941970992822494,-0.1424,0.2208486026072402,0.21605000000000002,0.36968382394068244,-0.2461,0.14637770441005624,-0.14028794549999998,0.2605208047780849,0.1525,0.5466873047651538,0.025849999999999998
2002,STOX2_proteomics,0.009910612642739215,0.363958410700145,,,,,,,,,,,,,,
2003,TOLLIP_proteomics,0.00993327811100779,0.21075938816701906,0.31719406821298196,0.0016228165477016887,0.08302571943009214,-0.34035000000000004,0.4604709804709187,-0.009299999999999975,0.025224852288104997,0.3377,0.07237965523299612,0.304417895,0.010462795454714,-0.19599999999999998,0.11269717419777116,-0.00685
2004,ARL6IP6_proteomics,0.009975768826832333,-0.18301876464304556,0.6086477972997749,-0.03128123061630106,0.7355887739912879,0.44109999999999994,0.2318096867162315,-0.29114999999999996,0.18636647623565303,-0.56355,0.12067689503682441,0.0798250835,0.6576699537474042,0.29710000000000003,0.034772944766021545,0.10085
2005,GNG3_proteomics,0.010029988038971028,0.552798511693472,,,,,,,,,,,,,,
2006,NFATC4_proteomics,0.010035817320562771,-0.3342425081486985,0.07472841957829163,0.20668277032040194,0.0636852466347122,-0.33955,0.8372445866090049,-0.06140000000000001,,,0.826722237875355,-0.044997019,0.9954516794928763,0.22300000000000006,,
2007,UTP25_proteomics,0.010040988824033112,-0.1773500437755858,0.018066530327519703,-0.19166956372639987,0.9021766086919041,-0.10704999999999998,0.03741114498250594,-0.20845000000000002,,,,,4.3081343337433397e-07,0.7345,,
2008,GPATCH1_proteomics,0.010050979372401733,-0.2735408418216403,0.936787614709799,-0.017044517167949635,0.7184120343200495,0.1472,0.32230537169531726,-0.15805,0.472870443708041,-0.13024999999999998,0.8958082559455665,-0.009849425999999994,0.0062782247595356165,0.1418,0.3427539968330333,0.15599999999999992
2009,ERBB2_proteomics,0.010067621933061809,-0.4640944787988152,0.22516367079210606,-0.04835959723994776,0.4082462177496038,-0.28715,0.18241279544316996,-0.3534,0.20648376739918803,1.2444500000000005,0.23712547972702708,0.03201443849999999,0.03663824842799423,0.0030000000000000027,0.15705880184746018,0.03754999999999999
2010,C17orf100_proteomics,0.01011044232650324,0.30435810575137767,,,,,,,,,,,0.8295001330728693,-0.355,,
2011,ARMT1_proteomics,0.010111796815847016,0.1581112169415843,0.45856784520390326,0.10758565575684642,0.712493909728954,-0.12329999999999999,0.027958342297668023,0.36729999999999996,0.6049671502245939,0.6046499999999999,0.5303624288734172,-0.134729958,0.07317651669217705,-0.2328,0.4072676122232425,-0.04310000000000001
2012,DMWD_proteomics,0.010121717529198288,0.45321529084697754,0.04529491383985418,-1.11505871573155,0.23136672890603552,-0.3648,0.6614176237484284,-0.5276500000000001,0.2262933492479318,0.20745,,,,,,
2013,CASP6_proteomics,0.010159623834629886,-0.4892227812648905,0.17283996022608225,-0.0679955409067503,0.9777989200590177,-0.05709999999999993,0.3803057131312697,-0.10669999999999999,0.6172270669132487,-0.02024999999999999,0.46825849827418775,0.12650071,2.4818696931972214e-06,-0.569,0.3497451865938236,0.10235000000000001
2014,MORN2_proteomics,0.010160210783394262,0.11213674042634546,,,,,,,,,,,,,,
2015,DOCK11_proteomics,0.010161473180452124,0.2805427111771973,0.1653175765525889,0.18509916595725073,0.07368140539579338,0.22425,0.0062318716142616805,0.4851,0.4780939446005692,0.3784,0.6533003231772783,-0.06573704450000002,0.6190247078912379,0.311,0.3048125037865099,-0.1134
2016,NELFCD_proteomics,0.010179915671266375,-0.17898054747953368,0.03946723478290637,-0.19219142776969989,,,0.020498609375789078,-0.2791,0.12761579648683902,0.22815000000000002,0.4468193249336574,-0.0006799359999999921,0.6137486248497559,-0.05500000000000001,0.8368411793635699,-0.007500000000000007
2017,ATP6V1H_proteomics,0.010197185347101333,0.444030077839502,0.8994274118100255,0.005450003732153874,0.12154878022811641,0.203,0.3246173955024405,0.1187,0.1001925050696804,-0.18949999999999995,0.025346864091473017,-0.19389972400000005,0.015545514343313365,0.10239999999999999,0.02022488802224991,0.09575
2018,DDX41_proteomics,0.010212765950237186,-0.24372809944509333,0.021269857941400013,-0.06812349838029874,0.0009337174182078215,-0.70895,0.210031486426182,-0.12359999999999996,0.6595744749415271,-0.07894999999999999,0.6108360979647828,-0.0726720995,0.012820226120545068,0.26224800000000004,0.3228660766595539,0.0889
2019,ELOB_proteomics,0.010220604890413166,-0.0421873801081482,0.5685382657832556,-0.06798557419619655,0.05407264867763443,-0.23460000000000003,,,,,0.5871805117302502,0.0051983365000000115,0.7450963024815769,0.07769999999999999,0.3100127426900077,-0.1132
2020,CCSER2_proteomics,0.010222262001665478,0.2752548994391263,0.008885616525469415,0.24934933510735036,0.16959722573263977,0.24480000000000002,0.0014897783954323156,0.4403,0.6438697653882793,-0.21100000000000005,,,0.1256094241488479,-0.07350000000000001,,
2021,FBXL12_proteomics,0.010223318704938079,-0.361939700994941,0.8986228024528747,-0.23775655717189892,0.19936022345158896,0.5464,0.07209048296305184,-0.44694999999999996,0.512177884160661,0.07460000000000003,0.315834337943764,0.17242685150000003,0.0360365062305338,0.22549999999999998,0.7605753196490939,-0.04609999999999999
2022,TM9SF2_proteomics,0.010230059301012125,-0.18081629169803504,0.25096517037421295,-0.08947351617554489,0.665340219827801,-0.3791000000000001,0.9389640703385395,0.1667,0.21600472968573164,0.0944999999999998,0.09470953149191474,-0.126263024,0.6506000237369318,-0.42039999999999994,0.14733516916232745,-0.10099999999999999
2023,ANKRD29_proteomics,0.010240234991418042,0.7836218840926055,0.344233429642978,0.3764024010168967,,,,,,,,,,,,
2024,TMEM151A_proteomics,0.010321851447946713,0.667334701533026,,,,,,,,,,,,,,
2025,FCGR3A_proteomics,0.010330710892957128,0.8520474372099766,0.011142764595844677,0.4375568373693035,0.07715327320275657,0.632,0.03157737178114812,0.71205,0.9644312564041789,0.07879999999999998,0.07120442041758918,-0.38397138350000004,0.42432232678340565,0.1202,0.05293108130019169,0.5549999999999999
2026,ABLIM1_proteomics,0.010339493866152159,0.402730535348929,0.08186325419987203,0.20505005514799635,0.12625135173617005,0.6293500000000001,0.08248455013801481,0.7202,0.9594420000062021,0.24175000000000005,0.0038513495338085265,0.38233851,0.2415988223573336,-0.181,0.4602102777517413,-0.0305
2027,NFKB2_proteomics,0.01036485556576969,0.3785405070906003,1.1827017664676625e-06,0.44337733126515033,0.00039633962814098384,0.8741,5.958333162052907e-05,0.81775,0.2160190067627351,0.20534999999999995,0.003244047276292066,0.2977065,0.039791368327253135,0.1243,0.32543328809455163,0.03125
2028,PPP2R5B_proteomics,0.010366873296139922,0.1504701195071917,0.9567985198507913,0.011083152544397734,0.5843179196312642,0.06170000000000009,0.020577781186523293,0.364,0.832836110643594,0.06184999999999999,0.19661840020865606,-0.001697971999999992,0.1626384235637395,-0.12763000000000002,0.7884356994366762,-0.09269999999999999
2029,STK32C_proteomics,0.01036752446538513,0.7513512769328414,0.567945262104969,-0.15095624683999986,0.023866853336721415,0.52235,0.030635873813045552,0.3649500000000001,0.8592642523677616,0.0033999999999999586,0.09147006860023912,0.427008327,0.14331188157872393,0.28885,,
2030,TPRKB_proteomics,0.010375259673650281,-0.18029545198349683,0.004206420818071464,-0.29685929499239805,0.0050505774053562005,-0.6827000000000001,0.7903904671999507,0.12965,0.8489173171185538,-0.18689999999999998,0.9006051039649142,0.03052031849999999,0.155270589075498,-0.21700000000000003,0.06431018373375011,0.11705
2031,CDC73_proteomics,0.010383477114406242,-0.256591243804778,0.04442934009001157,-0.12351391942439705,0.6010656455825298,0.058250000000000024,0.07435537016440379,-0.2947000000000001,0.9072449660157091,-0.08289999999999997,0.21798394988107817,0.0757279045,0.13179659168853036,0.07513,0.19860122970939093,0.007349999999999995
2032,PTPRT_proteomics,0.01038665279713398,0.3481259255574225,,,0.8599057480183905,-0.35014999999999996,0.6131796406958685,0.05510000000000001,0.4766031232952107,-0.23540000000000003,,,,,,
2033,NFASC_proteomics,0.010392701802008164,0.894315505636724,0.06903166277393298,0.4815749415165982,0.3879756548195259,0.49544999999999995,0.8697539869246547,0.2916500000000001,0.5623472690333919,0.3527,0.6056520969665176,0.042169186000000025,0.6200504213381789,-0.183,,
2034,PTPDC1_proteomics,0.01044273622777625,0.37590286142434154,0.3208622097634015,-0.2771520014391484,,,0.8095895614848027,-0.13580000000000003,0.3768097016015025,-0.04600000000000001,,,,,,
2035,SAP30_proteomics,0.010461763213587648,-0.35723224788185026,0.022209271950415853,-0.29879528589154347,0.6637880686794722,0.2909,0.004057619789566041,-0.5019,0.9167425093812662,0.14449999999999996,0.2638116439049558,0.1971975635,0.6828706056138576,0.2217,0.9202936468434691,0.026900000000000007
2036,PDE2A_proteomics,0.010499377053491096,0.9646648586985094,0.5380564683614772,0.24637493468025085,0.012142904010672919,0.5309999999999999,0.4779811212748325,-0.05954999999999977,0.028229116341886556,-0.8181999999999999,0.35106260879972995,0.065374394,0.7194444434533047,0.35025,,
2037,PCDH7_proteomics,0.010516419403279947,0.39771391124826144,0.5814026815093671,0.21696722960149728,0.05170197404380957,-1.5411,0.6329435675959965,0.78535,0.22195509008178732,-0.47765,0.872378763612142,-0.195844952,0.10116673326336582,-0.4352,0.8564310733570788,-0.017000000000000015
2038,UBE2H_proteomics,0.010556298033339646,-0.3346880512963915,0.29522210853811254,-0.12523799171454542,0.7309794980584463,0.32265,0.9490499542388722,-0.1046,0.5201436371903325,-0.31510000000000005,0.7018890228782488,0.08096786050000002,0.08738190038164073,-0.2264,0.05992232489165494,-0.07425000000000001
2039,FRMPD3_proteomics,0.010561508981539026,0.45489057493136803,,,0.9034718201684278,-0.19505,,,,,,,,,,
2040,DPYS_proteomics,0.010573192343411548,0.9677682916341966,,,0.5086719277722807,0.65235,0.5283524544134377,-0.2934000000000001,0.6806296166054836,-0.12085000000000001,0.6750239269983929,-0.09389519699999999,0.7143907239409277,0.08534999999999998,,
2041,DDHD1_proteomics,0.010578875834577934,0.34423447322566003,0.5645948702793894,-0.09527229371140322,0.7145545889010939,-0.05499999999999999,0.43446775305336327,-0.21349999999999997,0.9919609497359806,0.010949999999999988,0.5992663549561544,-0.027034370500000002,0.29872245400951475,0.19519999999999998,,
2042,NCAPH2_proteomics,0.010584475918849279,-0.2995400731521044,0.09906008913971907,-0.15516970529090202,0.46802354456666495,-0.681,0.04243473142737506,-0.64425,0.8774807423156316,-0.009650000000000158,0.20536499375363457,-0.16116526799999997,0.06320958400949361,0.15720000000000003,,
2043,CD48_proteomics,0.010587411852967788,0.43382257838000704,0.0006651933613300589,0.6372385993976017,0.00011457425730367005,1.2706,0.014034752303300911,0.827,0.7519631547712314,0.18654999999999977,0.13249606356970733,-0.1856895895,0.1025198129098346,0.47799999999999987,0.7012280469571932,0.08749999999999997
2044,SPCS1_proteomics,0.010595798743242263,-0.17273289202756897,0.17396838949842525,0.1512919542992961,0.004105267305951518,0.8147500000000001,0.343127412634582,0.33515,0.29230508499956903,-0.68725,0.4207040374929819,0.057671813000000016,0.3955990454985223,0.0305,0.48072776238641113,-0.0204
2045,ALDOB_proteomics,0.010610561397450329,0.43224280359924006,0.05238852192205254,-0.5384550712015468,0.44023328883704593,-0.5716,0.7138528791116996,-0.18665000000000004,0.9736372257387056,-0.74705,0.9223249454338762,0.027762722499999892,0.9271589618328835,0.05775000000000001,0.23002917737690792,-0.20399999999999996
2046,DDX6_proteomics,0.010612325793337209,-0.1796990146913011,0.019935270336217375,-0.22695918492570044,0.7813657498803614,0.06879999999999999,0.0461949657255768,-0.27945,,,0.39438102972566846,-0.060684459499999996,0.5872471998064411,-0.05565,0.685505272547604,-0.05900000000000001
2047,PRRC1_proteomics,0.010645580417253398,-0.23924506750209892,0.2565596161983735,-0.04956305079155143,0.7025685602859839,0.246,0.18611927801522143,0.31735,0.12624940441387722,-0.1813,0.8979269018593411,-0.01829511300000001,0.005186224139847281,-0.276,0.08716332131379764,0.004749999999999997
2048,NOL11_proteomics,0.010695895760046556,-0.25123878232676466,0.02539552897528414,-0.17863929392874667,0.8470702910168482,0.03939999999999999,0.03184080898864967,-0.28200000000000003,0.05256679816640842,-0.21525000000000002,0.02491387183355979,0.21683695799999997,8.345190454616404e-05,0.39080000000000004,0.8210877890687194,0.0020000000000000018
2049,KCTD18_proteomics,0.010701385527885328,0.25630404766747006,0.040872101182723046,-0.18396001518629745,0.0012701237177664005,-0.63285,0.02199922915207233,-0.27115,0.4844747294080035,0.09045,0.6697556182465602,0.093492717,0.19563648775085918,-0.1496,,
2050,UBE2V2_proteomics,0.01071966408737882,0.260470002781846,0.6214615247944466,-0.009265860758599587,0.11921184561930555,0.18895,0.4437479188026979,-0.12210000000000001,0.7410719024079853,0.20475000000000002,0.00721691493859204,0.1405321365,0.7960838897960424,-0.04799999999999999,0.7502958853098222,0.01749999999999996
2051,CD300A_proteomics,0.010730523846596101,0.4246478574438679,4.820874517040872e-05,0.5303367348391461,0.19132492625357475,0.29169999999999996,0.017577108637549688,0.65695,0.8172175797185807,-0.08234999999999999,0.9301243056287646,0.11925717099999994,0.8992124569197162,-0.034,0.4732755829393822,0.027400000000000004
2052,HSPB8_proteomics,0.010756311404137332,0.6329576867907245,0.23987221763725955,0.7399286131286473,0.23714014661527155,0.9432,0.028243691589164982,0.8655000000000002,0.5038656657403943,0.7133,0.7045029386109336,0.145196592,0.45314643015250544,-0.17000000000000004,0.21190159348063317,-0.43499999999999983
2053,BICD1_proteomics,0.010763075600134021,-0.1853952306814302,0.40805497418048686,-0.05904080973689929,0.47851558539264605,-0.34655,0.8491874698755725,0.09515000000000001,0.08261604414987014,-0.40169999999999995,0.5351638000375498,0.06747915850000001,0.919735777056877,0.08314,,
2054,NHSL2_proteomics,0.010768722344673645,0.393516024381827,0.01604265389107411,0.29152712382759915,0.811386526796475,0.17554999999999987,0.12174902234373622,0.2966500000000001,0.5864395507648741,0.13615000000000002,0.8486467614225953,0.07944416900000006,0.535529685631855,-0.07699999999999999,,
2055,GALNT13_proteomics,0.010775126683604145,0.692971372684283,,,,,,,,,,,,,,
2056,CLUH_proteomics,0.01083617273653933,-0.13558192088909551,0.37483755135123853,-0.06485193095075203,0.6264357913041625,0.04249999999999998,0.2730553451726732,-0.19505000000000006,0.00970043468330989,-0.5300499999999999,0.7108673195275839,0.06347711850000001,0.4862057480536425,0.181,0.38830816923475653,0.0688
2057,SLC35B2_proteomics,0.010842908909844358,-0.21763617370976782,0.08349586721650813,-0.04083768141735078,0.22255141030391493,0.41775,0.9601612547874645,0.24835,0.987016813053279,0.27495,0.23471546821969075,-0.2212648665,0.5302184564569163,-0.1904,0.4048081018106301,0.03724999999999999
2058,ELMO2_proteomics,0.010867714988559433,0.10428426738088603,0.09455454210411918,0.12981484333570137,0.28171781437623694,0.18464999999999998,0.03275546194996554,0.41985000000000006,0.5471312504410006,-0.22340000000000002,0.41170192964382424,-0.02632762900000002,0.2597869712915782,-0.09400000000000003,0.8179866702045386,-0.058050000000000004
2059,ZCCHC3_proteomics,0.010869853494436041,-0.47217960780843926,0.3876523821872253,0.17151001370459795,0.6734677391414297,-0.04254999999999998,0.0001776765803891941,-1.37925,0.8567793688414728,-0.07619999999999999,0.05337600987656533,0.18573838600000003,0.010434322490929106,0.2776,0.5241399299491603,0.13069999999999998
2060,SHISA9_proteomics,0.010879033551437637,0.2891905241563538,,,,,,,,,,,,,,
2061,ZMYM4_proteomics,0.010890307670829349,-0.2487664368687763,0.4158254508771744,-0.1154855085533022,0.43874422475968144,-0.281,0.6619881431447165,0.1007,0.12699543513801903,0.11075000000000002,0.7685666070789607,0.0577541,0.40697746386804645,0.07134,,
2062,ZFP62_proteomics,0.010892766871682428,-0.3567287222360249,,,,,,,,,0.7743586578890349,-0.048893702500000004,0.7190657089754224,-0.2031,0.7017821630669285,0.18275
2063,MTERF3_proteomics,0.010895925458505155,-0.126722954194355,0.015785036525965884,-0.18252333175750124,0.8252670869574208,0.322,0.17832519594925372,-0.16904999999999998,0.17587698627964232,-0.6980000000000001,0.10291815112262738,-0.202477054,0.04657887510206244,0.40109999999999996,0.538209697296434,0.01949999999999999
2064,SKA1_proteomics,0.010919502735805227,-0.622123289437703,0.20378863390399524,-0.4176970660634005,,,0.004253717260409364,-1.60625,0.8068103092702554,-0.3223,,,0.30206868722225677,0.2585,,
2065,CLSTN3_proteomics,0.010927259827571117,0.26251856303573096,0.0056249532822674215,-0.9193194586479514,0.6791145481487191,-0.007749999999999979,0.6227226113916364,-0.4768,0.7034948876635607,0.2074,0.8815527990860058,0.166581046,0.5647905646482836,0.03855,,
2066,RPL13A_proteomics,0.010957050431129777,-0.3243996654835325,0.407662694835489,0.07206299893520196,0.0023142510613547644,0.6590499999999999,0.5435641849194882,0.2249,0.9226270309149395,0.040450000000000014,0.24714145635333576,0.12066233900000002,0.8446521869411797,0.12800000000000003,0.038910137508548145,0.14925000000000002
2067,FBXL4_proteomics,0.010975859146411306,0.2651885698092218,,0.22946101411329956,,,0.32065583688498966,-0.49515,0.8200490651152412,-0.12494999999999999,0.26880030132705923,0.2123951945,0.050700742542384616,-0.1244,,
2068,GALE_proteomics,0.010979885451552164,0.12539733264366673,0.15866596319420356,0.11604236645609589,0.1406683300767167,-0.61605,0.011716008777435434,0.82755,0.9415717877761793,0.053099999999999994,0.7982976618440502,-0.06627034400000001,0.005857789418003684,-0.5019,0.511497684543127,0.12300000000000001
2069,ARL2_proteomics,0.01100425968602177,0.13230253691433996,0.05142586406867625,-0.16184973480789822,0.19625242318258138,-0.2502,0.1811691215787899,0.0648,0.6386306561644692,-0.22554999999999992,0.8118421545131077,-0.068157705,0.23109207503408552,0.17609999999999998,0.4483431984576851,-0.005649999999999999
2070,ZMYND8_proteomics,0.011010447816583713,-0.2216779408103433,0.0077752166839618496,-0.17125153150564998,0.5323198894656728,-0.16444999999999993,0.0008520954060304482,-0.50525,0.8939217991548087,0.12485000000000002,0.2534805924449893,0.1467134545,0.6057670447224526,0.0601,0.26345800034054734,-0.033000000000000015
2071,ZNF184_proteomics,0.011017164244777281,-0.22130150085446187,0.8433554341498697,0.03271023450999522,0.7898439226941111,-0.5168,0.07364241851525136,-0.57745,,,,,0.6507012839062352,0.00212,,
2072,PPP3CA_proteomics,0.011034167400172296,0.6377272329950036,0.8745031694761083,-0.015465164629301142,0.3085347450308143,-0.32975,0.14229964228387326,0.6097,0.37717396209113796,-0.15750000000000003,0.6773566016217162,0.06647614400000001,0.8657649814446216,-0.042800000000000005,0.49271241574613045,0.04485
2073,RNF141_proteomics,0.011034170125737939,0.1844247814468133,0.06663317562846754,0.1491605424745508,0.08565587274791363,-0.6547499999999999,0.6175141407548247,-0.13075,0.748790144444774,0.12155000000000005,,,0.5453919252750329,-0.0867,0.06215209556616708,0.84625
2074,PRSS1_proteomics,0.011050205205605328,0.3280374753956733,,,0.8478043303476128,-0.40245000000000003,0.957443667667219,-0.0016499999999999293,0.10567761097771276,0.46575,0.42264805046520215,-0.02242865500000013,,,0.03438969812211664,0.156
2075,PWP1_proteomics,0.011066583602160049,-0.17611941544861592,0.5022908674143521,0.020151090994847465,0.5922492836351969,0.03739999999999999,0.2507349052893417,-0.1795,0.22483448525028218,0.022399999999999975,0.9145969952532422,0.04132376450000001,0.08927213259173146,-0.10039999999999999,0.5715623275278607,0.1209
2076,PIP4K2B_proteomics,0.011073282147740695,0.39368512355407903,0.7016214952408286,0.0024246236161999946,0.33642640276273017,-0.09384999999999998,0.6757399327004288,-0.07220000000000001,0.42757816982831476,-0.050699999999999995,0.8153356028635803,0.035421086500000004,0.9336656160715986,-0.099,0.6081740018745865,-0.046700000000000005
2077,RERE_proteomics,0.011089074102736357,-0.2809319863871255,0.3145792840284828,0.16995771806069726,0.3571800911555014,0.4952,0.4974577725992615,0.0625,0.25309557619150824,0.03895,0.6447074157920885,0.021263027000000004,0.4595565593677239,-0.03139999999999999,,
2078,DVL2_proteomics,0.011127953624995803,-0.2693467856925714,0.04745238728047104,-0.1288504665290553,0.23646403879297348,-0.23095,0.39794730507657794,-0.13725,0.8121821234123826,0.12844999999999998,0.4787348495293915,0.010487888499999987,0.9572181243187714,-0.03900000000000001,0.480682309850722,0.033
2079,CRHBP_proteomics,0.011148226240124908,0.541305403674886,,,,,,,,,,,,,,
2080,TBXAS1_proteomics,0.011160899020166428,0.570287254462428,0.026392163749848593,0.41323758450244696,0.0009036466522150771,0.92325,0.08896498202900967,0.9496500000000001,0.5460548389544049,0.1129,0.5303651426507827,0.041097075500000024,0.8014750894966782,0.28769999999999996,0.6165590479048557,0.0764
2081,NFYB_proteomics,0.011185262891445266,-0.292055633180912,0.5534757119617384,-0.17843416766309872,0.8625111364628167,0.09945000000000001,0.05826307596441859,-0.24055,0.023524843982889586,0.3145,0.48102358567457804,0.071103736,0.7106662322591133,0.0993,0.5096639106109646,-0.021199999999999997
2082,TRAPPC6B_proteomics,0.011189396072441331,0.07184995479990791,0.427674841797702,-0.12064495998104618,0.05260662200559863,-0.25335,0.4717940889697324,0.073,0.494290173262373,0.12434999999999999,0.3787953242498925,-0.008400659000000005,0.4249353676950126,-0.0686,0.44313290708920317,0.09090000000000001
2083,TNFSF12-TNFSF13_proteomics,0.011201610456865423,0.3432559930333159,,,0.22118263826618184,0.07664999999999988,0.6054916163941146,0.0733499999999998,0.22428007230634667,0.09885000000000002,,,0.9397639698960754,-0.009000000000000008,,
2084,TRA2A_proteomics,0.011207167148057052,-0.37426845608010006,0.4968554710855614,-0.0507502794126502,0.321240773596414,-0.04514999999999997,0.5032930360002401,-0.08825,0.2771853234404418,-0.18030000000000002,0.5373355726522641,0.0613820695,0.5298152438446494,-0.1169,0.41521346731828446,0.0955
2085,SNX1_proteomics,0.011213242141260394,0.19419380374556422,0.3751636155043412,-0.04977300457419531,0.08962767404744165,0.31485,0.2874845782228329,0.05719999999999997,0.3344987972001453,0.16100000000000003,0.6182660880515487,0.03486697149999998,0.6240235158235735,0.0,0.7997479903587035,0.06495000000000001
2086,ORC4_proteomics,0.011221772191443477,-0.22860986402047298,0.1797396890489021,-0.2383038959941004,0.5580307853445319,0.0919,0.004609623392222572,-0.47464999999999996,0.6102881721145437,-0.22144999999999998,0.8634743913234977,-0.021164195500000038,0.001638203583141193,0.2398,0.9801776806000699,0.049999999999999996
2087,CNTNAP1_proteomics,0.011226533161823472,0.6385077865460271,0.016130050451526042,-0.3311812982543998,,,0.28581784399076865,0.48,,,0.9798794359627838,0.14993917449999997,0.29464126030331367,-0.17704999999999999,,
2088,CKS1B_proteomics,0.011240165399682363,-0.24356346266433362,0.1042544995541,-0.1406278171414499,0.7021596961601633,-0.008349999999999969,0.12972021710097895,-0.33080000000000004,0.41626139614246016,-0.3971500000000001,0.3433771753266238,-0.279288856,0.007553750429995493,0.37520000000000003,0.8249977586397418,-0.28200000000000003
2089,ENTPD1_proteomics,0.011247628923037059,0.35241101836877803,0.021804377877100167,0.15725487099774682,0.0010920131565998051,0.76405,0.29012402221743905,0.4180999999999999,0.8726322146498776,0.0537,0.8112383635213081,-0.037155983000000004,0.6315319215620692,0.07700000000000001,0.3639102335591946,-0.14604999999999999
2090,MLIP_proteomics,0.011264353573339898,0.3662624005585722,0.9817133402762817,0.18316157675134548,,,,,,,0.3489073715782677,0.21584855000000003,,,,
2091,F7_proteomics,0.011273062904055543,0.2916665136585887,0.26291527584799584,0.4080707383638966,0.7681331797064378,0.13230000000000008,0.876543516691338,-0.123,,,0.5299898557801128,-0.24540464600000006,0.7118384875069584,-0.22799999999999995,,
2092,ZNF460_proteomics,0.011276024067018971,-0.263501804525088,0.15254485620921845,-0.0875105580118003,0.4732670781516154,0.19210000000000002,0.06759091715207435,-0.6512,0.1226918835986873,0.49315,0.11973292164555659,-0.268599199,0.003214766025962349,0.354,,
2093,MAPRE2_proteomics,0.01128914976742961,0.1950803764131899,0.8486626510942734,0.102704796225499,0.5942669010333119,-0.020050000000000012,0.11704021608287514,0.22309999999999997,0.015434240874825311,-0.6890000000000001,0.7834254328481852,0.095869,0.6481960934464581,0.11299999999999999,0.9046118002686477,-0.06385
2094,EIF4A3_proteomics,0.01129682951711745,-0.2372911815712484,0.0010792536278650955,-0.12186121146010365,0.48312472011021834,-0.08484999999999998,0.002995973126376849,-0.35150000000000003,0.6868780821743947,0.13674999999999998,0.9325458304705415,0.012693593000000003,0.26337760772394797,0.000999999999999994,0.10236049717682834,0.10299999999999998
2095,STRAP_proteomics,0.011301394097888781,-0.16171435983290167,0.13973005308571104,-0.09432477311325016,0.6547528118352177,-0.15899999999999992,0.0024960638141941606,-0.24964999999999998,0.00020416628240845278,-0.52415,0.8624118053509391,-0.042137796,0.2570370177285715,0.0912,0.3704759651360515,-0.0087
2096,MMGT1_proteomics,0.011311668329403385,-0.2147339832014505,0.14205257055729234,-0.13608757499619983,0.3572443463371008,-0.15025,0.0839328082706309,-0.30454999999999993,0.43606261000353597,-0.18274999999999997,0.06678419846795461,-0.09790895649999998,0.6754563176876595,-0.09599999999999997,0.3901978188547318,0.09159999999999999
2097,PMS2_proteomics,0.01131707209999913,-0.2157182462859146,0.16605157123782263,-0.08973432351384858,0.7532146872880257,-0.09235,0.17602531237879854,-0.24395000000000003,0.9727526371080817,0.05009999999999998,0.900680334470295,0.062211902,0.09829014007380815,0.11449100000000001,,
2098,SH3BGRL_proteomics,0.011330544087551145,0.1809172469109895,0.11687430817280267,0.20059641527010186,0.3555268950423329,0.1995,0.6106293538387386,-0.03975000000000006,0.3794776069960516,0.6048,0.27146751832006816,-0.05455628949999999,0.4952660105797848,-0.16999999999999996,0.4163674042284372,0.02199999999999991
2099,PPIAL4G_proteomics,0.011336045946533046,0.1584529549923453,,,,,,,,,0.20376128966853113,0.132849608,0.16393967174652,0.24059999999999998,,
2100,CTU2_proteomics,0.01137796870481572,-0.22592691946676235,0.5632301874094013,0.009054250816550535,0.9336335130365208,-0.16669999999999996,0.8237517464510872,0.03845000000000004,0.005530660746876434,-0.5129,0.16741784823937148,-0.10071895850000001,0.019147186005949442,-0.1393,0.8845168557718157,0.0526
