,Comparison,Correlation,P_value
1024,VGLL4_proteomics,-0.16524136244679455,0.10953779070426105
182,HLA-DMA_proteomics,0.16485274841537434,0.1103865444752794
277,APEX1_proteomics,0.16411226129825635,0.11201794450010354
361,FOXO1_proteomics,0.16396534372480606,0.11234383796327271
979,FYN_proteomics,0.16279912851869563,0.11495689455710878
342,MAP3K11_proteomics,-0.18019415537183897,0.11683420340987512
372,TLN2_proteomics,0.1616079960140846,0.11767408406530064
1035,GSTT1_proteomics,0.1612255731322675,0.11855689419540404
701,ITGA7_proteomics,-0.16100597613390902,0.11906613041015585
515,PLA2G4C_proteomics,0.19206264258265543,0.11945859782553882
200,PELO_proteomics,-0.15981662458848958,0.12185354050294253
661,TEAD3_proteomics,-0.15956658739787546,0.12244587108601862
905,ULK1_proteomics,0.18941055700955475,0.12474732649167193
532,RASA3_proteomics,0.1585663755311244,0.12483749989646624
490,BID_proteomics,-0.15808873564917847,0.12599216167488783
109,BCL2L1_proteomics,-0.15789227001836098,0.12646947241351353
301,DKK4_proteomics,0.15776589864591495,0.12677722123670157
503,RPS6KA3_proteomics,-0.15731006805230535,0.1278920596148198
376,FKBP1A_proteomics,-0.15675135517797295,0.129268731747167
377,MYL10_proteomics,-0.15675135517797295,0.129268731747167
367,PLCB4_proteomics,0.1566105055950404,0.12961756654575796
620,CD14_proteomics,0.15602419207280532,0.13107738893246715
924,IGF2_proteomics,0.15601909743215053,0.13109012846949944
700,FLNC_proteomics,0.15576747276954678,0.13172051118944847
548,ILK_proteomics,0.15515644382987445,0.13326090993003703
492,DAPK3_proteomics,0.15499740362526004,0.1336640896487198
43,NR3C1_proteomics,-0.15497685687164012,0.13371624497027934
61,PLA2G4A_proteomics,0.15377022207043897,0.13680637689933722
88,CRABP1_proteomics,-0.15864036185887323,0.1375772264226941
350,IGF1_proteomics,-0.15318573371839367,0.13832257158515707
775,RRAS2_proteomics,0.15294714200207216,0.13894513955121518
575,JUND_proteomics,-0.15248388129477605,0.1401600054826293
438,AXIN1_proteomics,-0.17553825650247873,0.14023886616807874
67,LRP6_proteomics,0.1612709150069884,0.1403469917070346
1043,CES3_proteomics,0.15206764502820627,0.1412583942311714
908,YY1AP1_proteomics,-0.15618369908137125,0.14155782277021625
317,MYLK3_proteomics,0.15192488784479957,0.14163660522006244
25,IL10RB_proteomics,0.1813127990226444,0.1420008166721706
860,SPRY2_proteomics,0.3223706015242689,0.14341649914069624
423,RALBP1_proteomics,0.1506179120260999,0.14513487209792578
717,RIPK4_proteomics,0.1721475501336301,0.14529869564490056
500,CEBPZ_proteomics,-0.15038838181192302,0.1457558986762965
283,RAB9A_proteomics,0.1492075628407717,0.1489824388441052
102,CEBPB_proteomics,-0.1491997001560551,0.14900410161689182
827,ICAM1_proteomics,-0.14912558059120756,0.14920842742798274
763,MAP2K3_proteomics,0.14866121734873697,0.1504933304101535
970,SORBS2_proteomics,0.14856728019460239,0.15075426266622774
211,STK4_proteomics,-0.14845534912234565,0.15106561995698792
793,KRAS_proteomics,0.1483002503519479,0.1514978527207721
260,GSTA2_proteomics,-0.14562940841027314,0.15908710717570998
259,MAPK14_proteomics,-0.14562940841027314,0.15908710717570998
533,CREB3L4_proteomics,0.18894318830993487,0.1592492101440862
152,IKBKG_proteomics,-0.1449202654953493,0.16114890528454426
871,NR4A1_proteomics,-0.1981739625106526,0.163308720845775
878,BTG2_proteomics,-0.26414942284925874,0.16615801535187105
9,COL6A3_proteomics,0.14308739438291784,0.16656977752030871
641,GSTA3_proteomics,0.19789701867942422,0.16832122351055462
850,PRKCI_proteomics,-0.14214434280970253,0.1694109318138217
405,MST1_proteomics,-0.14205938297048049,0.16966863719391487
507,PRKCB_proteomics,-0.14180957281301254,0.17042805152585214
1040,SSH3_proteomics,0.14174291037836795,0.17063112589557947
489,NF1_proteomics,0.14137672305107454,0.17174982676689518
605,TJP1_proteomics,0.14129441527259795,0.1720020183194073
525,CSK_proteomics,-0.14120021109418585,0.17229099492136868
381,PRKAB2_proteomics,0.14072665002239354,0.17374908400805453
49,JUNB_proteomics,-0.14048272515571886,0.1745036553169096
99,PIK3R2_proteomics,-0.140449151994031,0.17460770063055087
509,PDGFD_proteomics,0.15466226684654594,0.1763631587018672
824,TNFAIP3_proteomics,-0.1398638389583254,0.17642894958388544
348,PDGFC_proteomics,0.1398177881587515,0.176572829238562
257,CALML5_proteomics,0.1397749793603516,0.17670665682692574
396,ARHGEF6_proteomics,-0.13930602966420053,0.178177545009029
684,VAV1_proteomics,-0.13921591646312084,0.17846121413205002
862,TXNRD1_proteomics,-0.13916291714009676,0.1786282060567054
314,SRC_proteomics,0.138314991421208,0.18131544632140803
690,ITGAX_proteomics,0.13734148402980872,0.18443693928845017
383,MMP12_proteomics,-0.13707840952553493,0.18528714868610757
484,GGT1_proteomics,0.1367476177941962,0.18636025079177043
728,SERPINB9_proteomics,-0.13656330175596487,0.18696013617029678
165,AQP1_proteomics,0.1357826152086288,0.18951656135564793
130,SGK2_proteomics,-0.2304829105918192,0.18972122015996754
416,RAD50_proteomics,0.13547847995788787,0.19051930665863942
171,MAP2K6_proteomics,0.13537757552564272,0.19085283985602938
894,PRKD3_proteomics,0.13945456172484197,0.19244074613075937
1014,TBC1D1_proteomics,0.13421554082366902,0.1947243817412937
671,KAT2B_proteomics,0.19239954890491037,0.19509582452790653
294,PTEN_proteomics,0.13396734702651122,0.195558581118188
762,VPS41_proteomics,0.13383516547288607,0.1960039043204703
2,MAPK1_proteomics,0.13335461139630217,0.19762906334042163
759,CDKN1B_proteomics,-0.13297510567911253,0.19891933064455442
241,DIAPH1_proteomics,-0.1326796754366598,0.1999279376273026
527,DAB2IP_proteomics,0.13228048369742734,0.20129661805260174
519,HRAS_proteomics,0.14025340342292447,0.20320157736116123
712,LAMA4_proteomics,0.13121945845390554,0.20496713284429605
511,PFKM_proteomics,0.1311598085383781,0.20517489795651705
669,FZD7_proteomics,-0.22619177063526433,0.20560195330539605
920,PTGR1_proteomics,0.12934469195624837,0.211569259178869
352,DVL2_proteomics,-0.12919648409549653,0.21209756013247813
809,LATS1_proteomics,-0.12901469035856009,0.21274686074340943
795,AKT2_proteomics,0.1289296871694513,0.21305094497925872
370,MAPK8_proteomics,0.12873370583795485,0.21375321029658728
928,LDHC_proteomics,0.12871857489966115,0.21380749764458762
927,GNG5_proteomics,0.12871857489966115,0.21380749764458762
235,PPP2R1A_proteomics,-0.1275944683805687,0.21786801345473747
166,CASP8_proteomics,-0.12757819876662896,0.21792718042748124
529,RAPGEF2_proteomics,0.12736285731945376,0.21871137363705245
360,SCD_proteomics,0.12614480664001015,0.22318460542642515
863,ATF6B_proteomics,-0.20456981431277466,0.2245434763586372
207,FN1_proteomics,-0.12497145587813036,0.2275542054129044
887,PIK3CB_proteomics,-0.12482907407476526,0.22808849302231907
385,BAIAP2_proteomics,-0.12419572255156552,0.2304757956984068
175,S100P_proteomics,-0.12417051259504205,0.23057118026245058
666,CYP4F12_proteomics,0.12377266589303651,0.23208013197986943
665,ZEB1_proteomics,0.12377266589303651,0.23208013197986943
386,ITGAM_proteomics,0.12370504704679373,0.23233728058857633
23,CSPG4_proteomics,0.12363932110372618,0.23258742123730172
287,SLC7A5_proteomics,0.1233928893175451,0.23352696801144987
703,PIK3R4_proteomics,-0.12287320345887202,0.23551699298795725
829,PKM_proteomics,-0.12256484051672671,0.23670336787578253
801,RGS2_proteomics,0.20800516365277835,0.23781442968203695
577,ARAF_proteomics,-0.12219716280574847,0.23812337060022595
857,CD300A_proteomics,0.12204225192796189,0.23872341764641178
987,EPHA2_proteomics,0.12179032342356624,0.23970150238820787
651,GSTM1_proteomics,0.12167488140767446,0.24015062067890888
286,PPP2R2D_proteomics,0.12131554788085737,0.2415523130982
100,TSC1_proteomics,0.12108887350328955,0.24243943553153544
570,HSPB1_proteomics,-0.12104687047054455,0.24260406760808384
1042,TPI1_proteomics,-0.12095667286145934,0.2429578610031305
288,ITGA4_proteomics,0.12081648135303191,0.24350845971586885
922,SREBF1_proteomics,-0.13511988830549573,0.24451658268068008
590,PEBP1_proteomics,-0.12051830635562585,0.24468240116446918
713,FOS_proteomics,0.14297957851584306,0.24476121140234536
34,VCL_proteomics,0.12011558717561419,0.24627413687077235
1009,SERPINB2_proteomics,-0.16028088457571077,0.24696070207900947
1010,APOA5_proteomics,-0.16028088457571077,0.24696070207900947
32,PPP1R12C_proteomics,0.11928671082933419,0.24957267844218564
774,WNT2B_proteomics,0.21559089851979166,0.25254799719099913
391,VASP_proteomics,-0.11788963150874446,0.25520088408946595
895,SPP1_proteomics,-0.11772876294559051,0.25585448040168973
249,WASF2_proteomics,0.11730795948681902,0.2575695794106043
203,GNG7_proteomics,0.12027011575639697,0.2588398001561692
1032,RAD17_proteomics,0.11685430988551987,0.25942732226991944
220,SMC1A_proteomics,-0.11661414263286758,0.2604145192623102
779,GAS6_proteomics,0.1165511218799423,0.26067398627843286
742,FTH1_proteomics,0.11634117900651582,0.2615396253180875
756,SCIN_proteomics,0.11609516797441323,0.2625564657315146
108,ZAP70_proteomics,-0.11601908826523605,0.2628714699139368
33,PIK3CG_proteomics,-0.1264761790152953,0.26359707330063575
465,MIF_proteomics,-0.11560009615438085,0.2646108840197117
52,MYL7_proteomics,0.16977239355009205,0.26487733033017796
1033,MAPKAPK2_proteomics,-0.1146733492458184,0.26848587509748156
403,NEDD4_proteomics,0.11410053446646641,0.2709000548011342
47,CREB5_proteomics,0.12853861150968374,0.27174764266086765
989,PPP2R5D_proteomics,-0.1133224474475858,0.27420274784349447
208,MAPK7_proteomics,0.11315503132367724,0.27491689043430145
565,GSTM2_proteomics,-0.11305742184745517,0.2753338366195592
414,RBX1_proteomics,-0.11281792281794306,0.2763586727269688
840,PRKAR1A_proteomics,0.11274794725704829,0.27665858629891754
307,LEF1_proteomics,0.11266248883012642,0.27702515499156255
371,SOD3_proteomics,0.11265003095268004,0.27707861947248635
195,CBL_proteomics,-0.11245671978834886,0.277909123965084
378,PTPRD_proteomics,0.16639857392760593,0.28034896284221894
446,LDHB_proteomics,-0.11185247655574304,0.2805158191716614
917,BCAR1_proteomics,0.11153277982489025,0.28190157257122983
270,CD48_proteomics,0.11789802103711103,0.2825425947226789
373,AKT1_proteomics,0.10978770026588049,0.28954620045398227
22,SLC5A3_proteomics,0.1119178602927918,0.2908804872250173
146,JAK1_proteomics,0.10922378212405712,0.29204563082858304
719,MYL12A_proteomics,0.10820952798351362,0.2965768544890652
402,VWF_proteomics,0.10815831765938291,0.29680685913682786
815,GNB2_proteomics,0.10797937909897001,0.2976114601717711
765,ERBB4_proteomics,0.1115884141447092,0.29783061476182743
284,ABHD2_proteomics,0.19990064265300692,0.2984856835544709
217,BHLHE41_proteomics,-0.19253515222428488,0.2994159691483682
694,CSNK2A1_proteomics,-0.10708193099668353,0.30166846836438643
1045,EIF4E2_proteomics,-0.10631814337493414,0.3051496459645997
172,THBS1_proteomics,-0.10585039272105491,0.30729444555225455
71,PLTP_proteomics,0.10582167856027601,0.30742642908426265
890,PBRM1_proteomics,0.10567979498144964,0.30807913331515696
692,CDC42EP3_proteomics,0.10556286251583946,0.3086177329031918
196,GSN_proteomics,0.10534276263311486,0.3096331898225155
31,PIK3CA_proteomics,-0.10448711654032788,0.31360141928965024
292,IRS2_proteomics,-0.10439004439363628,0.3140536809137235
689,NOTCH2_proteomics,-0.10435196636365304,0.31423120262439247
925,C5_proteomics,0.10425405408006154,0.31468797270058474
426,PLA2G6_proteomics,-0.10643567665141473,0.31805509060312653
198,EPHA4_proteomics,0.10798284571266382,0.31947185008062357
78,PLCB3_proteomics,0.10293820896504935,0.32086814863507895
121,SLIT2_proteomics,0.10214419626473732,0.3246348986498469
647,PPP2R2A_proteomics,0.1020151242708682,0.32524987350712803
685,SMAD5_proteomics,0.10134544053676045,0.32845260074504606
455,SMAD4_proteomics,-0.1005760227981583,0.33215704894979287
506,FGD4_proteomics,-0.10017776657538166,0.3340848869805148
663,ENO2_proteomics,0.10011923331362607,0.3343688258955791
720,VPS4A_proteomics,-0.10003152329706688,0.33479458468269113
721,TOX2_proteomics,-0.10003152329706688,0.33479458468269113
982,PRKACB_proteomics,0.09995432889428739,0.33516958315870155
206,TNFRSF1A_proteomics,-0.14653637153762983,0.3367872825639743
133,RASGRP2_proteomics,0.09954763185427917,0.3371496473067612
803,PRKRA_proteomics,-0.09854341121867885,0.34207045198707814
818,LPAR2_proteomics,0.16658670592356106,0.34638297138182683
559,VEGFA_proteomics,-0.09762717477480481,0.346599341356843
87,EFNA1_proteomics,0.09742939457160538,0.34758186046458767
400,PIK3C2B_proteomics,-0.09720645325642639,0.3486914604504198
297,ALDH3A1_proteomics,0.09703315389733438,0.3495555153151793
298,ANGPT4_proteomics,0.09703315389733438,0.3495555153151793
186,PRKAR2B_proteomics,0.09699751959398255,0.34973335030296904
435,MAP3K8_proteomics,-0.11253637252542766,0.3501029559790895
906,STRADA_proteomics,0.09681451175667849,0.3506475509137911
907,PAK3_proteomics,0.09681451175667849,0.3506475509137911
42,PRKD2_proteomics,0.09680273584298608,0.35070642752102227
760,AFDN_proteomics,0.09677908805968029,0.3508246791135609
636,ME1_proteomics,-0.09658381422462464,0.3518021032031889
219,FTL_proteomics,-0.09641637654289657,0.35264154580301726
744,INHBB_proteomics,-0.16194458967821895,0.35266231092517814
41,PRKD1_proteomics,0.09597398288571707,0.35486546274814473
18,RASSF5_proteomics,-0.10261182527174181,0.35595485185867737
574,MAPKAPK5_proteomics,0.0956122601271316,0.35669030372346805
326,G6PD_proteomics,-0.09561054564020073,0.3566989668979559
475,AKAP13_proteomics,0.09540363391450073,0.3577454339276499
656,VDR_proteomics,0.11860923877655394,0.3585296700579421
431,SLC2A1_proteomics,0.09518057624130838,0.3588756867673112
625,MEF2C_proteomics,0.10316649688128941,0.3593964954763011
885,KTN1_proteomics,0.09423421702796275,0.36369549146251984
524,RIN1_proteomics,-0.09412978056643642,0.3642298153292687
933,FLNA_proteomics,0.0937386078680489,0.36623544287301574
695,SELP_proteomics,-0.09284410845115824,0.37084714097344695
1022,POLK_proteomics,-0.09249590561824059,0.37265188878824546
336,MAPK13_proteomics,-0.0918396468637748,0.37606782219659424
422,KLF6_proteomics,0.12849807996504353,0.37890164726692926
321,BUB1B-PAK6_proteomics,0.1155339423996679,0.3793767609011211
1,NFKBIA_proteomics,-0.09118575469412299,0.37949028158340986
407,TGFA_proteomics,0.18777690500651542,0.3795855803661514
945,KSR1_proteomics,-0.09111752064597373,0.3798484998316919
637,PIK3R1_proteomics,-0.09088215772635895,0.3810856873806531
646,ANXA2_proteomics,0.08958451260922219,0.38795037007171995
101,TPM3_proteomics,-0.0894055860607444,0.38890269121336735
754,RASAL2_proteomics,-0.08922614278324065,0.38985916718273544
727,THBS4_proteomics,0.08920884383669021,0.3899514490497123
942,ALAS1_proteomics,-0.10574015044786993,0.3907824770522186
95,FLNB_proteomics,-0.08860701638960661,0.3931700479077165
882,PDGFRA_proteomics,0.12996642244222154,0.394811038178608
36,ACADM_proteomics,-0.08818616628299797,0.3954301502912756
505,GPX3_proteomics,0.08770352846853714,0.39803155820516656
255,PPP2CA_proteomics,0.08767413593804302,0.39819031036268987
231,KAT5_proteomics,0.08758810107039579,0.39865520939437876
606,PTGS2_proteomics,0.09793820621124391,0.3999664120998152
780,SLC39A14_proteomics,0.08687297269422438,0.4025319138945935
740,SRPX2_proteomics,-0.0866538142820832,0.40372440583452623
282,DDB1_proteomics,0.08655881432353327,0.4042419685092886
873,CTGF_proteomics,0.08646908163031808,0.4047311934618567
107,FGD1_proteomics,-0.09209469108620733,0.4047391898719948
520,SERPINA1_proteomics,0.08626997968702746,0.40581794548652594
593,PGM2_proteomics,-0.08625608924610007,0.40589382718248646
865,CREB1_proteomics,-0.08529429824713076,0.41116821405732956
44,ICAM2_proteomics,0.08500187562955899,0.4127797364745259
687,PKN3_proteomics,0.14118435152223907,0.4185222181633315
452,UGT1A6_proteomics,0.12076390438753751,0.418752507788757
834,SELENOP_proteomics,0.08311023624192879,0.42329303961114473
652,PAK4_proteomics,0.08309240822347562,0.42339285140286853
238,COL4A2_proteomics,0.0830381388683927,0.4236967667453143
20,TEAD4_proteomics,-0.10609791311822073,0.4238395541124094
21,ENC1_proteomics,-0.127893461438553,0.42552489250145564
653,PLCG2_proteomics,-0.08259945596337344,0.42615805275691687
5,RAPGEF1_proteomics,-0.08210250434072983,0.42895615000874
341,BRAF_proteomics,-0.08188628576004311,0.4301768465875365
488,GYS2_proteomics,0.08117905261434524,0.43418347495244214
176,ARHGEF28_proteomics,0.0804805303410354,0.4381614930062729
263,F2_proteomics,0.0792895317439977,0.4449914336586297
737,PAK1_proteomics,0.07924610501749921,0.44524159329465496
1026,ABI2_proteomics,0.07922757539040319,0.44534835720300425
870,HAVCR2_proteomics,-0.10308378015041658,0.44542794714389294
246,CUL4A_proteomics,0.07913773300558352,0.44586621407884053
586,PCK2_proteomics,-0.07896646273086466,0.4468543603741916
7,ADH7_proteomics,-0.14345245364600853,0.4494937562490975
464,BST2_proteomics,0.07809905965956022,0.45187763540577924
892,TNC_proteomics,0.07743715676273845,0.45573185720970955
462,RAF1_proteomics,0.0772187339526309,0.457007702055422
877,SYK_proteomics,0.07688903634757602,0.45893725495903953
331,TAOK2_proteomics,0.07643116605325392,0.4616243714385203
553,CCL20_proteomics,-0.0763193251373513,0.4622820465113861
157,PPP2R5E_proteomics,-0.07540083707733881,0.4677025830861416
417,HES1_proteomics,0.08047150599008755,0.46956565143628165
362,MAP3K6_proteomics,0.07485538343078721,0.4709379494375648
861,RPS6KB1_proteomics,-0.07464749892139508,0.47217420945989363
715,MERTK_proteomics,-0.10377270036088664,0.47327289333200756
72,APOA2_proteomics,0.07405417401390546,0.4757122835615681
103,PFKL_proteomics,0.07400047046447744,0.4760332291601285
299,CTNNA3_proteomics,-0.10784097668203518,0.48073395091994137
147,AKT1S1_proteomics,-0.07319194009186417,0.4808792883884614
959,WNT7A_proteomics,-0.10526723789622253,0.48130631535079754
960,FGF18_proteomics,-0.10526723789622253,0.48130631535079754
600,MAP3K1_proteomics,-0.07828917071414808,0.48173655245103675
112,CTSB_proteomics,0.07179313080212245,0.4893253231112325
635,CALML4_proteomics,0.07117031487106326,0.49311102286286806
164,APOC3_proteomics,0.0704896912958841,0.4972656821982374
136,HLA-A_proteomics,0.07046774603424073,0.4973999449163894
197,PCK1_proteomics,-0.0890699325233955,0.4985542362235714
316,ANGPT2_proteomics,-0.07514593834042313,0.4995581915425607
998,TEAD1_proteomics,-0.06998852085666836,0.5003366090960851
437,LAMA5_proteomics,-0.06954416938442287,0.5030676302673432
216,EHHADH_proteomics,-0.06926884066705369,0.5047637030446895
366,ORAI1_proteomics,-0.07772179470180118,0.5074657326441289
772,PTK6_proteomics,-0.10616902867328354,0.5088296229135023
828,ARRB1_proteomics,-0.06813232453227053,0.5117960962056952
159,IFNAR1_proteomics,-0.06800534574885499,0.5125849114825177
158,SOS1_proteomics,-0.06800534574885499,0.5125849114825177
443,GNB1_proteomics,0.06782451507512739,0.5137093396398141
678,APOA1_proteomics,0.06754053748383472,0.515477693722535
183,PPM1B_proteomics,0.06740668965088698,0.5163122527797416
10,CRK_proteomics,-0.06688499241268929,0.5195716696140823
642,ARHGEF7_proteomics,0.06688358697102312,0.5195804645018315
471,ERRFI1_proteomics,0.08954610866201437,0.5196238652132213
640,MYL3_proteomics,-0.06684745360525829,0.5198066036342488
1013,ARF6_proteomics,0.06639520923409946,0.5226411741402737
412,CSNK2A2_proteomics,0.06610755414438635,0.5244481898591566
967,MRAS_proteomics,-0.06569905049201161,0.5270197619086587
468,VPS18_proteomics,0.06478229501183357,0.5328137842701283
311,PDLIM5_proteomics,-0.06464493690217143,0.5336846295306868
864,PIK3IP1_proteomics,0.06882807470812716,0.5338721572994356
256,RXRB_proteomics,-0.06441232733655325,0.5351609771502739
796,PRKAG2_proteomics,-0.06390302548770488,0.5384005169345703
550,HIF1A_proteomics,-0.07623843332747272,0.5397519354575965
551,FGF4_proteomics,-0.07623843332747272,0.5397519354575965
269,PGD_proteomics,0.06365146880521966,0.54000416779677
193,HLA-G_proteomics,0.06315826846313041,0.5431550835506568
84,SGK3_proteomics,0.0627980964739823,0.5454617953946774
1001,MMP9_proteomics,0.06259022584406408,0.5467952700066457
800,PPP1CB_proteomics,0.0625480561932952,0.5470659787877618
436,MBL2_proteomics,-0.06788323146458067,0.5470753398978485
114,TXN_proteomics,0.062295005296114925,0.5486918126341597
627,GSTM4_proteomics,0.06188069473739484,0.5513587838636366
937,PPP2R3A_proteomics,0.06181955305390356,0.5517528910504
896,PPP2R5B_proteomics,0.061810195412503335,0.5518132205653313
410,SETD2_proteomics,-0.06158019668011694,0.5532970433163829
598,TRAF6_proteomics,-0.06124178403818352,0.5554837830175211
743,CBR3_proteomics,-0.060841857110687056,0.5580733536105826
470,PLA2G12A_proteomics,-0.05984200962746937,0.5645726280723224
92,MYH10_proteomics,0.0596290992267611,0.565961214990071
903,HLA-DPA1_proteomics,-0.05955780026455338,0.5664265821408715
639,DUSP7_proteomics,-0.11029648676507567,0.5689623697632458
433,JUN_proteomics,-0.05913460177539319,0.5691925020286032
309,ATR_proteomics,-0.058789495007918476,0.5714527196893255
1041,CEP290_proteomics,0.05843167820808334,0.573800605012872
174,RGL2_proteomics,-0.058175759091645234,0.5754826218260987
866,HLA-E_proteomics,0.05804827453562805,0.5763213625529432
974,CDH6_proteomics,-0.05721256591052269,0.5818336190280488
243,DUSP3_proteomics,-0.05702115794778091,0.5830995313180204
848,LILRB3_proteomics,-0.10071289747575837,0.5833835547890047
849,IGFBP1_proteomics,-0.10071289747575837,0.5833835547890047
1030,STAT5B_proteomics,0.056517043772439345,0.586439615613237
999,CDKN1C_proteomics,0.05772654523073331,0.5888950808731845
481,FOXO4_proteomics,-0.05984677854348883,0.5909613471186922
291,PLA2G4F_proteomics,0.10202828064541077,0.5916201620968666
338,CHUK_proteomics,-0.05562345165853749,0.5923815854086923
55,CES2_proteomics,-0.057161290367433476,0.5946770785348509
811,ENO3_proteomics,-0.05520678089020663,0.595161507576292
961,ROCK1_proteomics,0.05518457731426553,0.5953098084922478
581,VAV3_proteomics,-0.05475510124780185,0.598181599188787
430,TCF4_proteomics,0.05368119743253949,0.6053894321550829
838,NCOA1_proteomics,-0.05287794486971403,0.6108055930892495
608,NQO1_proteomics,0.051902885731317544,0.6174084492247187
59,MAP4K3_proteomics,0.051617295909626784,0.6193481978667197
557,CPEB4_proteomics,0.05141576908107414,0.6207185558448898
783,CASP7_proteomics,-0.051305514695968904,0.6214688210735011
791,TNK1_proteomics,0.05024802231841385,0.6286844848156301
707,PIK3CD_proteomics,-0.050233555087431186,0.6287834445471822
654,SRGN_proteomics,-0.05146349268500161,0.6319672070058329
1031,HSP90B1_proteomics,0.04960322298851595,0.6331014352204417
563,MEF2D_proteomics,-0.049144742179302286,0.6362499408385596
958,TAOK1_proteomics,0.04898670493831924,0.637336726933145
365,MAPKAP1_proteomics,-0.04880714449050004,0.6385724548201323
585,PXN_proteomics,-0.04879521867520583,0.6386545628378891
335,NOS3_proteomics,0.048698292189495146,0.6393220533620406
562,TSC22D3_proteomics,0.04828811664847249,0.6421499305414544
105,DVL3_proteomics,0.04820197895983,0.6427444412650027
1019,LAMC2_proteomics,0.04815059845352404,0.643099169843006
587,MAP2K4_proteomics,0.047809714673754486,0.645454639523174
697,NGFR_proteomics,-0.07046828139444608,0.6455263574176956
891,RPS6KA4_proteomics,-0.04773052143996255,0.6460023584169284
240,ERBB2_proteomics,0.047623896198206735,0.6467401017629092
13,ELK4_proteomics,0.05100559703247811,0.6469997562174864
12,TGFBR2_proteomics,0.05100559703247811,0.6469997562174864
230,PRKAR1B_proteomics,0.047426381262403006,0.6481076161598425
24,COMP_proteomics,-0.04720598108198289,0.6496349584910323
459,LAMB1_proteomics,0.04713655709668445,0.650116357524037
841,DCAF1_proteomics,-0.04671630135625323,0.6530335518921772
141,CSF1R_proteomics,-0.048283920433677595,0.6531918262348362
738,DVL1_proteomics,0.04657393070430675,0.6540230015107681
843,CHGA_proteomics,0.04646769413219208,0.6547617159921035
748,MYLK_proteomics,0.04635683375993696,0.6555329366677858
757,FCGR2A_proteomics,-0.055709075491569185,0.6568397014399027
138,LAMC1_proteomics,-0.045549699101188584,0.6611587719898501
1039,MAPK12_proteomics,-0.046802219363113365,0.6613583710476931
729,PPP2R5A_proteomics,0.04536310555374758,0.6624620522766038
812,MAFF_proteomics,-0.04686916821225378,0.6627264414677612
833,BMPR2_proteomics,0.07344373292635131,0.6657474002438875
531,SHMT1_proteomics,0.04486886727924298,0.665918960158386
275,PARVG_proteomics,-0.04479780633078085,0.6664165667954677
723,CAMK1_proteomics,-0.04478741771945826,0.6664893254969712
354,FOLR1_proteomics,-0.04447506143352545,0.6686784138196643
696,FGR_proteomics,0.045969090111425095,0.66882064477387
672,CDH16_proteomics,-0.05813175626518843,0.6704234869813687
830,ICAM3_proteomics,0.045072602860835656,0.6749119233225872
4,FHIT_proteomics,-0.0433613387672661,0.6765061942971562
823,FZD2_proteomics,-0.07822996356623535,0.6811407438848126
3,FOXC1_proteomics,0.05348730897610528,0.6822459981749178
199,CXCL8_proteomics,0.04487453854789531,0.6834185982222487
419,CCND2_proteomics,-0.04226637097634542,0.6842358335104067
418,MYL12B_proteomics,-0.04226637097634542,0.6842358335104067
154,ITGB7_proteomics,0.06270509173665198,0.6859460341669428
733,TCF7L1_proteomics,-0.061898951931752905,0.6862613538732777
952,ABCB1_proteomics,0.041830707913794986,0.6873204110625294
347,ARL5B_proteomics,0.04417814328535635,0.6916832139155584
629,TCF7_proteomics,0.05252142164350006,0.6927942941486952
820,SRF_proteomics,0.04092518249519115,0.6937480599588537
496,GNGT2_proteomics,-0.045796198763665294,0.6984229146676976
495,THBD_proteomics,-0.045796198763665294,0.6984229146676976
705,SRXN1_proteomics,-0.03995804028122826,0.7006370896868612
626,FGF1_proteomics,0.03991979616753634,0.7009100084413108
1023,FGF7_proteomics,0.05342511387692802,0.7067996851071153
769,HLA-C_proteomics,0.038923713615391306,0.7080315661690363
483,MAP3K4_proteomics,0.03888060330805312,0.7083403592872359
876,HLA-B_proteomics,-0.03813721699166514,0.7136725136392688
839,LEP_proteomics,-0.08083139261312246,0.713890176109966
858,GSTA1_proteomics,-0.03840106290856693,0.7193372810680249
549,LIF_proteomics,0.05029005660669478,0.7206326449145305
420,ACTN4_proteomics,-0.036940685886314495,0.7222838503792509
8,TMSB4X_proteomics,0.036549978486101725,0.7251033147586201
337,HDAC7_proteomics,0.03638061468517601,0.7263266385148118
128,CDH17_proteomics,-0.036006408478412175,0.7290319817791306
127,CFL2_proteomics,-0.036006408478412175,0.7290319817791306
278,ECSIT_proteomics,-0.03589401938799778,0.7298451549237703
428,AHCTF1_proteomics,-0.035485389026848634,0.7328042473945641
359,TGFBR3_proteomics,-0.03521441440967981,0.7347686670042494
225,RAC3_proteomics,-0.051653275261649576,0.7361356044847089
187,PPP1R14A_proteomics,-0.03438041622627315,0.7408253745645813
48,ITGA5_proteomics,0.034351150547220474,0.7410381991234574
555,HSPA1A_proteomics,0.033855007800325986,0.7446491806712445
977,DDX58_proteomics,-0.033803595173339446,0.7450236848889514
104,C1QB_proteomics,0.0333669765865304,0.7482065211067926
50,SLC39A8_proteomics,0.039315093289401054,0.7484123104861029
79,BCL2L11_proteomics,-0.03632251757695907,0.7506361601079073
618,HLA-DQA1_proteomics,0.03779169451448112,0.7509152631712234
667,MAP2K7_proteomics,0.0329758564310467,0.7510612763810891
537,LAMA1_proteomics,0.03294346008125457,0.751297885792984
788,FLT1_proteomics,-0.03294154293823079,0.7513118885263279
