Proteomics,En_P_Value,En_Median
C2orf68,0.28858400111670174,-0.2572
AKR1C1,0.2888548034712889,0.10487
GSN,0.28922024232925186,0.196
LCP2,0.2894061994551591,-0.3384
AZI2,0.2894064091073208,0.1586
TBC1D30,0.28958047378717205,0.09490000000000001
GALNS,0.28958047378717205,0.2156
ERBIN,0.28958047378717205,0.21000000000000002
CPM,0.2899132196045488,0.8480000000000001
SMPD4,0.2899857977903143,-0.10583000000000001
RRM1,0.2901687152292601,0.093
TTC33,0.29030113718811335,0.1528
SUPT4H1,0.29035328848416797,-0.08299999999999999
RTF2,0.29086074386312283,-0.2343
ZNF580,0.290875838881892,0.22899999999999998
AAGAB,0.29126981773828176,0.1938
CIC,0.29126981773828176,0.08769999999999997
CHIC1,0.29126981773828176,-0.6935
CYTH1,0.2912967928281531,-0.04799999999999999
KLK12,0.2912967928281531,0.74402
CCDC58,0.2914095264032607,-0.396
METTL14,0.2914095264032607,0.12319999999999999
SYNJ2,0.2914095264032607,0.07300000000000001
FKBP5,0.2914095264032607,-0.6228
PRRC2C,0.2917130404881495,-0.12510000000000002
WDR70,0.29174879941181897,-0.12480000000000001
CTSO,0.29174879941181897,0.1708
ZFP36L2,0.29174879941181897,0.2479
RABEP1,0.2917807914801585,0.12100000000000002
KIAA0753,0.2924425495984032,0.20950000000000002
NUBP2,0.2924425495984032,0.045470000000000003
DNAAF3,0.292739189664014,0.5509999999999999
FAM198B,0.29293295186734974,0.354
HLA-A,0.2932906828080285,-0.443
KNSTRN,0.2932906828080285,-0.4594
TPK1,0.2933249701309932,-0.782
SMG9,0.29340333240935423,-0.0953
TCTN2,0.29340333240935423,0.3385
COQ7,0.29356960826804646,-0.20220000000000002
MBD1,0.2941428839822751,-0.111726
VAC14,0.2941428839822751,-0.0984
DCAF16,0.2941428839822751,0.1003
TMEM120B,0.2947909987516573,0.527
PRPSAP2,0.2947986755375101,-0.0315
LAMTOR4,0.2947986755375101,0.1681
SORT1,0.29486902654859354,0.26299999999999996
URM1,0.2949326692912051,0.17075
CTDSPL,0.29493731300590265,0.196
ZYG11B,0.29493731300590265,-0.19419999999999998
RAB3GAP1,0.29493731300590265,-0.07320000000000002
FREM2,0.29493731300590265,0.509
MOCS1,0.2950967398669183,0.3139
YTHDC2,0.2953493248536491,0.151
SMC2,0.295453747708698,-0.3819999999999999
ZNF587,0.29551063166495173,0.3770000000000001
NCKAP1,0.2955319278464576,0.181
TCHP,0.2957844529969605,0.28800000000000003
SETD1A,0.29592099419874973,-0.04000000000000001
AAMP,0.2962146078745971,-0.359
CAMK1D,0.2962146078745971,-0.14537
ATXN7L3B,0.2971494278924662,-0.24119999999999997
CD2,0.2971494278924662,-0.4546
HS1BP3,0.29753412723899697,-0.2987
FERMT3,0.29753412723899697,-0.3330000000000001
LCN2,0.29753759208683656,0.5869599999999999
KBTBD11,0.2978836038710855,0.20400000000000001
GRB10,0.2982133518866959,0.1546
CD177,0.2987295216253535,0.25780000000000003
PLA2G4C,0.2987295216253535,-0.32099999999999995
UFL1,0.299933099020803,0.1827
CBLC,0.299933099020803,-0.275405
GABPB1,0.299933099020803,-0.28400000000000003
DGKE,0.299933099020803,0.3055
USP40,0.3004915117286597,0.1902
DECR2,0.3014169407346027,0.2885
ZNF12,0.3014824828424953,-0.8975
TCAF1,0.30161573294900906,0.0859
GAPDHS,0.30161573294900906,0.0996
POLE,0.30161573294900906,-0.21400000000000002
PIN4,0.30161573294900906,-0.03130000000000001
TNPO1,0.30161573294900906,-0.1331
NBN,0.30161573294900906,-0.059000000000000004
RPL36,0.30161573294900906,-0.315
INO80D,0.30161573294900906,0.12239999999999998
BMX,0.30161573294900906,0.46229999999999993
C14orf119,0.30161573294900906,-0.2459
TTC26,0.30201506372474896,0.19381999999999996
SUV39H2,0.30201506372474896,-0.29810000000000003
DROSHA,0.30201506372474896,-0.0884
ZMYM3,0.30260555574202724,-0.0847
THOC2,0.3027712935942172,-0.08729999999999999
LRRFIP1,0.3027712935942172,0.1211
MAPRE1,0.3035172989267498,-0.1847
SNRK,0.30359967228018025,-0.251
ASTE1,0.3036689610809869,-0.1811
PDHA1,0.3036844558153766,-0.09009999999999999
CNOT6L,0.3040578283574417,0.1065
MYO19,0.3040578283574417,-0.1709
NUP98,0.30420980473597115,-0.07039999999999999
POLR2E,0.30426020101765694,-0.1212
SLC25A12,0.30427646847844997,-0.2302
IFT46,0.3053324413246433,0.2141
WDR55,0.30536353499218766,0.043
ZBTB45,0.30536353499218766,0.5486000000000001
AFG3L2,0.30536353499218766,-0.22800000000000004
KCTD10,0.30536353499218766,-0.2149
TRAPPC6A,0.3056584795075446,0.13589999999999997
S100A10,0.306250346073476,0.3331
NUP43,0.306250346073476,-0.1865
BOK,0.30694686514836433,0.368
PCNP,0.30694686514836433,-0.22100000000000003
TSPYL5,0.3069836961520961,-0.1070000000000001
TNFAIP8L2,0.30808301036137575,-0.1884
GZMB,0.3082528406539897,-0.8425
CRADD,0.3085325827342752,0.10330000000000002
KRT75,0.3088221470196019,0.12369999999999998
UTRN,0.3096982539299141,0.07599999999999998
PRKRA,0.3097204130181144,0.06192
MAP3K21,0.3097204130181144,-0.8592000000000001
PPTC7,0.3097204130181144,-0.16985
EIF2D,0.3097204130181144,-0.14063
OGT,0.3097204130181144,-0.08659999999999998
UBE2Z,0.3097204130181144,0.0423
PNISR,0.30978958395762596,-0.1734
COQ3,0.31001027612435605,-0.2714
PEX11B,0.31001027612435605,0.11374500000000001
PRSS22,0.31035402448180494,0.14850000000000002
EXOC1,0.31035402448180494,0.0558
KIF3A,0.31035402448180494,0.08710000000000001
RCC2,0.3115387801266047,-0.3024
USP35,0.3115387801266047,0.3135
TYMS,0.311965038010019,-0.28800000000000003
DUSP14,0.31202834281169856,0.043
ARID3A,0.31202834281169856,-0.24000000000000002
SOX5,0.31202834281169856,0.1854
ARMT1,0.31223618200841635,0.2328
ADGRG3,0.3123307554863343,0.48750000000000004
EDC4,0.3123307554863343,0.003799999999999998
RNF126,0.3123307554863343,0.2027
NUCB1,0.3123775937467184,0.11300000000000002
ACAA2,0.3123775937467184,-0.731
ALS2,0.3123775937467184,0.3156
TMED7,0.3123775937467184,1.065
SH3GLB1,0.3123775937467184,0.14200000000000002
POLI,0.31240234025711827,0.32199999999999995
ARHGAP10,0.31245252534082807,0.18400000000000005
TLK1,0.31247653612577186,-0.11452
CCT4,0.31247653612577186,0.1476
CEP128,0.31258741599591866,0.18589999999999998
RFX2,0.31258741599591866,0.29469999999999996
GPR39,0.3126746145781738,0.15675
ZNHIT3,0.313243381364271,-0.17420000000000002
PRPS2,0.313243381364271,0.0892
MTA3,0.313243381364271,-0.25210000000000005
SNRPF,0.313243381364271,-0.11280000000000001
PHF3,0.313243381364271,-0.06652
TMEM165,0.31352470270209487,0.5609999999999999
CHST3,0.31352470270209487,0.38635
WDR24,0.3141866709842618,0.065
ATPAF1,0.31425766019077334,-0.126
DNAJC3,0.3142606068657465,0.1864
SELENBP1,0.3142606068657465,0.1628
UBL5,0.3142606068657465,-0.276
ZNF644,0.31465116826318645,-0.10619
IFT172,0.3151957002943982,0.1743
SNW1,0.3154607479185384,-0.1173
SORD,0.315649523539906,0.39
AGO2,0.315649523539906,-0.1299
ISOC1,0.3157648537616962,0.46599999999999997
LAP3,0.3164719005582571,-0.24899999999999994
LACC1,0.3164719005582571,-0.11445
WDR53,0.31729259741021926,-0.2928
TOX,0.3176237851138486,-0.37229999999999996
DIXDC1,0.318133746883666,0.24400000000000002
TM2D3,0.31829157708546957,0.1466
STRADA,0.31829157708546957,0.186
MID1IP1,0.31829157708546957,-0.3302
DNAJC12,0.31829157708546957,-0.2795000000000001
IMPDH2,0.31829157708546957,-0.14989999999999998
SUPT7L,0.31829157708546957,-0.1439
SPPL2B,0.31842045054644647,0.33395
CD300LF,0.31842045054644647,-0.9025
XAGE2,0.31842362072604824,-1.0114
ETS1,0.318432700985295,-0.1465
SMG7,0.3184721519241389,-0.07999999999999999
AKT2,0.3184721519241389,-0.12330000000000002
TNFRSF21,0.31852054484902853,-0.2825
CAPZA2,0.31852054484902853,0.251
RHOB,0.31887942551977577,0.1654
STK25,0.31909711950312813,0.14190000000000003
CYB5R2,0.3195118982134156,0.48800000000000004
NRP1,0.3196268296166134,0.1670000000000001
ZNRD1,0.3196268296166134,-0.2303
C19orf33,0.319629944328752,-0.488
EEPD1,0.3198465442922166,0.12561
RPS19BP1,0.3206488164335217,-0.11800000000000001
GMEB2,0.3206488164335217,-0.18637
MBNL1,0.3206488164335217,0.036000000000000004
LY96,0.3206488164335217,-0.375
NR2F6,0.3208226401708979,-0.224
KDELC2,0.3208226401708979,0.12999999999999998
CXCL8,0.32106180037341125,0.4822
SIGLEC10,0.32106180037341125,0.06689999999999999
VPS26C,0.3213131996281008,0.13566
CEACAM5,0.3213131996281008,0.8074999999999999
KCTD13,0.3213131996281008,-0.27349999999999997
SCNM1,0.3213131996281008,-0.27495
ZNF277,0.3213131996281008,-0.25370000000000004
BTBD11,0.3213131996281008,0.23460000000000003
MTIF3,0.3213131996281008,0.1316
C19orf25,0.3213131996281008,0.1162
FOLR1,0.3213131996281008,-0.20939999999999998
DECR1,0.3213131996281008,0.267
MTURN,0.3213131996281008,0.034
NT5C,0.3213131996281008,0.0872
SETD7,0.3213131996281008,0.37999999999999995
GFER,0.3213131996281008,0.13
UNC119B,0.321359035287926,0.23299999999999998
NDUFA4,0.3215170227313428,0.338
RIPOR1,0.32161393278268974,-0.16040000000000001
TSR3,0.32161393278268974,-0.21409
DDX49,0.32163785365730335,-0.1051
AVL9,0.3218355327355829,0.2939
CTSB,0.3218355327355829,0.28800000000000003
PPP6R3,0.3218563620334649,0.08600999999999999
SPTBN2,0.32186962195847396,0.35650000000000004
NIFK,0.32191662818785216,-0.24999999999999994
E2F5,0.3221200211851004,-0.28200000000000003
CDKN1A,0.32244627383668834,0.494
TRIM25,0.3225124467564168,0.16870000000000002
CNTRL,0.32276281720284883,0.2448
POFUT2,0.32276281720284883,0.06539999999999999
COL2A1,0.3228803052931314,0.523
TMED3,0.3228803052931314,0.5088
CAPSL,0.32330743656468874,0.6360000000000001
INO80,0.32330743656468874,-0.0815
ANP32E,0.32370303371463,-0.329
NOV,0.32370303371463,0.47200000000000003
SAC3D1,0.32370303371463,-0.1078
RILP,0.32370303371463,-0.23670000000000002
PARD3,0.32378624269605294,0.10169999999999998
CCT5,0.3239755987417972,0.031299999999999994
RAB27B,0.3243913057402936,0.483
AHSG,0.3243913057402936,0.4609999999999999
SERAC1,0.32478740616868074,0.2061
ZNF362,0.32478740616868074,-0.0933
SNRPG,0.32478740616868074,-0.0296
HERC2,0.32478740616868074,-0.17653
NFKB1,0.32478740616868074,0.14100000000000001
ADCK1,0.3256326310007678,-0.329
SHMT1,0.3256326310007678,0.1956
PAIP2,0.3256326310007678,-0.21750000000000003
FAM207A,0.3256326310007678,-0.056999999999999995
WWC1,0.3257452032659272,0.2682
MTSS1L,0.3257469589427495,0.2839999999999999
PLA2G15,0.3257539112691937,-0.28659999999999997
ACAP2,0.3257539112691937,-0.12281
COG2,0.32578883958975013,0.2309
MRPL53,0.3260817738155397,-0.31310000000000004
RNFT1,0.3262227599833503,0.5841
MAGED4,0.3262227599833503,-0.3744
SEPT9,0.3262227599833503,-0.027299999999999998
CREG1,0.3262227599833503,-0.23510000000000003
ACAD9,0.3262227599833503,-0.2647
DNAH5,0.3262227599833503,0.17099999999999999
SCGB2A2,0.3262227599833503,0.7979999999999999
NRGN,0.3262227599833503,0.4619999999999999
WBP11,0.3262227599833503,-0.11080000000000001
TBC1D23,0.3262227599833503,-0.22139999999999999
COX5B,0.3262227599833503,0.2046
DPY30,0.3262227599833503,-0.0218
C17orf80,0.3262227599833503,-0.07045
LNPEP,0.3280720983265687,-0.13629999999999998
BACH1,0.32896769879045124,-0.1404
SNX2,0.32896769879045124,-0.259
KIAA0232,0.32896769879045124,0.281
ADAMTS1,0.32896769879045124,-0.3399
DERA,0.32896769879045124,0.08420000000000001
ACAD8,0.32896769879045124,0.33199999999999996
CFP,0.32896769879045124,0.09399999999999997
MESD,0.32896769879045124,0.2651
GAB1,0.32896769879045124,0.28500000000000003
ZNF639,0.32896769879045124,-0.1681
PASK,0.32896769879045124,0.18997000000000003
NUDT1,0.32896769879045124,-0.21450000000000002
IGSF8,0.32896769879045124,0.2742
CEP170,0.32896769879045124,-0.10553699999999999
AKR1C2,0.32896769879045124,0.6300000000000001
DCAF1,0.3291297298802469,-0.0318
PYROXD1,0.3291297298802469,0.1923
RNASEK,0.3302812244378711,-0.08119999999999997
TMEM35B,0.3302812244378711,-0.33827999999999997
TTC21A,0.3302812244378711,0.32715
PANK3,0.3302812244378711,0.1381
MOCS3,0.33062092447909186,-0.0853
WDR26,0.33080388985666515,-0.0815
TP53RK,0.33080388985666515,0.12210000000000001
SKAP2,0.33080388985666515,-0.349
TRAF4,0.33080388985666515,0.201
CUTC,0.330823043077054,-0.2533
DNMT3B,0.3309018329681682,-0.44220000000000004
HIRIP3,0.3311962867110963,-0.1384
ZNRF2,0.3315969054241059,0.11100000000000002
FSTL1,0.3315969054241059,0.49679999999999996
MRPL2,0.3318929098528818,-0.21200000000000005
XPO6,0.3320361650750819,-0.1205
TAB2,0.33221765500928613,-0.05499999999999999
GCC1,0.33227957826330734,0.0977
HLA-DRA,0.33227957826330734,-0.4849999999999999
ATP6V0D2,0.33252446044403916,0.278
ARL6,0.33252446044403916,0.27090000000000003
BTC,0.33252446044403916,0.5825
SALL1,0.33252446044403916,0.395
ECPAS,0.33252446044403916,0.11854
COMT,0.33252446044403916,0.25786000000000003
LSM8,0.33252446044403916,0.1189
PAGR1,0.33252446044403916,0.002799999999999997
ASB6,0.33252446044403916,-0.0752
MYO1F,0.33252446044403916,-0.2929999999999999
POLG,0.33252446044403916,-0.105
UPF3B,0.33252446044403916,-0.0332
PUM1,0.33252446044403916,-0.08710000000000001
PTPN6,0.3329095967708897,-0.19400000000000003
ACOX1,0.3329502835620538,0.36412000000000005
RPL10A,0.3329502835620538,-0.10800000000000001
CSNK1G1,0.333197921411354,0.26080000000000003
TFEB,0.333197921411354,-0.268
PDCD4,0.333197921411354,0.09849999999999999
CRAT,0.333197921411354,0.5305
ZNF837,0.33320609605226836,-0.7242299999999999
PCBD1,0.33320609605226836,0.14300000000000002
ZC3H12C,0.33320609605226836,-0.2553
MEF2D,0.333293906547471,-0.2919
CDK2,0.3333992814277393,-0.1302
BPIFB1,0.3334650816727239,0.23010000000000003
TIMMDC1,0.3336407300713192,-0.20500000000000002
MTFR1L,0.33386607282323344,0.0695
CYGB,0.33386607282323344,-0.0040000000000000036
CASK,0.33386607282323344,0.1082
AKAP7,0.33386755424151016,0.512
ZNF451,0.33386755424151016,-0.041947
RARS2,0.33386755424151016,0.1286
TMF1,0.3345101730360869,0.16556
WFDC2,0.33452879292791476,0.687
POM121,0.33467740660482015,-0.172675
DET1,0.33475677604569476,0.048000000000000015
GTF3C3,0.3349864380131479,-0.06259999999999999
NKIRAS2,0.33498747953824415,0.09576
SYK,0.3354468864435723,0.07899999999999999
JDP2,0.3357018390630861,-0.6080000000000001
INPP5D,0.3358576154135832,-0.3448
RAI14,0.33614819631891996,0.42700000000000005
PPL,0.3361518429421251,0.589
WDTC1,0.3361518429421251,0.14750000000000002
SMARCA5,0.3363670595598986,-0.054900000000000004
HMGN5,0.3363670595598986,0.358
RUFY2,0.3363670595598986,0.15050000000000002
MFGE8,0.3363670595598986,-0.20007
PXDC1,0.33652527487383066,-0.18000000000000005
HSD17B12,0.3371072615937928,0.822
COA7,0.3371072615937928,-0.132
TNPO3,0.33720105762498837,-0.058601
LEF1,0.33720105762498837,0.5537
SPTY2D1,0.33720105762498837,-0.2019
BNIP3,0.33720105762498837,0.5910000000000001
DACT2,0.3372109019883112,0.7965
CLPTM1L,0.33741849049964395,-0.1834
CDK16,0.3375661795472556,-0.09770000000000001
RPL36A,0.3375661795472556,-0.3652
UBTF,0.3375690687480314,-0.23650000000000002
NUP188,0.3377526001820904,-0.09827
TTC4,0.3377554484314808,-0.2193
DSC2,0.3380353414676171,0.15800000000000003
OGFOD1,0.3380353414676171,-0.2908
CXCL10,0.3380353414676171,-0.47945
NPM2,0.3380353414676171,0.7216000000000001
TEX9,0.3380353414676171,0.3395
UBE2H,0.3383469775630324,0.2264
EIF2S3,0.3383469775630324,-0.0658
ING2,0.3384067708785796,0.29755
PRPF4B,0.33869764123718016,-0.08480000000000001
ELP3,0.33869764123718016,0.0726
PAN3,0.3387400268378301,-0.1149
PPP1R18,0.33889098313092003,-0.04400000000000001
SYTL1,0.33889098313092003,0.3983
CYP2U1,0.33918316576549823,0.549809
ING5,0.33918316576549823,-0.14129999999999998
EDEM3,0.33974857760528077,-0.11979999999999998
BCAM,0.33999020922437734,-0.31899999999999995
PRR15,0.3404890387922151,0.26280000000000003
MIF,0.3408044637758733,0.2663
ICE2,0.3411187652967473,0.07103000000000001
WIPF1,0.3411187652967473,-0.0032999999999999974
INTS5,0.3412723660719841,-0.15728999999999999
BRF1,0.3413950910498352,-0.19410000000000002
AFDN,0.3413950910498352,0.08419999999999998
PIK3C2A,0.342114515870705,0.1225
TAPT1,0.342114515870705,0.5449999999999999
RRP12,0.3422454419079956,-0.21200000000000002
UFM1,0.3422454419079956,0.177
HIST1H4G,0.3422454419079956,0.26857000000000003
KLK10,0.3422510999397956,0.17574000000000004
IPO4,0.34237441227161464,-0.223
PWP1,0.34240627845821403,0.10039999999999999
MTCL1,0.34240905051807724,0.453
NEO1,0.34240905051807724,-0.16849999999999998
PCSK6,0.34240905051807724,0.4902
STAT5A,0.34240905051807724,-0.24939999999999998
SASH3,0.3424619351251854,-0.3637
MAP2,0.3424619351251854,0.4667
ICA1,0.3432789859327497,0.514
SMOC1,0.34353989143348823,0.29499999999999993
EXOC3L2,0.34353989143348823,0.41400000000000003
GLYR1,0.34353989143348823,-0.12185000000000001
TADA2A,0.34397288374060103,-0.1976
CPOX,0.34397288374060103,-0.3645
HPS4,0.34397288374060103,0.2565
LRRC8A,0.34397288374060103,0.259
SIGMAR1,0.34397288374060103,-0.375
WIF1,0.34397288374060103,0.7010000000000001
GABARAP,0.34397288374060103,0.1339
ENPP4,0.34397288374060103,0.38396
SSBP2,0.3440262327444968,0.261
LPCAT2,0.34419453793183297,0.31420000000000003
SBF2,0.34419453793183297,0.11199999999999999
USP38,0.34419453793183297,0.1192
MLKL,0.34436575018422294,-0.269
SUZ12,0.34436575018422294,-0.21769999999999998
MSI2,0.34436575018422294,0.082039
PAPSS2,0.34436575018422294,0.3613
SIPA1L2,0.34436575018422294,0.21519999999999997
SCO1,0.34436575018422294,0.262
CXCL14,0.34436575018422294,0.48800000000000004
PDP1,0.34436575018422294,-0.2807
GDE1,0.3445861937630565,0.49
CCDC187,0.3446426277171746,0.46349999999999997
TENT4B,0.34504212837023307,-0.1201
AARS,0.34504212837023307,-0.13780000000000003
TAX1BP1,0.34504212837023307,0.21589999999999998
VWA2,0.34504212837023307,0.544
ISCA1,0.34506591310621937,0.19690000000000002
CD47,0.34535861249604516,-0.382
TRDMT1,0.3460544801624487,0.30825
NATD1,0.3460544801624487,0.19460000000000002
MAP7,0.3460544801624487,0.606
SBF1,0.3460743449350445,-0.08450000000000002
KRAS,0.34623137263001225,0.19179999999999997
ATF7,0.34623137263001225,0.12520000000000003
PHC3,0.3463783522585326,-0.194457
PSD3,0.34666636901859776,0.31200000000000006
COG4,0.3467956723649735,0.26
FXYD1,0.3470375521204079,-1.275
NXN,0.3471223654971532,0.249
TP53BP2,0.3471223654971532,-0.2031
MTREX,0.34712687869770215,-0.0954
SUCLG2,0.347224888558641,-0.022000000000000006
PLPP3,0.3474299108636965,0.3320000000000001
MED16,0.3475152494728786,-0.08710000000000001
MAPK12,0.34761423109409284,-0.32949999999999996
MCTS1,0.34791991268593214,0.1246
FAM43A,0.34791991268593214,0.5089999999999999
EPX,0.34817658850746996,-0.1977
FCHO2,0.34818161839514195,0.0737
PDE3A,0.34818161839514195,0.409
DPY19L4,0.34818161839514195,-0.15304
ERH,0.3483459524712364,0.1527
TAF3,0.3483459524712364,-0.023150000000000004
NSA2,0.34853053322923444,-0.24109999999999998
RREB1,0.34853053322923444,0.1407
HSPA1L,0.34853053322923444,0.08199999999999999
CDNF,0.34869539391081644,0.31285
FBXO42,0.34879993294941497,0.1458
RDX,0.34880641991317773,0.20340000000000003
WDR91,0.3489057642698457,0.06000000000000001
CIAO1,0.34917276148448445,-0.2434
MRPS2,0.34917276148448445,-0.1452
MRPL57,0.3492083650358029,-0.1704
DNAAF4,0.34996863073493445,0.633
KRT6A,0.35009120883381906,0.9059999999999999
MPG,0.35026367594741237,-0.1226
P2RX4,0.35026367594741237,0.3722
CDKL5,0.35026367594741237,0.2487
CEBPZOS,0.35026367594741237,-0.11810000000000002
SYTL3,0.35026367594741237,0.25459999999999994
DENND1C,0.35026367594741237,-0.36439000000000005
EHMT1,0.3505389805849028,0.0399
MRPS22,0.3506739669891491,-0.204
DNAL4,0.3507773502433959,0.3942
SUPT20H,0.351017193678394,-0.1592
USO1,0.3510503011674213,0.019000000000000003
GYS1,0.3510503011674213,0.19490000000000002
HLA-DPB1,0.3510503011674213,-0.623
MAP1B,0.3512187722555917,0.3990000000000001
EHF,0.3512187722555917,0.3323
RCBTB1,0.35140583984253376,0.1425
SLC8A1,0.3522249596516476,-0.204
PSMA7,0.3522539573238448,0.03950000000000001
CHID1,0.35242860288469585,0.1255
FNBP1,0.35242860288469585,-0.394
LAMTOR5,0.35274289677587745,0.1385
MBIP,0.3528019384228807,-0.1256
SRBD1,0.35281188392107143,-0.129
RNF41,0.35282631306314716,-0.06559999999999999
SHROOM2,0.35282631306314716,0.023799999999999988
GAPDH,0.35282631306314716,0.053500000000000006
ABCB1,0.35282631306314716,0.18399999999999997
HYOU1,0.35282631306314716,-0.08399999999999996
PDCD10,0.353068603314362,0.017199999999999993
METTL25,0.35313448828371974,0.2207
YY1,0.35319423226731594,-0.013999999999999999
SKAP1,0.3533832936631305,-0.1995
NSD1,0.35348428138526095,-0.05990000000000001
UBALD1,0.35348428138526095,-0.1642
NHSL1,0.35359703949153115,0.3791
ARHGEF38,0.3536444777049223,0.0020000000000000157
PSMB3,0.3538027854600912,0.08739999999999999
PCGF1,0.35399815259823203,-0.1901
HTD2,0.35400032641086915,-0.33435000000000004
NGRN,0.35478948904994934,-0.07098
FBXO3,0.35483443864375513,0.18999999999999997
SEPT2,0.35483443864375513,0.278
APOL6,0.35483443864375513,-0.02899999999999997
MAPK13,0.35536681609271986,0.18080000000000002
METTL21A,0.3554569818338883,0.2016
DDX60L,0.3554569818338883,-0.2401
PHF20,0.3555590820894617,-0.13457500000000003
PGAM1,0.3559049587783555,0.15549999999999997
HGS,0.3560046341729124,0.010700000000000001
PHIP,0.3561287064894003,0.0149
PXK,0.3561287064894003,-0.28056
METTL18,0.35658794484402806,-0.073535
PSMA6,0.35666538201738257,0.21150000000000002
AGO4,0.35666538201738257,-0.008000000000000007
TXNDC9,0.35666538201738257,-0.0465
PAF1,0.35666538201738257,-0.088919
ELF3,0.35666538201738257,-0.22600000000000003
UQCRH,0.35666538201738257,0.0892
CXorf38,0.35666538201738257,-0.273
CCNL1,0.35666538201738257,-0.15999999999999998
ARHGEF18,0.35666538201738257,0.1805
MSX2,0.35673104762971913,0.4518
IGSF6,0.35677177913845814,-0.5466
C8orf33,0.35677177913845814,-0.14991000000000002
TECPR1,0.35683472352201007,0.0876
ERCC4,0.35683472352201007,-0.0109
TMEM30A,0.3574060422055802,-0.08510000000000001
SCAF1,0.35742967219489336,-0.060300000000000006
CTSE,0.35751808858417017,0.65815
KLHL9,0.35751808858417017,0.19180000000000003
TGFBR2,0.35751808858417017,-0.2511
POLR3GL,0.35751808858417017,-0.13018000000000002
IL17RD,0.35751808858417017,0.432
NDUFA8,0.35751808858417017,0.2305
SRP9,0.35751808858417017,-0.023400000000000004
PMS2,0.35751808858417017,-0.11449100000000001
ABCF2,0.3578356933393215,-0.1484
ATP8A1,0.3578356933393215,0.16219999999999998
INTS9,0.35814239408420523,0.1091
SFN,0.35835745383470685,0.3027
GALNT12,0.35835745383470685,0.3988
DNAAF2,0.35835745383470685,0.245
TFDP2,0.35835745383470685,-0.2714
PTPN12,0.35835745383470685,0.12990000000000002
HSH2D,0.3588543564338808,-0.5415650000000001
FOCAD,0.3588543564338808,0.05797
MPO,0.3597696870063908,0.645988
PEPD,0.36059822343274905,-0.11161000000000001
CES3,0.3608398888989288,0.154
C16orf89,0.36091863457444817,1.1175
ATP6V1A,0.3610094309330914,-0.08503
SUMF2,0.36110877740057656,0.3012
CACHD1,0.3616220245898443,0.034699999999999995
UBP1,0.36189923071747676,0.1312
IL16,0.36192467495695185,-0.0126
GRAMD1A,0.36192467495695185,-0.12460000000000002
SMYD4,0.3619526430093388,0.114
CWH43,0.3619526430093388,0.7615000000000001
NMI,0.36206849172796207,-0.15400000000000003
ERCC5,0.36244774613584935,-0.042159999999999996
C19orf12,0.3633055199508294,-0.15469999999999998
CADM4,0.3633055199508294,0.425
PARD3B,0.36336003534428185,0.050300000000000004
PCDH7,0.3634852805024395,0.4352
ADGRE2,0.36366672725521426,-0.45259999999999995
ZNF740,0.36366672725521426,-0.1456
DTX2,0.3642173836384096,0.105
TRIM68,0.3642173836384096,0.08580000000000002
ARR3,0.3642173836384096,-0.012999999999999998
CEP41,0.3642173836384096,0.239
NOB1,0.3642173836384096,0.20700000000000002
SPINK1,0.3642173836384096,-0.4665
HP1BP3,0.3642173836384096,0.15710000000000002
NUDCD1,0.3642173836384096,-0.12890000000000001
SENP1,0.36454291401321426,-0.1431
USP22,0.3650120363184767,-0.3316
ARHGAP44,0.3650120363184767,0.44495000000000007
MPP7,0.36541611699520965,0.4945
MGST2,0.36577667534512665,0.14485
CCDC59,0.36577667534512665,-0.2615
FAM193B,0.36577667534512665,0.1996
RUBCN,0.36590525477911495,-0.221855
LUC7L2,0.36590525477911495,-0.18209999999999998
MRPL34,0.36590525477911495,-0.30500000000000005
SORCS2,0.36590525477911495,-0.2739
SMPD2,0.36590525477911495,0.402
CD48,0.36590525477911495,-0.47799999999999987
WDR73,0.36590525477911495,0.12810000000000002
THAP11,0.3660870934182875,-0.0957
CD180,0.3661357551392686,-0.25965000000000005
SPHK2,0.3661357551392686,0.0593
SOX13,0.3662183877361975,0.38789999999999997
TBCA,0.36646123700343447,0.07909999999999999
TMOD2,0.36683757629407776,-0.26908000000000004
RBL1,0.36683757629407776,-0.369
TOR2A,0.36683757629407776,0.18409999999999999
KATNB1,0.36683757629407776,0.13440000000000002
SF3B4,0.36683757629407776,-0.07269999999999999
DENR,0.3669242304905814,0.13090000000000002
ATP6V1B1,0.3669242304905814,-0.03081
ITPRIP,0.367095452725062,0.1182
CACTIN,0.3679768639173034,0.0841
BCAR3,0.3694101993591116,0.2086
JADE2,0.3696484579029083,-0.1586
INMT,0.36971377888235396,-1.3880000000000001
SP4,0.36971377888235396,-0.1761
ANAPC4,0.37004796831984504,-0.01643
YWHAB,0.3700705749221289,-0.3337
NUMA1,0.37030665979934285,0.07900000000000001
CAPNS1,0.37030665979934285,0.2263
DCP2,0.37030665979934285,-0.1366
FOLR2,0.37030665979934285,-0.298
POLA1,0.3706401897289614,-0.175
COG8,0.3713975564263348,0.31220000000000003
CBR1,0.3713975564263348,-0.066
RNASE1,0.3714178351809574,0.33399999999999996
PRDX2,0.37169707210919534,0.30500000000000005
CNPY4,0.3721105386298747,0.11300000000000002
SAPCD2,0.37241432309001943,0.19820000000000002
PXDN,0.37256556990612716,-0.503
SET,0.37256556990612716,0.15639999999999998
CHCHD2,0.3725838632164445,0.3015
