Proteomics,Colon_P_Value,Colon_Median
ZFYVE19,0.8969272536415686,-0.1565
EPB42,0.8969272536415686,0.22199999999999992
SUGP1,0.8969272536415686,-0.1112
TWF1,0.8969272536415686,0.11089999999999997
INTS1,0.8969272536415686,0.021500000000000005
HSPB6,0.8969272536415686,0.2650000000000001
RPSA,0.8969272536415686,-0.08595
GEMIN8,0.8969272536415686,-0.11135
SHMT1,0.8969272536415686,-0.23349999999999999
FAM207A,0.8969272536415686,-0.1255
ADCY6,0.8969272536415686,0.1084
KRI1,0.8969272536415686,-0.08729999999999999
IYD,0.8969272536415686,0.405
EXOSC7,0.8969272536415686,-0.1022
ATP6V0D1,0.8969272536415686,-0.08845
EXTL2,0.8969272536415686,0.1735
GDF15,0.8969272536415686,-0.0708
AKR1A1,0.8969272536415686,-0.1114
HGS,0.8969272536415686,0.050099999999999985
ASAP2,0.8969272536415686,-0.08449999999999999
HIBADH,0.8969272536415686,0.3452
HMGN1,0.8969272536415686,0.13199999999999998
KLF16,0.8969272536415686,-0.15865
HMG20A,0.8969272536415686,-0.0409
ADH1C,0.8969272536415686,0.5549999999999999
AHSA1,0.8969272536415686,-0.14295
SLC16A3,0.8969272536415686,-0.08415
SLC39A14,0.8969272536415686,-0.09495
SYNPO,0.8969272536415686,0.1548
ATP5A1,0.8969272536415686,-0.008500000000000035
RNF169,0.8969272536415686,-0.0814
HIST1H1D,0.8969272536415686,-0.14200000000000002
SLC26A2,0.8969272536415686,-0.1559999999999998
SIGLEC5,0.8969272536415686,-0.159
UBE2Q1,0.8969272536415686,0.08030000000000001
FAM3C,0.8969272536415686,0.005500000000000005
HPF1,0.8969272536415686,-0.08735
HARS2,0.8969272536415686,0.06935
UBXN2B,0.8969272536415686,0.23725000000000002
HSPB7,0.8969272536415686,0.3700000000000001
ALPI,0.8969272536415686,-0.31650000000000006
ERGIC2,0.8969272536415686,-0.0578
TSSC4,0.8969272536415686,0.07169999999999999
RBPJ,0.8969272536415686,-0.10250000000000001
HSPA4,0.8969272536415686,0.0871
TTI1,0.8969272536415686,0.1615
SNCA,0.8969272536415686,0.2104999999999999
HSP90B1,0.8969272536415686,-0.1542
RBSN,0.8969272536415686,0.041000000000000036
ZMPSTE24,0.8969272536415686,0.0895
SETD3,0.8969272536415686,0.0208
RPS26,0.8969272536415686,-0.032850000000000004
GGT7,0.8969272536415686,0.25099999999999995
HDAC1,0.8969272536415686,-0.01999999999999999
ACTG2,0.8969272536415686,0.32000000000000006
ITGA4,0.8969272536415686,-0.16335
RCOR3,0.8969272536415686,0.1399
FUNDC2,0.8969272536415686,0.18674999999999997
REG4,0.8969272536415686,-0.11049999999999993
YAP1,0.8969272536415686,0.07075000000000001
STX4,0.8969272536415686,0.10690000000000001
TSN,0.8969272536415686,0.16259999999999997
ARRB2,0.8969272536415686,-0.0135
ARRDC1,0.8969272536415686,-0.1404
HTRA2,0.8969272536415686,0.026299999999999997
SUMF1,0.8969272536415686,0.026900000000000007
LILRB5,0.8969272536415686,0.11299999999999999
DHX30,0.8969272536415686,0.1298
EIF1AD,0.8969272536415686,0.1148
PRPF8,0.8969272536415686,-0.046500000000000014
NSMCE2,0.8969272536415686,-0.06615000000000001
CUX1,0.8969272536415686,0.020500000000000004
MUC13,0.8969272536415686,-0.33999999999999997
MED22,0.8969272536415686,-0.05500000000000001
PFDN2,0.8969272536415686,0.1115
CBR3,0.8969272536415686,-0.00949999999999998
PGM2,0.8969272536415686,-0.21450000000000002
TMEM62,0.8969272536415686,-0.3494
TPM1,0.8969272536415686,0.395
UQCRC1,0.8969272536415686,0.09134999999999999
PGPEP1,0.8969272536415686,-0.13005
CENPV,0.8969272536415686,-0.10524999999999998
EIF2S3,0.8969272536415686,-0.018500000000000016
CTTN,0.8969272536415686,0.052200000000000024
TGFB1I1,0.8969272536415686,0.3025
TMEM106B,0.8969272536415686,-0.07305
TOP1,0.8969272536415686,-0.16199999999999998
MTX2,0.8969272536415686,-0.07155
LSAMP,0.8969272536415686,0.14850000000000008
PRAM1,0.8969272536415686,-0.2153
MPP6,0.8969272536415686,-0.0016499999999999987
TMEM167B,0.8969272536415686,-0.139
TECPR1,0.8969272536415686,-0.05349999999999999
CFHR1,0.8969272536415686,-0.07150000000000001
POP7,0.8969272536415686,-0.03895000000000001
PDGFRA,0.8969272536415686,-0.0743
CNOT4,0.8969272536415686,-0.0461
PDGFRB,0.8969272536415686,0.024500000000000022
PDK2,0.8969272536415686,0.1995
PA2G4,0.8969272536415686,-0.021999999999999992
PDRG1,0.8969272536415686,0.09200000000000003
PABPC1,0.8969272536415686,-0.04799999999999999
PRMT3,0.8969272536415686,0.096
CHERP,0.8969272536415686,-0.0615
CCDC88B,0.8969272536415686,-0.381
TOMM6,0.8969272536415686,0.0873
PPCS,0.8969272536415686,-0.06420000000000001
MRPL53,0.8969272536415686,0.23110000000000003
NAT14,0.8969272536415686,0.00030000000000000165
MDH1,0.8969272536415686,0.07250000000000006
CYHR1,0.8969272536415686,-0.2172
NUDT8,0.8969272536415686,0.2378
USP7,0.8969272536415686,0.04450000000000001
PADI4,0.8969272536415686,-0.3028
PRPF31,0.8969272536415686,-0.024500000000000022
NTMT1,0.8969272536415686,-0.07670000000000002
CCL24,0.8969272536415686,-0.428
TMX1,0.8969272536415686,-0.039
METAP1,0.8969272536415686,0.12105
EIF3J,0.8969272536415686,0.05900000000000001
DPP7,0.8969272536415686,-0.15990000000000001
CRABP2,0.8969272536415686,-0.2411
CDS2,0.8969272536415686,-0.09869999999999998
CSTF3,0.8969272536415686,-0.015999999999999986
PINX1,0.8969272536415686,-0.2449
CDCP1,0.8969272536415686,-0.08904999999999999
PARL,0.8969272536415686,0.0917
RAB21,0.8969272536415686,-0.051949999999999996
CSPG4,0.8969272536415686,0.03949999999999998
RAB23,0.8969272536415686,0.1875
DOCK10,0.8969272536415686,-0.04164999999999999
CRYL1,0.8969272536415686,0.07599999999999998
EMC3,0.8969272536415686,-0.11385
PARN,0.8969272536415686,0.010499999999999982
MIEN1,0.8969272536415686,0.11610000000000002
MICAL2,0.8969272536415686,0.030100000000000002
TFAM,0.8969272536415686,-0.010099999999999998
RAB3D,0.8969272536415686,-0.1392
RAB3GAP2,0.8969272536415686,0.02200000000000002
TFCP2,0.8969272536415686,0.0605
CDC27,0.8969272536415686,-0.133
NHP2,0.8969272536415686,0.13
MTFR1L,0.8969272536415686,-0.04149999999999998
WASL,0.8969272536415686,0.08765
CRACR2A,0.8969272536415686,-0.122
PCBD2,0.8969272536415686,0.11204999999999998
DNM3,0.8969272536415686,-0.048
CPA3,0.8969272536415686,0.3330000000000002
EIF4A2,0.8969272536415686,-0.010499999999999995
CDS1,0.8969272536415686,-0.32749999999999996
LRRFIP1,0.8969272536415686,0.11030000000000001
VIL1,0.8969272536415686,0.016950000000000007
MTHFD1L,0.8969272536415686,0.10050000000000003
VTN,0.8969272536415686,-0.278
PTK7,0.8969272536415686,-0.2307
EMILIN1,0.8969272536415686,0.1874
PLP1,0.8969272536415686,0.14500000000000002
NEMF,0.8969272536415686,-0.057249999999999995
WDR18,0.8969272536415686,-0.022999999999999993
MLYCD,0.8969272536415686,0.1269
WDR46,0.8969272536415686,-0.07149999999999998
CASKIN2,0.8969272536415686,-0.11049999999999999
C1QA,0.8969272536415686,-0.21999999999999995
NOP58,0.8969272536415686,-0.06799999999999998
C18orf32,0.8969272536415686,-0.18560000000000004
C17orf75,0.8969272536415686,-0.010999999999999982
CCDC127,0.8970093854779138,0.10905000000000001
MT1F,0.8970093854779138,-0.24499999999999988
CLASP1,0.8970093854779138,-0.0644
PPIE,0.8970093854779138,0.014500000000000013
VPS52,0.8970093854779138,0.0074
MAPKAPK2,0.8970093854779138,-0.025050000000000003
PPFIBP2,0.8970093854779138,0.0688
AKAP12,0.8970093854779138,0.18100000000000005
ZMYND8,0.8970093854779138,0.033000000000000015
CHUK,0.8970093854779138,-0.013349999999999994
NID1,0.8970093854779138,0.1519999999999999
MRPS22,0.8970093854779138,0.09720000000000001
CD81,0.8970093854779138,-0.03049999999999997
TEX264,0.8970093854779138,0.1079
S100A13,0.8970093854779138,0.16399999999999998
RRP1,0.8970093854779138,0.02949999999999997
ZC3HC1,0.8970093854779138,-0.00134999999999999
DNAJC11,0.8970093854779138,-0.0835
CD4,0.8970093854779138,-0.0808
FDX1L,0.8970093854779138,-0.026400000000000007
TNS1,0.8970093854779138,0.31100000000000017
IRS2,0.8970093854779138,-0.09475
SUMO3,0.8970093854779138,0.053149999999999996
UBE2D3,0.8970093854779138,0.74
IFITM1,0.8970093854779138,-0.2976
TRMT61A,0.8970093854779138,-0.08079999999999998
DPY19L1,0.8970093854779138,-0.28099999999999997
ITGA7,0.8970093854779138,0.2929999999999999
RPL35,0.8970093854779138,-0.10649999999999998
DSN1,0.8970093854779138,-0.07635
CFL2,0.8970093854779138,0.27
ITSN1,0.8970093854779138,0.06084999999999999
DTD1,0.8970093854779138,0.11994999999999999
STXBP1,0.8970093854779138,-0.0605
HSPA12B,0.8970093854779138,0.16200000000000003
PDZK1IP1,0.8970093854779138,-0.3761999999999999
TSC22D4,0.8970093854779138,0.049699999999999994
HSCB,0.8970093854779138,-0.17675000000000002
AIP,0.8970093854779138,-0.12810000000000002
MTHFS,0.8970093854779138,-0.2625
C6orf89,0.8970093854779138,-0.266
NOSIP,0.8970093854779138,-0.1373
TMED7,0.8970093854779138,-0.11745
TMED8,0.8970093854779138,0.13835
TRAPPC12,0.8970093854779138,-0.09150000000000003
TBC1D17,0.8970093854779138,0.06390000000000003
LBP,0.8970093854779138,-0.2195
SORBS1,0.8970093854779138,0.4365000000000001
LDHB,0.8970093854779138,0.07245
NDUFA8,0.8970093854779138,0.121
EIF2B4,0.8970093854779138,0.10500000000000001
BCAR1,0.8970093854779138,-0.01175
HAAO,0.8970093854779138,0.15900000000000003
LTBP4,0.8970093854779138,0.19490000000000002
ACBD6,0.8970093854779138,0.1488
COPZ1,0.8970093854779138,0.1069
UHRF2,0.8970093854779138,0.17864999999999998
H2AFZ,0.8970093854779138,-0.0063500000000000015
GTF2E2,0.8970093854779138,0.015999999999999986
PTN,0.8970093854779138,0.1499999999999999
EPHB2,0.8970093854779138,-0.14054999999999998
EML1,0.8970093854779138,0.11150000000000015
NGLY1,0.8970093854779138,-0.04240000000000001
LLGL1,0.8970093854779138,-0.131
LIX1L,0.8970093854779138,0.1411
SSBP1,0.8970093854779138,0.20550000000000004
RAB33B,0.8970093854779138,-0.062200000000000005
TAGLN3,0.8970093854779138,-0.07450000000000001
BTF3L4,0.8970093854779138,-0.05255
NFIX,0.8970093854779138,-0.01050000000000001
LPIN1,0.8970093854779138,0.0399
GRK6,0.8970093854779138,-0.0237
SRP14,0.8970093854779138,-0.09280000000000002
NF1,0.8970093854779138,-0.08405
TUBAL3,0.8970093854779138,-0.013399999999999995
ABCD1,0.8970093854779138,0.16049999999999998
GTF2B,0.8970093854779138,-0.0445
TAF9,0.8970093854779138,-0.05424999999999999
VNN2,0.8970093854779138,-0.39799999999999996
SMS,0.8970093854779138,0.10885
FCGR1A,0.8970093854779138,0.35350000000000004
CNOT2,0.8970093854779138,0.004299999999999998
USP9X,0.8970093854779138,0.0322
ATPAF1,0.8970093854779138,0.0354
P4HB,0.8970093854779138,-0.10265
SYTL4,0.8970093854779138,-0.13749999999999996
GATD1,0.8970093854779138,-0.07999999999999999
SYT7,0.8970093854779138,-0.40654999999999997
CAPRIN1,0.8970093854779138,0.08349999999999999
GEMIN5,0.8970093854779138,-0.00845
NAGLU,0.8970093854779138,-0.011950000000000002
TMEM55B,0.8970093854779138,0.16090000000000002
SKP1,0.8970093854779138,0.053750000000000006
OCRL,0.8970093854779138,0.0929
SLC35A1,0.8970093854779138,-0.20349999999999996
TMEM199,0.8970093854779138,-0.026300000000000004
XYLB,0.8970093854779138,0.061399999999999996
TK1,0.8970093854779138,-0.13949999999999996
ATP5L,0.8970093854779138,-0.030500000000000027
CLINT1,0.8970093854779138,0.0533
COLEC12,0.8970093854779138,-0.4999999999999999
ACTN2,0.8970093854779138,0.0573
GGA1,0.8970093854779138,-0.02174999999999999
ACTR2,0.8970093854779138,0.11279999999999998
DDX39A,0.8970093854779138,-0.07075000000000001
MMP11,0.8973090851590574,0.36300000000000004
GADD45GIP1,0.8973090851590574,0.0639
RBM45,0.8973482626083071,-0.0334
C14orf2,0.8974507733691048,-0.1933
OSBP2,0.8977776023340148,-0.25554999999999994
GSKIP,0.8984066977612993,0.1394
CADM3,0.8984066977612993,0.06000000000000005
MAP1A,0.8984066977612993,0.003999999999999948
RNF123,0.8984066977612993,0.045499999999999985
CSRP2,0.8984066977612993,0.18295
PRKCSH,0.8984066977612993,0.051500000000000004
ARHGAP15,0.8984991043145302,-0.05299999999999999
CBWD1,0.8998197519328301,0.0853
HMGB1,0.8998197519328301,0.05199999999999998
EEF1A1,0.8998197519328301,-0.04335
CRP,0.8998197519328301,-0.02000000000000024
NUDT16,0.8998197519328301,-0.0697
MCL1,0.8998197519328301,-0.19119999999999998
CAAP1,0.8998197519328301,0.08450000000000002
MED10,0.8998197519328301,-0.0281
TELO2,0.8998197519328301,-0.20589999999999997
USP24,0.8998197519328301,-0.033100000000000004
DPYSL3,0.8998197519328301,0.19199999999999995
ERCC2,0.8998197519328301,-0.0658
ARL2BP,0.8998197519328301,0.08345
RBM22,0.8998197519328301,-0.01050000000000001
DDX47,0.8998197519328301,-0.11095000000000001
TRMT2A,0.8998197519328301,0.02225
FILIP1L,0.8998197519328301,0.11554999999999999
COX7A2L,0.8998197519328301,0.153
PLS3,0.8999767354719695,0.07199999999999995
DYM,0.9007843667052875,-0.0824
IFT20,0.9008294393625221,0.20419999999999996
CTSG,0.9008294393625221,-0.31880000000000003
AP4M1,0.9008294393625221,-0.027999999999999997
DENR,0.9008294393625221,0.01715
SCAMP2,0.9008294393625221,-0.20220000000000002
SFXN3,0.9008294393625221,0.011049999999999997
PCLAF,0.9008294393625221,-0.021599999999999994
GBP5,0.9008294393625221,-0.12205000000000002
MRPL12,0.9008294393625221,0.1177
MRPL24,0.9008294393625221,0.1017
FHIT,0.9008294393625221,-0.27349999999999997
WDR77,0.9008294393625221,-0.1256
ELMO1,0.9008294393625221,-0.08980000000000002
C1orf27,0.9008294393625221,-0.016
POFUT2,0.9008294393625221,0.020000000000000004
ASL,0.9008294393625221,-0.012650000000000002
PSMB3,0.9008294393625221,-0.11355000000000001
PRKCD,0.9008294393625221,0.015150000000000004
UEVLD,0.9008294393625221,0.07165
LAMC1,0.9016555174305876,0.251
ORM1,0.9016555174305876,0.22150000000000003
REPS1,0.9016555174305876,-0.04095
SMARCC2,0.9016555174305876,0.010999999999999982
NAA35,0.9016555174305876,-0.161
KRT6A,0.9016555174305876,-0.5870000000000001
PRMT1,0.9016555174305876,0.01200000000000001
NAIP,0.9016555174305876,0.2158
MACROD1,0.9016555174305876,0.19119999999999995
MACF1,0.9016555174305876,-0.025300000000000003
RELA,0.9016555174305876,0.0457
PRPF4B,0.9016555174305876,0.07800000000000001
REL,0.9016555174305876,-0.07830000000000001
TLN1,0.9016555174305876,0.13299999999999995
LACC1,0.9016555174305876,0.2033
NARS2,0.9016555174305876,0.004500000000000004
STIM1,0.9016555174305876,0.05330000000000003
PRPF18,0.9016555174305876,-0.07905
SND1,0.9016555174305876,-0.0635
RCSD1,0.9016555174305876,0.013999999999999957
NCAM1,0.9016555174305876,0.19500000000000006
LYAR,0.9016555174305876,-0.1809
PROSER2,0.9016555174305876,0.03805
NT5C3A,0.9016555174305876,-0.0275
LAGE3,0.9016555174305876,0.0314
NUP35,0.9016555174305876,0.04949999999999999
PROS1,0.9016555174305876,-0.03699999999999998
TKFC,0.9016555174305876,-0.007549999999999998
NAXD,0.9016555174305876,0.29025
ORM2,0.9016555174305876,0.09650000000000003
PROCR,0.9016555174305876,-0.11150000000000002
HBA2,0.9016555174305876,0.30500000000000005
LACTB,0.9016555174305876,0.0271
MYO5A,0.9016555174305876,-0.1458
TIMP3,0.9016555174305876,0.16349999999999998
KRIT1,0.9016555174305876,0.1199
PABPC4L,0.9016555174305876,-0.09549999999999999
TSTD1,0.9016555174305876,0.269
PACSIN2,0.9016555174305876,0.013500000000000012
TPBG,0.9016555174305876,-0.01129999999999999
KPNA4,0.9016555174305876,-0.036699999999999997
PPWD1,0.9016555174305876,0.04450000000000001
HIP1R,0.9016555174305876,0.18790000000000004
SLC2A3,0.9016555174305876,-0.06655
SYNRG,0.9016555174305876,0.038900000000000004
SLC27A2,0.9016555174305876,-0.051699999999999996
KLHL42,0.9016555174305876,-0.5015000000000001
PAF1,0.9016555174305876,-0.04799999999999999
TIMM29,0.9016555174305876,0.0717
TMEM45B,0.9016555174305876,-0.38060000000000005
SLC25A3,0.9016555174305876,0.1168
RHOG,0.9016555174305876,-0.06234999999999999
HAGH,0.9016555174305876,0.10550000000000004
PABPC4,0.9016555174305876,0.027499999999999997
SYS1,0.9016555174305876,0.09280000000000001
TUBGCP4,0.9016555174305876,-0.0867
OSBPL9,0.9016555174305876,0.0039000000000000007
SLIRP,0.9016555174305876,0.15999999999999998
SLFN5,0.9016555174305876,0.1936
SLC9A3R1,0.9016555174305876,-0.22100000000000003
MYO19,0.9016555174305876,0.0165
MYO18A,0.9016555174305876,-0.048249999999999994
MAN1B1,0.9016555174305876,-0.0405
MALSU1,0.9016555174305876,0.18225000000000002
MYL6,0.9016555174305876,0.11499999999999977
SLC7A5,0.9016555174305876,-0.09349999999999997
TIMM9,0.9016555174305876,0.10455
TIMM8B,0.9016555174305876,0.018200000000000008
MAN1A2,0.9016555174305876,0.07700000000000001
KRT1,0.9016555174305876,-0.0475000000000001
PAAF1,0.9016555174305876,-0.03470000000000001
PRG2,0.9016555174305876,0.21300000000000002
NSUN5,0.9016555174305876,-0.02735
RWDD1,0.9016555174305876,-0.008750000000000008
HADHA,0.9016555174305876,0.1325
TRAF6,0.9016555174305876,0.08105
NME1-NME2,0.9016555174305876,0.1325
SRPK1,0.9016555174305876,0.11599999999999999
PYCRL,0.9016555174305876,0.05275000000000002
RAF1,0.9016555174305876,-0.1014
LGALS4,0.9016555174305876,0.12650000000000017
LPXN,0.9016555174305876,0.1997
LGALS3,0.9016555174305876,0.1515
TRAPPC1,0.9016555174305876,-0.10064999999999999
RALYL,0.9016555174305876,-0.162
LENG9,0.9016555174305876,-0.0713
SRGAP2,0.9016555174305876,-0.0253
SPTLC1,0.9016555174305876,0.079
NOP10,0.9016555174305876,0.10619999999999999
GSTM4,0.9016555174305876,-0.18400000000000005
SRPX,0.9016555174305876,0.01550000000000007
SRSF2,0.9016555174305876,0.019500000000000017
SRSF4,0.9016555174305876,-0.001500000000000029
SRSF5,0.9016555174305876,-0.05915000000000001
SSH3,0.9016555174305876,0.010499999999999982
LMBRD1,0.9016555174305876,0.12035
LIPA,0.9016555174305876,-0.20999999999999996
GPATCH1,0.9016555174305876,-0.15599999999999992
RABGAP1,0.9016555174305876,0.06825
NFYA,0.9016555174305876,0.021999999999999992
NLRX1,0.9016555174305876,-0.011999999999999997
TM9SF4,0.9016555174305876,0.07550000000000001
NMD3,0.9016555174305876,0.006000000000000033
RABGGTB,0.9016555174305876,0.03484999999999999
QSOX1,0.9016555174305876,-0.08350000000000007
GPR107,0.9016555174305876,-0.09989999999999999
TAPBPL,0.9016555174305876,0.1735
NFKBIB,0.9016555174305876,0.0262
NFKB2,0.9016555174305876,-0.03125
GPR89A,0.9016555174305876,0.03155000000000001
TUBB4A,0.9016555174305876,-0.04949999999999999
NCOA7,0.9016555174305876,-0.10415000000000002
NEO1,0.9016555174305876,-0.016500000000000015
PTRF,0.9016555174305876,0.28000000000000025
RBM23,0.9016555174305876,-0.021650000000000003
SORD,0.9016555174305876,-0.14675
PSMD9,0.9016555174305876,-0.11520000000000001
TMEM119,0.9016555174305876,-0.06199999999999997
PSMA7,0.9016555174305876,-0.07019999999999998
NQO1,0.9016555174305876,0.31939999999999996
LARP7,0.9016555174305876,0.07610000000000003
TRAPPC2L,0.9016555174305876,-0.0036500000000000005
RBM5,0.9016555174305876,-0.12514999999999998
TMEM123,0.9016555174305876,-0.06090000000000001
RBPMS,0.9016555174305876,-0.024499999999999966
HABP4,0.9016555174305876,-0.0693
LTF,0.9016555174305876,-0.2627
NDRG1,0.9016555174305876,-0.101
SLC25A26,0.9016555174305876,-0.3215
PSMG4,0.9016555174305876,-0.10260000000000002
TAF5,0.9016555174305876,0.2545
GUCY2C,0.9016555174305876,0.1182
GUCY1A3,0.9016555174305876,0.17629999999999998
PTPN18,0.9016555174305876,-0.13495000000000001
TPR,0.9016555174305876,0.05849999999999997
RAPGEF1,0.9016555174305876,-0.0005000000000000143
SPON2,0.9016555174305876,-0.25049999999999994
GTF3A,0.9016555174305876,-0.1054
TM9SF3,0.9016555174305876,-0.15665
ST14,0.9016555174305876,0.1096
NOP56,0.9016555174305876,-0.04000000000000001
GTF3C3,0.9016555174305876,0.07749999999999999
PTGIS,0.9016555174305876,0.10149999999999998
NOSTRIN,0.9016555174305876,0.1949
SP3,0.9016555174305876,-0.027999999999999997
STAM,0.9016555174305876,0.08550000000000002
GTPBP2,0.9016555174305876,0.14865
RBM15,0.9016555174305876,-0.05505
STAM2,0.9016555174305876,0.06545
PTGS1,0.9016555174305876,0.0694999999999999
TIMM21,0.9016555174305876,-0.12049999999999997
TP53I3,0.9016555174305876,0.11989999999999999
IPO4,0.9016555174305876,-0.13085
ITGA5,0.9016555174305876,0.23199999999999998
IFI30,0.9016555174305876,-0.07500000000000001
SCRN3,0.9016555174305876,0.13200000000000003
METAP2,0.9016555174305876,-0.1032
SULF1,0.9016555174305876,0.11450000000000002
RPS20,0.9016555174305876,-0.054999999999999966
IFRD1,0.9016555174305876,-0.25649999999999995
PNPT1,0.9016555174305876,0.12749999999999997
PNO1,0.9016555174305876,-0.125
SCOC,0.9016555174305876,0.13835
ITFG1,0.9016555174305876,-0.0192
RPS6,0.9016555174305876,-0.063
IGF2R,0.9016555174305876,0.10170000000000001
PLXNC1,0.9016555174305876,-0.15465
TRMT1L,0.9016555174305876,-0.09945000000000001
RPP38,0.9016555174305876,0.14350000000000002
MOV10,0.9016555174305876,-0.09820000000000001
ITGAM,0.9016555174305876,-0.12129999999999999
RPP25L,0.9016555174305876,-0.09409999999999999
POLE4,0.9016555174305876,-0.1305
SEC62,0.9016555174305876,-0.09584999999999999
TGOLN2,0.9016555174305876,0.16469999999999999
HVCN1,0.9016555174305876,0.20890000000000003
HYPK,0.9016555174305876,-0.09215000000000001
PGAM1,0.9016555174305876,-0.3965
POLD4,0.9016555174305876,0.1335
SCGN,0.9016555174305876,-0.1200000000000001
ITIH1,0.9016555174305876,0.23164999999999997
SEC24D,0.9016555174305876,0.03424999999999999
MPST,0.9016555174305876,-0.21350000000000002
MPRIP,0.9016555174305876,0.10469999999999999
SEC11A,0.9016555174305876,-0.09340000000000001
POGZ,0.9016555174305876,-0.001349999999999997
SDPR,0.9016555174305876,0.345
MPP1,0.9016555174305876,0.12185000000000001
PGM2L1,0.9016555174305876,0.09409999999999999
ISY1,0.9016555174305876,0.020649999999999998
TRMT112,0.9016555174305876,0.053800000000000014
RPS6KA6,0.9016555174305876,0.15049999999999986
SAFB2,0.9016555174305876,0.05515
PIK3CA,0.9016555174305876,0.03385
MIS12,0.9016555174305876,-0.08815
IRS1,0.9016555174305876,0.0929
MGAT5,0.9016555174305876,0.0675
IRF2BP1,0.9016555174305876,-0.0514
TRIP4,0.9016555174305876,-0.013349999999999994
MLF2,0.9016555174305876,-0.12150000000000001
PLOD1,0.9016555174305876,-0.1276
PIR,0.9016555174305876,0.0724
IQGAP1,0.9016555174305876,0.1123
PLCG2,0.9016555174305876,-0.0875
RYBP,0.9016555174305876,0.0553
PKP4,0.9016555174305876,0.21760000000000002
PLCB1,0.9016555174305876,0.08450000000000002
SURF6,0.9016555174305876,-0.16599999999999998
RSBN1,0.9016555174305876,0.1523
THBS3,0.9016555174305876,0.19599999999999998
MLXIP,0.9016555174305876,-0.07665
TRIT1,0.9016555174305876,-0.1184
PI4KB,0.9016555174305876,-0.143
TNS3,0.9016555174305876,-0.012500000000000011
IKBKB,0.9016555174305876,0.10819999999999999
SCAMP1,0.9016555174305876,-0.04445
MMRN1,0.9016555174305876,-0.17299999999999996
PLSCR1,0.9016555174305876,-0.07369999999999999
PIGR,0.9016555174305876,0.0635
SAMD9,0.9016555174305876,-0.1144
PIGS,0.9016555174305876,-0.04580000000000001
IL4I1,0.9016555174305876,-0.184
ILK,0.9016555174305876,0.1469999999999999
ISCU,0.9016555174305876,0.14209999999999998
TRIP11,0.9016555174305876,0.0005500000000000019
IMMT,0.9016555174305876,-0.00785
SAP18,0.9016555174305876,0.04000000000000001
IMPA1,0.9016555174305876,-0.08250000000000002
PLS1,0.9016555174305876,0.11155
PEX5,0.9016555174305876,-0.12300000000000001
ITPKB,0.9016555174305876,-0.0030000000000000027
SEPT1,0.9016555174305876,0.115
PARVB,0.9016555174305876,0.04500000000000001
TIGAR,0.9016555174305876,-0.038050000000000014
PPIL1,0.9016555174305876,0.09600000000000002
RNF113A,0.9016555174305876,0.1842
KIAA1468,0.9016555174305876,-0.0019000000000000059
HNRNPH1,0.9016555174305876,0.0406
SHROOM2,0.9016555174305876,0.30269999999999997
TSPAN15,0.9016555174305876,-0.045999999999999985
SYNJ2,0.9016555174305876,-0.0401
HNRNPLL,0.9016555174305876,-0.008000000000000035
PCCA,0.9016555174305876,0.23100000000000004
RNF170,0.9016555174305876,0.0185
KHSRP,0.9016555174305876,-0.009999999999999981
HOOK3,0.9016555174305876,0.039349999999999996
SH3PXD2B,0.9016555174305876,0.043300000000000005
SH3BP5L,0.9016555174305876,0.07930000000000001
SYNJ1,0.9016555174305876,-0.11339999999999999
SGSM3,0.9016555174305876,0.07805
PPIL4,0.9016555174305876,-0.09410000000000002
TMEM57,0.9016555174305876,-0.17350000000000002
HK3,0.9016555174305876,-0.1833
KLF5,0.9016555174305876,0.03470000000000001
HLA-DMB,0.9016555174305876,-0.04439999999999998
RIOX1,0.9016555174305876,-0.0569
PPP1R1B,0.9016555174305876,0.1331
KLC4,0.9016555174305876,0.10734999999999999
PARD6B,0.9016555174305876,0.24559999999999998
PARP14,0.9016555174305876,-0.1688
KLC1,0.9016555174305876,0.09390000000000001
RIPK1,0.9016555174305876,0.0883
TSPAN8,0.9016555174305876,0.13435
RIPK3,0.9016555174305876,0.04375
TCF20,0.9016555174305876,-0.11909999999999998
PARP12,0.9016555174305876,-0.0741
TOR4A,0.9016555174305876,-0.1177
KIF23,0.9016555174305876,-0.29885
KIT,0.9016555174305876,0.30500000000000005
PARD3,0.9016555174305876,-0.01294999999999999
KDSR,0.9016555174305876,-0.019650000000000008
PPAN-P2RY11,0.9016555174305876,-0.024999999999999994
PDSS2,0.9016555174305876,0.2365
TOMM40,0.9016555174305876,-0.05499999999999999
HSPA1L,0.9016555174305876,0.257
TDRD3,0.9016555174305876,-0.11279999999999998
POLR3D,0.9016555174305876,-0.14735
SERPINE2,0.9016555174305876,0.1662
HSPA9,0.9016555174305876,0.0605
MCM3AP,0.9016555174305876,-0.05614999999999999
SERPINA5,0.9016555174305876,0.2155
MRPL41,0.9016555174305876,0.08950000000000002
PELO,0.9016555174305876,0.0615
RPL23,0.9016555174305876,-0.05040000000000003
THEM4,0.9016555174305876,0.1152
HTATIP2,0.9016555174305876,0.1442
RPL23A,0.9016555174305876,-0.08429999999999999
RPL24,0.9016555174305876,-0.07100000000000001
PECAM1,0.9016555174305876,-0.07145
RNF2,0.9016555174305876,0.003850000000000006
HSP90AA1,0.9016555174305876,-0.10790000000000001
JPH2,0.9016555174305876,0.31400000000000006
ROMO1,0.9016555174305876,0.033299999999999996
