Proteomics,Luad_P_Value,Luad_Median
MINK1,0.39227370749671014,-0.15505000000000002
DNTTIP1,0.3925224006152195,0.5902
NDUFA9,0.3931131178540724,-0.357
TRIAP1,0.3935785520024907,0.14775
PARP2,0.3935785520024907,0.58165
CD27,0.3935785520024907,-1.01355
CEP57,0.3935785520024907,-0.33645
TTC7A,0.39446338796559305,0.12695
SOD3,0.39446338796559305,-0.6309499999999999
GRHL1,0.394741890811402,1.0321500000000001
MAP1B,0.39481812750072587,0.8807499999999999
RCC1,0.39490670448867227,0.92995
PAN3,0.39490670448867227,-0.24679999999999996
INAVA,0.39490670448867227,-1.099
UBE2N,0.39505012185874777,-0.31529999999999997
OSBPL11,0.39505012185874777,-0.2822
MRPL42,0.39514181044906727,0.0005000000000000004
ARL3,0.39514181044906727,-0.4145
HMGN1,0.39606285023823035,0.22540000000000004
SLC25A21,0.39651767562407725,3.2294
NDUFA4L2,0.39701434179228157,0.98325
PMM1,0.3972333487514973,0.42315
COA7,0.39731879596392455,0.76895
ABCC6,0.39771333663653413,1.80295
DDX24,0.39771333663653413,0.43500000000000005
FUBP3,0.39771333663653413,0.3229
ZFPL1,0.39771333663653413,0.3317
CPA3,0.39771333663653413,-0.5856500000000002
MYDGF,0.39771333663653413,-0.55365
FCHO2,0.39771333663653413,-0.44684999999999997
DTX2,0.39771333663653413,0.052999999999999936
ANKRD27,0.39771333663653413,-0.44395000000000007
GULP1,0.39771333663653413,-0.4705999999999999
VPS13A,0.39771333663653413,-0.059850000000000014
NEMF,0.39771333663653413,0.29439999999999994
ARVCF,0.39771333663653413,0.35075
SIGLEC10,0.39771333663653413,-0.903
INPP4A,0.39771333663653413,-0.12260000000000001
SLF2,0.39771333663653413,0.8217
SNRPD2,0.39771333663653413,0.14515
PARL,0.39771333663653413,-0.33420000000000005
RPLP2,0.39771333663653413,-0.13225000000000003
PEX12,0.398816960786713,0.85345
VPS13D,0.398816960786713,0.29485
COL19A1,0.398816960786713,1.02665
NSMCE3,0.3988437229072454,-0.2904
MUC13,0.3988437229072454,-2.15665
TNIP2,0.3988437229072454,-0.6137999999999999
ALDH1A2,0.3988437229072454,-0.7174499999999999
C7orf26,0.3988437229072454,-0.46645000000000003
SNX8,0.3988437229072454,0.41475
TMUB2,0.3991720958627467,-0.3748
ST6GAL1,0.39947611782264564,-1.3167
CERS5,0.39947611782264564,-0.48865000000000003
MFAP4,0.39994944349585987,-0.77685
ADH4,0.40007681387540434,-1.0390000000000006
ASF1B,0.40074712864424744,0.25179999999999997
STAB1,0.4010477615287653,-0.3764
PPIF,0.4010477615287653,-0.9017
AUTS2,0.4010477615287653,1.34125
STX12,0.4010477615287653,-0.41380000000000006
DDB2,0.40177483103384753,0.70885
ARFGEF1,0.4018216756928469,0.2167
XPNPEP3,0.4018216756928469,0.5781499999999999
MED20,0.40215486517745447,0.16079999999999994
BID,0.40215486517745447,-0.5858
PAFAH1B1,0.40215486517745447,-0.08365
RMC1,0.40215486517745447,-0.41965
HSPH1,0.40252083632244146,1.01555
JAK2,0.40259565797434016,-0.4455000000000001
ABHD4,0.40273794055783213,0.59215
TPBG,0.4028204839578583,0.6874
TMED9,0.4028204839578583,-0.3669
SF3B5,0.4028204839578583,0.22845000000000004
PYGM,0.40348423752134976,-0.6185499999999999
CD79A,0.40348423752134976,-1.5833
WDR24,0.40348423752134976,0.4438
SPTAN1,0.40348423752134976,-0.3099999999999996
SCAMP1,0.40348423752134976,-0.3052
PPP1R14B,0.40348423752134976,0.06720000000000004
GCN1,0.4037788249061769,-0.294
NOS3,0.4037788249061769,0.5187000000000002
NDUFA2,0.4037788249061769,-0.6762
TEK,0.4037788249061769,-0.5645500000000001
IFT81,0.4038130344009605,0.21209999999999998
TPPP2,0.4038130344009605,-1.1485000000000003
WDR20,0.4038130344009605,0.29935
EXTL3,0.4038130344009605,0.81225
PTMS,0.4038130344009605,-0.46875
PLA2G2D,0.4038130344009605,-0.9473499999999999
UXT,0.4038130344009605,-0.14850000000000002
MAU2,0.4040632489313466,0.30095
BLM,0.4045587161700236,-0.56985
PPM1F,0.40521972221152824,-0.21155000000000013
CRABP1,0.4057411871451426,1.3934499999999996
PICK1,0.40580690576047873,0.5994
APC,0.40595138356236926,-0.015250000000000041
ZNF654,0.40595138356236926,-0.1511
RILPL2,0.406255794842365,-0.5997000000000001
MAST3,0.406255794842365,-0.1392
SPARCL1,0.40665746488668036,-0.2310000000000001
SPTY2D1,0.4072635284657402,0.5544999999999999
TM9SF1,0.40772450395799337,0.8362999999999999
PITPNM3,0.40772450395799337,1.11235
KDM4B,0.40772450395799337,0.46325000000000005
ABCA6,0.40772450395799337,-0.5425
ELP6,0.4077762591132604,0.17415000000000003
PLEKHS1_isoform_1,0.4082875149555936,1.5658999999999998
NTS,0.4082875149555936,-0.7807000000000002
ACSL4,0.40886144904850646,-0.2942
OTULINL,0.409240219657418,-0.53535
CFHR5,0.40990204668144187,-0.82195
THUMPD1,0.4105319443391969,0.54475
CHCHD7,0.4105319443391969,-0.83225
CMA1,0.4105319443391969,-0.26905
SIRT3,0.4105319443391969,0.28955
FAM171B,0.41066752004300855,-0.5146999999999999
FAM162A,0.41066752004300855,-0.8653500000000001
FOXL2,0.4116043240222544,-0.9308
COL4A3BP,0.4116043240222544,-0.21040000000000003
PSAP_isoform_1,0.4117983115175048,-0.8634499999999999
STEAP2,0.4117983115175048,1.7368999999999999
KIF22,0.4117983115175048,1.4289999999999998
CBR1,0.4117983115175048,0.9651500000000001
PWWP2B,0.4117983115175048,-0.5404
DOCK11,0.412139498650026,-0.22425
FCHSD2,0.41218340807589254,-0.45355
MPP7,0.4126534125813283,1.2886
PHF14,0.41337431178976486,0.17515000000000003
ADPRH,0.41337431178976486,-0.32775
USP3,0.41337431178976486,-0.19119999999999998
ZBP1,0.4133827178540722,-0.52195
CD40,0.4133827178540722,-0.1617
SS18,0.4139036453766016,0.21910000000000002
LRRK2,0.4139036453766016,-0.9196
WDR48,0.4139446401048807,-0.15575
SS18L2,0.41397730400982297,0.506
MRPL41,0.41397730400982297,0.28315
MRPL24,0.41397730400982297,0.10139999999999993
RECK,0.41397730400982297,-0.4970999999999999
BCAS2,0.4140240653338458,0.22885
WDR13,0.41416436690158015,0.34934999999999994
SULT1B1,0.4142977032476397,-0.75915
THBS2,0.4142977032476397,1.1579
FAM206A,0.4142977032476397,0.36235000000000006
BRPF1,0.4142977032476397,-0.2079
ABHD11,0.4142977032476397,0.50945
NFU1,0.4142977032476397,0.7448
SSB,0.4142977032476397,0.42860000000000004
TAOK3,0.4142977032476397,-0.60135
DHX32,0.4142977032476397,-0.58845
BORCS7,0.4142977032476397,-0.46804999999999997
CA13,0.4142977032476397,0.513
CCDC28A,0.4142977032476397,0.03354999999999997
DHCR24,0.4142977032476397,2.1812
MARK3,0.4142977032476397,0.061
CD2BP2,0.4142977032476397,0.36010000000000003
HAPLN1,0.4142977032476397,1.92005
TRIM22,0.4142977032476397,-0.57865
MAP3K6,0.4142977032476397,0.38380000000000003
NUP205,0.4142977032476397,-0.0017999999999999683
SPON2,0.4142977032476397,1.08615
CHCHD10,0.4155653998533051,-0.7017500000000001
RAP1A,0.4163655348004899,0.003149999999999875
SFRP2,0.41776634785058236,0.6219499999999999
PIK3CA,0.4183240972678944,-0.13565000000000005
CDC42SE2,0.4189616054492873,-0.6876
SCFD2,0.41931629832351014,0.0567
PAXIP1,0.420627290662721,0.2861
HSPA12A,0.420627290662721,-0.5201500000000001
RPL38,0.420627290662721,-0.45309999999999995
APOOL,0.420627290662721,-0.011950000000000002
POLA1,0.420627290662721,0.30779999999999996
FCGR3A,0.4208541595116773,-0.632
UNC93B1,0.42088489438708065,-0.7657999999999999
ZNF316,0.42088489438708065,0.5349
C5,0.42169718708036,-0.6017999999999999
ASAP2,0.42169718708036,-0.40249999999999986
PHLDA2,0.4217143678074657,0.7821
CEP44,0.4223191115842681,0.68265
CLOCK,0.42258989088031157,0.7175
HDGF,0.4226127228695786,-0.35390000000000005
APPL1,0.4229720009239072,-0.43525
ATRAID,0.42298822613782855,-0.5776
CSF1,0.42369011824319436,0.4027
SGTB,0.42369011824319436,-0.5146
PHKG2,0.4237509338006822,0.26435000000000003
CLDN3,0.42382487381895845,1.0364
CTNNAL1,0.42382487381895845,0.6640499999999999
ILF2,0.42435041416524777,0.08849999999999997
PRKD2,0.424650273911794,-0.2735
ALAS1,0.424650273911794,-0.7442500000000001
LAMB2,0.424650273911794,-0.42064999999999975
CENPVL1,0.4246624131217218,1.2290999999999999
TBX2,0.424748042542113,-0.33104999999999984
CXADR,0.424748042542113,0.907
HSPA14,0.424748042542113,0.25055000000000005
UBE2G1,0.424748042542113,-0.47385
TECR,0.424748042542113,-0.49875
TRIM3,0.424748042542113,0.5458
MSR1,0.424748042542113,-0.28309999999999996
SFXN3,0.424748042542113,-0.6212
STAT1_isoform_1,0.424748042542113,-1.0491
GTF3C4,0.424748042542113,0.38120000000000004
REL,0.424748042542113,0.61185
BIN3,0.424748042542113,0.15865
RAB38,0.424748042542113,1.931
CDC42EP5,0.4263284024001316,-0.19019999999999992
CCDC150,0.4263284024001316,1.6704
FSIP2,0.42638991772817847,-0.3001999999999999
TRIP10,0.4264688274080117,-0.21234999999999998
HSPH1_isoform_1,0.426572116436741,0.8542500000000001
FLNC,0.42693148292441985,-0.7637499999999999
NOA1,0.42693148292441985,0.48240000000000005
TWF2,0.4274595673664735,-0.5959
APBB2,0.4274595673664735,-0.2430000000000001
URI1,0.4274595673664735,-0.32325000000000004
LAMB4,0.4274595673664735,-0.7155000000000001
SUN2,0.4274595673664735,-0.22004999999999997
MAP3K8,0.4274595673664735,-0.48600000000000004
SDE2,0.42832650382610843,-0.6142000000000001
RPL21,0.42832650382610843,-0.32159999999999994
TXLNA,0.42832650382610843,0.12209999999999999
PLEKHS1,0.42849350582467743,2.1866
PEX19,0.42873450310550626,0.37394999999999995
CUEDC2,0.42873450310550626,-0.6698000000000001
CTNNBIP1,0.42873450310550626,0.79695
EDEM3,0.42873450310550626,-0.30085000000000006
PACS2_isoform_1,0.42873450310550626,0.5035000000000001
C11orf52,0.4293768494850344,0.71005
MACC1,0.42947240001997256,1.41835
DNMT3B,0.42947240001997256,0.45454999999999995
PARD6B,0.42953571928910933,0.14934999999999998
NLRX1,0.4298241065371939,0.33575
CYFIP2,0.4298474950961326,-0.47909999999999997
GLA,0.4298474950961326,0.34125000000000005
PPHLN1,0.4298474950961326,-0.3611
HAUS8,0.4298474950961326,0.58795
GABPB1,0.4298474950961326,-0.4124
MAP7D2,0.4298474950961326,0.58215
SLFN11,0.4298474950961326,0.65425
TCIM,0.4298474950961326,0.8586
INTS12,0.4298474950961326,0.29755
SH3TC1,0.4298474950961326,-0.21344999999999997
ARHGAP35,0.4298474950961326,0.5841000000000001
SNRPG,0.4298474950961326,0.002950000000000008
ADPRHL2,0.4298474950961326,0.16265000000000002
ZNF207,0.4298474950961326,0.14600000000000002
PPIG,0.4298474950961326,0.2388
ATP5PB,0.4298474950961326,-0.1835
CNKSR1,0.4298474950961326,0.2993
CHAF1A,0.4298474950961326,0.7623
PDZD8,0.4298474950961326,-0.13790000000000002
MTRR,0.4298474950961326,0.37
GEMIN2,0.4298474950961326,0.34719999999999995
NAT1,0.4298474950961326,0.49065
ITGA6,0.4298474950961326,-0.71905
AIF1,0.4298474950961326,-0.71215
NRDE2,0.4298474950961326,0.17765
CMIP,0.4298474950961326,-0.5982000000000001
DDX51,0.4298474950961326,0.27135
MAP4K3,0.4305031654853462,0.37085
CALML5,0.4306310849602789,0.6159000000000003
MYO9B,0.4306310849602789,-0.15625
SYNPO2_isoform_2,0.4306968406749068,-0.6720000000000002
CLK1,0.4306968406749068,0.32405000000000006
PCBD1,0.4306968406749068,-0.3828499999999999
RPL37A,0.4306968406749068,-0.06469999999999998
IMPACT,0.4306968406749068,0.38605
RBMX2,0.4306968406749068,0.30674999999999997
TOLLIP,0.4306968406749068,0.34035000000000004
MUC5B,0.4306968406749068,0.9571999999999998
ADAMTS18,0.4306968406749068,-1.0270000000000001
DNMT1,0.4306968406749068,0.40825
PRAM1,0.4306968406749068,-0.45009999999999994
LIMD1,0.4306968406749068,-0.29985000000000006
FAF1,0.43095929716767467,0.41700000000000004
MANEA,0.43095929716767467,-0.6639
HOMER1,0.431136679834143,0.56495
CILP,0.431136679834143,1.5350000000000001
SMURF2,0.43115947722305065,0.43055
RRBP1,0.43115947722305065,-0.43925
PON2,0.4317279191391055,-1.43145
ABCA7,0.4317279191391055,1.5884500000000001
GBP2,0.4317279191391055,-0.7663
CD163L1,0.4317279191391055,-0.5945
PRPF40A,0.4317279191391055,0.705
PRG4,0.4317279191391055,-1.13335
NPTN,0.4318385533999387,-0.5230999999999999
PHACTR4,0.4318385533999387,0.12615
CREB3L1,0.4318385533999387,0.86005
ATP8B2,0.43184682031968435,1.2037
SGIP1,0.43184682031968435,0.6794
NAAA,0.43232383577724487,-0.9988999999999999
ECHS1,0.4328089562032781,-0.34225
REEP6_isoform_1,0.4334082534565985,1.9757500000000001
TTI2,0.4334082534565985,0.6043000000000001
AGR2,0.43387272437063756,0.46714999999999995
COX4I1_isoform_1,0.43387272437063756,-0.0633
HP,0.43388634430973133,-0.9691499999999997
CALM3,0.4338925139452676,0.09474999999999995
L2HGDH,0.43410947491275853,1.0726499999999999
SMARCAD1,0.43410947491275853,0.42174999999999996
STEAP4,0.43410947491275853,0.631
PNPLA4,0.43410947491275853,0.3408999999999999
ALDOC,0.43410947491275853,0.76025
ILK,0.43410947491275853,-0.20930000000000004
TRMT10A,0.4343752251701512,0.43285
AARS2,0.4345783817471957,0.712
PRDX3,0.4345783817471957,-0.9348000000000001
LEKR1,0.4345783817471957,1.86145
LIMCH1_isoform_1,0.4345797301447803,-0.33089999999999975
RAB29,0.4345797301447803,-0.55255
CDK19,0.4345797301447803,0.2087
FBXL15,0.4345797301447803,-0.34989999999999993
SPP1_isoform_1,0.4345797301447803,1.35235
WDR37,0.4345797301447803,-0.58145
CCS,0.4345797301447803,0.31065
ACP1_isoform_1,0.4345797301447803,-0.04789999999999994
RNF141,0.4345797301447803,0.6547499999999999
GORAB,0.4345797301447803,0.67415
TARS2,0.4350940905544289,-0.07345000000000002
EDC3,0.4350940905544289,-0.1362
PDE5A,0.4350940905544289,-0.3577999999999997
LIPE,0.4350940905544289,-0.4899
ZNF732,0.4362186269573543,-0.46235
SLC25A13,0.4362186269573543,0.89475
SIGIRR,0.4362186269573543,0.6502
PCGF2,0.4362186269573543,0.2574
TVP23C,0.4362186269573543,-0.79425
ANKK1,0.4362186269573543,-1.23715
FGFR1,0.4362186269573543,-1.5406499999999999
CRYM,0.4362186269573543,1.4757999999999998
GLRX2,0.43632594020883136,0.36534999999999995
RIOX1,0.4365512211199443,0.37479999999999997
APP,0.4365577518400878,1.27745
CHMP4B,0.4369259383598033,0.35109999999999997
REXO2,0.4369259383598033,0.2731
ADCK1,0.4369259383598033,0.29335
ENTPD5,0.4369259383598033,0.6181000000000001
NUP93,0.43704226839050914,-0.18825
DACT3,0.4373000187367912,-0.10745000000000005
LCA5,0.4373000187367912,-0.6857
PROC,0.4373000187367912,-0.6966000000000001
ST13,0.4373000187367912,0.158
DENND5A,0.4373000187367912,0.55275
MAPK8,0.4373000187367912,-0.4819
GLCCI1,0.4373000187367912,0.50615
MT1M,0.4373000187367912,-0.32074999999999987
CCDC117,0.4373000187367912,0.38975000000000004
SENP7,0.43761771427628804,-0.1698
NUP153,0.437684738744794,-0.37485
AMPD1,0.437684738744794,-0.45385
RELB,0.437684738744794,-0.4862
NADK,0.437684738744794,-0.5939
TACC2,0.43774343175885105,-0.30480000000000007
HPN,0.43781592541857894,-1.4880999999999993
SCN7A,0.43785956771750884,-0.4278500000000003
SMNDC1,0.43785956771750884,-0.2329
RASIP1,0.43785956771750884,-0.4989999999999992
CUX1_isoform_1,0.4379067047973577,-0.03315000000000001
CYP2U1,0.4379067047973577,-0.6444000000000001
AGO4,0.43876904095505104,0.30185
RDH10,0.43876904095505104,1.46505
BCCIP,0.438774414347258,-0.4699
PDK1,0.4389642328132633,-0.6252500000000001
F8A2,0.4389642328132633,0.32039999999999996
MIER2,0.4389642328132633,0.6385
DLG3,0.4389642328132633,0.85055
TTPAL,0.43906827846989704,0.5884
STARD10,0.43906827846989704,0.9537
G3BP2_isoform_1,0.4393961341252288,0.2855
SMPD4,0.4401454653407053,-0.26969999999999994
SREK1IP1,0.44020124519215853,-0.8449
MAP2_isoform_1,0.440346177057492,0.6638999999999999
UBE4B,0.440346177057492,0.3768
DHRS4,0.440346177057492,1.01205
ADAM15,0.440346177057492,0.5970500000000001
RASEF,0.4406053475137234,0.5194
RPRD1A,0.44093194200502056,0.06470000000000004
BAIAP2L1,0.44093194200502056,0.70135
ACAN,0.44102887922786727,0.33720000000000006
EDNRB,0.44103501145489354,0.3995000000000002
SNX1,0.44103501145489354,-0.31485
AK7,0.4417592848155083,-0.9579
DSC2,0.44188519977756585,0.6827000000000001
MUSTN1,0.4423458022674264,-0.67625
POSTN_isoform_3,0.4435489558860176,-0.5347
PHLDB3,0.4438212223597666,1.43375
CYCS,0.44389439292970556,0.4234
SNX14,0.44389439292970556,0.6966
FAM92A,0.44389439292970556,-0.3186
ATP8B3,0.44389439292970556,-0.93155
C11orf68,0.44389439292970556,0.17875
FAM241A,0.4441302408338588,-0.43809999999999993
SHROOM2,0.4441302408338588,0.7770000000000001
PAK1,0.4441302408338588,0.25029999999999997
APOE,0.4441302408338588,-0.9878
PTK2,0.4441302408338588,0.5350999999999999
SMTN,0.44416034725889,-0.5847
WDR11,0.44416034725889,-0.24779999999999996
FAM49B_isoform_1,0.44416034725889,-0.34185
RGS10,0.4445984206084863,-0.8650499999999999
SRSF11,0.4451196022747286,0.2041
GAL3ST4,0.44513014685802316,-0.39039999999999997
MMP23B,0.44520064615533916,-0.5776000000000001
GINS1,0.4454674039223164,0.44199999999999995
UACA,0.4454674039223164,-0.3964000000000003
KRT23,0.446399918955874,1.3626
SUCO,0.44777454125540883,0.2493
GMIP,0.4479808079465506,-0.3176
TMEM109,0.4479914956615297,-0.24235
ANLN,0.4479914956615297,1.4301500000000003
NEDD4,0.44818382148619823,-0.13544999999999996
DDX54,0.44839993311348675,-0.25235
HMCN1,0.44839993311348675,-1.0213999999999999
MBD3,0.44839993311348675,0.29115
QSER1,0.4485057521981233,0.1232
ZFR,0.4485179555299182,0.33945000000000003
LRP5,0.44854653284309665,-0.9300000000000002
ALDH4A1,0.44872787639530376,0.29565
FMNL2,0.44872787639530376,-0.35505000000000003
RP2,0.44872787639530376,-0.14690000000000003
TADA3,0.44872787639530376,0.016400000000000012
CASP2,0.44872787639530376,0.54255
METTL21A,0.44877760875496264,-1.6551500000000003
TNFAIP1,0.44945657528337113,0.1613
PSMB9,0.44945657528337113,-0.4562
PLA2G7,0.4498429482731211,-0.3914
FBXW9,0.4500715696385404,0.4517
IKBKB,0.4500715696385404,-0.5584
ANK3_isoform_1,0.4500715696385404,0.32604999999999995
ITGA9,0.4505913341638412,-0.33965
SLC12A9,0.4505913341638412,0.33215
TXNL1,0.4505913341638412,-0.0026499999999999996
TINAGL1,0.4505913341638412,-0.5428000000000002
RBMX,0.4505913341638412,0.0484
SEC62,0.4505913341638412,0.12074999999999991
ILKAP,0.4506020711919325,0.4196
FGR,0.45091411221510547,-1.17135
EHD2,0.4517090128236752,-0.19510000000000005
TRAF6,0.4517090128236752,0.22089999999999999
C12orf75,0.4517090128236752,-0.5462999999999998
ZNF671,0.4518546026103011,-0.14450000000000007
AMT,0.4532080056982562,-0.8868
RIN3,0.45369870890028513,-0.36455000000000004
CEP112,0.45369870890028513,0.40535
TOR4A,0.4541447500397083,-0.2861
TUBGCP4,0.45473475513493034,-0.18270000000000003
PHKA1,0.454839197001916,0.21555000000000002
MRPL11,0.45566075395261973,0.15705000000000002
UBA6,0.4557222767292423,-0.55705
CMBL,0.4557222767292423,2.088
TXNDC17,0.4558144263627917,0.9658499999999999
CAMKK1,0.45603868289174465,0.23220000000000002
RAP1GAP,0.45603868289174465,1.48375
CD82,0.45603868289174465,-0.20100000000000007
WDR54_isoform_1,0.45603868289174465,1.1486
RIOK2,0.45603868289174465,-0.563
HACL1,0.45603868289174465,-0.35539999999999994
MAPKAPK5,0.45603868289174465,0.29865
PSMB7,0.45603868289174465,0.24679999999999996
MEGF6,0.45610878028786883,-0.88265
ACBD5,0.4570509791516068,-0.3603
CYFIP1,0.45711446332076683,-0.20224999999999999
ZNF592,0.45761844095964604,-0.2786
ACO1,0.4576947642829692,0.76465
SPOUT1,0.4576947642829692,-0.43265
C11orf96,0.4576947642829692,-0.9057999999999999
CCDC134,0.4576947642829692,0.25425
LXN,0.4576947642829692,-0.40795000000000003
AMOTL1,0.45799341447941516,-0.47524999999999995
DKK2,0.45799341447941516,-1.12425
MGMT,0.45799341447941516,-0.41805000000000003
TMEM19,0.45799341447941516,-1.39045
THUMPD3,0.4581595944129401,0.25060000000000004
WDR60,0.4581595944129401,0.3448
PDGFRB,0.4581595944129401,-0.4885999999999999
PYCARD,0.45834831852229874,-0.2124
SYNPO,0.4585067090124902,-0.26115
ABLIM3,0.4585067090124902,-0.3025000000000002
PKP3,0.4585067090124902,0.72725
PPAN-P2RY11,0.4585067090124902,-0.33490000000000003
TIMM23,0.4585067090124902,-0.1729
TTC1,0.4585067090124902,0.46985000000000005
MGP,0.45855507638086285,-0.99885
NOP10,0.45855507638086285,0.5536
EPB41L3,0.45887543870005126,-0.77925
MRPL15,0.45887543870005126,-0.08499999999999996
PBX1,0.45893558324757944,-0.4836499999999999
TRPC5,0.45893558324757944,-0.5708
PUS1,0.45893558324757944,-0.4056
EXOSC9,0.45893558324757944,-0.43879999999999997
MSH2,0.45893558324757944,0.37305
FCHO1,0.45893558324757944,-0.5295000000000001
JARID2,0.460447904311302,0.7926
HMBS,0.46051341162909165,0.17815000000000003
PPP1R12A,0.46071396775691437,-0.26674999999999993
ATP11C,0.46071396775691437,0.6728999999999999
ULK3,0.46129354869351447,-0.24155000000000004
NCKAP1,0.46129354869351447,0.42505
WBP11,0.46131553966545463,-0.23639999999999997
PI15,0.46131553966545463,-0.6335500000000001
HADHB_isoform_1,0.46140923007297013,0.19365
RNASE2,0.46174678430384486,-0.3840000000000001
EMC2,0.4619153179619917,0.29065
SNTB1,0.4619153179619917,0.41390000000000005
LYSMD3,0.4619153179619917,-0.42665000000000003
PML,0.4620232929338703,-0.52705
CCM2,0.4622804495230488,0.5670499999999999
PRODH,0.4622804495230488,0.8508499999999999
WISP2,0.4622804495230488,-0.17409999999999992
RAD9A,0.4622804495230488,0.5476
GABARAP,0.4622804495230488,-0.47480000000000006
ELN,0.4622804495230488,-0.5087000000000002
BSPRY,0.4622804495230488,0.91175
MRPL19,0.4622804495230488,0.021750000000000047
NECTIN2_isoform_1,0.4622804495230488,0.348
HIST1H1E,0.4622804495230488,-1.00055
OTULIN,0.4622804495230488,0.22025
ALDH18A1,0.4622804495230488,-0.41245000000000004
WIPF2,0.4627846807824371,0.43025
KHDC4,0.4627846807824371,-0.2574
GSAP,0.4627846807824371,0.27760000000000007
SARS,0.4627846807824371,-0.147
ADIPOQ,0.4627846807824371,-0.46625000000000005
GNG10,0.4627846807824371,-0.47779999999999995
EPHB2,0.4627846807824371,0.72595
CYBC1,0.4627846807824371,-0.3433
MOCOS,0.4627846807824371,-1.0437500000000002
LMOD1,0.4627846807824371,-0.4524499999999998
SLC1A5,0.4627846807824371,-0.56205
ZNF185,0.4627846807824371,0.8120499999999999
PARD3,0.4628330027176745,0.43545
HNRNPUL1,0.46293949553449926,-0.254
DUSP22,0.46322726517296775,-0.7553
RNF5,0.46322726517296775,-0.7378
CNKSR3,0.46327137629528625,0.60545
SEC16A_isoform_1,0.46327137629528625,0.3008
LYPLA2,0.46327137629528625,0.4845
PRR36,0.46327137629528625,0.17149999999999999
DBNDD1,0.46337635597657373,-0.43604999999999994
DNAL1,0.4637423257644976,0.3364
IFRD1,0.46396000485049105,-0.6162000000000001
TMTC2,0.46396000485049105,-1.6786500000000002
GRK2,0.46416349103334603,-0.26285000000000003
VEZF1,0.4643633899502618,0.2359
ABCA3,0.4643633899502618,-1.2584499999999998
RRS1,0.4643633899502618,-0.79785
ISPD,0.4643633899502618,0.5124
ALOX5,0.46438167563095967,-0.003949999999999898
EPHB4,0.46438167563095967,0.6773
MPI,0.46438167563095967,0.0973
C21orf2,0.4644305407695249,0.2055
RAPGEF2,0.464887322247016,0.26035
NDE1,0.4649775048271051,0.38285
SLC25A25,0.46511490893419005,0.1208
NTN4,0.46511490893419005,-0.3171499999999998
SUPT3H,0.4652696895679305,-0.7421
CRBN,0.4653738746465204,-0.5069999999999999
SEC24D,0.4656912515366909,0.4679500000000001
GTF2F1,0.46570571341959727,-0.42805
BMT2,0.46580602155442064,0.10800000000000004
FGD5,0.4661443329227261,-0.022050000000000125
GART,0.4661443329227261,0.42
XRN2,0.4661443329227261,0.38285
C1orf50,0.4661443329227261,0.5104000000000001
HGD,0.4670737873654346,-1.3217999999999999
GPAT4,0.46712506255794567,-0.3064
CEP68,0.46712506255794567,0.4526500000000001
MIEF1_isoform_1,0.46712506255794567,0.6024999999999999
WDR47,0.46712506255794567,-0.06544999999999995
TPR,0.46712506255794567,-0.2934
DNAJB4,0.46712506255794567,0.049650000000000194
ZC2HC1A_isoform_1,0.46712506255794567,0.45289999999999997
ABL2,0.4674772487339557,-0.2182
MTREX,0.46828953596513456,-0.14849999999999997
NUP37,0.46828953596513456,-0.30725
ACADSB,0.46828953596513456,-0.09794999999999987
STT3A,0.46828953596513456,-0.3579
ARFIP1_isoform_1,0.46828953596513456,0.30519999999999997
RECQL,0.4683911322469668,-0.1648
COL4A1,0.4683911322469668,-0.4005500000000001
RBM15,0.4683911322469668,-0.23879999999999996
RNF139,0.46921363282963,0.5566
SCP2,0.46921363282963,0.5181
PKD1,0.46921363282963,-0.49119999999999997
LSM7,0.46921363282963,0.17404999999999998
CCL21,0.46921363282963,-0.5001
FAM168B,0.4694635180524051,0.4239
CASC4,0.46955622914185513,-0.2565
ACTR5,0.46971456681570156,0.0662
PAIP1_isoform_1,0.47122608313474657,0.8688999999999999
HLA-A_isoform_1,0.47158749744830186,-0.3094
SIKE1,0.47158749744830186,-0.12390000000000001
HIKESHI,0.47194157915755314,-0.55805
TCOF1_isoform_1,0.47194157915755314,0.08490000000000002
CRELD2,0.47194157915755314,-0.30085
TNFRSF14,0.47194157915755314,-0.3588
BCL2L2-PABPN1,0.47194157915755314,0.21095000000000003
TRIP6,0.473197131005293,-0.01639999999999997
GGT5,0.473197131005293,-0.4931
DAB2,0.473197131005293,-0.32330000000000003
PPP1R9A,0.473197131005293,0.32825
AKAP4,0.474657010132175,-1.0047
SSR3,0.474657010132175,-0.7555
MRPL45,0.474657010132175,0.27005
ITGAL,0.47535684400041167,-0.6165
UVRAG,0.4764986719532197,-0.12385000000000002
NAA30,0.4764986719532197,0.2758
SPTLC3,0.4764986719532197,0.8688499999999999
GZMH,0.4764986719532197,-0.6703000000000001
SPECC1L,0.4764986719532197,0.5496
CTSC,0.4764986719532197,0.5509499999999999
RPL26,0.4764986719532197,-0.21905
WRAP53,0.4764986719532197,0.07624999999999998
MGAT5,0.4764986719532197,0.37265
CENPE,0.4764986719532197,-1.10305
CHRDL1,0.4764986719532197,-0.7836500000000002
EIF3M,0.476838763564146,-0.18655
ADGRE3,0.47760061749621974,-1.0989
CDH13,0.47791265395878224,-0.47255
CHMP3,0.4785758720400706,0.44730000000000003
RBM33,0.4785758720400706,0.27075000000000005
ARL6IP5,0.4785758720400706,-0.48039999999999994
C2orf68,0.4785758720400706,-0.45804999999999996
