Proteomics,En_P_Value,En_Median
PIGA_proteomics,0.035987714104161767,-0.27475
KIAA1217_proteomics,0.0360116353843446,-0.41200000000000003
CHMP7_proteomics,0.03601508560602832,-0.09409999999999999
GSE1_proteomics,0.03601692622797801,0.1874
FBXL12_proteomics,0.0360365062305338,0.22549999999999998
FGFR1OP_proteomics,0.036048247182859434,-0.21550000000000002
MAD2L2_proteomics,0.036053882964314735,0.39935
DAP3_proteomics,0.036071098250757015,0.22340000000000002
DDX51_proteomics,0.036114657704363645,0.1681
RFT1_proteomics,0.03616650306106725,0.36008809999999997
MAP2K3_proteomics,0.03621144922727849,-0.19879999999999998
DYNC2H1_proteomics,0.03627967561731121,-0.3714
MAN2B1_proteomics,0.036285848908160404,0.2882
BTF3L4_proteomics,0.03633018786794543,-0.1385
KLHDC2_proteomics,0.03636715816604933,0.08750000000000001
YY1AP1_proteomics,0.03636853677013092,0.2524
ITGA6_proteomics,0.03648675219520626,-0.5466
MAP2K4_proteomics,0.03648894478834165,-0.1215
KAT2B_proteomics,0.03653911894629017,-0.3222
PIK3C3_proteomics,0.03659197225318376,0.1316
E2F3_proteomics,0.03661363522320272,0.2425
BBC3_proteomics,0.036626492700306726,0.8274
MAPK14_proteomics,0.0366279430884334,0.2331
SNAP47_proteomics,0.03663579644744032,0.013300000000000006
ERBB2_proteomics,0.03663824842799423,0.0030000000000000027
LLGL2_proteomics,0.03667505784631176,-0.2843
SMARCD1_proteomics,0.036763820292517096,0.1632
PHKA1_proteomics,0.03680324396546571,-0.23320000000000002
CD247_proteomics,0.03684344016410564,0.24355000000000002
MBTD1_proteomics,0.03690142857756011,0.13959999999999997
RNASEH2C_proteomics,0.03695379284678325,0.29579999999999995
ADIPOR1_proteomics,0.03697626550769439,0.49789999999999995
SH2B1_proteomics,0.037031006507861695,-0.11799999999999998
ARHGEF26_proteomics,0.0370378244270627,-0.242
ANKIB1_proteomics,0.03706079116187141,-0.23844
POLR3F_proteomics,0.03709178217889174,0.113
SCAMP3_proteomics,0.03712219346924637,0.23823
ZER1_proteomics,0.03724963158620584,-0.1616
ARMC6_proteomics,0.0373039253850135,0.2607
SLC25A32_proteomics,0.03734443772681502,0.45970000000000005
MYCBP2_proteomics,0.03737509983327945,0.1132
AOAH_proteomics,0.0375386178406074,0.15850000000000003
HIST2H3PS2_proteomics,0.037552860105925304,-0.6694
ZKSCAN1_proteomics,0.03773757440497079,-0.1709
IRF8_proteomics,0.037760631253718646,0.26330000000000003
ERLIN2_proteomics,0.037811679012660186,-0.367
RBM47_proteomics,0.037816533114953796,-0.41309999999999997
KRT77_proteomics,0.03785393251217202,-1.017
SERPINB6_proteomics,0.037970896662518724,-0.24000000000000002
PFDN5_proteomics,0.03797942686353838,0.1703
MAP1LC3B_proteomics,0.037988996557477395,-0.23600000000000002
TUFM_proteomics,0.03799507375696175,0.263
FSD1_proteomics,0.03800905860679011,0.44880000000000003
DCAKD_proteomics,0.03801882430083805,-0.22740000000000002
NDC1_proteomics,0.03805544959350499,0.225
RTN4IP1_proteomics,0.038152572087640085,0.2368
SMARCD2_proteomics,0.038224979549380755,0.1635
COPB1_proteomics,0.03832861032351212,-0.22347
CCL18_proteomics,0.038457846327453936,0.4565
LPIN3_proteomics,0.03846580616246838,0.1262
PSMA1_proteomics,0.03850264130737229,-0.1148
ARL1_proteomics,0.03862350397440023,-0.22490000000000002
CGGBP1_proteomics,0.03864368349779911,0.2066
RPS6KA4_proteomics,0.03864845151956394,0.31699999999999995
SESN1_proteomics,0.038753631386731505,-0.26735
SLC14A1_proteomics,0.0388244073446829,-0.7104999999999999
CPVL_proteomics,0.03899519724887372,0.05600000000000002
PLEKHA2_proteomics,0.039024667833672075,-0.0368
AKR1B10_proteomics,0.03906238626263282,-1.004
CLIC5_proteomics,0.039066672359598965,-0.8819999999999999
SUDS3_proteomics,0.03909601788628994,0.17880000000000001
DNMT3A_proteomics,0.039116392208115254,0.07700000000000001
PRRC2B_proteomics,0.039117987757803584,-0.1696
NQO1_proteomics,0.03912181636979364,-0.44320000000000004
LRRC23_proteomics,0.0391381648416298,-0.6275
GCC2_proteomics,0.03926549734648582,-0.343
GREM2_proteomics,0.039273151852242484,-1.9529
GSTO2_proteomics,0.039326682293394095,-1.4315
TRAF1_proteomics,0.03934218515070607,0.609
CRLF1_proteomics,0.03936829419919895,0.819
PKP4_proteomics,0.03939164850564752,-0.581
GCHFR_proteomics,0.03940116282796995,-0.53
CENPH_proteomics,0.039461826971637345,0.4187
IFI6_proteomics,0.039490775795322106,2.4370000000000003
TTC39A_proteomics,0.039524598107533865,-0.40469000000000005
STBD1_proteomics,0.03959632715256049,-0.285
MIOS_proteomics,0.03962207281768585,-0.11040000000000001
ATG5_proteomics,0.03968914893979021,-0.1139
DEF8_proteomics,0.03976936590521908,0.2592
UMAD1_proteomics,0.03977534368261445,-0.1802
NFKB2_proteomics,0.039791368327253135,0.1243
ZFAND2B_proteomics,0.039863907592402804,-0.18
RASAL3_proteomics,0.03986626297537062,0.36889999999999995
AHSA1_proteomics,0.03989695783186651,0.0797
CLEC16A_proteomics,0.03990414553202153,-0.113274
CETN3_proteomics,0.03992712566978995,-0.2722
ACLY_proteomics,0.039936514083607995,0.20700000000000005
GSTA3_proteomics,0.0399407726048537,-0.819
SFMBT1_proteomics,0.040012207571976335,0.296
COX20_proteomics,0.040013873547312666,0.30400000000000005
FBN2_proteomics,0.04001908444313962,-0.519
ZNF516_proteomics,0.040019621226755495,-0.394
SDCBP2_proteomics,0.040036835953201066,-0.49954999999999994
PPP1CA_proteomics,0.04008776521955419,0.0829
CEP152_proteomics,0.04027455918224381,0.2232604
AIFM1_proteomics,0.04035152307331784,-0.3161
MIEN1_proteomics,0.040377529606577096,0.2313
ESPN_proteomics,0.04047511473293143,-0.7634
HMMR_proteomics,0.04057125866798415,0.40249999999999997
COQ8B_proteomics,0.04068933424417722,0.1131
ATAT1_proteomics,0.04072507822739238,-0.287
CCDC84_proteomics,0.04076474739865472,0.0519
MSANTD4_proteomics,0.04077122231603124,-0.29120000000000007
SGSH_proteomics,0.04083115719742791,-0.137
TBC1D5_proteomics,0.040847656705244255,0.3493
NCBP3_proteomics,0.04086177446690552,0.0055179999999999995
WDR33_proteomics,0.040966803255753415,0.23081
SEMA4B_proteomics,0.04112627242747152,-0.10300000000000001
PSMB9_proteomics,0.041209305564791895,0.489
ATG10_proteomics,0.04121825784280112,-0.3502
HDGFL2_proteomics,0.04122675720569989,-0.1301
COG7_proteomics,0.0412542691048387,-0.275
CEP164_proteomics,0.041268753025034674,-0.1693
ADM_proteomics,0.04132762638763933,-1.006
MCL1_proteomics,0.04136426002421118,0.20155
SPATA5L1_proteomics,0.04136456003906621,-0.0257
TOM1L2_proteomics,0.04137434231672703,-0.32
LAMA5_proteomics,0.041381181427812976,0.10359999999999998
GEMIN7_proteomics,0.04147121399735971,0.1455
PPIL4_proteomics,0.04151319934484182,0.1192
RBM28_proteomics,0.041546325815306,0.2152
RAD9A_proteomics,0.0415491646481782,0.19480000000000003
DHX16_proteomics,0.041561894891145125,0.19735999999999998
ZC3H13_proteomics,0.041672482571936946,0.15360000000000001
ZCCHC9_proteomics,0.041742161772713865,0.11540000000000002
SH3PXD2A_proteomics,0.04186040223866096,-0.3959999999999999
HEXA_proteomics,0.041865362708895834,-0.2342
HEATR6_proteomics,0.04190956365702997,0.2263
PCMTD2_proteomics,0.04195610802289134,0.16799999999999998
CPS1_proteomics,0.041959088319646815,0.5732999999999999
GRK2_proteomics,0.04207056976490845,0.1424
C6orf15_proteomics,0.04209257405813793,1.432
VCAM1_proteomics,0.04210307119306233,-0.07700000000000001
ODF2L_proteomics,0.04219884178401332,-0.486
KIF20A_proteomics,0.04224637036795175,0.18460000000000004
HECTD4_proteomics,0.042285662519551806,-0.2302
SF3B5_proteomics,0.04230372697200159,0.22707
COL1A2_proteomics,0.04237582622109835,-0.6990000000000001
RSBN1_proteomics,0.0426022011931966,0.19169999999999998
STK39_proteomics,0.042611831147487046,-0.40599999999999997
APOBEC3C_proteomics,0.04263415714367707,0.36119999999999997
SPRTN_proteomics,0.042653898075745114,0.2245883
TRAPPC11_proteomics,0.04266421188530321,-0.10830000000000001
PODXL_proteomics,0.04267051222435316,-1.213
B4GALT4_proteomics,0.04273862807169795,-0.30829
ACTN3_proteomics,0.04275742207613316,-0.4117
IPO5_proteomics,0.04276205995065627,0.269
GSS_proteomics,0.042840893439593616,-0.1854
AKAP10_proteomics,0.0429060036491418,0.05568
F3_proteomics,0.042916727765558195,-0.362
GON4L_proteomics,0.042929694664696726,0.032200000000000006
NCAPG_proteomics,0.04294006616625819,0.323
MAN2A1_proteomics,0.043046290208542885,-0.6339999999999999
MEST_proteomics,0.043051709362342296,0.2931
WDR5B_proteomics,0.043060541860901407,-0.3356
DNAJC19_proteomics,0.0430793033978052,0.32470000000000004
POLR3G_proteomics,0.04310528382618203,0.1477
ALDH4A1_proteomics,0.04317724423356546,-0.11748000000000001
SMPD1_proteomics,0.04331399985248789,-0.091565
SEC23B_proteomics,0.04335141442282774,-0.11999999999999997
MYOF_proteomics,0.043373084544783044,-0.34199999999999997
ULK3_proteomics,0.04337776433840398,-0.1303
SH3BP5_proteomics,0.043468237937363416,-0.3969999999999999
MSRB1_proteomics,0.04351241312680955,0.44599999999999995
ATG4A_proteomics,0.04358033756790719,-0.11750999999999999
GPCPD1_proteomics,0.0435805043308086,-0.40199999999999997
ARF4_proteomics,0.043594089281229195,-0.1699
XPO4_proteomics,0.043623060383846106,0.0605
NMD3_proteomics,0.04369452019609089,0.1111
UGDH_proteomics,0.04387887976827272,-0.3572
GMPPB_proteomics,0.04390053006857893,-0.10850000000000001
DUSP23_proteomics,0.04401978119665358,0.3341
PHKG2_proteomics,0.04405107864086084,-0.13833
TAP2_proteomics,0.04411482601515427,0.279
SHTN1_proteomics,0.044121261025336415,-0.16800000000000004
BAIAP2L1_proteomics,0.04423570591282781,-0.4092
GBF1_proteomics,0.04427355861439021,-0.1673
BAP1_proteomics,0.044311792156844595,0.0544
ATAD3B_proteomics,0.04431514491673392,0.6888
PTPN18_proteomics,0.04435717151950691,0.26199999999999996
RPS6KA5_proteomics,0.0443729219732982,-0.6638
LIN7C_proteomics,0.044414775442968554,-0.15961
SVIP_proteomics,0.0444260366242453,-0.34600000000000003
WDR45B_proteomics,0.04445138186290075,-0.11710000000000001
ARAF_proteomics,0.04451253779877547,0.1699
SRM_proteomics,0.04453928450974599,0.377
PM20D2_proteomics,0.04454014141864292,0.193
C4orf3_proteomics,0.04456429430421667,0.12489999999999998
TRAF3IP1_proteomics,0.04460416463547435,-0.266
TWISTNB_proteomics,0.04473510036393171,0.1285
TANGO6_proteomics,0.04481513975869214,0.0789
PPA1_proteomics,0.044816233250906834,-0.19709
TRAF3IP3_proteomics,0.044837643623168666,0.5295799999999999
GTF2IRD1_proteomics,0.04488290604229368,0.388
DHRSX_proteomics,0.04493348812497389,-0.267
MT2A_proteomics,0.044969614121840404,0.87485
VPS35_proteomics,0.04502077712862874,-0.0942
ZFP37_proteomics,0.045042313886991814,0.41455
CHAMP1_proteomics,0.04507809866024222,0.15100000000000002
RBM17_proteomics,0.045097797729770656,0.11919999999999997
TAP1_proteomics,0.04514420760923455,0.5482
RUNX3_proteomics,0.045260838600100765,0.26115
TFRC_proteomics,0.04528953649755142,0.3630000000000001
HSPA8_proteomics,0.04534818084807071,-0.0667
KIF4A_proteomics,0.045473137746074956,0.44199999999999995
PIK3CD_proteomics,0.045488929442632824,0.18242999999999998
TP53I3_proteomics,0.04554326469359946,-0.495
CBFB_proteomics,0.04561387974134682,0.2631
DMBT1_proteomics,0.0456716219480986,-0.89
C1QB_proteomics,0.04570903619796827,0.353
UVRAG_proteomics,0.04573359992829433,0.1457
ANKS3_proteomics,0.045836702270838546,0.2516
CYFIP2_proteomics,0.04584067233180606,0.17638
CUEDC1_proteomics,0.0458655404613829,-0.17070000000000002
C8orf82_proteomics,0.04589284810628259,0.1507
CBY1_proteomics,0.045893360090996954,-0.31799999999999995
ALDH18A1_proteomics,0.04594762926723314,-0.6014
PCIF1_proteomics,0.045987875351439854,0.2249
DYM_proteomics,0.046103436996894856,-0.24
TPD52L1_proteomics,0.046104529689188795,-0.38017
PRCC_proteomics,0.046202930857985235,0.2621
GPS1_proteomics,0.04621760297118602,-0.03949999999999999
LBR_proteomics,0.04629837782043862,0.12190000000000001
ZBTB11_proteomics,0.04630479510172832,0.2132
ORC1_proteomics,0.04631735205140175,0.2723
SLC25A46_proteomics,0.046458431023006404,-0.457
BBS9_proteomics,0.04650418884104735,-0.3098
MTERF3_proteomics,0.04657887510206244,0.40109999999999996
CSF1R_proteomics,0.046591342359449,0.14365
VARS_proteomics,0.046606987775776286,0.16699999999999998
PLSCR4_proteomics,0.04676620875717247,0.39715
NDUFA11_proteomics,0.04680553633481865,-0.14805000000000001
C2CD5_proteomics,0.046875340799945694,-0.08248
OVGP1_proteomics,0.04699149919732813,-0.651
CTSD_proteomics,0.04709632526354617,0.3166
UNC13D_proteomics,0.04710899582585361,0.3113
NAT1_proteomics,0.0471367797605683,-0.30929999999999996
ZC3H18_proteomics,0.04721201792936937,0.08704
KHSRP_proteomics,0.04730445445640648,-0.18880000000000002
RAB3IP_proteomics,0.04734491813487974,-0.21529
CLDN6_proteomics,0.04737520974357946,0.831
ATP6V1E1_proteomics,0.04738331908366965,0.0438
APEH_proteomics,0.04746507006793942,-0.1351
SCFD2_proteomics,0.04747533879551093,-0.0756
LSM7_proteomics,0.04748294409893013,-0.07139999999999999
TRPM4_proteomics,0.047590746283699165,-0.4898
ERICH5_proteomics,0.047632382436207044,-0.466
THOC1_proteomics,0.047633398507952604,0.0625
PHYHD1_proteomics,0.047663065307230315,-0.45500000000000007
COPG1_proteomics,0.04773644119264163,-0.2313
PRF1_proteomics,0.047828816303132494,0.15385
NUP205_proteomics,0.047925080133621505,0.149485
NDUFAF3_proteomics,0.04793235403035036,0.4422
RNGTT_proteomics,0.04798989322685858,0.05580000000000001
LAMC1_proteomics,0.04803389714037839,0.31699999999999995
YTHDF1_proteomics,0.04821684856274265,0.17800000000000002
MTG2_proteomics,0.048222979601738325,0.34299999999999997
STRBP_proteomics,0.04824735259653727,-0.2685
CLUAP1_proteomics,0.04828096372685208,-0.2491
PRPF40A_proteomics,0.04832814432888218,0.20937999999999998
PHETA2_proteomics,0.04836724860267884,-0.3174
MSRB2_proteomics,0.04844406737358119,-0.2084
NADK_proteomics,0.04852239172263729,0.10469999999999999
DOLPP1_proteomics,0.04852613502075849,-0.514
RPA1_proteomics,0.048571319886738656,-0.1395
DDR1_proteomics,0.048645710075000556,-0.15000000000000002
FAF1_proteomics,0.048670188157428323,0.1227
SEMA4A_proteomics,0.04870853606768961,0.14915
GSTM2_proteomics,0.048712697232259745,0.76344
NBEAL1_proteomics,0.048745643058727,-0.19628
CBS_proteomics,0.04880032992990841,1.5387499999999998
BABAM1_proteomics,0.04898454509343252,0.0801
CGREF1_proteomics,0.048985360671479544,0.6405500000000001
TOMM70_proteomics,0.04905335304499408,0.101
NDUFA1_proteomics,0.04905892488663641,-0.20135
CRIPT_proteomics,0.049062156731392956,0.1322
XYLB_proteomics,0.04910370929847395,0.12604
CFI_proteomics,0.049108991281315406,-0.23700000000000004
CEACAM6_proteomics,0.049189578101294054,-0.849
MARVELD1_proteomics,0.04924855043160058,0.420105
SMARCA1_proteomics,0.049394173803777974,0.1754
RBM39_proteomics,0.04941154726352117,0.194
TMEM237_proteomics,0.049450513537414885,0.4134
RHOH_proteomics,0.049484800026405366,1.185
TNFRSF6B_proteomics,0.04948613038208646,-0.41465
B3GALT5_proteomics,0.049523626585689866,-0.8360000000000001
PARK7_proteomics,0.04962553940995795,-0.1009
PDE8A_proteomics,0.049723829230079286,-0.32444
SPINT2_proteomics,0.04980166453712366,0.07999999999999996
MRPS24_proteomics,0.04983162065186099,0.07400000000000001
HEBP2_proteomics,0.049912235764475975,-0.20967
ZMYM1_proteomics,0.04991236470713218,0.28300000000000003
NSD3_proteomics,0.04997554882458943,0.19230000000000003
MGRN1_proteomics,0.04999068171235857,-0.0572
CCP110_proteomics,0.05014014429435825,-0.17531999999999998
ZNF69_proteomics,0.050194144453138,0.49989999999999996
BSCL2_proteomics,0.05021700903929877,-0.48790000000000006
CMTM8_proteomics,0.050253425322885875,-0.299
ZNF280C_proteomics,0.050266274624575606,0.1454
UBXN2B_proteomics,0.05027063884201759,0.266
CSK_proteomics,0.05036447029863283,0.0353
ASF1B_proteomics,0.0504044708027995,0.3215000000000001
OXSR1_proteomics,0.0504467181507765,0.2527
CBFA2T2_proteomics,0.050499669944476515,0.04037
COTL1_proteomics,0.05052161471708713,0.24235399999999999
FMN1_proteomics,0.05054182596504802,-0.3792
GNG4_proteomics,0.0505566294940309,0.25622000000000006
TMED4_proteomics,0.050563496856251305,-0.17699999999999996
FBXL4_proteomics,0.050700742542384616,-0.1244
MED25_proteomics,0.050704576528257134,0.07750000000000001
NOP10_proteomics,0.05071032575813909,0.057190000000000005
TTC13_proteomics,0.050732636972730914,0.0012999999999999956
ATL2_proteomics,0.05073611003621919,0.203
CGNL1_proteomics,0.050937473974723535,-0.37
ZNF813_proteomics,0.051073937578065685,-1.2265000000000001
DOCK7_proteomics,0.0511536830193192,-0.1835
PDCD6_proteomics,0.05124435767996672,-0.104
TTC38_proteomics,0.0513465945433918,-0.15810000000000002
MT-CO3_proteomics,0.051429862572363705,-0.58
VPS13D_proteomics,0.05145847005689179,-0.1132
EPC2_proteomics,0.05150992181206584,0.19999999999999998
RBBP5_proteomics,0.051524391766233406,0.037899999999999996
PLEKHF1_proteomics,0.05152745604541986,0.44
GINS4_proteomics,0.05155875918131008,0.32500000000000007
UNC5B_proteomics,0.05157807157290887,-0.128057
UBR1_proteomics,0.051610605658870275,-0.12340000000000001
DNAJB11_proteomics,0.05162376238703914,0.184
FAM210A_proteomics,0.05164838033095812,0.163
DPP10_proteomics,0.05167029734324988,-0.8194999999999999
MSRA_proteomics,0.051675182053987814,-0.27860000000000007
SPNS1_proteomics,0.051675706529724946,0.158
MLLT6_proteomics,0.05177570431249737,0.2098
SAT1_proteomics,0.05185114419627628,-0.49
PPP1R14C_proteomics,0.05191143176815631,-0.524
SLC9A1_proteomics,0.051941859258873464,-0.18860000000000002
COX6A1_proteomics,0.05204901050367551,-0.571
CLOCK_proteomics,0.05212528210246546,-0.18200000000000002
IFRD2_proteomics,0.052148230481489706,0.1019
PPP2R1A_proteomics,0.05216302179329806,-0.1322
PSMG4_proteomics,0.05218960123133658,-0.19437000000000001
EDN3_proteomics,0.05219354350764964,-0.9694999999999999
CPT1A_proteomics,0.052235680292875654,0.1437
DNAJC17_proteomics,0.05230490355349783,-0.03699999999999998
AGTRAP_proteomics,0.05238654809148255,0.2146
FAM107B_proteomics,0.05239367453966203,-0.29292999999999997
CAMSAP3_proteomics,0.05248396402858912,-0.16000000000000003
FXN_proteomics,0.05265784236913358,-0.0258
OCIAD2_proteomics,0.052661900760351814,-0.25799999999999995
ISCU_proteomics,0.05267019117875396,0.15460000000000002
C5AR1_proteomics,0.05286722813901818,0.679
MYO1E_proteomics,0.052873037048516626,-0.21991
CYHR1_proteomics,0.053009323436000594,0.27190000000000003
NIP7_proteomics,0.05303391703191861,0.3149
SLAIN1_proteomics,0.053034899458120864,-0.4075
HMGN1_proteomics,0.05305900144137914,0.15
AP1B1_proteomics,0.0530775628701245,-0.12320000000000002
PREX2_proteomics,0.053077982789740914,-0.45799999999999996
KANSL2_proteomics,0.05311736093594953,0.1459
EEF2_proteomics,0.05313572338397683,-0.09159999999999997
TMEM62_proteomics,0.05330494156595473,-0.35550000000000004
SMAD3_proteomics,0.05332761405717622,0.39609999999999995
SULT2B1_proteomics,0.05333117308209948,-0.39808699999999997
USP28_proteomics,0.05343718947220972,0.13
HSPA4L_proteomics,0.05352940037295355,-0.356
ENY2_proteomics,0.053570727037202386,0.04199999999999998
DRG1_proteomics,0.05360704467370355,0.1751
NSUN4_proteomics,0.053611696430291865,0.20400000000000001
PRDM10_proteomics,0.05362315727038609,-0.07334
IFT57_proteomics,0.0536974570485799,-0.303
BRMS1L_proteomics,0.053716158858451,0.05700000000000001
JAK2_proteomics,0.05374207429995905,0.20349999999999996
ARF5_proteomics,0.053787529301286024,-0.1475
ROBO1_proteomics,0.053814959444015764,-0.27259999999999995
ACTL8_proteomics,0.053852570342585546,2.2252500000000004
CCNE1_proteomics,0.053863476187603954,0.25465000000000004
KIAA0355_proteomics,0.05395182680851659,0.21760000000000002
SNU13_proteomics,0.05403544767507799,0.1545
GTF3C1_proteomics,0.05417666182098971,0.12140000000000001
TPTEP2-CSNK1E_proteomics,0.054231118139032475,-0.0873
DCTD_proteomics,0.05436588886049179,-0.19440000000000002
MACROD1_proteomics,0.054757143184400066,-0.271
PRPF39_proteomics,0.0548145431556431,0.0857
MRPL12_proteomics,0.0548167632201227,0.32752
SEC24D_proteomics,0.05485035443272152,-0.271
JOSD2_proteomics,0.054864784933407997,0.3845
PPP1R32_proteomics,0.05487488719320227,-0.5221
PPA2_proteomics,0.054904099049440595,-0.613
TMEM132A_proteomics,0.05499827701872287,-0.521
RAB11FIP3_proteomics,0.05503966044029977,-0.3172
SMIM13_proteomics,0.05505774542945306,0.18112
TOM1_proteomics,0.055125141024698864,-0.28300000000000003
CSTF3_proteomics,0.05515220474173449,0.1271
MINDY3_proteomics,0.055209607270962836,-0.187
FGL2_proteomics,0.055389615931031616,0.375
TIPRL_proteomics,0.05542465250853066,0.1489
DIP2A_proteomics,0.055435206788782464,-0.2534
BRK1_proteomics,0.05545821291126793,-0.008800000000000002
TCTN3_proteomics,0.05548120041973941,-0.18380000000000002
WDFY1_proteomics,0.05550115818026462,0.15109999999999998
SRRM2_proteomics,0.05552292651339612,0.051199999999999996
HOXC4_proteomics,0.05561004821628788,2.214
KBTBD4_proteomics,0.055663471381993714,-0.1963
MASTL_proteomics,0.05567899929262082,0.2375
TSR2_proteomics,0.05581858841974264,0.34319999999999995
KIF22_proteomics,0.05582324861551243,0.27280000000000004
SMIM29_proteomics,0.05584982181875604,-0.1932
GLRX5_proteomics,0.05587914028644429,0.2519
TICAM1_proteomics,0.0558874521931353,0.3637
CEP162_proteomics,0.055925625738805065,-0.2153
DPH3_proteomics,0.056145340403894205,-0.32415
CLTA_proteomics,0.0562577175145385,-0.15200000000000002
NNMT_proteomics,0.0562931222132262,0.9540000000000001
NUP50_proteomics,0.05631479362970915,0.1218
GRWD1_proteomics,0.05639507689988563,0.18621000000000001
RASA1_proteomics,0.05646777616422577,-0.273
SRGAP3_proteomics,0.05657298650046953,-0.3204
IFT74_proteomics,0.05658574001231134,-0.18430000000000002
AMDHD2_proteomics,0.05661438214660089,0.15280000000000002
COG3_proteomics,0.05668653087344363,-0.2766
PPM1H_proteomics,0.056836439430210085,-0.519
ZNF358_proteomics,0.056931033501033776,-0.34099999999999997
PRKAG1_proteomics,0.056976253818526904,-0.10533
MBLAC2_proteomics,0.05700548164850941,-0.23479999999999995
IRAK4_proteomics,0.05708083731859517,-0.08184
WRAP73_proteomics,0.05713830233909579,-0.3249
DNAJA3_proteomics,0.057264266099268435,0.1301
ABCE1_proteomics,0.057268812768949046,0.0415
CDCA2_proteomics,0.057271812708070954,0.302
NOC3L_proteomics,0.057282113582463365,0.314
CDC123_proteomics,0.0572906579859998,0.145
POM121C_proteomics,0.0573026876798281,0.10655
TSEN15_proteomics,0.05735608390741057,0.18680000000000002
TIMM23_proteomics,0.05735686326214521,0.343
SLC25A29_proteomics,0.05737513805355162,0.15761000000000003
HMGCR_proteomics,0.05752192622136212,-0.544
TADA2B_proteomics,0.057559168039008915,0.1184
ALDH1B1_proteomics,0.057563242744787094,0.38
CCDC61_proteomics,0.05762264669638817,-0.18100000000000005
KSR1_proteomics,0.05765539678284019,0.18333000000000002
HSD17B6_proteomics,0.05770399419032412,0.2715000000000001
PABPC4_proteomics,0.05777309915226493,0.21950000000000003
TACO1_proteomics,0.057780235804679475,0.06899999999999998
DTWD1_proteomics,0.05792275001706026,0.1573
DCTN2_proteomics,0.05795975459304821,-0.2168
ACOX2_proteomics,0.057981558298287134,-0.2135
KRT1_proteomics,0.05799400245340418,-0.701
ADAMTS8_proteomics,0.05802953526763386,-0.74405
TADA3_proteomics,0.05805251693076932,0.128
CHD6_proteomics,0.05805686058820392,0.27964999999999995
GMIP_proteomics,0.05812425875442401,0.166
VPS53_proteomics,0.058199014970030064,-0.07658
WAS_proteomics,0.0582548632708597,0.2503
ESCO1_proteomics,0.05826227332152931,-0.16165
SCLY_proteomics,0.058304408550389215,-0.29300000000000004
APEX1_proteomics,0.058310565099966065,0.2186
POP5_proteomics,0.05835981112493288,0.1377
HIST2H4B_proteomics,0.05839333317949693,-0.378
DDX60_proteomics,0.05840910685701224,0.2381
ATXN2_proteomics,0.05841649338991771,-0.1038
MAP1A_proteomics,0.0584395680258017,-0.4119999999999999
IGFBP2_proteomics,0.05844322121955729,-0.201
ERRFI1_proteomics,0.05848898755374699,-0.48849999999999993
NCAPH_proteomics,0.05851954231697884,0.16800000000000004
TSPAN14_proteomics,0.05856069804248602,-0.403
PPIB_proteomics,0.05865588089232915,-0.483
MDC1_proteomics,0.05867284286094113,0.1774
USP33_proteomics,0.05869727691199191,0.2408
CT45A10_proteomics,0.058730347645825166,1.137
DOCK10_proteomics,0.05874025824413183,0.2127
GLRX2_proteomics,0.05875922125616202,0.1482
GPD1L_proteomics,0.058787019934219614,-0.201
MGAT5_proteomics,0.05879697677661556,-0.20400000000000004
NAGK_proteomics,0.058807400366042824,0.117
NDE1_proteomics,0.058825011928389875,-0.21034
PTPRK_proteomics,0.05886095741351419,-0.2369
CTU1_proteomics,0.05887110329425215,-0.1974
MAPK1_proteomics,0.058959825128768656,-0.1367
ARSB_proteomics,0.058998790204246754,0.0010000000000000009
TNFAIP6_proteomics,0.05901656595316106,0.5995699999999999
OVCA2_proteomics,0.059113959508831256,-0.1896
ALDH16A1_proteomics,0.05911934469365218,-0.1078
CWF19L1_proteomics,0.05913672862876159,0.06810000000000002
MED6_proteomics,0.059186361831931496,0.0877
RALYL_proteomics,0.05922003578098465,0.2919
MRPS10_proteomics,0.05923807658522828,0.2031
PTPN1_proteomics,0.059336360600703277,0.20800000000000002
ZDHHC13_proteomics,0.05943333459578281,-0.26338
RRAS_proteomics,0.059528928887623844,0.10299999999999998
CSGALNACT2_proteomics,0.05956803002563463,-0.5445
APOBEC3A_proteomics,0.05963868865497345,0.7875300000000001
FAM122A_proteomics,0.0596706124040852,-0.020000000000000004
KLHL3_proteomics,0.059692303421184235,-0.49855000000000005
WARS_proteomics,0.05987422892834038,0.2042
CBLL1_proteomics,0.059993728450792747,0.0896
GFOD2_proteomics,0.06001363640190218,-0.1523
CD84_proteomics,0.06010549792422275,0.45409999999999995
CEBPB_proteomics,0.06029809900125992,0.221
IMPA2_proteomics,0.06030053828158124,0.2096
DYNC1LI2_proteomics,0.06034135957901559,-0.027200000000000002
UBA2_proteomics,0.06043303599710473,0.05611
NEK7_proteomics,0.060445705677699274,0.2618
DIS3_proteomics,0.06045875834778219,0.11069999999999999
DCTN6_proteomics,0.060508145791775374,-0.13930000000000003
HMOX1_proteomics,0.06053694025840521,0.28700000000000003
NPNT_proteomics,0.060565858953001046,-0.6005
MAP1S_proteomics,0.06061755815439001,0.058499999999999996
TELO2_proteomics,0.06065322347962453,0.0977
METTL7A_proteomics,0.06065750827132856,-0.549
MIA2_proteomics,0.06076531680897973,-0.4586
FOXJ1_proteomics,0.060837285555187866,-0.6114999999999999
CEP135_proteomics,0.06084889643263484,-0.174
NOSTRIN_proteomics,0.060872902713539415,-0.49899999999999994
