Proteomics,Lscc_P_Value,Lscc_Median
RBMX_proteomics,0.9999142505428621,-0.060950000000000004
RBMXL1_proteomics,0.9999142505428621,0.17354999999999998
RBP4_proteomics,0.9999142505428621,-0.44220000000000015
RCOR2_proteomics,0.9999142505428621,0.12360000000000002
RCOR3_proteomics,0.9999142505428621,0.22765000000000002
RCSD1_proteomics,0.9999142505428621,0.007050000000000001
RDH10_proteomics,0.9999142505428621,-0.3156
RDH13_proteomics,0.9999142505428621,-0.2229
RDH14_proteomics,0.9999142505428621,-0.23515
RCOR1_proteomics,0.9999142505428621,-0.07200000000000001
RDX_proteomics,0.9999142505428621,0.21995000000000003
RECQL_proteomics,0.9999142505428621,-0.06109999999999999
RECQL5_proteomics,0.9999142505428621,-0.026049999999999962
REEP3_proteomics,0.9999142505428621,-0.28475
REEP4_proteomics,0.9999142505428621,0.1504
REEP4_proteomics_1,0.9999142505428621,
REEP5_proteomics,0.9999142505428621,0.10335000000000005
RECK_proteomics,0.9999142505428621,-0.19684999999999997
RCN3_proteomics,0.9999142505428621,-0.07325000000000001
RCN2_proteomics,0.9999142505428621,0.18275000000000002
RCN1_proteomics,0.9999142505428621,0.19959999999999997
RBP7_proteomics,0.9999142505428621,-0.07719999999999994
RBPJ_proteomics,0.9999142505428621,0.05239999999999999
RBPMS_proteomics,0.9999142505428621,-0.014850000000000252
RBPMS2_proteomics,0.9999142505428621,0.3468
RBSN_proteomics,0.9999142505428621,-0.03500000000000003
RBX1_proteomics,0.9999142505428621,-0.06559999999999999
RC3H1_proteomics,0.9999142505428621,-0.03965000000000002
RC3H2_proteomics,0.9999142505428621,-0.1362
RCBTB2_proteomics,0.9999142505428621,0.07600000000000007
RCC1_proteomics,0.9999142505428621,-0.4849
RCC1L_proteomics,0.9999142505428621,-0.11909999999999998
RCC2_proteomics,0.9999142505428621,0.20920000000000002
RCCD1_proteomics,0.9999142505428621,-0.25485
RCHY1_proteomics,0.9999142505428621,-0.0719
RCL1_proteomics,0.9999142505428621,-0.05425000000000002
REL_proteomics,0.9999142505428621,-0.2486
RBM10_proteomics,0.9999142505428621,-0.0023000000000000242
RIOK3_proteomics,0.9999142505428621,0.048699999999999966
RIOX2_proteomics,0.9999142505428621,-0.10685000000000001
RPL13A_proteomics,0.9999142505428621,-0.20550000000000002
RPL14_proteomics,0.9999142505428621,-0.0002500000000000002
RPL15_proteomics,0.9999142505428621,-0.1501
RPL18_proteomics,0.9999142505428621,0.02779999999999999
RPL18A_proteomics,0.9999142505428621,-0.15485000000000004
RPL19_proteomics,0.9999142505428621,0.366
RPL13_proteomics,0.9999142505428621,-0.0855
RPL21_proteomics,0.9999142505428621,0.15114999999999995
RPL22L1_proteomics,0.9999142505428621,0.9658
RPL23_proteomics,0.9999142505428621,-0.046499999999999875
RPL23A_proteomics,0.9999142505428621,-0.053100000000000036
RPL24_proteomics,0.9999142505428621,-0.38805
RPL26_proteomics,0.9999142505428621,-0.012699999999999989
RPL26L1_proteomics,0.9999142505428621,-0.12910000000000002
RPL22_proteomics,0.9999142505428621,0.007500000000000062
RPL27_proteomics,0.9999142505428621,-0.22294999999999998
RPL12_proteomics,0.9999142505428621,-0.006199999999999983
RPL10A_proteomics,0.9999142505428621,0.019299999999999984
RP9_proteomics,0.9999142505428621,0.20344999999999996
RPA1_proteomics,0.9999142505428621,0.07055000000000002
RPA2_proteomics,0.9999142505428621,0.19619999999999999
RPA3_proteomics,0.9999142505428621,0.07314999999999999
RPAIN_proteomics,0.9999142505428621,-0.6649
RPAP1_proteomics,0.9999142505428621,-0.07024999999999999
RPL11_proteomics,0.9999142505428621,-0.07899999999999996
RPAP2_proteomics,0.9999142505428621,0.09084999999999999
RPE_proteomics,0.9999142505428621,0.14615
RPF1_proteomics,0.9999142505428621,0.12955
RPF2_proteomics,0.9999142505428621,-0.5943499999999999
RPGR_proteomics,0.9999142505428621,-0.08565
RPIA_proteomics,0.9999142505428621,0.1826000000000001
RPL10_proteomics,0.9999142505428621,-0.08609999999999995
RPAP3_proteomics,0.9999142505428621,0.08224999999999999
RPL27A_proteomics,0.9999142505428621,0.0025000000000000577
RPL28_proteomics,0.9999142505428621,0.14874999999999994
RPL29_proteomics,0.9999142505428621,0.0659
RPL9_proteomics,0.9999142505428621,0.38144999999999996
RPLP0_proteomics,0.9999142505428621,0.09439999999999993
RPLP1_proteomics,0.9999142505428621,0.14634999999999998
RPLP2_proteomics,0.9999142505428621,0.056499999999999995
RPN1_proteomics,0.9999142505428621,0.13460000000000005
RPN2_proteomics,0.9999142505428621,0.15374999999999994
RPL8_proteomics,0.9999142505428621,0.32065
RPP14_proteomics,0.9999142505428621,0.10969999999999996
RPP25L_proteomics,0.9999142505428621,0.20230000000000004
RPP30_proteomics,0.9999142505428621,0.16850000000000004
RPP38_proteomics,0.9999142505428621,0.013550000000000062
RPP40_proteomics,0.9999142505428621,0.0716500000000001
RPRD1A_proteomics,0.9999142505428621,0.11904999999999999
RPRD1B_proteomics,0.9999142505428621,-0.08295
RPP25_proteomics,0.9999142505428621,0.12895
RPL7L1_proteomics,0.9999142505428621,-0.46204999999999996
RPL7A_proteomics,0.9999142505428621,0.010800000000000032
RPL7_proteomics,0.9999142505428621,0.07205
RPL3_proteomics,0.9999142505428621,-0.008199999999999985
RPL30_proteomics,0.9999142505428621,-0.05109999999999992
RPL31_proteomics,0.9999142505428621,-0.14650000000000002
RPL32_proteomics,0.9999142505428621,0.19149999999999995
RPL34_proteomics,0.9999142505428621,0.1444
RPL35_proteomics,0.9999142505428621,-0.29565
RPL35A_proteomics,0.9999142505428621,0.17515000000000003
RPL36_proteomics,0.9999142505428621,0.37885
RPL37_proteomics,0.9999142505428621,0.37515000000000004
RPL37A_proteomics,0.9999142505428621,0.5099500000000001
RPL38_proteomics,0.9999142505428621,0.0040999999999999925
RPL39_proteomics,0.9999142505428621,0.7535
RPL4_proteomics,0.9999142505428621,0.0388
RPL5_proteomics,0.9999142505428621,0.09345000000000003
RPL6_proteomics,0.9999142505428621,-0.3264
RP2_proteomics,0.9999142505428621,-0.03394999999999998
RIOX1_proteomics,0.9999142505428621,0.12655
ROR2_proteomics,0.9999142505428621,-0.2655
ROGDI_proteomics,0.9999142505428621,-0.06820000000000004
RNASE3_proteomics,0.9999142505428621,-0.42529999999999996
RNASE4_proteomics,0.9999142505428621,-0.29695000000000027
RNASE6_proteomics,0.9999142505428621,0.05559999999999998
RNASEH1_proteomics,0.9999142505428621,0.18180000000000002
RNASEH2A_proteomics,0.9999142505428621,0.03225
RNASEH2B_proteomics,0.9999142505428621,-0.0363
RNASE2_proteomics,0.9999142505428621,0.06824999999999992
RNASEH2C_proteomics,0.9999142505428621,0.10205
RNASET2_proteomics,0.9999142505428621,-0.03560000000000002
RNF113A_proteomics,0.9999142505428621,0.052700000000000025
RNF114_proteomics,0.9999142505428621,-0.15825
RNF121_proteomics,0.9999142505428621,-0.08174999999999999
RNF123_proteomics,0.9999142505428621,0.07184999999999975
RNF126_proteomics,0.9999142505428621,0.2247
RNASEL_proteomics,0.9999142505428621,-0.0465
RNF135_proteomics,0.9999142505428621,-0.19499999999999995
RNASE1_proteomics,0.9999142505428621,0.23324999999999996
RMND5A_proteomics,0.9999142505428621,-0.05804999999999999
RIPK1_proteomics,0.9999142505428621,0.1308
RIPK2_proteomics,0.9999142505428621,0.07289999999999999
RIPK3_proteomics,0.9999142505428621,-0.013200000000000045
RIPOR1_proteomics,0.9999142505428621,-0.1130000000000001
RIPOR2_proteomics,0.9999142505428621,-0.6842999999999999
RIT1_proteomics,0.9999142505428621,0.14424999999999988
RMND5B_proteomics,0.9999142505428621,-0.1142
RLF_proteomics,0.9999142505428621,0.008850000000000025
RMDN1_proteomics,0.9999142505428621,-0.10104999999999999
RMDN2_proteomics,0.9999142505428621,0.09244999999999992
RMDN2_proteomics_1,0.9999142505428621,
RMDN3_proteomics,0.9999142505428621,-0.0016499999999999293
RMI1_proteomics,0.9999142505428621,-0.031700000000000006
RMND1_proteomics,0.9999142505428621,0.15425
RLIM_proteomics,0.9999142505428621,-0.2435
RNF139_proteomics,0.9999142505428621,0.2797
RNF14_proteomics,0.9999142505428621,-0.0996
RNF146_proteomics,0.9999142505428621,0.0025000000000000022
RNF5_proteomics,0.9999142505428621,0.1543
RNF7_proteomics,0.9999142505428621,-0.26365
RNGTT_proteomics,0.9999142505428621,-0.1512
RNH1_proteomics,0.9999142505428621,0.20109999999999995
RNLS_proteomics,0.9999142505428621,-0.5006
RNMT_proteomics,0.9999142505428621,0.10504999999999998
RNF41_proteomics,0.9999142505428621,-0.006
RNPC3_proteomics,0.9999142505428621,-0.13029999999999997
RNPEPL1_proteomics,0.9999142505428621,-0.025400000000000034
RNPS1_proteomics,0.9999142505428621,-0.044100000000000014
ROBO1_proteomics,0.9999142505428621,0.44129999999999997
ROBO2_proteomics,0.9999142505428621,0.1987
ROCK1_proteomics,0.9999142505428621,-0.06785000000000002
ROCK2_proteomics,0.9999142505428621,-0.0603999999999999
RNPEP_proteomics,0.9999142505428621,-0.21339999999999998
RNF40_proteomics,0.9999142505428621,-0.1375
RNF34_proteomics,0.9999142505428621,0.22539999999999996
RNF31_proteomics,0.9999142505428621,0.0348
RNF149_proteomics,0.9999142505428621,0.1597
RNF167_proteomics,0.9999142505428621,-0.17830000000000001
RNF168_proteomics,0.9999142505428621,0.5951500000000001
RNF169_proteomics,0.9999142505428621,-0.25165
RNF170_proteomics,0.9999142505428621,0.0445
RNF181_proteomics,0.9999142505428621,0.11590000000000003
RNF185_proteomics,0.9999142505428621,0.2583
RNF2_proteomics,0.9999142505428621,0.04744999999999999
RNF20_proteomics,0.9999142505428621,-0.195
RNF213_proteomics,0.9999142505428621,0.062350000000000017
RNF214_proteomics,0.9999142505428621,-0.2254
RNF216_proteomics,0.9999142505428621,-0.1583
RNF219_proteomics,0.9999142505428621,-0.08979999999999999
RNF220_proteomics,0.9999142505428621,-0.26725
RNF25_proteomics,0.9999142505428621,0.11104999999999998
ROR1_proteomics,0.9999142505428621,-0.5500999999999999
PSMD8_proteomics,0.9999142505428621,0.044550000000000034
RBL1_proteomics,0.9999142505428621,0.26985
RBFOX2_proteomics,0.9999142505428621,-0.31835
PWWP2A_proteomics,0.9999142505428621,-0.07515000000000001
PXDC1_proteomics,0.9999142505428621,-0.39890000000000003
PLIN4_proteomics,0.9999142505428621,-0.0995499999999998
PXK_proteomics,0.9999142505428621,-0.006099999999999939
PXMP2_proteomics,0.9999142505428621,-0.2272
PXMP4_proteomics,0.9999142505428621,0.11024999999999996
PWP2_proteomics,0.9999142505428621,-0.14680000000000004
PXN_proteomics,0.9999142505428621,-0.16425
PXN_proteomics_2,0.9999142505428621,
PXYLP1_proteomics,0.9999142505428621,-0.1787
PYCARD_proteomics,0.9999142505428621,-0.3776
PYCARD_proteomics_1,0.9999142505428621,
PYCR1_proteomics,0.9999142505428621,-0.013250000000000206
PYCR2_proteomics,0.9999142505428621,0.2280000000000001
PXN_proteomics_1,0.9999142505428621,
PYCR3_proteomics,0.9999142505428621,-0.1235
PWP1_proteomics,0.9999142505428621,-0.14989999999999998
PVALB_proteomics,0.9999142505428621,0.018300000000000427
PUF60_proteomics_1,0.9999142505428621,
PUF60_proteomics_2,0.9999142505428621,
PUF60_proteomics_3,0.9999142505428621,
PUM1_proteomics,0.9999142505428621,0.02015
PUM1_proteomics_1,0.9999142505428621,
PUM2_proteomics,0.9999142505428621,0.05074999999999999
PVR_proteomics,0.9999142505428621,-0.024
PUM3_proteomics,0.9999142505428621,-0.0815499999999999
PURB_proteomics,0.9999142505428621,0.06765000000000002
PUS1_proteomics,0.9999142505428621,-0.058650000000000035
PUS10_proteomics,0.9999142505428621,-0.06749999999999998
PUS7_proteomics,0.9999142505428621,0.10460000000000003
PUS7L_proteomics,0.9999142505428621,0.11430000000000001
PUSL1_proteomics,0.9999142505428621,-0.2469
PURA_proteomics,0.9999142505428621,-0.3376000000000001
PYGB_proteomics,0.9999142505428621,-0.15710000000000002
PYGL_proteomics,0.9999142505428621,-0.23354999999999998
PYGM_proteomics,0.9999142505428621,0.4175000000000004
R3HCC1L_proteomics,0.9999142505428621,-0.3353
R3HDM2_proteomics,0.9999142505428621,-0.16460000000000002
RAB10_proteomics,0.9999142505428621,-0.25429999999999997
RAB11A_proteomics,0.9999142505428621,-0.22734999999999994
RAB11B_proteomics,0.9999142505428621,-0.012050000000000005
RAB11FIP1_proteomics,0.9999142505428621,-0.3756999999999999
R3HCC1_proteomics,0.9999142505428621,0.10325000000000001
RAB11FIP2_proteomics,0.9999142505428621,-0.3641500000000001
RAB11FIP5_proteomics,0.9999142505428621,0.03075
RAB12_proteomics,0.9999142505428621,-0.02724999999999997
RAB13_proteomics,0.9999142505428621,-0.2192
RAB14_proteomics,0.9999142505428621,0.060200000000000004
RAB17_proteomics,0.9999142505428621,0.3414999999999999
RAB18_proteomics,0.9999142505428621,0.04329999999999998
RAB11FIP4_proteomics,0.9999142505428621,0.11049999999999999
QTRT1_proteomics,0.9999142505428621,0.2634500000000001
QSOX2_proteomics,0.9999142505428621,0.18105000000000004
QSOX1_proteomics,0.9999142505428621,-0.02244999999999997
PYGO2_proteomics,0.9999142505428621,0.029249999999999998
PYHIN1_proteomics,0.9999142505428621,0.49355000000000004
PYM1_proteomics,0.9999142505428621,-0.08209999999999995
PYROXD1_proteomics,0.9999142505428621,-0.34485
PYURF_proteomics,0.9999142505428621,-0.15720000000000003
PZP_proteomics,0.9999142505428621,0.18164999999999942
QARS_proteomics,0.9999142505428621,0.05575000000000001
QDPR_proteomics,0.9999142505428621,0.23420000000000007
QKI_proteomics,0.9999142505428621,-0.08784999999999998
QPCT_proteomics,0.9999142505428621,-0.25229999999999997
QPCTL_proteomics,0.9999142505428621,0.09569999999999998
QPRT_proteomics,0.9999142505428621,0.64415
QRICH1_proteomics,0.9999142505428621,-0.011749999999999997
QRSL1_proteomics,0.9999142505428621,-0.18105000000000002
QSER1_proteomics,0.9999142505428621,0.005850000000000022
PUF60_proteomics,0.9999142505428621,0.1734
RAB18_proteomics_1,0.9999142505428621,
PUDP_proteomics,0.9999142505428621,-0.7223999999999999
PTTG1IP_proteomics,0.9999142505428621,-0.11270000000000001
PTER_proteomics,0.9999142505428621,-0.15544999999999987
PTGDS_proteomics,0.9999142505428621,-0.11814999999999998
PTGES_proteomics,0.9999142505428621,-2.97585
PTGES2_proteomics,0.9999142505428621,0.0471
PTGES3_proteomics,0.9999142505428621,-0.08845000000000003
PTGIS_proteomics,0.9999142505428621,0.12935000000000008
PTDSS2_proteomics,0.9999142505428621,0.20400000000000001
PTGR1_proteomics,0.9999142505428621,0.1938000000000002
PTGS1_proteomics,0.9999142505428621,-0.04784999999999995
PTGS2_proteomics,0.9999142505428621,0.2015499999999999
PTK2_proteomics,0.9999142505428621,0.08554999999999996
PTK2B_proteomics,0.9999142505428621,-0.059949999999999996
PTK2B_proteomics_1,0.9999142505428621,
PTK7_proteomics,0.9999142505428621,-0.2725
PTGR2_proteomics,0.9999142505428621,0.25554999999999994
PTMA_proteomics,0.9999142505428621,0.033550000000000024
PTDSS1_proteomics,0.9999142505428621,0.23299999999999998
PTBP3_proteomics,0.9999142505428621,0.1694
PSME2_proteomics,0.9999142505428621,0.3318
PSME3_proteomics,0.9999142505428621,0.11255000000000004
PSME4_proteomics,0.9999142505428621,-0.17220000000000002
PSMF1_proteomics,0.9999142505428621,0.0922
PSMG1_proteomics,0.9999142505428621,-0.11409999999999998
PSMG2_proteomics,0.9999142505428621,-0.1491
PTCD3_proteomics,0.9999142505428621,-0.1397
PSMG3_proteomics,0.9999142505428621,0.13085
PSPH_proteomics,0.9999142505428621,0.5311
PSTPIP1_proteomics,0.9999142505428621,-0.17509999999999998
PSTPIP2_proteomics,0.9999142505428621,-0.33045
PTAR1_proteomics,0.9999142505428621,-0.2784
PTBP1_proteomics,0.9999142505428621,0.07585000000000003
PTBP2_proteomics,0.9999142505428621,0.07340000000000002
PSMG4_proteomics,0.9999142505428621,-0.1378
PTMS_proteomics,0.9999142505428621,-0.24065
PTN_proteomics,0.9999142505428621,0.2704000000000002
PTP4A1_proteomics,0.9999142505428621,0.3125
PTPRC_proteomics,0.9999142505428621,0.25
PTPRCAP_proteomics,0.9999142505428621,-0.00545000000000001
PTPRE_proteomics,0.9999142505428621,-0.31795
PTPRF_proteomics,0.9999142505428621,-0.24795
PTPRG_proteomics,0.9999142505428621,0.18270000000000008
PTPRJ_proteomics,0.9999142505428621,-0.07539999999999997
PTPRB_proteomics,0.9999142505428621,0.3679000000000001
PTPRK_proteomics,0.9999142505428621,-0.4133
PTPRO_proteomics,0.9999142505428621,-0.38670000000000004
PTPRS_proteomics,0.9999142505428621,0.14759999999999995
PTPRU_proteomics,0.9999142505428621,-0.46604999999999996
PTRH1_proteomics,0.9999142505428621,0.4292
PTRHD1_proteomics,0.9999142505428621,-0.16450000000000004
PTS_proteomics,0.9999142505428621,0.5148499999999999
PTPRM_proteomics,0.9999142505428621,-0.02950000000000008
PTPRA_proteomics,0.9999142505428621,-0.0998
PTPN9_proteomics,0.9999142505428621,-0.1955
PTPN7_proteomics,0.9999142505428621,0.03195
PTP4A2_proteomics,0.9999142505428621,0.0383
PTP4A3_proteomics,0.9999142505428621,-0.21074999999999988
PTPA_proteomics,0.9999142505428621,-0.11089999999999997
PTPMT1_proteomics,0.9999142505428621,0.09809999999999997
PTPN1_proteomics,0.9999142505428621,0.11464999999999997
PTPN11_proteomics,0.9999142505428621,0.07819999999999996
PTPN12_proteomics,0.9999142505428621,0.26385000000000003
PTPN13_proteomics,0.9999142505428621,0.2558999999999999
PTPN14_proteomics,0.9999142505428621,0.04655000000000001
PTPN18_proteomics,0.9999142505428621,0.027100000000000013
PTPN2_proteomics,0.9999142505428621,-0.10914999999999997
PTPN21_proteomics,0.9999142505428621,-0.05654999999999988
PTPN23_proteomics,0.9999142505428621,0.029700000000000004
PTPN3_proteomics,0.9999142505428621,0.14365
PTPN6_proteomics,0.9999142505428621,0.08515000000000006
PTX3_proteomics,0.9999142505428621,-0.6382000000000001
RBKS_proteomics,0.9999142505428621,-0.3821500000000001
RAB19_proteomics,0.9999142505428621,0.004599999999999993
RAB1B_proteomics,0.9999142505428621,0.027799999999999964
RANGAP1_proteomics,0.9999142505428621,0.08890000000000003
RANGRF_proteomics,0.9999142505428621,-0.5226
RAP1A_proteomics,0.9999142505428621,-0.05245
RAP1B_proteomics,0.9999142505428621,-0.003400000000000014
RAP1GAP_proteomics,0.9999142505428621,-0.12914999999999988
RAP1GAP2_proteomics,0.9999142505428621,0.19140000000000001
RANBP9_proteomics,0.9999142505428621,0.00605
RAP1GDS1_proteomics,0.9999142505428621,0.14885
RAP2A_proteomics,0.9999142505428621,0.33985000000000004
RAP2B_proteomics,0.9999142505428621,0.019199999999999995
RAP2C_proteomics,0.9999142505428621,0.15049999999999997
RAPGEF1_proteomics,0.9999142505428621,0.23070000000000002
RAPGEF2_proteomics,0.9999142505428621,0.08185000000000003
RAPGEF3_proteomics,0.9999142505428621,0.05015000000000014
RAP1GDS1_proteomics_1,0.9999142505428621,
RAPGEF4_proteomics,0.9999142505428621,0.3470000000000002
RANBP6_proteomics,0.9999142505428621,0.30874999999999997
RANBP3_proteomics,0.9999142505428621,0.23020000000000002
RALA_proteomics,0.9999142505428621,0.26615
RALB_proteomics,0.9999142505428621,0.3166
RALBP1_proteomics,0.9999142505428621,-0.04975
RALGAPA1_proteomics,0.9999142505428621,-0.04099999999999998
RALGAPA2_proteomics,0.9999142505428621,-0.10809999999999997
RALGAPB_proteomics,0.9999142505428621,-0.042700000000000016
RANBP3_proteomics_1,0.9999142505428621,
RALGPS2_proteomics,0.9999142505428621,0.12774999999999997
RALYL_proteomics,0.9999142505428621,0.18910000000000005
RAN_proteomics,0.9999142505428621,0.040399999999999964
RANBP1_proteomics,0.9999142505428621,0.009050000000000114
RANBP10_proteomics,0.9999142505428621,-0.2561
RANBP17_proteomics,0.9999142505428621,0.31289999999999996
RANBP2_proteomics,0.9999142505428621,-0.07860000000000006
RALY_proteomics,0.9999142505428621,-0.3547
RAPGEF6_proteomics,0.9999142505428621,-0.09725
RAPH1_proteomics,0.9999142505428621,0.64375
RAPH1_proteomics_1,0.9999142505428621,
RASSF8_proteomics,0.9999142505428621,-0.20225000000000004
RAVER1_proteomics,0.9999142505428621,0.12575
RAVER2_proteomics,0.9999142505428621,-0.24549999999999997
RB1_proteomics,0.9999142505428621,-0.39435000000000003
RB1CC1_proteomics,0.9999142505428621,0.01905000000000001
RBAK_proteomics,0.9999142505428621,0.10370000000000001
RASSF7_proteomics,0.9999142505428621,-0.019449999999999995
RBBP4_proteomics,0.9999142505428621,0.08579999999999999
RBBP6_proteomics,0.9999142505428621,-0.1562
RBBP7_proteomics,0.9999142505428621,0.07345000000000007
RBBP8_proteomics,0.9999142505428621,-0.2689
RBBP9_proteomics,0.9999142505428621,-0.10370000000000001
RBCK1_proteomics,0.9999142505428621,-0.2837
RBFA_proteomics,0.9999142505428621,0.2247
RBBP5_proteomics,0.9999142505428621,-0.11754999999999999
RASSF5_proteomics,0.9999142505428621,-0.1409
RASSF4_proteomics,0.9999142505428621,-0.009349999999999997
RASSF2_proteomics,0.9999142505428621,-0.34320000000000006
RARG_proteomics,0.9999142505428621,0.00830000000000003
RARRES1_proteomics,0.9999142505428621,-0.1643
RARRES2_proteomics,0.9999142505428621,-0.03744999999999998
RARS_proteomics,0.9999142505428621,0.10499999999999998
RARS2_proteomics,0.9999142505428621,-0.005749999999999977
RASA1_proteomics,0.9999142505428621,0.18300000000000002
RASA2_proteomics,0.9999142505428621,0.0917
RASA3_proteomics,0.9999142505428621,-0.25139999999999996
RASA4_proteomics,0.9999142505428621,-0.1432500000000001
RASAL1_proteomics,0.9999142505428621,-0.9923000000000001
RASAL2_proteomics,0.9999142505428621,-0.2108
RASAL3_proteomics,0.9999142505428621,-0.023799999999999988
RASGRF2_proteomics,0.9999142505428621,-0.2583
RASGRP2_proteomics,0.9999142505428621,-0.29379999999999984
RASIP1_proteomics,0.9999142505428621,-0.1807000000000003
RAI14_proteomics_1,0.9999142505428621,
RAB1A_proteomics,0.9999142505428621,0.047599999999999976
RAI14_proteomics,0.9999142505428621,-0.20080000000000003
RAE1_proteomics,0.9999142505428621,0.13425
RAB35_proteomics,0.9999142505428621,-0.15990000000000001
RAB38_proteomics,0.9999142505428621,-0.54275
RAB39A_proteomics,0.9999142505428621,0.18579999999999997
RAB3B_proteomics,0.9999142505428621,0.05339999999999999
RAB3D_proteomics,0.9999142505428621,-0.058199999999999974
RAB3IL1_proteomics,0.9999142505428621,0.30715
RAB34_proteomics,0.9999142505428621,-0.19165000000000001
RAB3IP_proteomics,0.9999142505428621,-0.43195
RAB43_proteomics,0.9999142505428621,-0.05335000000000001
RAB44_proteomics,0.9999142505428621,-0.84735
RAB4A_proteomics,0.9999142505428621,0.005349999999999994
RAB4B_proteomics,0.9999142505428621,0.18679999999999997
RAB5A_proteomics,0.9999142505428621,0.17529999999999998
RAB5B_proteomics,0.9999142505428621,-0.06640000000000001
RAB42_proteomics,0.9999142505428621,0.2741
RAB5C_proteomics,0.9999142505428621,-0.0965
RAB33B_proteomics,0.9999142505428621,-0.026550000000000018
RAB31_proteomics,0.9999142505428621,-0.22049999999999997
RAB20_proteomics,0.9999142505428621,0.15595000000000003
RAB21_proteomics,0.9999142505428621,-0.4583
RAB22A_proteomics,0.9999142505428621,-0.15935000000000002
RAB23_proteomics,0.9999142505428621,0.0384000000000001
RAB24_proteomics,0.9999142505428621,-0.36365000000000003
RAB25_proteomics,0.9999142505428621,-0.19060000000000002
RAB32_proteomics,0.9999142505428621,0.24575000000000002
RAB27A_proteomics,0.9999142505428621,-0.37865
RAB28_proteomics,0.9999142505428621,-0.23409999999999997
RAB28_proteomics_1,0.9999142505428621,
RAB29_proteomics,0.9999142505428621,-0.09005000000000002
RAB2A_proteomics,0.9999142505428621,0.00880000000000003
RAB2B_proteomics,0.9999142505428621,0.1461
RAB30_proteomics,0.9999142505428621,0.205
RAB27B_proteomics,0.9999142505428621,0.02750000000000008
RAB6A_proteomics,0.9999142505428621,-0.09045
RAB6B_proteomics,0.9999142505428621,1.654
RAB7A_proteomics,0.9999142505428621,0.4104
RAC3_proteomics,0.9999142505428621,-0.10695
RACGAP1_proteomics,0.9999142505428621,0.03969999999999996
RACK1_proteomics,0.9999142505428621,0.00759999999999994
RAD1_proteomics,0.9999142505428621,0.12340000000000001
RAD17_proteomics,0.9999142505428621,-0.009300000000000003
RAD21_proteomics,0.9999142505428621,-0.1245
RAC2_proteomics,0.9999142505428621,-0.06705
RAD23A_proteomics,0.9999142505428621,0.3196
RAD23B_proteomics,0.9999142505428621,-0.044899999999999995
RAD50_proteomics,0.9999142505428621,-0.18420000000000003
RAD51AP1_proteomics,0.9999142505428621,0.40259999999999996
RAD54B_proteomics,0.9999142505428621,0.11375000000000002
RAD54L2_proteomics,0.9999142505428621,0.19275000000000003
RAD9A_proteomics,0.9999142505428621,-0.06630000000000003
RAD23A_proteomics_1,0.9999142505428621,
RAC1_proteomics,0.9999142505428621,-0.07464999999999997
RABL6_proteomics,0.9999142505428621,-0.12229999999999996
RABL3_proteomics,0.9999142505428621,0.10199999999999998
RAB8A_proteomics,0.9999142505428621,0.2696
RAB8B_proteomics,0.9999142505428621,0.21994999999999998
RAB9A_proteomics,0.9999142505428621,-0.24814999999999998
RABAC1_proteomics,0.9999142505428621,-0.26915000000000006
RABEP1_proteomics,0.9999142505428621,0.07284999999999997
RABEP2_proteomics,0.9999142505428621,0.02310000000000001
RABEPK_proteomics,0.9999142505428621,0.013549999999999979
RABGAP1_proteomics,0.9999142505428621,0.19970000000000002
RABGAP1L_proteomics,0.9999142505428621,0.41605000000000003
RABGAP1L_proteomics_1,0.9999142505428621,
RABGEF1_proteomics,0.9999142505428621,0.03945
RABGGTA_proteomics,0.9999142505428621,0.04555000000000001
RABGGTB_proteomics,0.9999142505428621,0.03359999999999999
RABIF_proteomics,0.9999142505428621,0.005300000000000027
RABL2B_proteomics,0.9999142505428621,-0.14484999999999998
RAF1_proteomics,0.9999142505428621,-0.04820000000000001
PLIN3_proteomics_1,0.9999142505428621,
A1BG_proteomics,0.9999142505428621,0.012899999999999912
PLIN2_proteomics,0.9999142505428621,1.17985
NDUFS8_proteomics,0.9999142505428621,0.07665
NDUFV1_proteomics,0.9999142505428621,-0.07750000000000001
NDUFV2_proteomics,0.9999142505428621,-0.20754999999999998
NDUFV3_proteomics,0.9999142505428621,-0.15805
NDUFV3_proteomics_1,0.9999142505428621,
NEB_proteomics,0.9999142505428621,0.064
NDUFS7_proteomics,0.9999142505428621,0.03289999999999996
NEBL_proteomics,0.9999142505428621,-0.41279999999999983
NECAP1_proteomics,0.9999142505428621,-0.0647
NECAP2_proteomics,0.9999142505428621,-0.05714999999999998
NECTIN1_proteomics,0.9999142505428621,-0.007850000000000024
NECTIN2_proteomics,0.9999142505428621,-0.16169999999999995
NECTIN2_proteomics_1,0.9999142505428621,
NECTIN3_proteomics,0.9999142505428621,0.5027999999999999
NEBL_proteomics_1,0.9999142505428621,
NECTIN4_proteomics,0.9999142505428621,0.12945
NDUFS6_proteomics,0.9999142505428621,-0.28959999999999997
NDUFS4_proteomics,0.9999142505428621,-0.17394999999999997
NDUFB1_proteomics,0.9999142505428621,0.06275
NDUFB10_proteomics,0.9999142505428621,-0.3144
NDUFB11_proteomics,0.9999142505428621,-0.17149999999999999
NDUFB3_proteomics,0.9999142505428621,-0.188
NDUFB4_proteomics,0.9999142505428621,-0.07500000000000001
NDUFB5_proteomics,0.9999142505428621,-0.2956
NDUFS5_proteomics,0.9999142505428621,-0.1052
