Proteomics,Gbm_P_Value,Gbm_Median
OPALIN_proteomics,0.017340174218444644,-0.772343723846323
P2RY13_proteomics,0.017342182612352444,-0.7549334776030234
SERPINI1_proteomics,0.017342287392427793,-0.431231333746374
MSI1_proteomics,0.01743571868125131,0.32579055831721043
PSME3_proteomics,0.017460572586035405,0.30604691232150794
PDE1B_proteomics,0.01752411095845584,-0.5159007065580175
GINS1_proteomics,0.01752411095845584,0.5061467451644135
NUP155_proteomics,0.017533977268805602,0.1971794310287357
SYNE2_proteomics,0.017533977268805602,0.4829410226324156
BLOC1S1_proteomics,0.017535287993042672,-0.2378454694482203
SMYD4_proteomics,0.01756224876804038,0.1997734120493188
SGK3_proteomics,0.01756224876804038,-0.4635858309670286
MTMR12_proteomics,0.01756563266289765,-0.2881148810663998
IRF2BP2_proteomics,0.01756563266289765,0.2839626744601061
PUS10_proteomics,0.0175845689016255,0.18403389804640002
PHKG2_proteomics,0.017644969647976988,-0.30127723290570824
CADM3_proteomics,0.017739118082239786,-1.235511043249491
BMP7_proteomics,0.017793114998800662,0.6172423303443565
MTA2_proteomics,0.01781200328418776,0.3700220418901955
IGSF8_proteomics,0.017906912389885326,-0.7674265594602376
ANKRD13D_proteomics,0.017930954706107016,-0.2137525393474582
ZNF776_proteomics,0.017937512514468013,0.39184052104526246
GINS4_proteomics,0.018079763555144457,0.742085636127684
ABCE1_proteomics,0.018079763555144457,0.15830469179392193
SH3BGRL2_proteomics,0.018079763555144457,-1.1250846247606698
SHC3_proteomics,0.018079763555144457,-0.413720673487182
CYLD_proteomics,0.018079763555144457,-0.29324580545890766
SEC24C_proteomics,0.018103677185987228,-0.1869172501453155
NEFH_proteomics,0.01810621440129346,-1.1220663498035253
PHYHIPL_proteomics,0.01811704823760506,-0.7254845529450274
MAP7D2_proteomics,0.018165836138089256,-0.8688745806917466
PRPF3_proteomics,0.018184254045783495,0.23379661157277148
ARFRP1_proteomics,0.01819065890362997,0.270086064731164
FAM185A_proteomics,0.01819065890362997,-0.243550764291658
TUBB2A_proteomics,0.01819065890362997,-0.5486718912288835
HNRNPA1L2_proteomics,0.01823600946377441,0.3037348336838933
WSB2_proteomics,0.018364226925418146,-0.21121373808680183
HEATR1_proteomics,0.018364226925418146,0.2232163175511196
ARRB2_proteomics,0.018405216840109238,-0.3158841632242309
DOCK6_proteomics,0.018405216840109238,0.3710961612927415
MAPK10_proteomics,0.018405216840109238,-0.8321862635070385
SUN1_proteomics,0.018405216840109238,0.32466021214802854
PBLD_proteomics,0.018405216840109238,-0.456880811496016
TOMM40_proteomics,0.018405216840109238,0.3046255887621168
NDC80_proteomics,0.018405216840109238,0.6414968396665135
HNRNPA1_proteomics,0.018405216840109238,0.3272752715760396
TRMT1_proteomics,0.018405216840109238,0.28966263041273244
C1orf198_proteomics,0.018483724747964888,-0.7178133068344505
TMX2_proteomics,0.018488085468873334,0.394712244584064
WDR33_proteomics,0.018514356146953653,0.2219591907427964
DOCK7_proteomics,0.018514356146953653,0.14490956668352747
ARHGAP24_proteomics,0.018614591520694574,-0.4617578183197974
SMARCA5_proteomics,0.01866614342446858,0.3241908797998444
RPL35A_proteomics,0.01866614342446858,0.23599740445302853
SSBP1_proteomics,0.018711837394574462,0.3992669028811809
KDELC2_proteomics,0.018757639688199535,0.3361020801340475
PLEKHA1_proteomics,0.018757639688199535,-0.42557217787452506
CNOT2_proteomics,0.018767608712643546,0.2890686102494145
TRIR_proteomics,0.01879037882158943,0.427506322951721
DYNC1I1_proteomics,0.018879670402248916,-0.6662792075541115
HEATR3_proteomics,0.018924720724431507,0.20578237047067918
PLRG1_proteomics,0.018963563667189026,0.21647805024055128
ATRNL1_proteomics,0.018963563667189026,-0.5813707257468055
ZRANB2_proteomics,0.01899903898153878,0.37643362686947557
FANCI_proteomics,0.01900582329606371,0.49768644665484446
FTH1_proteomics,0.01900582329606371,-0.8741681784950225
AMDHD2_proteomics,0.019290123300352215,-0.39666737346974057
KIF15_proteomics,0.019290123300352215,0.586782276982562
PGBD5_proteomics,0.019290123300352215,-0.5665552254512953
PCLAF_proteomics,0.019290123300352215,0.7704732842916936
POLA2_proteomics,0.019403437708992513,0.4727690242924658
RAP1GDS1_proteomics,0.01942966163604976,-0.2374608395804697
SAMD14_proteomics,0.019446389933799164,-0.2887563137397715
SNRPD3_proteomics,0.019490082210447696,0.40990099373645744
VAMP3_proteomics,0.01949201051980736,-0.31349678554820853
WIZ_proteomics,0.019507207752181673,0.3293714097742696
MERTK_proteomics,0.019539832423937264,-0.2899101705427209
P2RY12_proteomics,0.019565112627149522,-0.5230158225634425
DNAJC10_proteomics,0.0195928667323365,0.36763570692739134
IFIT2_proteomics,0.019635878238956756,-0.767265063677754
CPSF2_proteomics,0.019666397638453913,0.241623903178085
PRIM1_proteomics,0.019773522108618862,0.6413246918201202
CLTC_proteomics,0.019784257366920195,-0.225613298218221
NUDC_proteomics,0.019784257366920195,0.33744817794799914
CABP1_proteomics,0.019810287730494026,-0.6647635781898286
LRRC8B_proteomics,0.019875444149716814,-0.5674218469240464
TKT_proteomics,0.019875444149716814,-0.3850137387224105
RFC1_proteomics,0.019875444149716814,0.363510008112942
DUSP22_proteomics,0.019924902866435227,-0.27399742753846057
TAGLN2_proteomics,0.019924902866435227,0.48366341800385004
FAAH_proteomics,0.019924902866435227,-0.654182638413504
TEX10_proteomics,0.019924902866435227,0.23386498436797692
CUX1_proteomics,0.019924902866435227,0.1839207563517837
RNF185_proteomics,0.019924902866435227,0.321901550960727
S100PBP_proteomics,0.019924902866435227,0.5390614881322444
THRAP3_proteomics,0.019924902866435227,0.2763505057337359
ICOSLG_proteomics,0.019924902866435227,-0.6678296401614945
GYG2_proteomics,0.019961890650581137,0.672191661771212
PDE8B_proteomics,0.0199659679845828,-0.431972945399758
TARDBP_proteomics,0.01998022171192827,0.25973344530439746
PES1_proteomics,0.01998022171192827,0.2655617258376648
GMPR2_proteomics,0.01998022171192827,-0.404172133075948
GTF3C1_proteomics,0.019996692562441905,0.258739883292353
SELENOK_proteomics,0.019996692562441905,0.2741551236509387
RPLP0_proteomics,0.019996692562441905,0.2948179026644004
PLEKHO2_proteomics,0.019996692562441905,-0.4510389454294877
G3BP2_proteomics,0.019996692562441905,0.1469751099710413
KIF5A_proteomics,0.02006868404919932,-0.34419170671654387
TRAPPC1_proteomics,0.02007277533260827,-0.2087595280229733
SCAMP2_proteomics,0.02007277533260827,-0.4111213164628952
TNPO1_proteomics,0.02007277533260827,0.410476134498856
SOX10_proteomics,0.02007277533260827,-1.2864067901300364
PSMC1_proteomics,0.02007277533260827,0.20046770967302
ATP6V1F_proteomics,0.020124522546243234,-0.47833719249856355
RGS17_proteomics,0.02020230103082637,-0.648123728959217
PDCD6IP_proteomics,0.02022467799928088,-0.23937970192913277
RUVBL2_proteomics,0.02030061430863194,0.3837515306321855
TIMELESS_proteomics,0.02030061430863194,0.572998389937033
DIS3_proteomics,0.020318193897380217,0.2171371934367266
PDPK1_proteomics,0.020337544796302114,-0.2401351953559134
CSTB_proteomics,0.020354895835409028,-0.3830000041414174
ANP32E_proteomics,0.020386057660563544,0.35302979552373304
TMED1_proteomics,0.020386057660563544,0.3693913435475665
RPS21_proteomics,0.020394342774369235,0.3563271580332133
ADAMTS4_proteomics,0.020394342774369235,-0.2398904286298174
JAK2_proteomics,0.020416504121431145,-0.31215004627864784
NFIA_proteomics,0.020416504121431145,0.6895443033592366
INTS12_proteomics,0.020443914567056184,0.3061231214502655
ST14_proteomics,0.020443914567056184,-0.6965361102907837
MIEN1_proteomics,0.02045236266190448,-0.2887232591906702
THUMPD3_proteomics,0.020606882964164776,0.3556095176895546
ABCG1_proteomics,0.020659120314415858,-0.4916530448362171
HNRNPM_proteomics,0.02070051156066027,0.33196610948600613
ADAP2_proteomics,0.020761577735188698,-0.4050260924055942
SUGP2_proteomics,0.020761577735188698,0.2885484249331435
CPNE6_proteomics,0.020761577735188698,-0.7497583027116486
CD3EAP_proteomics,0.020761577735188698,0.2849480689121445
CACNA2D1_proteomics,0.020844886685818693,-0.659705947996293
VPS16_proteomics,0.020844886685818693,-0.14427312458243283
HNRNPK_proteomics,0.020907375300011216,0.2535425124781398
NPRL2_proteomics,0.020907375300011216,-0.1975242460544751
EIF5_proteomics,0.020946603350476278,0.18344283701540118
PRRC2C_proteomics,0.02101169010906954,0.2497880837498225
RIMS3_proteomics,0.021042871096846515,-0.624606350338745
NR2F1_proteomics,0.021042871096846515,0.7181941851979654
GRSF1_proteomics,0.021042871096846515,0.2293181243541606
MYO1F_proteomics,0.02107147142979106,-0.8546934811588812
ACSL1_proteomics,0.021117874371592966,-0.5835718256277329
MAD1L1_proteomics,0.021139167093232075,0.2732698482307183
NME4_proteomics,0.021156145784910155,0.40636060981561806
FBXO31_proteomics,0.02118506193349496,-0.23095877273752635
SCN8A_proteomics,0.021197566846680803,-0.538848964077377
MAP3K3_proteomics,0.021197566846680803,-0.27586773082590677
LTV1_proteomics,0.021197566846680803,0.3379972951924502
OPTN_proteomics,0.02120415662918105,-0.760983814747785
ABHD14B_proteomics,0.021281149273203525,-0.466293755650329
USP34_proteomics,0.021281149273203525,0.0641856847997517
TLK1_proteomics,0.021281149273203525,0.37623720124055804
EIF4G2_proteomics,0.021281149273203525,0.18792455958777898
ANP32B_proteomics,0.021281149273203525,0.46665927860340195
RIF1_proteomics,0.021281149273203525,0.36054380904695105
NAPA_proteomics,0.021281149273203525,-0.2420137123494683
GOLIM4_proteomics,0.021281149273203525,0.46016288696878294
HCK_proteomics,0.021281149273203525,-0.6834992731679708
TTBK1_proteomics,0.02129436098605807,-0.43871814538040044
LPCAT1_proteomics,0.021303373716332705,0.3615451509756445
LMO2_proteomics,0.021318631523440643,-0.34921014552087754
FUS_proteomics,0.02135684330493845,0.461123333035691
CPNE9_proteomics,0.021362718303762324,-0.6466135228403449
DNM3_proteomics,0.02137719453596022,-1.012226068759277
CXorf56_proteomics,0.021455181095687167,0.30895222557520585
RBM48_proteomics,0.021455181095687167,0.22767074793464012
KATNBL1_proteomics,0.02146651712000502,-0.3290005300822575
ORC5_proteomics,0.02146651712000502,0.2818451747179587
CWC15_proteomics,0.02147481664504291,0.39160609790809947
UROS_proteomics,0.02147481664504291,-0.2532771746236085
ARHGEF37_proteomics,0.021498881430874542,-0.40367365216180645
EFCAB7_proteomics,0.021498881430874542,0.26624090628346403
VPS35_proteomics,0.02153736728548522,-0.19010763060392727
ZNF483_proteomics,0.021575221802632667,-0.46305456408072304
THOC3_proteomics,0.021589753075672173,0.22683348065682596
LILRB1_proteomics,0.02164815520023098,-0.6757621692979338
RPL9_proteomics,0.02164815520023098,0.21099966502164022
SUPV3L1_proteomics,0.02166435245017184,-0.3540195688033555
AIMP1_proteomics,0.02170129692179261,0.1635597173847278
RNF149_proteomics,0.02179025419147822,-0.22259917016506792
RPP30_proteomics,0.021821516686145705,0.30990421870950885
PRKCD_proteomics,0.0218854481753591,-0.44744187765059096
SRFBP1_proteomics,0.021895029475133762,0.2958985121883282
RBM12_proteomics,0.021934709126528746,0.23491005371925106
HSPA14_proteomics,0.021934709126528746,0.23171094004803508
BRMS1L_proteomics,0.02203148246024446,0.3611554643804134
CRYL1_proteomics,0.022048501386951132,-0.5439153519823459
ING3_proteomics,0.02210000591736129,0.2839303905349675
NELFE_proteomics,0.02220909752360425,0.3517775845163515
ANKLE2_proteomics,0.02222922640046461,0.1858791020876538
DPH1_proteomics,0.02225805853856757,0.2449151921259358
TK1_proteomics,0.022325154085323703,0.4941210733669591
CFL2_proteomics,0.02232542946968342,-0.2987917531499475
NTPCR_proteomics,0.022386104951567384,0.4338613670409592
DSN1_proteomics,0.022417684763473354,0.4499892673754025
CCDC22_proteomics,0.022417684763473354,-0.1566314245233442
GTF2E2_proteomics,0.022417684763473354,0.33366378160826526
RBM42_proteomics,0.022417684763473354,0.4519214567084416
ERMP1_proteomics,0.02242647581215492,-0.1557132863365032
KCNIP3_proteomics,0.02242647581215492,-0.473392967021169
EXOSC6_proteomics,0.02248509774902129,0.3769825822371114
LGALS9_proteomics,0.022625911144872675,-0.6546375078141884
SH3PXD2A_proteomics,0.022966498163315766,-0.305618723507842
ADD1_proteomics,0.023088084625369463,-0.6550394373432314
PLEKHA6_proteomics,0.023183304274632582,-0.7458081450587938
ASNS_proteomics,0.02326716783884641,0.37432460634452613
ZFP36L2_proteomics,0.023297129037076637,0.3666346265822996
PIGU_proteomics,0.02336606321250686,0.2430935503587453
FARSA_proteomics,0.02336649680883394,0.1736798200676512
KSR2_proteomics,0.02336649680883394,-0.698603193217165
HMGN1_proteomics,0.02340035500055275,0.37633859856537744
TCP11L1_proteomics,0.023450855935239188,-0.14632705344430358
NCKIPSD_proteomics,0.02345811520724473,-0.3647421977261661
ZDHHC9_proteomics,0.023483484350919667,-0.33901170696076954
ZNF655_proteomics,0.023556321705144607,0.32707848235595927
BTN2A1_proteomics,0.023556321705144607,-0.39134901071596323
SAP18_proteomics,0.023556321705144607,0.30083867335536474
OTUD6B_proteomics,0.023556321705144607,0.2240381518163555
ITGB2_proteomics,0.023608702551966985,-0.7932125728153354
TMEFF2_proteomics,0.023645317867027612,-0.8504803314028448
NUDT2_proteomics,0.023670117129538298,-0.22033213137238145
EEF1E1_proteomics,0.023703034918059987,0.22102742291839012
SH3KBP1_proteomics,0.023703034918059987,-0.4281227583238779
ZCCHC9_proteomics,0.023757698267847936,0.4529523220389215
NOL8_proteomics,0.023844831227777932,0.28334841385126003
PRKCQ_proteomics,0.023924452329691235,-0.437429153524286
XRCC5_proteomics,0.023924452329691235,0.3557195217887125
RPS24_proteomics,0.023990365572672187,0.35778760057453945
KBTBD3_proteomics,0.024004641527490416,-0.2331666414697497
SPTBN4_proteomics,0.024017789525924836,-0.4014485406878335
RAP2B_proteomics,0.024055523751955528,-0.374402737184287
PYGB_proteomics,0.024055523751955528,-0.32431727393369264
KCTD4_proteomics,0.024069445413331284,-0.5217580550542389
PRC1_proteomics,0.024070524783729508,0.39320581824491396
C7orf50_proteomics,0.024112179400996372,0.2511478892026902
ADD3_proteomics,0.024112179400996372,-0.5386414580340856
VPS33A_proteomics,0.024112179400996372,-0.1312374023112339
PPP2R2A_proteomics,0.02414554248382205,-0.23805952286578747
HLA-DPB1_proteomics,0.02416254784551588,-0.5480656308004359
RER1_proteomics,0.024171485581856975,0.3261789009796671
BCLAF3_proteomics,0.024171485581856975,0.3642189176746233
ARMC6_proteomics,0.02418545778629001,0.24839041522096858
SH3GLB2_proteomics,0.024334389452477536,-0.5787939651731415
MAPK8IP2_proteomics,0.024373240938209466,-0.44260193079818
ALKBH5_proteomics,0.02446145094779514,0.2468917419468217
DPM3_proteomics,0.02447435576357318,0.3186791442134755
ACBD5_proteomics,0.024485028168720172,-0.2821019033064367
ASH2L_proteomics,0.024551234978306934,0.25377972713974406
INTS3_proteomics,0.024551234978306934,0.24354606654398747
MPI_proteomics,0.024579753891391,-0.2335260908821624
PNPLA2_proteomics,0.02469639054635651,-0.23052146047749697
FN3KRP_proteomics,0.024742273434573716,-0.34655727126545455
RCL1_proteomics,0.024774547779264532,0.26755010400887697
NCAPH_proteomics,0.024774547779264532,0.615917254167831
FAM49A_proteomics,0.024774547779264532,-0.4848195593682111
SMG7_proteomics,0.024774547779264532,0.10956837277558985
SLC12A7_proteomics,0.024795870402792696,0.241979208162674
SRCIN1_proteomics,0.024827323339312007,-0.7078322303317255
SMARCAD1_proteomics,0.024847881890002765,0.334731671229788
GID4_proteomics,0.0248586215336817,0.2090064539874871
NAT10_proteomics,0.0248586215336817,0.29859238152496503
NVL_proteomics,0.024859326938803807,0.38678906160325727
SCN3B_proteomics,0.02496247975813421,-0.883846600954302
CHN2_proteomics,0.02496247975813421,-0.4247826238559395
ENO2_proteomics,0.02496247975813421,-0.545116000360179
HSPA12B_proteomics,0.025004090201704552,-0.766431102135146
ZNF316_proteomics,0.025021666002718827,0.2208978552860737
C2orf76_proteomics,0.02503642687571592,-0.23370889744026369
KCNA2_proteomics,0.0250436828484947,-0.385241847781137
MATK_proteomics,0.025144620198326098,-0.4439351119533137
SEC24A_proteomics,0.02520975195390547,0.2088489028474818
PPP1R12B_proteomics,0.025256742910689724,-0.3464295839003788
BLOC1S2_proteomics,0.025260339107859003,-0.1873001236678479
RPS18_proteomics,0.025372704026604707,0.22015729103648807
TOE1_proteomics,0.025556362852538015,0.452626920653445
SEC63_proteomics,0.025650246325348507,0.24939791805633213
PLEKHO1_proteomics,0.025650246325348507,-0.17790833280242396
VTI1A_proteomics,0.025650246325348507,-0.37370104856272446
MTHFR_proteomics,0.025650246325348507,-0.13100441736191526
DDX20_proteomics,0.02566955367109345,0.2676623503107105
USP16_proteomics,0.025736083016326104,0.25575191969999755
MBLAC2_proteomics,0.025884383783164874,-0.657485269783362
MAP3K2_proteomics,0.025896329822576915,-0.23047738780187715
CEP104_proteomics,0.025896329822576915,-0.2474074354345585
EIF4ENIF1_proteomics,0.025897076301887208,0.28494405008413837
RBM22_proteomics,0.025897076301887208,0.3154225596169139
SMU1_proteomics,0.025897076301887208,0.3308237090766185
CRTAC1_proteomics,0.025897076301887208,-0.7295231235003515
SSBP3_proteomics,0.025897076301887208,-0.3617882941926113
PIK3R4_proteomics,0.025897076301887208,-0.11617569080690919
GATM_proteomics,0.025897076301887208,0.698885084712517
SMAP2_proteomics,0.025897076301887208,-0.3402531535393143
FOLR2_proteomics,0.025927146011819655,-1.011154705984586
OTUB1_proteomics,0.025927146011819655,-0.2184970645314861
WDR48_proteomics,0.025941728301815917,-0.209747438500876
CNTN1_proteomics,0.025941728301815917,-1.2555464251320338
HAUS8_proteomics,0.025941728301815917,0.3510103326740825
TRIP4_proteomics,0.025941728301815917,0.12735710417288
PDCD4_proteomics,0.026004014600931186,-0.48210155105800473
NAAA_proteomics,0.026004014600931186,-0.6236112022515057
ATP5MF-PTCD1_proteomics,0.0260204264030336,0.1202326856634396
CDCA5_proteomics,0.02613661419949291,0.4459631708973979
IPO11_proteomics,0.02617300521646336,0.20081187607271153
AFAP1L1_proteomics,0.02629072700286327,0.4897892630834918
RPL10A_proteomics,0.02629072700286327,0.28967032557999556
CTNNA3_proteomics,0.026313290759358635,-0.411467310656347
SNCG_proteomics,0.026313290759358635,-1.1581581657853943
SRP14_proteomics,0.026335176352945782,0.46505071116398855
SGCE_proteomics,0.026437516662852257,-0.4365509504431
STAM2_proteomics,0.026437516662852257,0.2071594736193481
CNN3_proteomics,0.02646211706042465,0.466845754809485
PROSER1_proteomics,0.026529500351678177,0.3565349081623109
TMEM39B_proteomics,0.026529500351678177,0.3159297621519288
DOP1A_proteomics,0.026529500351678177,-0.1832724940925468
HDAC1_proteomics,0.026529500351678177,0.3440578712415813
ADIPOR2_proteomics,0.02654139007764207,-0.486569196446343
MIB2_proteomics,0.026555469122465206,-0.09305143040392
DDX10_proteomics,0.026572498134005085,0.3002832221965094
PPP3CB_proteomics,0.026572498134005085,-0.568575513207594
DLGAP5_proteomics,0.026572498134005085,0.7800665123271744
LMF2_proteomics,0.026628605349200116,0.32009897622838757
NFIX_proteomics,0.026647894681002898,0.4391302047835349
HYPK_proteomics,0.026647894681002898,0.1687224074909579
DSCC1_proteomics,0.026759983991928624,0.6520033438024019
OLFML2A_proteomics,0.02677068015271656,0.3665110681897978
PLEKHG1_proteomics,0.02677068015271656,0.2808825474592598
MRPL11_proteomics,0.026801173055276666,0.23940531620117259
CPSF3_proteomics,0.026815265698057967,0.20633688992348126
SFPQ_proteomics,0.02682498662629014,0.3376468024883486
TEX264_proteomics,0.026827045197181817,0.22819669008817167
RCSD1_proteomics,0.026832596296458382,-0.4113534909266669
ATP6V1D_proteomics,0.026832596296458382,-0.405065793737885
LSM14B_proteomics,0.02684315295255712,0.48503571115974453
B2M_proteomics,0.02684315295255712,-0.4764228377918469
NMD3_proteomics,0.02684315295255712,0.24706511627600758
TUBB8_proteomics,0.026855535463493327,-0.2726428368131556
PNPO_proteomics,0.026864382127975386,-0.331733629060521
CHADL_proteomics,0.026923151130044124,-0.3287434381169959
SUPT5H_proteomics,0.027057420408403133,0.2869431025613922
THOC5_proteomics,0.027057420408403133,0.276047637287494
PHF6_proteomics,0.027057420408403133,0.5237946002428915
TNFAIP8L2_proteomics,0.027057420408403133,-0.5659416935430722
NT5DC2_proteomics,0.02721786282167017,0.5815306695862834
RPL23_proteomics,0.02721786282167017,0.1882411457996451
ZC3H14_proteomics,0.02721786282167017,0.1847917126591051
STX7_proteomics,0.02721786282167017,-0.2370848130824642
STRN_proteomics,0.02721786282167017,-0.16577095366268751
MSH2_proteomics,0.027486536047851635,0.418563315740096
KHDRBS1_proteomics,0.02749216481246218,0.36043301014551044
RCCD1_proteomics,0.02749452213221009,-0.20757864811777482
SYNPO2_proteomics,0.02749452213221009,-0.6411616575425035
CHMP6_proteomics,0.027720893812865348,-0.3616106056497294
PECAM1_proteomics,0.02787946189312175,-0.3362346326755031
A2M_proteomics,0.027904705578157142,-0.6804372102706084
ZW10_proteomics,0.027997840395339483,0.146173481919698
KYAT1_proteomics,0.028036366614282385,-0.247072721957618
ERI1_proteomics,0.02811622732532978,0.5415599247396901
SRSF9_proteomics,0.02811622732532978,0.32008230275840527
RASGRF2_proteomics,0.02813764462165055,-0.5110706538798435
KCNAB1_proteomics,0.028148520909256253,-0.5259586568538199
MKNK1_proteomics,0.02816320613090397,-0.29218795982015705
INTS13_proteomics,0.028204686207966817,0.1711650462222823
DUSP3_proteomics,0.02826362412809224,-0.22124439222035885
LINGO2_proteomics,0.02826362412809224,-0.4102402118602344
DDX39B_proteomics,0.02826481222827441,0.3320463605895598
MRPS35_proteomics,0.02829357464548853,0.2607969108906632
CDKN1B_proteomics,0.02830650493152881,-0.48951203986075553
SAP30BP_proteomics,0.02830650493152881,0.2784602171778123
DDX3X_proteomics,0.02838231457793553,0.22982013096279252
DENND2A_proteomics,0.028397257737084822,0.6034871831936766
DCAF13_proteomics,0.028666566675734768,0.21606596596601185
FAM76A_proteomics,0.028666566675734768,0.2549591114168891
IMPA1_proteomics,0.02866681530182774,-0.45359797983505024
TMEM59_proteomics,0.02866681530182774,-0.34255072923549074
THNSL1_proteomics,0.02866681530182774,-0.3242222963052609
SREK1_proteomics,0.028817146602732383,0.31525887998486485
AES_proteomics,0.028889340622391572,0.22599214924356043
TTYH2_proteomics,0.028889864818632933,-0.493305211879685
LYPLA1_proteomics,0.028905527720786108,0.37715483087818946
SLC43A3_proteomics,0.02890585495619485,0.2869768012460636
SETDB1_proteomics,0.02890585495619485,0.2977313124217778
MIPEP_proteomics,0.028944473427107768,0.22059821535510055
DAAM2_proteomics,0.02900409558616147,-0.6769839812276459
LRRC59_proteomics,0.02904774967297435,0.405290411234601
GALT_proteomics,0.029276003202214306,-0.4187668877442625
PPDPF_proteomics,0.029276003202214306,-0.4387264106983527
STK16_proteomics,0.02935997678196181,-0.104859053740015
ZNF22_proteomics,0.029377864020994165,-0.5537340052542251
SLC2A5_proteomics,0.02940786108504367,-0.9202276085463403
PPP2R2D_proteomics,0.029515164087495688,-0.48087493224257005
CHMP2A_proteomics,0.029531819067877822,0.2715466811544776
HMGB3_proteomics,0.029564301948570498,0.5634295750687499
NECAB1_proteomics,0.029564301948570498,-0.6486573412898511
SEC22A_proteomics,0.029564301948570498,0.229537970215032
NFYC_proteomics,0.029622526189568017,0.2971305755032485
THOC7_proteomics,0.029717413632642124,0.22588423966551568
CLPB_proteomics,0.029717413632642124,0.14334245152519118
RAP1A_proteomics,0.029717413632642124,-0.3726706905746823
COMMD7_proteomics,0.029717413632642124,-0.1573263192502463
KDM3A_proteomics,0.029717413632642124,0.28781207264955355
C2CD2_proteomics,0.029727308516179586,-0.30488834034679346
CPSF4_proteomics,0.029727308516179586,0.3542509720042425
PNO1_proteomics,0.029727308516179586,0.2795862832398112
DDOST_proteomics,0.029727308516179586,0.2713253759289534
SMN1_proteomics,0.02979714544820598,0.380448659595622
NUTF2_proteomics,0.029809404830574107,-0.2605255910291569
EIF3G_proteomics,0.029809404830574107,0.21847121173109857
ZBED8_proteomics,0.029809404830574107,0.3713429707105502
SEMA5B_proteomics,0.029809404830574107,0.6191543269909785
ASTN2_proteomics,0.029809404830574107,-0.327965293043994
TMCO1_proteomics,0.029870333513781353,0.2319881133166156
SLU7_proteomics,0.029954422251849123,0.26788944266676196
BACE1_proteomics,0.030041493196371605,-0.469329505148272
CCDC88B_proteomics,0.0300709433125883,-0.34029027199082407
KLC3_proteomics,0.03017887044674681,-0.3044273952526832
EHMT1_proteomics,0.030205207249012385,0.2660682182077717
RNASET2_proteomics,0.030205207249012385,-0.4890079751855066
ALCAM_proteomics,0.030205207249012385,-0.584360041242209
BTD_proteomics,0.03027560257042151,-0.5265512184012908
SCFD2_proteomics,0.030328147754373314,0.191951319269178
RAB5B_proteomics,0.030379331958148816,-0.21590789803851249
NPC2_proteomics,0.03048195165692758,-0.768490923937001
USP7_proteomics,0.030563813671663505,0.15403500369129497
PGM2L1_proteomics,0.03058616909605752,-0.7097281211417159
CCDC167_proteomics,0.030798414305173265,0.6290785805448444
DDX42_proteomics,0.03093929344175367,0.2311043975680089
EIF2B3_proteomics,0.03093929344175367,0.2014649358853829
TELO2_proteomics,0.030952225591675733,0.1665933017346645
C1orf131_proteomics,0.030963869414355957,0.3125687459263118
PRAM1_proteomics,0.030963869414355957,-0.5034888527222916
RPS13_proteomics,0.030963869414355957,0.2379364322650635
ZNF121_proteomics,0.030963869414355957,0.606680147855984
DRAP1_proteomics,0.03097715141133855,0.278931799505196
ATP6V1A_proteomics,0.03097715141133855,-0.3583285639040629
HYOU1_proteomics,0.031028731449465795,0.193653008371164
TBCK_proteomics,0.031099192773281662,-0.12311161714270163
MAP2K1_proteomics,0.03117111883089507,-0.5923892160666611
HMG20B_proteomics,0.03139516159595476,0.2493229842644607
MED1_proteomics,0.03147169388076843,0.3000324452145
AIF1_proteomics,0.03147169388076843,-0.7155242505941593
CD33_proteomics,0.031486314916667986,-0.7566584936864198
XK_proteomics,0.031534036119696934,-0.5157549953438605
AXL_proteomics,0.031534036119696934,-0.23868283199040338
CNOT1_proteomics,0.031534036119696934,0.1459216165815679
GGA2_proteomics,0.031534036119696934,-0.3087125968603675
SLC12A6_proteomics,0.031534036119696934,-0.2822772462307045
GTF3C4_proteomics,0.031534036119696934,0.31623557573539657
TMCC3_proteomics,0.031534036119696934,-0.2737573626331233
FCGRT_proteomics,0.031534036119696934,-0.4594027321043151
CIAPIN1_proteomics,0.031534036119696934,0.24066781452325292
ELMOD1_proteomics,0.03162127300271713,-0.42979224573971164
MYO10_proteomics,0.03162127300271713,0.3211174765151555
GJC2_proteomics,0.03165928877273621,-0.6316713661014025
TPX2_proteomics,0.031671242842208465,0.640139422066591
KCTD15_proteomics,0.031671242842208465,0.3811627553643119
DUSP14_proteomics,0.031671242842208465,-0.35810165818365675
LST1_proteomics,0.031671242842208465,-0.5345165022278466
CAMK2A_proteomics,0.031671242842208465,-1.555128361600126
RBBP5_proteomics,0.031671242842208465,0.2570964921684088
PIK3R1_proteomics,0.031740071192045166,-0.1883903248023968
RFX3_proteomics,0.031750126594026415,0.5477501371375434
MINDY3_proteomics,0.031750126594026415,-0.22099696592290594
DHX30_proteomics,0.031830007665527384,0.2770580896803512
RPS17_proteomics,0.03184327214729316,0.28460011306400107
CTSH_proteomics,0.03199610350545492,-0.5052394375767943
AKT2_proteomics,0.03199610350545492,0.3006587043309975
HBM_proteomics,0.03200297590109661,-0.8384962514603679
MAPK8IP3_proteomics,0.032028576654810646,-0.45798490658393454
WNK1_proteomics,0.0321493069122457,-0.1907269925532355
GCC1_proteomics,0.0321493069122457,0.1564443582679881
AIDA_proteomics,0.032182559257149655,0.3050460541997562
