Proteomics,Hnscc_P_Value,Hnscc_Median
DDX52_proteomics,0.014867841646326492,0.10393109109779886
GLIPR2_proteomics,0.014867935254287151,-0.24141891478585364
RNASEH2A_proteomics,0.01489496044376607,0.17885449657664765
TIMM8B_proteomics,0.014898461283353481,0.25195874560395026
SLC4A10_proteomics,0.014903094336631971,0.43610756744229917
RNASE3_proteomics,0.014908518976311864,-0.4964743032231951
DLG1_proteomics,0.014936806887978136,0.2730887941393014
CASP7_proteomics,0.014942782938091875,-0.13810121668259967
AGFG1_proteomics,0.015032852018868913,-0.10818693423744818
STK39_proteomics,0.015052250304036053,0.25796141839279585
CMTM6_proteomics,0.015057587509078004,-0.5051937104611
TESC_proteomics,0.015085465068045485,-0.3886308329459993
HLA-DOB_proteomics,0.015091149467181361,-1.4520558689821996
NEFL_proteomics,0.015094100758933783,-0.4455207100807961
BTBD2_proteomics,0.015101337370909788,0.17008257622480016
ASNS_proteomics,0.01510730450640139,0.4550328829017971
POLRMT_proteomics,0.015121919180300388,0.2691891878749999
SAP18_proteomics,0.01518459543875397,0.08282450578094824
UBE2Q1_proteomics,0.015195002242810243,0.1456256478195499
GAK_proteomics,0.015203313793041105,-0.190406643645602
CD14_proteomics,0.015230942168942935,-0.2512210314456489
TTC14_proteomics,0.015259909123023425,0.21028582259855
LCK_proteomics,0.015280460262631683,-0.36133696683274863
SRSF11_proteomics,0.015300646907981141,0.14384084444009204
EHD1_proteomics,0.015346147022920458,-0.31986777530830324
SLC25A28_proteomics,0.0154278393405186,-0.42348336674010056
HMBS_proteomics,0.015462236124231615,0.1696649035308475
CMA1_proteomics,0.015483626931633791,-0.3294666995179938
TLR3_proteomics,0.01551830689345373,-0.44493907934874954
MPO_proteomics,0.015537037153335542,-0.8240129135024468
SF3B1_proteomics,0.01562969668363335,0.09559766497244837
WDR12_proteomics,0.01563907690240863,0.1912442355372974
BPGM_proteomics,0.01564871877891929,-0.19617257340269845
MAPKAPK3_proteomics,0.015652123474345633,-0.1523434391705507
EIF5A2_proteomics,0.01566641478159031,0.3680235134250509
BAG2_proteomics,0.015678780451431944,0.3560261248389516
INTS2_proteomics,0.0156807372315383,0.11862419981779837
GPRC5C_proteomics,0.015702090430392446,0.3613337620651542
NEO1_proteomics,0.015734123303794555,0.3128951783996001
PXMP4_proteomics,0.015751043313270457,1.12639532579675
MTERF3_proteomics,0.015785036525965884,0.18252333175750124
NOM1_proteomics,0.015836024179488473,0.23563162925259817
TXNL1_proteomics,0.015845268754394,0.17602368572185512
COX19_proteomics,0.015850249516622308,-0.22088093742610226
INO80_proteomics,0.015855520598975593,-0.1324781824328518
LCOR_proteomics,0.015856593991033435,-0.3788865177303542
SCRIB_proteomics,0.01588730287199733,0.2410294159913029
PRCC_proteomics,0.0158908929289825,0.30244865041514757
SPRR2G_proteomics,0.015904212599456593,-1.2547603093160546
PLXND1_proteomics,0.015909111819194015,-0.13259381933979952
PAPPA_proteomics,0.015912567016599165,-0.22622684053965258
SMARCA5_proteomics,0.01592058174294029,0.18767969272260032
PRKD2_proteomics,0.015927519703007886,-0.12466079626095095
MICAL1_proteomics,0.01592977435522118,-0.27508702472205115
TPCN1_proteomics,0.01593937827249687,-0.14328642417819637
KIAA1147_proteomics,0.015952119527796634,0.24450525426300018
PPP3CB_proteomics,0.0160143993338181,-0.25467141251079894
MELTF_proteomics,0.016022164698258606,0.21906485333250103
TPI1_proteomics,0.016022969626000395,0.14314300601419916
ERICH1_proteomics,0.016034394384944202,-0.2734640327007014
NHSL2_proteomics,0.01604265389107411,-0.29152712382759915
SMAD5_proteomics,0.016054246943097726,0.23483446161040078
SAMSN1_proteomics,0.01607781060913687,-0.4565490721429022
CTAG2_proteomics,0.016090894646360165,0.3831932439793029
EHD2_proteomics,0.016095059275147452,-0.20014510158694776
METTL13_proteomics,0.016098136705328562,0.16409363237695018
IRAK1_proteomics,0.01611055272499002,0.24202793352170104
CNTNAP1_proteomics,0.016130050451526042,0.3311812982543998
FUS_proteomics,0.016144224730402574,0.1951112942496529
ATRAID_proteomics,0.016159913247517893,0.20152403526849838
HLA-DPB1_proteomics,0.0161681583168549,-0.3779934489648511
CHAC2_proteomics,0.016178149649003833,0.23484809418035013
CELF1_proteomics,0.016191812990548532,0.22828316969239637
LAPTM4A_proteomics,0.016210796336717716,0.46592960800210115
AAAS_proteomics,0.016219401067680043,0.20319633364720247
SLAIN2_proteomics,0.016265749013591884,-0.1734423295116514
PTN_proteomics,0.016275063991595066,0.7211540367136031
CD207_proteomics,0.016303122824427654,-0.522823344013549
GPR89A_proteomics,0.016326502414848315,0.19796329382985078
IKBKE_proteomics,0.01632734490362309,-0.18348916763105194
KIF21A_proteomics,0.016402415105984572,0.29904785159600067
SASH3_proteomics,0.016417895869533565,-0.25953872849395054
OPLAH_proteomics,0.016433416014734557,0.24155617039189892
SH2D2A_proteomics,0.01647460231945249,-0.2951574789845992
EIF2D_proteomics,0.016483220792986156,0.11472804557014982
LARS2_proteomics,0.016502616306045326,0.10070814919109594
DENND6A_proteomics,0.01653775606427685,0.12876463524590065
MAPKBP1_proteomics,0.01656065858095549,-0.09234541779279581
ACSS2_proteomics,0.016585179800754336,0.14457671020395324
ALG2_proteomics,0.016586209333857193,-0.11532921521939699
TPST2_proteomics,0.01662743787143279,-0.22657755604834406
ALKBH7_proteomics,0.01664420097634736,0.17413684625334724
KIR3DL2_proteomics,0.016652967645639616,-0.3321319305204007
SDHAF4_proteomics,0.01665739214431257,0.1479361685663001
POLDIP2_proteomics,0.016692284486618178,0.15831991774295417
SCCPDH_proteomics,0.016696474308031957,0.39023213684010116
CHTF18_proteomics,0.01670123636434585,0.2098471549418477
SCARF1_proteomics,0.016724438747431437,-0.37682139796880065
RHOD_proteomics,0.016743290909000005,-0.6646619310918425
PIK3AP1_proteomics,0.016781138415726024,-0.3092301876782031
SMC2_proteomics,0.016786468656660135,0.38394045937020493
BRCC3_proteomics,0.01678676363233182,-0.09192226105085055
ALOX5AP_proteomics,0.016894455424483028,-0.3279685741472953
TMCO1_proteomics,0.016993182414093404,0.2964240306027506
SSBP4_proteomics,0.01700155654752355,-0.2996616201034996
PFKP_proteomics,0.017025849324699412,0.12114423521549966
POU2F1_proteomics,0.01703139656281975,0.2054491404830543
RHOG_proteomics,0.017036276756352088,-0.17070325444665357
TSKU_proteomics,0.017049655974158598,0.0701123725431465
MKLN1_proteomics,0.01705526435499823,0.13257669392260496
PARVG_proteomics,0.01708255897490967,-0.33123698140754954
SLC35C1_proteomics,0.017091662877804104,-0.32827437544480276
RRAS_proteomics,0.017095232094113923,-0.1777874118880014
KYNU_proteomics,0.017174284462070994,-0.53112985829015
DMKN_proteomics,0.01718625171415662,-0.9172203811245012
GLUD1_proteomics,0.01720033266812528,-0.14707600433674983
MIA3_proteomics,0.017333202431393708,0.15519371663320314
PRTN3_proteomics,0.017344241848526006,-0.6904532754227475
MARS2_proteomics,0.017485416211447523,0.18805331556349714
PHF5A_proteomics,0.01753346842786616,0.12740712232669793
RUBCN_proteomics,0.017589652008322534,-0.32319440818190515
ANO6_proteomics,0.017603105472031744,-0.32121936120775274
ECHS1_proteomics,0.017637515029508964,-0.1708710707065002
MX2_proteomics,0.017654567163050118,-0.5156642631392501
VPS37B_proteomics,0.01767908722699898,-0.3011233106408504
KANK3_proteomics,0.01768001426328458,-0.21903780130359962
TCP1_proteomics,0.017683988999970934,0.05435543065869908
CDC37_proteomics,0.017716814196196765,-0.14028805219515306
EGFR_proteomics,0.017718702647044105,0.4672273654723966
PRKCQ_proteomics,0.01772978924873165,-0.36875294549270166
SIPA1L2_proteomics,0.017756248788280537,0.2580788010143529
CORO1C_proteomics,0.01783221296289691,0.26632769748200147
CLNS1A_proteomics,0.017833833710099604,0.2409545048246038
MAIP1_proteomics,0.01784814739856208,0.14420670465729657
GGA3_proteomics,0.017852460538110196,-0.1520278999887985
ANKRD54_proteomics,0.017868459719680187,0.13200903374085726
LCE2B_proteomics,0.017870118922072426,-4.036352113941485
NDUFAB1_proteomics,0.01789260975031331,0.15075020808679795
ANKRD22_proteomics,0.01790854343897823,-0.2365751928560016
GSTM2_proteomics,0.017951493958839018,0.20800171623275432
FKBP15_proteomics,0.017964761294645512,-0.18898788313095238
HPS1_proteomics,0.018010496868668673,-0.22724574990595414
RPRD2_proteomics,0.018023185310368634,0.3188464105126485
B4GALT4_proteomics,0.018050667792377524,0.38689712178484825
UTP25_proteomics,0.018066530327519703,0.19166956372639987
SIX5_proteomics,0.018081630367584835,0.303108644950445
IGFBP6_proteomics,0.018101737205125947,-0.4156206602589485
TMCC3_proteomics,0.018122150974909663,-0.36721495689704753
TBL1XR1_proteomics,0.01816171032650716,0.37094930142064797
CHML_proteomics,0.018165119090409108,0.45124385223389396
TBX2_proteomics,0.018193465617763842,-0.861283622801448
PML_proteomics,0.01831522571962563,-0.32577640920070294
CCT5_proteomics,0.01833019704428567,0.1376499236302493
NR1D1_proteomics,0.018336214768564445,0.22863458629800348
CD151_proteomics,0.018362731282017188,-0.2500330444917047
IGFLR1_proteomics,0.01839007376658902,-0.7416818626925021
PYHIN1_proteomics,0.01842431092488011,-0.7091004318542993
CD59_proteomics,0.018439542456442394,-0.5234156037362503
VPS37C_proteomics,0.018496638573699105,0.21690077364900517
CTPS2_proteomics,0.01850709424102426,0.18452181740869733
RAB5A_proteomics,0.018519246836985144,0.2228640068387513
LUC7L3_proteomics,0.01854166943125785,0.181568934532649
KIF3A_proteomics,0.01862589767703464,0.0968436117617486
ACAP3_proteomics,0.01866865761884716,0.36495059903915106
SH2D3C_proteomics,0.018679063492881995,-0.35002538172910036
BCAS1_proteomics,0.018758725303425365,-0.29699057878460167
ARHGAP35_proteomics,0.018812122949680727,0.09455952780825072
POLR1A_proteomics,0.018837089658145477,0.2138176512429517
LACTB2_proteomics,0.018839753068771843,0.17812774295735068
HLA-F_proteomics,0.01888221839840323,-0.6633161458749939
UBE2J1_proteomics,0.018899438845299547,-0.29929036951200416
WASHC5_proteomics,0.01896109239065534,-0.08076523849835127
ANXA8_proteomics,0.01898851678162849,-0.4366775822775999
EHD4_proteomics,0.019002026103065058,-0.19661246798670362
DDX17_proteomics,0.019041834113875923,0.16478580949360122
NSMCE1_proteomics,0.019049346098391703,-0.13461825814464845
PPP1CB_proteomics,0.01906677983633309,0.10859320528519945
CBLB_proteomics,0.01906755605528381,-0.21823104688310124
NXF1_proteomics,0.01913391648271689,0.19725814740969838
ADGRV1_proteomics,0.01914560921421089,-0.8528584015421004
CDK12_proteomics,0.019167612548905703,0.10089155958495155
NUP160_proteomics,0.019170031931096197,0.1001464933165046
TPMT_proteomics,0.019178512299663348,0.23677726699549595
IFI44_proteomics,0.01919631962993523,-0.6333909784088512
XRN2_proteomics,0.01933466448775477,0.1285892952402996
BLVRA_proteomics,0.019401274650459776,0.09782244024719944
GPRIN3_proteomics,0.019463979778376578,-0.3988996874980977
FCF1_proteomics,0.019469801267568036,0.11041923545399968
LIN7C_proteomics,0.01950950985163847,0.14496642946699723
DCTN3_proteomics,0.019515553020579578,-0.1051668604544993
LCA5_proteomics,0.01951918088431009,-1.3197381747338959
HOXD8_proteomics,0.01955222133889446,0.20803410371375008
HOMER3_proteomics,0.019585698287240348,-0.1678923670565453
C2orf88_proteomics,0.019619212644893275,-0.24655622485415662
EXOC1_proteomics,0.019623800039284683,0.07421348572859898
CELF2_proteomics,0.019662502291664927,-0.30233886314709935
N4BP1_proteomics,0.01968269774949821,-0.26165807316475664
DOK3_proteomics,0.019696462097475196,-0.41196377248295235
PTGES3_proteomics,0.01972866074393326,0.18876991829440115
SORBS2_proteomics,0.019764458165909955,-0.44528497042405135
C12orf45_proteomics,0.01979557723435158,-0.18787920414699855
PXN_proteomics,0.01982909926234026,-0.19964129064699776
GLRX_proteomics,0.019835536778627608,-0.3367708123860531
CALCOCO1_proteomics,0.019879314043200157,-0.21744777436884988
BLOC1S3_proteomics,0.019918141599429975,-0.1767133498807496
DDX6_proteomics,0.019935270336217375,0.22695918492570044
CLCC1_proteomics,0.020020183287552586,0.18015079506370313
RPL9_proteomics,0.020025291938024267,0.17515812436894862
SOD2_proteomics,0.020068200314732644,-0.5402040508702939
RMND5A_proteomics,0.02008550714406696,0.1362743545244527
RASSF3_proteomics,0.02010781814678909,-0.37930594925155603
RAB35_proteomics,0.020127696155521523,-0.16405680406144896
FAM162A_proteomics,0.020193935420923185,0.26401164401734434
NMNAT1_proteomics,0.020209889408169528,-0.25174480857675263
GTSE1_proteomics,0.020251249268225368,0.4692855435834531
SFXN3_proteomics,0.020276557803250345,-0.1332679964237009
SRSF6_proteomics,0.020291412576067258,0.2513322240569025
UVSSA_proteomics,0.020313856664568912,-0.22101592929040237
MMP11_proteomics,0.020348017802994386,0.4553653379611511
ZNF689_proteomics,0.020349787382041306,0.7360779246855955
C12orf66_proteomics,0.020370870766160336,0.1243852514635968
APOC3_proteomics,0.020397185310444238,-0.28215778899579647
SETDB2-PHF11_proteomics,0.020423590809970187,-0.29877873728205273
CALML5_proteomics,0.02046358105893597,-0.9339010363981011
MMS19_proteomics,0.020464219846170615,-0.12308351564960063
TONSL_proteomics,0.02047023116822238,0.10651821530199967
PARL_proteomics,0.020487854596272923,0.21924578836214792
COIL_proteomics,0.020520794337348578,0.22609582326090205
MAP7D2_proteomics,0.020541546232180886,1.8201151231534034
NAF1_proteomics,0.020550670517334994,0.23149668004964852
ACOT9_proteomics,0.02056087237561944,-0.16450499106845484
BCL2L11_proteomics,0.020731257753238665,-0.14023281923400077
MRPL12_proteomics,0.020773862284992835,0.26036250568339625
RAD51AP1_proteomics,0.0207926999395576,-0.3477998041389547
DDX60_proteomics,0.02079506089370228,-0.43528882554860004
SRSF10_proteomics,0.020801594004624984,0.0875584033363026
GLRX5_proteomics,0.02083038013116787,0.042181267166149894
ABCC2_proteomics,0.020904450394264758,0.4461640189679983
MARC1_proteomics,0.020952475456426145,0.3760481779786957
PDCD4_proteomics,0.02098709550064691,-0.26121905500230014
PBK_proteomics,0.0210002483078082,0.6627140696493043
CERS5_proteomics,0.02102193246166887,0.17316936622179924
PGK1_proteomics,0.02104097068100322,0.2755654826792018
NUP37_proteomics,0.0210478050648126,0.1269379038843006
AP5B1_proteomics,0.021065852609154192,-0.15149759653925088
GOLGA3_proteomics,0.021072059558517157,-0.17183258439204607
ACSM3_proteomics,0.02108127868226436,-0.3372685135469453
SCIN_proteomics,0.021159660310035355,0.3739869400509015
CD1A_proteomics,0.021193861689325785,-0.5318756426302969
CHD8_proteomics,0.02122789558330777,0.06953154422114949
NUP155_proteomics,0.021267998138154522,0.07412936424200112
DDX41_proteomics,0.021269857941400013,0.06812349838029874
TRPV2_proteomics,0.02134827200785248,-0.2970181421468965
KIFC1_proteomics,0.021351637368498818,0.2255144155343558
MAN1A1_proteomics,0.021352141437463574,-0.22246962570979534
TBCD_proteomics,0.02135674496028234,0.09689426324614558
ADGRG2_proteomics,0.021360344257514274,0.14501830181015052
PIGS_proteomics,0.02136077775270276,0.12574274224169812
TNFAIP8L3_proteomics,0.02138649622167619,-0.5462428965136965
CDK9_proteomics,0.02144350759926978,0.20392385788005285
FSD2_proteomics,0.02148282314540559,-0.9927501561667036
TARDBP_proteomics,0.021525033996261596,0.13074395352125023
EIF4A2_proteomics,0.021557138544372318,0.21730640946050173
LEO1_proteomics,0.021559737683524177,0.13289173329404846
MYH15_proteomics,0.02157328287964562,-0.4036318170008961
IFI27L2_proteomics,0.02159480033348416,0.2461139822645002
IREB2_proteomics,0.021597052846567676,0.34830873951895214
TOPBP1_proteomics,0.021615128611946803,0.2209488361191525
RBM27_proteomics,0.02162431002850978,0.07684971376304972
ITPKC_proteomics,0.021666752879174536,-0.30665395804994944
ALDH5A1_proteomics,0.021687403082372533,0.39436417834830095
PSMC5_proteomics,0.021714728083286373,0.033895943682445306
MMP8_proteomics,0.021770274619661176,-0.8627444343029005
SPCS3_proteomics,0.021771303953907185,-0.3076727313695571
CTBS_proteomics,0.02178886661463379,-0.14447536528385285
ENTPD1_proteomics,0.021804377877100167,-0.15725487099774682
HLA-DMA_proteomics,0.021841413166199294,-0.6176537526296002
BROX_proteomics,0.021847491331335782,0.252253096260052
C3_proteomics,0.021856909942692043,-0.07219044231280236
ARF5_proteomics,0.021916529317011924,0.2728674458968996
PARP9_proteomics,0.02192332165696434,-0.360272723549798
PKDCC_proteomics,0.021990330350242924,1.313879819057501
MLLT11_proteomics,0.022105841382581686,0.5579129774682947
ATPAF1_proteomics,0.022166965747585275,0.31602351364964676
ARHGAP31_proteomics,0.02219565849289673,-0.15966970509690626
SAP30_proteomics,0.022209271950415853,0.29879528589154347
TUSC1_proteomics,0.022262357048391895,-0.4020823131268969
KLK8_proteomics,0.022267708159853888,-0.3335424843076993
LEMD3_proteomics,0.022280658625518313,0.1521121507415515
CHD1_proteomics,0.022297126967047522,0.18945872233245353
RRP36_proteomics,0.022403998510400824,0.23588811903610463
NCKIPSD_proteomics,0.02245263121459367,0.13799388719344918
GIT2_proteomics,0.02245999062046496,-0.0633472830972508
GNAO1_proteomics,0.022482057368792618,-0.3212710941436967
EIF5B_proteomics,0.02250735941878599,0.15467376537519684
PMF1_proteomics,0.02255488114753404,0.19779187596139636
NCF2_proteomics,0.022577286241741566,-0.32170990376370057
MCL1_proteomics,0.022603879844469855,0.06294148527589982
CEBPA_proteomics,0.0226213487564753,0.41659676752029995
ADM_proteomics,0.022642688015233472,0.9057089231281523
TXN2_proteomics,0.0226712157589957,0.1792072185268978
SEC61G_proteomics,0.022689576559264783,0.21418275701880063
TUBA1C_proteomics,0.022779105965705426,0.2987019731241034
SIL1_proteomics,0.02289193821678231,0.12613315976449968
PSTPIP2_proteomics,0.022895704692295824,-0.3658071499541471
FRYL_proteomics,0.02296478585877947,-0.22115976381139646
SPATA6_proteomics,0.022969316858410437,-0.554300656697901
USP22_proteomics,0.02297065324810039,0.1622176127452022
S100A6_proteomics,0.02301037156011981,0.28374530971780487
TTC5_proteomics,0.023121840790857766,0.24015604546710279
DDX10_proteomics,0.023203476996026953,0.16820910462170247
SIX4_proteomics,0.023236497966749894,0.3584019747484497
HVCN1_proteomics,0.023272493403297456,-0.4462274968968032
CDC5L_proteomics,0.023362293407149202,0.17467829733410412
ABHD12_proteomics,0.023430079711095723,0.17783980045440018
DPY30_proteomics,0.023455079537681472,0.29479668508109924
RNASEH2B_proteomics,0.023611817814872586,0.23930584826209866
PALM2-AKAP2_proteomics,0.023710890965122095,-0.1339268579554016
SVIL_proteomics,0.02375046227987771,0.12082377805349864
PTPN6_proteomics,0.023770819954018724,-0.23984845825119905
GTF3C1_proteomics,0.023824020104087937,0.11742419777969815
HAX1_proteomics,0.023880567068419394,0.2115840739189494
CD63_proteomics,0.023953582021750196,-0.24805630633435172
RECQL_proteomics,0.023958103316517515,0.13060977624294878
NASP_proteomics,0.02396060419675093,0.21296076855555057
KDM1B_proteomics,0.024134553364555812,0.330674691354254
AFM_proteomics,0.024150638165523697,-0.2307220265660952
CD8A_proteomics,0.02419946417372384,-0.3919495094704004
SLC27A4_proteomics,0.02422433676745124,-0.26958228575605503
CRYBG3_proteomics,0.024251970153297976,-0.1565641809032492
BMS1_proteomics,0.024253523445842348,0.11137326443009954
ULK1_proteomics,0.02425549538815461,-0.13762719058369655
NDUFAF7_proteomics,0.02426117355593725,0.1518911480325471
BEND3_proteomics,0.024269474621507227,0.22407813510380237
DDX60L_proteomics,0.02427125273920381,-0.1669179229667037
IDO1_proteomics,0.0243557427974519,-0.6592912071698507
TEX2_proteomics,0.024368684205872067,0.05900562950879973
HSD17B12_proteomics,0.024417679541488123,0.15560601460580514
ARHGAP11A_proteomics,0.024451135881279975,-0.6699936965538456
PPP1R7_proteomics,0.024545507485714456,-0.12691272436485335
TESK1_proteomics,0.024569274614208138,-0.9782593582097476
ME3_proteomics,0.024587199118369606,-0.13290908682419555
ELAC2_proteomics,0.024606151297524633,0.15303537303309867
POLR2H_proteomics,0.024606168340838955,0.19441564666824718
PRDX2_proteomics,0.024631456985089943,0.2881417659463992
KRT8_proteomics,0.024675063626263843,0.6328642955724568
PSME3_proteomics,0.024718197060180337,0.14856150592799722
HIST1H1E_proteomics,0.024718370409001558,-0.246918826847498
LGALS2_proteomics,0.02472587923116804,-1.1211752524735488
SNRPG_proteomics,0.024763077452755917,0.1840406838676536
DEFA1B_proteomics,0.024809802507556013,-0.9514835195434976
BRD7_proteomics,0.02483707023737498,0.15757945721300004
CLK4_proteomics,0.024837855765513738,0.5795714762585504
MED4_proteomics,0.02485346274878617,0.09885392220709832
PLEKHJ1_proteomics,0.024921156985007697,0.23593132322960386
CHD4_proteomics,0.024982890459595612,0.1791907829136541
CC2D1B_proteomics,0.024983503409020866,-0.08071821985179639
C1QTNF12_proteomics,0.0249953467706026,0.8200680449113005
PHGDH_proteomics,0.025052075809085295,0.44184015491340034
GOLIM4_proteomics,0.025062813516616884,0.17765981590570235
SFRP4_proteomics,0.025137658824436707,1.0522046667319493
MFN1_proteomics,0.02517822351142741,0.22636064896425268
FMR1_proteomics,0.025211711450746608,0.24215043897134692
MAVS_proteomics,0.02522557068490868,0.15232490200855153
EFS_proteomics,0.025226887344275292,0.41924150424409845
SPRYD4_proteomics,0.02527278326974927,0.17808936718715174
RBM14_proteomics,0.02527834647075016,0.1887288098241484
GBP5_proteomics,0.025332344014750166,-0.6772584887677482
NOL11_proteomics,0.02539552897528414,0.17863929392874667
MANBA_proteomics,0.025437605295486845,0.19641925485354506
NDUFC1_proteomics,0.025459748098363908,-0.26840340898960235
R3HDM4_proteomics,0.02546067949363526,0.30758197014004907
KRAS_proteomics,0.025498253703943034,0.1012908228082523
PABPC4_proteomics,0.02550221780010018,-0.18325434501970506
HCFC1_proteomics,0.025530452886901697,0.1190955600721999
CTSW_proteomics,0.02556217887767689,-0.2403390625682995
WASHC3_proteomics,0.025566422292351794,-0.10228705691480044
PAXBP1_proteomics,0.02564962489700943,0.08202969263940219
FAM117B_proteomics,0.025664162921611108,0.19388908466145338
ETFA_proteomics,0.025674980150333794,0.09141419382305216
DDX49_proteomics,0.025692350866163643,0.2068210383627438
ARMC1_proteomics,0.02572227420995949,0.14089865446710093
C14orf93_proteomics,0.025762350815629727,-0.883138923443699
LRBA_proteomics,0.025804246264728076,0.10363068735849978
NDUFAF1_proteomics,0.025931995846712082,0.1383429320170002
AAMDC_proteomics,0.02593857315780997,0.11562060039154787
SLC25A25_proteomics,0.02593984881571457,0.20592894824494934
CTBP2_proteomics,0.025941341907632302,0.17201983185024972
SLC22A18_proteomics,0.025945332299826873,0.17489172805884934
ANKRD44_proteomics,0.025962265982591375,-0.2449996831104997
MEAF6_proteomics,0.025967979920221398,0.18345695973710008
USB1_proteomics,0.025984538184407466,-0.28850218258909877
PLEKHA2_proteomics,0.025994826007401103,-0.2800964190949493
MZB1_proteomics,0.026099344254417668,-0.44285231630574984
TRIM24_proteomics,0.02611107814876712,0.2615049510483942
PAK2_proteomics,0.02617665201330435,0.17544206815975372
GDI1_proteomics,0.026178256856283978,0.1160427717626007
IRF3_proteomics,0.02624621540663661,-0.09812029777584996
EXT1_proteomics,0.02626199116579338,0.24469102809179688
CBR3_proteomics,0.026294417343180918,0.20581401708599856
PES1_proteomics,0.02629506193375631,0.19211778375679955
GINS1_proteomics,0.026358845063848075,0.4967935568133015
PRODH_proteomics,0.02637428577003695,0.16922827874200053
TBXAS1_proteomics,0.026392163749848593,-0.41323758450244696
CCT3_proteomics,0.02642531594401716,0.026225173293500603
TBC1D31_proteomics,0.026469140935942107,-0.22956289294869947
FAM120C_proteomics,0.02655536062355393,0.12483353246049944
TMEM131_proteomics,0.026582340544416605,0.03183989574980117
PLA2G4A_proteomics,0.02659094916127253,0.6817021516471442
SECISBP2L_proteomics,0.0265936065056591,-0.15386298821774957
UTP11_proteomics,0.026609472099146447,0.1393647426596516
NSUN6_proteomics,0.02673243897483641,-0.17545798695844894
MCEMP1_proteomics,0.026744233170755725,-0.8321759916139975
DDX56_proteomics,0.026755860848374738,0.13469059720009824
ORC3_proteomics,0.026794034258282647,0.19644639332990366
BLMH_proteomics,0.02681568740940414,0.35608289391300474
FDFT1_proteomics,0.02684837901472299,0.49404961797105074
SQOR_proteomics,0.026864406525784344,-0.23902463704605026
GBA2_proteomics,0.02687825975618476,-0.22600615674435076
ST5_proteomics,0.026885130610278935,-0.15068165611554818
USP24_proteomics,0.026911155005164493,-0.11921150408640102
COL6A6_proteomics,0.02700703349923005,-0.38513059266415084
NOSTRIN_proteomics,0.027041462386590956,-0.23537027265880184
DPP4_proteomics,0.027055454530317605,-0.18336193920474742
PNPT1_proteomics,0.027060913038150315,0.24219897451585126
PRR36_proteomics,0.027140276450631686,-0.5646784708652994
S100A7_proteomics,0.02716028707447092,-1.4334923926299972
TIMM23_proteomics,0.027224716546495224,0.1320609046471546
TCF25_proteomics,0.027258994781468045,-0.13246953156765073
PURB_proteomics,0.02728014025418588,0.16415388242860018
NDC80_proteomics,0.027284127784392008,0.3873554868045481
ADAR_proteomics,0.027442941643229517,0.15152684968560237
PPP1CC_proteomics,0.027451120510530946,0.0029181527654991157
CD209_proteomics,0.02747746237271935,-0.5663569375610003
P4HA1_proteomics,0.02754743849452737,0.2669151869365045
NCAPG2_proteomics,0.027551191204563886,0.10830914338055209
DGCR2_proteomics,0.027601255239190586,0.5155737579160196
DGCR6_proteomics,0.027603871351393992,0.38208232515250273
TKFC_proteomics,0.027723776345316878,0.18512865316564486
ABHD11_proteomics,0.027769527272219555,0.1678338461463973
POU2AF1_proteomics,0.027784059228379107,-0.35745660152630165
CCNB1_proteomics,0.027788425500902207,0.40368516378520525
SAMD4B_proteomics,0.027843580828376218,0.15836125798689693
CNIH1_proteomics,0.027850015293553233,0.22435256221209698
EIF3K_proteomics,0.027865698859458995,-0.11409433519069978
TRIAP1_proteomics,0.027890736131177596,-0.12530569086339938
CYLD_proteomics,0.028075414100258617,-0.17099033531215468
SLC41A1_proteomics,0.02808300106068023,1.2223416202292992
N4BP2L2_proteomics,0.028091534011881202,-0.17744128680334725
PSME1_proteomics,0.028118055183773298,-0.3085350971789964
FKBPL_proteomics,0.02812023039082461,-0.09273050874620026
CTAG1B_proteomics,0.028131960299335724,1.7600412211524983
HYI_proteomics,0.028145258177629747,-0.19790299698095026
CBX2_proteomics,0.028154810400096493,0.9969596903974995
PRPSAP1_proteomics,0.028160598133209078,0.12569204239930087
NPR3_proteomics,0.028202037410846825,1.313580653291197
CAT_proteomics,0.028226928826346705,-0.13482478064609893
EDEM2_proteomics,0.028231815614522742,-0.16413060597270146
HSPA14_proteomics,0.02825743980597662,0.23789163453409756
APLF_proteomics,0.028275291641818343,0.33243762006449984
STAT6_proteomics,0.028277495709248788,-0.12610326607099864
TRAF7_proteomics,0.028336562719595167,-0.1641759193775023
GFRA1_proteomics,0.02835542077691438,-0.3962792182848496
URM1_proteomics,0.02839727656952907,-0.17955937122705024
FEZ2_proteomics,0.028409141451142397,0.12805507075655598
AKNA_proteomics,0.028410329967749517,-0.2430916704863506
USP4_proteomics,0.028431427682641053,-0.13205833141064716
TRADD_proteomics,0.02849983879513446,-0.2346285396751533
CSTF1_proteomics,0.028512680892190074,0.05544505047749837
PSMD7_proteomics,0.02853079015981896,0.08634175785340403
SLC25A42_proteomics,0.028531356055182325,-0.29843537011804955
CXCL13_proteomics,0.028566727947382808,-0.74641202822
DNAJC2_proteomics,0.028614947046685626,0.21449320949369977
SLC7A11_proteomics,0.0286548451378924,1.7186499460412996
CHAF1A_proteomics,0.028680446721531888,0.24793715379900405
CPZ_proteomics,0.028686033057800233,0.2700353587065969
C1GALT1_proteomics,0.028696066800072285,-0.15271806316255265
UBE2K_proteomics,0.02874847548658206,0.15034474591100278
