Proteomics,Luad_P_Value,Luad_Median
CYFIP2_proteomics,0.40749994950937957,-0.47909999999999997
PPIG_proteomics,0.40749994950937957,0.2388
INTS12_proteomics,0.40749994950937957,0.29755
ITGA6_proteomics,0.40749994950937957,-0.71905
ZNF207_proteomics,0.40749994950937957,0.14600000000000002
GEMIN2_proteomics,0.40749994950937957,0.34719999999999995
HAUS8_proteomics,0.40749994950937957,0.58795
CHAF1A_proteomics,0.40749994950937957,0.7623
CMIP_proteomics,0.40749994950937957,-0.5982000000000001
DDX51_proteomics,0.40749994950937957,0.27135
ADPRHL2_proteomics,0.40749994950937957,0.16265000000000002
NAT1_proteomics,0.40749994950937957,0.49065
SNRPG_proteomics,0.40749994950937957,0.002950000000000008
MAP4K3_proteomics,0.4081006101177848,0.37085
MYO9B_proteomics,0.40818008526279365,-0.15625
CALML5_proteomics,0.40818008526279365,0.6159000000000003
SYNPO2_proteomics_2,0.4083350020121432,
MUC5B_proteomics,0.40841626280695353,0.9571999999999998
IMPACT_proteomics,0.40841626280695353,0.38605
PRAM1_proteomics,0.40841626280695353,-0.45009999999999994
RPL37A_proteomics,0.40841626280695353,-0.06469999999999998
PCBD1_proteomics,0.40841626280695353,-0.3828499999999999
RBMX2_proteomics,0.40841626280695353,0.30674999999999997
TOLLIP_proteomics,0.40841626280695353,0.34035000000000004
LIMD1_proteomics,0.4084358188170152,-0.29985000000000006
DNMT1_proteomics,0.4084358188170152,0.40825
FAF1_proteomics,0.40864299790337105,0.41700000000000004
MANEA_proteomics,0.40864299790337105,-0.6639
RRBP1_proteomics,0.40874961972953966,-0.43925
SMURF2_proteomics,0.40874961972953966,0.43055
CILP_proteomics,0.40874961972953966,1.5350000000000001
HOMER1_proteomics,0.40874961972953966,0.56495
PRG4_proteomics,0.40929567099844816,-1.13335
PRPF40A_proteomics,0.4096053836985883,0.705
PON2_proteomics,0.4096053836985883,-1.43145
GBP2_proteomics,0.4096053836985883,-0.7663
NPTN_proteomics,0.4098683110600309,-0.5230999999999999
PHACTR4_proteomics,0.4098683110600309,0.12615
ATP8B2_proteomics,0.41004629459813885,1.2037
NAAA_proteomics,0.4104867036314361,-0.9988999999999999
ECHS1_proteomics,0.4109262475464626,-0.34225
TTI2_proteomics,0.4114531089909395,0.6043000000000001
REEP6_proteomics_1,0.4114531089909395,
HP_proteomics,0.4118438778857729,-0.9691499999999997
COX4I1_proteomics_1,0.4118438778857729,
AGR2_proteomics,0.4118438778857729,0.46714999999999995
L2HGDH_proteomics,0.4121292975857116,1.0726499999999999
STEAP4_proteomics,0.4121292975857116,0.631
SMARCAD1_proteomics,0.4121292975857116,0.42174999999999996
ALDOC_proteomics,0.4121292975857116,0.76025
ILK_proteomics,0.4121292975857116,-0.20930000000000004
PNPLA4_proteomics,0.4121292975857116,0.3408999999999999
TRMT10A_proteomics,0.41236060715701994,0.43285
PRDX3_proteomics,0.4126185122078663,-0.9348000000000001
AARS2_proteomics,0.4127107298246365,0.712
ACP1_proteomics_1,0.41272174220972596,
GORAB_proteomics,0.41272174220972596,0.67415
LIMCH1_proteomics_1,0.41272174220972596,
FBXL15_proteomics,0.41272174220972596,-0.34989999999999993
CDK19_proteomics,0.41272174220972596,0.2087
CCS_proteomics,0.41272174220972596,0.31065
SPP1_proteomics_1,0.41272174220972596,
WDR37_proteomics,0.41272174220972596,-0.58145
RAB29_proteomics,0.41272174220972596,-0.55255
EDC3_proteomics,0.41312651147382884,-0.1362
TARS2_proteomics,0.41312651147382884,-0.07345000000000002
PDE5A_proteomics,0.41312651147382884,-0.3577999999999997
LIPE_proteomics,0.41312651147382884,-0.4899
SIGIRR_proteomics,0.4144648902327737,0.6502
SLC25A13_proteomics,0.4144648902327737,0.89475
PCGF2_proteomics,0.4144648902327737,0.2574
FGFR1_proteomics,0.4144648902327737,-1.5406499999999999
CRYM_proteomics,0.4144648902327737,1.4757999999999998
TVP23C_proteomics,0.4144648902327737,-0.79425
RIOX1_proteomics,0.41494295699236683,0.37479999999999997
APP_proteomics,0.41494295699236683,1.27745
ENTPD5_proteomics,0.4152086498248784,0.6181000000000001
CHMP4B_proteomics,0.4152086498248784,0.35109999999999997
REXO2_proteomics,0.4152086498248784,0.2731
ADCK1_proteomics,0.4152086498248784,0.29335
NUP93_proteomics,0.415298181524845,-0.18825
CCDC117_proteomics,0.4156311107547734,0.38975000000000004
LCA5_proteomics,0.4156494498793087,-0.6857
MAPK8_proteomics,0.41568672347138946,-0.4819
ST13_proteomics,0.41579045305377543,0.158
GLCCI1_proteomics,0.41579045305377543,0.50615
PROC_proteomics,0.41579045305377543,-0.6966000000000001
DENND5A_proteomics,0.41579045305377543,0.55275
NADK_proteomics,0.4160510825210246,-0.5939
SENP7_proteomics,0.4160510825210246,-0.1698
AMPD1_proteomics,0.4160510825210246,-0.45385
RELB_proteomics,0.4160510825210246,-0.4862
NUP153_proteomics,0.4160510825210246,-0.37485
TACC2_proteomics,0.41608590419751856,-0.30480000000000007
RASIP1_proteomics,0.4161126097126451,-0.4989999999999992
SMNDC1_proteomics,0.4161126097126451,-0.2329
SCN7A_proteomics,0.4161126097126451,-0.4278500000000003
HPN_proteomics,0.4161126097126451,-1.4880999999999993
CUX1_proteomics_1,0.4161156897072265,
CYP2U1_proteomics,0.4161156897072265,-0.6444000000000001
RDH10_proteomics,0.4170946964473286,1.46505
BCCIP_proteomics,0.4170946964473286,-0.4699
DLG3_proteomics,0.417555192801372,0.85055
PDK1_proteomics,0.417555192801372,-0.6252500000000001
STARD10_proteomics,0.41768223604891824,0.9537
TTPAL_proteomics,0.41768223604891824,0.5884
G3BP2_proteomics_1,0.41797305100523735,
SMPD4_proteomics,0.41866476241920736,-0.26969999999999994
SREK1IP1_proteomics,0.41869675360969083,-0.8449
UBE4B_proteomics,0.41875053013906716,0.3768
MAP2_proteomics_1,0.41875053013906716,
DHRS4_proteomics,0.41875053013906716,1.01205
ADAM15_proteomics,0.41875053013906716,0.5970500000000001
RPRD1A_proteomics,0.41946143182031775,0.06470000000000004
BAIAP2L1_proteomics,0.41946143182031775,0.70135
ACAN_proteomics,0.4195325940674041,0.33720000000000006
SNX1_proteomics,0.419713064521749,-0.31485
DSC2_proteomics,0.42069694338409236,0.6827000000000001
MUSTN1_proteomics,0.4211142054142529,-0.67625
POSTN_proteomics_3,0.42223831983994076,
SNX14_proteomics,0.4228023052350238,0.6966
C11orf68_proteomics,0.42302484196064705,0.17875
CYCS_proteomics,0.42309236208053597,0.4234
FAM49B_proteomics_1,0.42339131135974917,
WDR11_proteomics,0.42339131135974917,-0.24779999999999996
PTK2_proteomics,0.42339131135974917,0.5350999999999999
SMTN_proteomics,0.42339131135974917,-0.5847
SHROOM2_proteomics,0.42339131135974917,0.7770000000000001
PAK1_proteomics,0.42339131135974917,0.25029999999999997
APOE_proteomics,0.42339131135974917,-0.9878
RGS10_proteomics,0.4237873976166778,-0.8650499999999999
SRSF11_proteomics,0.4242512438808301,0.2041
GAL3ST4_proteomics,0.4242512438808301,-0.39039999999999997
MMP23B_proteomics,0.424296970700714,-0.5776000000000001
UACA_proteomics,0.42450831209114764,-0.3964000000000003
GINS1_proteomics,0.42450831209114764,0.44199999999999995
KRT23_proteomics,0.42537549507454275,1.3626
SUCO_proteomics,0.42666387417141466,0.2493
ANLN_proteomics,0.4268061957229376,1.4301500000000003
TMEM109_proteomics,0.4268061957229376,-0.24235
GMIP_proteomics,0.4268061957229376,-0.3176
NEDD4_proteomics,0.42696799302005756,-0.13544999999999996
HMCN1_proteomics,0.427109673916174,-1.0213999999999999
MBD3_proteomics,0.427109673916174,0.29115
DDX54_proteomics,0.427109673916174,-0.25235
ZFR_proteomics,0.4271793897941288,0.33945000000000003
QSER1_proteomics,0.4271793897941288,0.1232
LRP5_proteomics,0.42718528734029904,-0.9300000000000002
RP2_proteomics,0.42725167519580215,-0.14690000000000003
FMNL2_proteomics,0.42725167519580215,-0.35505000000000003
TADA3_proteomics,0.42725167519580215,0.016400000000000012
CASP2_proteomics,0.42725167519580215,0.54255
ALDH4A1_proteomics,0.42725167519580215,0.29565
PSMB9_proteomics,0.42812925317630873,-0.4562
FBXW9_proteomics,0.4290330497855946,0.4517
ANK3_proteomics_1,0.4290330497855946,
IKBKB_proteomics,0.4290330497855946,-0.5584
ILKAP_proteomics,0.42938871599201134,0.4196
SEC62_proteomics,0.42938871599201134,0.12074999999999991
RBMX_proteomics,0.42938871599201134,0.0484
ITGA9_proteomics,0.42938871599201134,-0.33965
SLC12A9_proteomics,0.42938871599201134,0.33215
TINAGL1_proteomics,0.42938871599201134,-0.5428000000000002
TXNL1_proteomics,0.42938871599201134,-0.0026499999999999996
FGR_proteomics,0.42966470457616707,-1.17135
EHD2_proteomics,0.4303580749152678,-0.19510000000000005
TRAF6_proteomics,0.4303580749152678,0.22089999999999999
C12orf75_proteomics,0.4303580749152678,-0.5462999999999998
AMT_proteomics,0.4319606420107963,-0.8868
CEP112_proteomics,0.43238539208201526,0.40535
RIN3_proteomics,0.43238539208201526,-0.36455000000000004
TOR4A_proteomics,0.43278901695368277,-0.2861
TUBGCP4_proteomics,0.43332980862425285,-0.18270000000000003
PHKA1_proteomics,0.4334078819117897,0.21555000000000002
MRPL11_proteomics,0.43416925881765633,0.15705000000000002
CMBL_proteomics,0.4341849994670377,2.088
UBA6_proteomics,0.4341849994670377,-0.55705
TXNDC17_proteomics,0.4342513818350562,0.9658499999999999
RAP1GAP_proteomics,0.43451112989991814,1.48375
CD82_proteomics,0.43451112989991814,-0.20100000000000007
PSMB7_proteomics,0.43451112989991814,0.24679999999999996
HACL1_proteomics,0.43451112989991814,-0.35539999999999994
CAMKK1_proteomics,0.43451112989991814,0.23220000000000002
WDR54_proteomics_1,0.43451112989991814,
RIOK2_proteomics,0.43451112989991814,-0.563
MEGF6_proteomics,0.4345565653581705,-0.88265
ACBD5_proteomics,0.43543286737604997,-0.3603
CYFIP1_proteomics,0.435471991405801,-0.20224999999999999
ZNF592_proteomics,0.4358969566614889,-0.2786
CCDC134_proteomics,0.4358969566614889,0.25425
SPOUT1_proteomics,0.4358969566614889,-0.43265
C11orf96_proteomics,0.4358969566614889,-0.9057999999999999
ACO1_proteomics,0.4358969566614889,0.76465
LXN_proteomics,0.4358969566614889,-0.40795000000000003
TMEM19_proteomics,0.43631282798337906,-1.39045
MGMT_proteomics,0.43631282798337906,-0.41805000000000003
AMOTL1_proteomics,0.43631282798337906,-0.47524999999999995
PDGFRB_proteomics,0.43640733087398437,-0.4885999999999999
WDR60_proteomics,0.43640733087398437,0.3448
THUMPD3_proteomics,0.43640733087398437,0.25060000000000004
PYCARD_proteomics,0.43656585808517756,-0.2124
PPAN-P2RY11_proteomics,0.43680529695694637,-0.33490000000000003
TTC1_proteomics,0.43680529695694637,0.46985000000000005
TIMM23_proteomics,0.43680529695694637,-0.1729
SYNPO_proteomics,0.43680529695694637,-0.26115
PKP3_proteomics,0.43680529695694637,0.72725
MGP_proteomics,0.4368089627036472,-0.99885
NOP10_proteomics,0.4368089627036472,0.5536
EPB41L3_proteomics,0.43707177411769027,-0.77925
MRPL15_proteomics,0.43707177411769027,-0.08499999999999996
MSH2_proteomics,0.43715896281846944,0.37305
PBX1_proteomics,0.43715896281846944,-0.4836499999999999
FCHO1_proteomics,0.43715896281846944,-0.5295000000000001
PUS1_proteomics,0.43715896281846944,-0.4056
EXOSC9_proteomics,0.43715896281846944,-0.43879999999999997
HMBS_proteomics,0.4388936362977436,0.17815000000000003
ATP11C_proteomics,0.43904220055948656,0.6728999999999999
PPP1R12A_proteomics,0.43904220055948656,-0.26674999999999993
NCKAP1_proteomics,0.4395519720158064,0.42505
ULK3_proteomics,0.4395519720158064,-0.24155000000000004
WBP11_proteomics,0.4397459177149699,-0.23639999999999997
HADHB_proteomics_1,0.43981390592062636,
RNASE2_proteomics,0.44011434536811084,-0.3840000000000001
EMC2_proteomics,0.44021113643300086,0.29065
LYSMD3_proteomics,0.44021113643300086,-0.42665000000000003
SNTB1_proteomics,0.44021113643300086,0.41390000000000005
PML_proteomics,0.4402927922762869,-0.52705
CCM2_proteomics,0.44049841734019307,0.5670499999999999
ELN_proteomics,0.44049841734019307,-0.5087000000000002
BSPRY_proteomics,0.44049841734019307,0.91175
NECTIN2_proteomics_1,0.44049841734019307,
HIST1H1E_proteomics,0.44049841734019307,-1.00055
RAD9A_proteomics,0.44049841734019307,0.5476
OTULIN_proteomics,0.44049841734019307,0.22025
MRPL19_proteomics,0.44049841734019307,0.021750000000000047
ALDH18A1_proteomics,0.44049841734019307,-0.41245000000000004
GABARAP_proteomics,0.44049841734019307,-0.47480000000000006
WISP2_proteomics,0.44049841734019307,-0.17409999999999992
SLC1A5_proteomics,0.44101173553512124,-0.56205
ADIPOQ_proteomics,0.44139652990286143,-0.46625000000000005
SARS_proteomics,0.44139652990286143,-0.147
WIPF2_proteomics,0.44139652990286143,0.43025
EPHB2_proteomics,0.44139652990286143,0.72595
GNG10_proteomics,0.44139652990286143,-0.47779999999999995
LMOD1_proteomics,0.44139652990286143,-0.4524499999999998
ZNF185_proteomics,0.44139652990286143,0.8120499999999999
PARD3_proteomics,0.44160519007545934,0.43545
HNRNPUL1_proteomics,0.4416854756981805,-0.254
RNF5_proteomics,0.44191742309377047,-0.7378
DUSP22_proteomics,0.44191742309377047,-0.7553
SEC16A_proteomics_1,0.44200058498514017,
PRR36_proteomics,0.44200058498514017,0.17149999999999999
LYPLA2_proteomics,0.44200058498514017,0.4845
DNAL1_proteomics,0.4427080157883704,0.3364
IFRD1_proteomics,0.4430865552741513,-0.6162000000000001
GRK2_proteomics,0.44325939403113157,-0.26285000000000003
VEZF1_proteomics,0.4433967335241959,0.2359
ISPD_proteomics,0.4433967335241959,0.5124
RRS1_proteomics,0.4433967335241959,-0.79785
ALOX5_proteomics,0.4435308428230073,-0.003949999999999898
EPHB4_proteomics,0.4435308428230073,0.6773
MPI_proteomics,0.4435308428230073,0.0973
C21orf2_proteomics,0.4435560612362228,0.2055
RAPGEF2_proteomics,0.44397085888021304,0.26035
NDE1_proteomics,0.4440355471955597,0.38285
NTN4_proteomics,0.44412393837318814,-0.3171499999999998
SLC25A25_proteomics,0.44412393837318814,0.1208
CRBN_proteomics,0.44454135353037094,-0.5069999999999999
GTF2F1_proteomics,0.44481539829249667,-0.42805
SEC24D_proteomics,0.44481539829249667,0.4679500000000001
FGD5_proteomics,0.4453399268392948,-0.022050000000000125
XRN2_proteomics,0.4453399268392948,0.38285
GART_proteomics,0.4453399268392948,0.42
C1orf50_proteomics,0.4453399268392948,0.5104000000000001
DNAJB4_proteomics,0.4461053505171765,0.049650000000000194
GPAT4_proteomics,0.4461053505171765,-0.3064
WDR47_proteomics,0.4461053505171765,-0.06544999999999995
TPR_proteomics,0.4461053505171765,-0.2934
CEP68_proteomics,0.4461053505171765,0.4526500000000001
HGD_proteomics,0.4461053505171765,-1.3217999999999999
MIEF1_proteomics_1,0.4461053505171765,
ZC2HC1A_proteomics_1,0.4461053505171765,
ABL2_proteomics,0.44642032281725386,-0.2182
STT3A_proteomics,0.44730160288356646,-0.3579
NUP37_proteomics,0.44730160288356646,-0.30725
ARFIP1_proteomics_1,0.44730160288356646,
ACADSB_proteomics,0.44730160288356646,-0.09794999999999987
RECQL_proteomics,0.4473345153200815,-0.1648
RBM15_proteomics,0.4473345153200815,-0.23879999999999996
COL4A1_proteomics,0.4473345153200815,-0.4005500000000001
RNF139_proteomics,0.4482059735055349,0.5566
LSM7_proteomics,0.44822540075495526,0.17404999999999998
SCP2_proteomics,0.44822540075495526,0.5181
CCL21_proteomics,0.44822540075495526,-0.5001
FAM168B_proteomics,0.44844271389684076,0.4239
CASC4_proteomics,0.44850989519210704,-0.2565
ACTR5_proteomics,0.44863977035643954,0.0662
PAIP1_proteomics_1,0.45006205506853736,
SIKE1_proteomics,0.4503644370471853,-0.12390000000000001
HLA-A_proteomics_1,0.4503644370471853,
CRELD2_proteomics,0.450681031848573,-0.30085
TCOF1_proteomics_1,0.450681031848573,
BCL2L2-PABPN1_proteomics,0.450681031848573,0.21095000000000003
HIKESHI_proteomics,0.4507329431451151,-0.55805
DAB2_proteomics,0.4519217412731296,-0.32330000000000003
GGT5_proteomics,0.4519217412731296,-0.4931
TRIP6_proteomics,0.4519217412731296,-0.01639999999999997
PPP1R9A_proteomics,0.4519217412731296,0.32825
SSR3_proteomics,0.45339507470360174,-0.7555
MRPL45_proteomics,0.45339507470360174,0.27005
ITGAL_proteomics,0.45411169371788807,-0.6165
SPTLC3_proteomics,0.454966543417993,0.8688499999999999
SPECC1L_proteomics,0.454966543417993,0.5496
GZMH_proteomics,0.454966543417993,-0.6703000000000001
CHRDL1_proteomics,0.454966543417993,-0.7836500000000002
NAA30_proteomics,0.454966543417993,0.2758
CTSC_proteomics,0.454966543417993,0.5509499999999999
WRAP53_proteomics,0.454966543417993,0.07624999999999998
UVRAG_proteomics,0.454966543417993,-0.12385000000000002
RPL26_proteomics,0.454966543417993,-0.21905
CENPE_proteomics,0.454966543417993,-1.10305
MGAT5_proteomics,0.454966543417993,0.37265
EIF3M_proteomics,0.45526992215667855,-0.18655
CDH13_proteomics,0.4564654151804585,-0.47255
ARL6IP5_proteomics,0.4573075377766437,-0.48039999999999994
CHMP3_proteomics,0.4573075377766437,0.44730000000000003
RBM33_proteomics,0.4574176109397979,0.27075000000000005
AZGP1_proteomics,0.4575010877470973,0.4868999999999999
SIPA1L3_proteomics,0.4575010877470973,0.21095
KCTD1_proteomics,0.4575298114171579,0.50315
TXLNB_proteomics,0.4576342348341779,-0.20189999999999997
CRYAB_proteomics,0.45816744470460924,-0.10065000000000035
ADCK5_proteomics,0.45816744470460924,0.68455
MAP3K20_proteomics,0.45816744470460924,-0.19900000000000007
PDCD5_proteomics,0.45840053844355605,-0.07455
TM9SF4_proteomics,0.45840053844355605,-0.5318499999999999
DERA_proteomics,0.45840053844355605,-0.49075
PTPN14_proteomics,0.4588032218828943,-0.385
HNRNPH2_proteomics,0.4588032218828943,0.55305
NBL1_proteomics,0.4594859253780749,-0.29159999999999986
CCDC91_proteomics,0.4594859253780749,-0.5129
ATP7B_proteomics,0.4596937016732947,1.0399
KDM2B_proteomics,0.4596937016732947,-0.19340000000000002
EFCAB14_proteomics,0.45994002860358973,0.6168
NFATC3_proteomics,0.45994002860358973,-0.19545
SUOX_proteomics,0.45994002860358973,0.68665
ITIH4_proteomics_1,0.45994002860358973,
MED19_proteomics,0.45994002860358973,0.3135
R3HCC1L_proteomics,0.45994002860358973,-0.25965
GPHN_proteomics,0.45994002860358973,0.44255
FN1_proteomics_1,0.45994002860358973,
CXCL13_proteomics,0.45994002860358973,-1.0849
URGCP_proteomics,0.45994002860358973,0.28079999999999994
MINDY3_proteomics,0.45994002860358973,0.06825000000000003
ENDOG_proteomics,0.45994002860358973,-0.71585
GTF3C5_proteomics,0.45994002860358973,0.2434
CAMK4_proteomics,0.45994002860358973,-0.52635
ZNF22_proteomics,0.45994002860358973,-0.4562
GAB2_proteomics,0.45994002860358973,-0.23375
CAVIN3_proteomics,0.45994002860358973,-0.17015000000000002
IPO4_proteomics,0.45996402208082326,0.43815
DIS3_proteomics,0.4600934630382115,-0.32005
LRRFIP1_proteomics_2,0.46038375708733553,
PHKB_proteomics,0.46065686442712195,0.21534999999999999
C1orf174_proteomics,0.46102972985276053,-0.46035
WDR7_proteomics,0.462012523482617,-0.0897
RPS16_proteomics,0.46227707076530045,-0.24175000000000002
IDO1_proteomics,0.46227707076530045,-1.1997
MPP1_proteomics,0.46227707076530045,-0.5057
AOC1_proteomics,0.46227707076530045,-1.1719499999999998
RYBP_proteomics,0.46227707076530045,-0.18480000000000002
HMGCR_proteomics,0.46227707076530045,-0.17374999999999985
ABCD4_proteomics,0.4623588976259264,0.67985
NDUFA8_proteomics,0.46275933888533727,-0.26890000000000003
CXorf38_proteomics,0.46275933888533727,-0.4142
ORC2_proteomics,0.46275933888533727,0.47995
C12orf10_proteomics,0.46275933888533727,-0.1665
RAB3GAP1_proteomics,0.46275933888533727,-0.23235
WASHC2A_proteomics,0.46275933888533727,-0.20785
ARHGAP32_proteomics,0.46275933888533727,0.64825
ZZEF1_proteomics,0.46275933888533727,-0.13655
HSPA5_proteomics,0.4632566777361004,-0.4256
PLXND1_proteomics,0.4639205331056226,0.4905
EIF2S2_proteomics,0.46450536318468505,0.014349999999999974
GTF3A_proteomics,0.46450536318468505,-0.5901
FAM126A_proteomics,0.46450536318468505,0.58135
TREX1_proteomics,0.46453023154106976,-0.44400000000000006
PDIA3_proteomics,0.464614908733328,-0.36395
RBBP4_proteomics,0.464614908733328,0.23560000000000003
LTBR_proteomics,0.4652122212333434,-0.3485
MRM1_proteomics,0.4652558661865841,0.5398999999999999
POLR2F_proteomics,0.4652558661865841,0.72725
PEX16_proteomics,0.4652558661865841,-0.50545
NELFA_proteomics,0.46575058575873635,0.24169999999999997
PPP1R18_proteomics,0.46575058575873635,-0.33295
SNRPF_proteomics,0.46575058575873635,0.2899
ATP6V1A_proteomics,0.46575503073531943,-0.24215
PITPNA_proteomics,0.46631114551995184,-0.25815
SNCG_proteomics,0.46641714530735395,-0.9077999999999999
TRABD_proteomics,0.46641714530735395,-0.09865000000000002
VILL_proteomics,0.46641714530735395,-0.16310000000000002
INPP1_proteomics,0.46641714530735395,-0.2557999999999999
MRPL13_proteomics,0.46641714530735395,0.0267
ETHE1_proteomics,0.46641714530735395,0.38475000000000004
PTS_proteomics,0.46677299420893853,0.9455
SLC25A40_proteomics,0.46677299420893853,0.6966
AKR7A3_proteomics,0.46677299420893853,-1.1106500000000001
POLR1E_proteomics,0.46677299420893853,0.19555
MT-CO2_proteomics,0.46677299420893853,-0.21145
AIF1L_proteomics,0.46712490250598615,0.8766000000000002
BLOC1S2_proteomics,0.46719569382415144,-0.2857
LRRC14_proteomics,0.4677554544046156,0.2826
PIAS3_proteomics,0.4677554544046156,0.6306
EPB41L5_proteomics,0.4682281429044089,0.36489999999999995
OCIAD1_proteomics,0.4684979255062444,0.67745
ITPKC_proteomics,0.4684979255062444,-0.41859999999999997
KYNU_proteomics,0.4684979255062444,-0.45030000000000003
S100A7_proteomics,0.46884875457525077,2.7613000000000003
TSPAN9_proteomics,0.46896924558092495,0.8348
RPL11_proteomics,0.46896924558092495,-0.22999999999999998
RNLS_proteomics,0.46906081571339014,-0.4658999999999999
ERC1_proteomics,0.46906081571339014,-0.2488
USF2_proteomics,0.4694326584670625,-0.37765
GINS4_proteomics,0.47035883187864536,0.8459
EIF4E3_proteomics,0.47050159124042595,-0.67685
LAMB3_proteomics,0.47191434629909057,-0.6922999999999999
RAB44_proteomics,0.47191434629909057,-0.57175
ESYT1_proteomics_1,0.47191434629909057,
CKAP4_proteomics,0.4719599938832179,-0.5266
LYAR_proteomics,0.4719599938832179,-0.3307
SELENOK_proteomics,0.4721690835775256,-0.54965
SGTA_proteomics,0.4728090844627689,0.05395
THRAP3_proteomics,0.4728944280901472,0.051449999999999996
EPHA2_proteomics,0.4728944280901472,-0.47920000000000007
GTPBP10_proteomics,0.4728944280901472,0.47145000000000004
TRAPPC8_proteomics,0.4728944280901472,-0.09620000000000001
C3_proteomics,0.4728944280901472,-0.7810000000000001
PLA2G2A_proteomics,0.4728944280901472,-1.0703999999999998
PWWP2A_proteomics,0.4728944280901472,0.4461
MPC2_proteomics,0.4728944280901472,-0.2667
AGPAT2_proteomics,0.4729325412527324,-0.11360000000000003
PRPF38B_proteomics,0.4729325412527324,-0.30579999999999996
RINT1_proteomics,0.4736709107205523,0.27135
B3GLCT_proteomics,0.4736709107205523,0.4103
FKBP9_proteomics,0.473788991385015,0.7694
B4GALT7_proteomics,0.4741355167966168,0.9193
TERF2IP_proteomics,0.4741355167966168,-0.1506
ELF1_proteomics,0.4741355167966168,-0.25865
TMOD2_proteomics,0.47473482821781304,-0.2952999999999999
THEMIS2_proteomics_1,0.47473482821781304,
MYH10_proteomics,0.47473482821781304,1.3371
PDSS2_proteomics,0.47473482821781304,0.24015
MRPL39_proteomics,0.47473482821781304,0.09275
GLS_proteomics,0.47473482821781304,-1.06375
H2AFY2_proteomics,0.47473482821781304,-0.3617
UBE2V2_proteomics,0.47473482821781304,-0.18895
POLR3B_proteomics,0.47473482821781304,-0.15375
PELO_proteomics,0.47473482821781304,0.3429
FAM83H_proteomics,0.47473482821781304,0.3372
TBC1D10B_proteomics,0.47486881251805085,0.21735
PSMB8_proteomics,0.47503238229411787,-0.6234
HIST1H3A_proteomics,0.47503238229411787,0.9181999999999999
HAPLN3_proteomics,0.47514326733618734,-0.6105499999999999
LSM5_proteomics,0.47557388783672694,0.49649999999999994
BAK1_proteomics,0.47557388783672694,-0.34065
FDXR_proteomics,0.47557388783672694,0.5156499999999999
KLC1_proteomics_1,0.47557388783672694,
EPS8L2_proteomics,0.47557388783672694,0.41645
MTX2_proteomics,0.4768320809348737,0.23029999999999998
LCMT1_proteomics,0.4768320809348737,0.3173
RBM25_proteomics,0.4768320809348737,0.07625000000000004
SLC12A6_proteomics,0.4768320809348737,-0.4811
GNA12_proteomics,0.4768320809348737,0.10630000000000006
DIDO1_proteomics,0.4768320809348737,0.13434999999999997
LYRM2_proteomics,0.4768320809348737,0.7544
CSNK1G1_proteomics,0.4768320809348737,-0.7442
PLA2G4A_proteomics,0.4768320809348737,1.56025
SNX15_proteomics,0.4768320809348737,0.20965
AP1M2_proteomics,0.4768320809348737,0.6
EPB41L5_proteomics_1,0.4768320809348737,
ARMC6_proteomics,0.4768320809348737,0.3483
NCOA6_proteomics,0.4768320809348737,0.16255000000000003
LUC7L2_proteomics,0.4768320809348737,-0.19264999999999993
COPS2_proteomics,0.4768320809348737,0.3378
XRCC4_proteomics_1,0.4773878103764879,
RPS3_proteomics,0.4776888836032934,-0.2542000000000001
IRGQ_proteomics,0.4777019967252518,0.81385
ATP6V1H_proteomics,0.4777019967252518,-0.203
ARHGAP5_proteomics,0.4777375955004764,0.49624999999999997
MYO5B_proteomics,0.4777375955004764,0.93885
POMGNT2_proteomics,0.4779726424814038,0.33399999999999996
SERAC1_proteomics,0.4779726424814038,-0.44189999999999996
PF4V1_proteomics,0.47915940168279486,0.71825
LRRC8E_proteomics,0.47915940168279486,-0.4104
PPME1_proteomics,0.4792532088675772,0.4279
PGK1_proteomics,0.47981412494295395,0.58065
BRAF_proteomics,0.47981412494295395,0.3986
EPB41L2_proteomics,0.48022580742784143,-0.36104999999999987
RAB11FIP5_proteomics,0.4803498000427281,0.25425000000000003
HSPB6_proteomics,0.4803498000427281,-0.45219999999999994
SMPD2_proteomics,0.4803498000427281,-0.6303000000000001
RNASE4_proteomics,0.48036912416405175,-0.14690000000000003
PIGQ_proteomics,0.48066622930884045,0.53375
RPL7L1_proteomics,0.4808903167329911,-0.27665
DEGS1_proteomics,0.48099502977002745,-0.19465000000000002
RNPC3_proteomics,0.4813892292537603,0.0389
PCYT1A_proteomics,0.4815281689950864,-0.26005
GTF2H1_proteomics,0.4815281689950864,0.14125
MESD_proteomics,0.4815281689950864,-0.44449999999999995
ERCC2_proteomics,0.4815281689950864,0.1744
LDHA_proteomics_1,0.4815281689950864,
RPP25L_proteomics,0.4815281689950864,0.7681
GFER_proteomics,0.4815281689950864,0.27090000000000003
CCDC32_proteomics,0.4815281689950864,0.22024999999999997
GRAMD1A_proteomics,0.4815281689950864,-0.5923
GP1BA_proteomics,0.48207309746877425,-0.30459999999999976
LIMS1_proteomics_1,0.4821987837499297,
CALCOCO1_proteomics,0.4821987837499297,-0.3972499999999999
CCNH_proteomics,0.4821987837499297,0.03075
SELENOM_proteomics,0.4825227535425377,-0.38980000000000004
ITIH5_proteomics,0.4825227535425377,0.1102000000000003
TARBP2_proteomics,0.48291201287440383,0.05864999999999998
