Proteomics,Colon_P_Value,Colon_Median
CDC27_proteomics,0.8927889428042283,-0.133
LNPEP_proteomics,0.8927889428042283,0.024399999999999998
AZU1_proteomics,0.8927889428042283,-0.2509
SUMO1_proteomics,0.8927889428042283,-0.04050000000000001
OAS1_proteomics,0.8927889428042283,0.11175
ISG20_proteomics,0.8927889428042283,-0.0576
NCOR2_proteomics,0.8927889428042283,0.007199999999999998
PTRH1_proteomics,0.8927889428042283,0.04865
LMAN2_proteomics,0.8927889428042283,0.0915
LMBRD2_proteomics,0.8927889428042283,0.08695
NAPEPLD_proteomics,0.8927889428042283,0.26385
USP7_proteomics,0.8927889428042283,0.04450000000000001
CCAR1_proteomics,0.8927889428042283,0.003500000000000003
CDC26_proteomics,0.8927889428042283,0.1816
IST1_proteomics_1,0.8927889428042283,
HSPB6_proteomics,0.8928240022437111,0.2650000000000001
PADI4_proteomics,0.8928898305016395,-0.3028
ANKHD1_proteomics,0.8928898305016395,0.06889999999999999
ANKHD1_proteomics_1,0.8928898305016395,
YAP1_proteomics_1,0.8928898305016395,
YAP1_proteomics,0.8928898305016395,0.07075000000000001
VTN_proteomics,0.8928898305016395,-0.278
BPI_proteomics,0.8928898305016395,-0.4587
GDF15_proteomics,0.8928898305016395,-0.0708
GYS1_proteomics,0.8928898305016395,-0.04655
DHX30_proteomics,0.8928898305016395,0.1298
TMEM106B_proteomics,0.8928898305016395,-0.07305
SLC39A14_proteomics,0.8928898305016395,-0.09495
ZFYVE19_proteomics,0.8928898305016395,-0.1565
RPS26_proteomics,0.8928898305016395,-0.032850000000000004
SUPT6H_proteomics,0.8936009577113208,-0.03695
RSU1_proteomics,0.8936009577113208,0.13749999999999996
CRYZL1_proteomics,0.8936009577113208,0.1296
PARL_proteomics,0.8936009577113208,0.0917
HSPA4_proteomics,0.8936009577113208,0.0871
RSU1_proteomics_1,0.8936009577113208,
PGM2_proteomics,0.8936009577113208,-0.21450000000000002
HMG20A_proteomics,0.8936009577113208,-0.0409
TUFM_proteomics,0.8936009577113208,0.137
CHERP_proteomics,0.8936009577113208,-0.0615
ZMPSTE24_proteomics,0.8941654712908664,0.0895
TUBAL3_proteomics,0.8945906553652434,-0.013399999999999995
LRRFIP1_proteomics,0.8945906553652434,0.11030000000000001
AIP_proteomics,0.8945906553652434,-0.12810000000000002
SETD3_proteomics,0.8945906553652434,0.0208
NHP2_proteomics,0.8945906553652434,0.13
CLASP1_proteomics,0.8945906553652434,-0.0644
RAB3GAP2_proteomics,0.8945906553652434,0.02200000000000002
GEMIN5_proteomics,0.8945906553652434,-0.00845
DOCK10_proteomics,0.8945906553652434,-0.04164999999999999
TECPR1_proteomics,0.8945906553652434,-0.05349999999999999
BTF3L4_proteomics,0.8945906553652434,-0.05255
TOP1_proteomics,0.8945906553652434,-0.16199999999999998
CLASP1_proteomics_1,0.8945906553652434,
AKAP12_proteomics,0.8945906553652434,0.18100000000000005
LRRFIP1_proteomics_1,0.8945906553652434,
DDX39A_proteomics,0.8945906553652434,-0.07075000000000001
NGLY1_proteomics,0.8945906553652434,-0.04240000000000001
TAF9_proteomics,0.8945906553652434,-0.05424999999999999
CRABP2_proteomics,0.8945906553652434,-0.2411
FCGR1A_proteomics,0.8945906553652434,0.35350000000000004
CAPRIN1_proteomics,0.8945906553652434,0.08349999999999999
MRPS22_proteomics,0.8945906553652434,0.09720000000000001
WDR46_proteomics,0.8945906553652434,-0.07149999999999998
PGPEP1_proteomics,0.8945906553652434,-0.13005
MIEN1_proteomics,0.8945906553652434,0.11610000000000002
C17orf75_proteomics,0.8945906553652434,-0.010999999999999982
LLGL1_proteomics,0.8945906553652434,-0.131
C18orf32_proteomics,0.8945906553652434,-0.18560000000000004
TMEM167B_proteomics,0.8945906553652434,-0.139
CPA3_proteomics,0.8945906553652434,0.3330000000000002
CASKIN2_proteomics,0.8945906553652434,-0.11049999999999999
MDH1_proteomics,0.8945906553652434,0.07250000000000006
LIX1L_proteomics,0.8945906553652434,0.1411
ABCD1_proteomics,0.8945906553652434,0.16049999999999998
FAM3C_proteomics,0.8945906553652434,0.005500000000000005
CHUK_proteomics,0.8945906553652434,-0.013349999999999994
GGA1_proteomics,0.8945906553652434,-0.02174999999999999
ABHD12_proteomics,0.8945906553652434,-0.03905
TNS1_proteomics_1,0.8945906553652434,
GGT7_proteomics,0.8945906553652434,0.25099999999999995
HIST1H1D_proteomics,0.8945906553652434,-0.14200000000000002
SUGP1_proteomics,0.8945906553652434,-0.1112
TNS1_proteomics,0.8945906553652434,0.31100000000000017
DNAJC11_proteomics,0.8945906553652434,-0.0835
RRP1_proteomics,0.8945906553652434,0.02949999999999997
ZMYND8_proteomics,0.8945906553652434,0.033000000000000015
ZMYND8_proteomics_1,0.8945906553652434,
TMEM55B_proteomics,0.8945906553652434,0.16090000000000002
WDR18_proteomics,0.8945906553652434,-0.022999999999999993
NID1_proteomics,0.8945906553652434,0.1519999999999999
IRS2_proteomics,0.8945906553652434,-0.09475
TTI1_proteomics,0.8945906553652434,0.1615
LPIN1_proteomics,0.8945906553652434,0.0399
HDAC1_proteomics,0.8945906553652434,-0.01999999999999999
C6orf89_proteomics,0.8945906553652434,-0.266
GRK6_proteomics,0.8945906553652434,-0.0237
ACTG2_proteomics,0.8945906553652434,0.32000000000000006
GATD1_proteomics,0.8945906553652434,-0.07999999999999999
ACTN2_proteomics,0.8945906553652434,0.0573
TEX264_proteomics,0.8945906553652434,0.1079
ACBD6_proteomics,0.8945906553652434,0.1488
RAB33B_proteomics,0.8945906553652434,-0.062200000000000005
ACTR2_proteomics,0.8945906553652434,0.11279999999999998
MED22_proteomics,0.8945906553652434,-0.05500000000000001
PPIE_proteomics,0.8945906553652434,0.014500000000000013
NAGLU_proteomics,0.8945906553652434,-0.011950000000000002
GTF2B_proteomics,0.8945906553652434,-0.0445
MICAL2_proteomics,0.8945906553652434,0.030100000000000002
TFAM_proteomics,0.8945906553652434,-0.010099999999999998
PRPF31_proteomics,0.8945906553652434,-0.024500000000000022
SSBP1_proteomics,0.8945906553652434,0.20550000000000004
GTF2E2_proteomics,0.8945906553652434,0.015999999999999986
NAT14_proteomics,0.8945906553652434,0.00030000000000000165
FUNDC2_proteomics,0.8945906553652434,0.18674999999999997
COLEC12_proteomics,0.8945906553652434,-0.4999999999999999
STXBP1_proteomics,0.8945906553652434,-0.0605
SKP1_proteomics,0.8945906553652434,0.053750000000000006
LDHB_proteomics,0.8945906553652434,0.07245
CCDC127_proteomics,0.8945906553652434,0.10905000000000001
LBP_proteomics,0.8945906553652434,-0.2195
RAB23_proteomics,0.8945906553652434,0.1875
NDUFA8_proteomics,0.8945906553652434,0.121
GPI_proteomics,0.8945906553652434,-0.0882
METAP1_proteomics,0.8945906553652434,0.12105
SYNPO_proteomics,0.8945906553652434,0.1548
TRAPPC12_proteomics,0.8945906553652434,-0.09150000000000003
PRPF8_proteomics,0.8945906553652434,-0.046500000000000014
TOMM6_proteomics,0.8945906553652434,0.0873
CBR3_proteomics,0.8945906553652434,-0.00949999999999998
TBC1D17_proteomics,0.8945906553652434,0.06390000000000003
SYNPO_proteomics_1,0.8945906553652434,
VPS52_proteomics,0.8945906553652434,0.0074
PPFIBP2_proteomics,0.8945906553652434,0.0688
S100A13_proteomics,0.8945906553652434,0.16399999999999998
H2AFY_proteomics,0.8945906553652434,-0.015499999999999986
H2AFY_proteomics_1,0.8945906553652434,
TGFB1I1_proteomics,0.8945906553652434,0.3025
SLC16A3_proteomics,0.8945906553652434,-0.08415
H2AFZ_proteomics,0.8945906553652434,-0.0063500000000000015
HAAO_proteomics,0.8945906553652434,0.15900000000000003
FHL1_proteomics,0.8945906553652434,0.41500000000000004
RAB3D_proteomics,0.8945906553652434,-0.1392
HABP2_proteomics,0.8945906553652434,-0.216
NF1_proteomics,0.8945906553652434,-0.08405
HARS2_proteomics,0.8945906553652434,0.06935
NFIX_proteomics,0.8945906553652434,-0.01050000000000001
SRP14_proteomics,0.8945906553652434,-0.09280000000000002
SUMO3_proteomics,0.8945906553652434,0.053149999999999996
NFIX_proteomics_1,0.8945906553652434,
MDH1_proteomics_1,0.8945906553652434,
SRPK2_proteomics,0.8945906553652434,0.12300000000000003
PPCS_proteomics,0.8945906553652434,-0.06420000000000001
LIMCH1_proteomics,0.8945906553652434,-0.061
CNOT2_proteomics,0.8945906553652434,0.004299999999999998
TFCP2_proteomics,0.8945906553652434,0.0605
CLINT1_proteomics_1,0.8945906553652434,
S100A16_proteomics,0.8945906553652434,-0.15649999999999997
CLINT1_proteomics,0.8945906553652434,0.0533
ADCY6_proteomics,0.8945906553652434,0.1084
TMEM199_proteomics,0.8945906553652434,-0.026300000000000004
TSSC4_proteomics,0.8945906553652434,0.07169999999999999
MPP6_proteomics,0.8945906553652434,-0.0016499999999999987
TFCP2_proteomics_1,0.8945906553652434,
POP7_proteomics,0.8945906553652434,-0.03895000000000001
LILRB5_proteomics,0.8945906553652434,0.11299999999999999
USP9X_proteomics,0.8945906553652434,0.0322
PRAM1_proteomics,0.8945906553652434,-0.2153
COPZ1_proteomics,0.8945906553652434,0.1069
VNN2_proteomics,0.8945906553652434,-0.39799999999999996
ADH1C_proteomics,0.8945906553652434,0.5549999999999999
SHMT1_proteomics,0.8945906553652434,-0.23349999999999999
EXTL2_proteomics,0.8945906553652434,0.1735
SYTL4_proteomics,0.8945906553652434,-0.13749999999999996
ERAP1_proteomics,0.8945906553652434,0.0961
SORBS1_proteomics_2,0.8945906553652434,
EPHB2_proteomics,0.8945906553652434,-0.14054999999999998
UHRF2_proteomics,0.8945906553652434,0.17864999999999998
RNF169_proteomics,0.8945906553652434,-0.0814
PARN_proteomics,0.8945906553652434,0.010499999999999982
HTRA2_proteomics,0.8945906553652434,0.026299999999999997
ITGA7_proteomics_1,0.8945906553652434,
DSN1_proteomics,0.8945906553652434,-0.07635
CYHR1_proteomics,0.8945906553652434,-0.2172
RCOR3_proteomics,0.8945906553652434,0.1399
ITGA7_proteomics,0.8945906553652434,0.2929999999999999
TMED8_proteomics,0.8945906553652434,0.13835
BCAR1_proteomics,0.8945906553652434,-0.01175
EPS8_proteomics,0.8945906553652434,-0.03175
EPB42_proteomics,0.8945906553652434,0.22199999999999992
MT1F_proteomics,0.8945906553652434,-0.24499999999999988
LTBP4_proteomics,0.8945906553652434,0.19490000000000002
MTHFS_proteomics,0.8945906553652434,-0.2625
CRYL1_proteomics,0.8945906553652434,0.07599999999999998
CD4_proteomics,0.8945906553652434,-0.0808
HSPA12B_proteomics,0.8945906553652434,0.16200000000000003
ZC3HC1_proteomics,0.8945906553652434,-0.00134999999999999
PTK7_proteomics,0.8945906553652434,-0.2307
NUDT8_proteomics,0.8945906553652434,0.2378
PTN_proteomics,0.8945906553652434,0.1499999999999999
ARHGAP1_proteomics,0.8945906553652434,0.03405000000000001
XYLB_proteomics,0.8945906553652434,0.061399999999999996
TMX1_proteomics,0.8945906553652434,-0.039
UBXN2B_proteomics,0.8945906553652434,0.23725000000000002
DPY19L1_proteomics,0.8945906553652434,-0.28099999999999997
LTBP4_proteomics_1,0.8945906553652434,
HSCB_proteomics,0.8945906553652434,-0.17675000000000002
SEC22B_proteomics,0.8945906553652434,0.06115
DTD1_proteomics,0.8945906553652434,0.11994999999999999
ARRDC1_proteomics,0.8945906553652434,-0.1404
NTMT1_proteomics,0.8945906553652434,-0.07670000000000002
SLC35A1_proteomics,0.8945906553652434,-0.20349999999999996
EMC3_proteomics,0.8945906553652434,-0.11385
IKBKG_proteomics,0.8945906553652434,0.07775
EMILIN1_proteomics,0.8945906553652434,0.1874
SNCA_proteomics,0.8945906553652434,0.2104999999999999
ITSN1_proteomics,0.8945906553652434,0.06084999999999999
EML1_proteomics,0.8945906553652434,0.11150000000000015
CD81_proteomics,0.8945906553652434,-0.03049999999999997
CSTF3_proteomics,0.8945906553652434,-0.015999999999999986
CSPG4_proteomics,0.8945906553652434,0.03949999999999998
IFITM1_proteomics,0.8945906553652434,-0.2976
MTFR1L_proteomics,0.8945906553652434,-0.04149999999999998
TK1_proteomics,0.8945906553652434,-0.13949999999999996
CDS2_proteomics,0.8945906553652434,-0.09869999999999998
TSC22D4_proteomics,0.8945906553652434,0.049699999999999994
UQCRC1_proteomics,0.8945906553652434,0.09134999999999999
PABPC1_proteomics,0.8945906553652434,-0.04799999999999999
TMED7_proteomics,0.8945906553652434,-0.11745
TAGLN3_proteomics,0.8945906553652434,-0.07450000000000001
SLC26A2_proteomics,0.8945906553652434,-0.1559999999999998
EOGT_proteomics,0.8945906553652434,-0.0183
MAPKAPK2_proteomics,0.8945906553652434,-0.025050000000000003
PA2G4_proteomics,0.8945906553652434,-0.021999999999999992
SORBS1_proteomics,0.8945906553652434,0.4365000000000001
P4HB_proteomics,0.8945906553652434,-0.10265
SORBS1_proteomics_1,0.8945906553652434,
TRMT61A_proteomics,0.8945906553652434,-0.08079999999999998
HUS1_proteomics,0.8945906553652434,-0.1704
CDS1_proteomics,0.8945906553652434,-0.32749999999999996
CFHR1_proteomics,0.8945906553652434,-0.07150000000000001
CENPV_proteomics,0.8945906553652434,-0.10524999999999998
CTTN_proteomics,0.8945906553652434,0.052200000000000024
RPL35_proteomics,0.8945906553652434,-0.10649999999999998
ATP5L_proteomics,0.8945906553652434,-0.030500000000000027
EIF2B4_proteomics,0.8945906553652434,0.10500000000000001
DPP7_proteomics,0.8945906553652434,-0.15990000000000001
ATPAF1_proteomics,0.8945906553652434,0.0354
CFL2_proteomics,0.8945906553652434,0.27
HPF1_proteomics,0.8945906553652434,-0.08735
RBPJ_proteomics,0.8945906553652434,-0.10250000000000001
EIF2B4_proteomics_1,0.8945906553652434,
SEC31A_proteomics,0.8945906553652434,-0.0267
OCRL_proteomics,0.8945906553652434,0.0929
RBSN_proteomics,0.8945906553652434,0.041000000000000036
SMS_proteomics,0.8945906553652434,0.10885
ATP5A1_proteomics,0.8945906553652434,-0.008500000000000035
PDGFRA_proteomics,0.8945906553652434,-0.0743
NOP58_proteomics,0.8945906553652434,-0.06799999999999998
INTS1_proteomics,0.8945906553652434,0.021500000000000005
PDGFRB_proteomics,0.8945906553652434,0.024500000000000022
EXOSC7_proteomics,0.8945906553652434,-0.1022
SUMF1_proteomics,0.8945906553652434,0.026900000000000007
EIF1AD_proteomics,0.8945906553652434,0.1148
NOSIP_proteomics,0.8945906553652434,-0.1373
MMP11_proteomics,0.8949201461717142,0.36300000000000004
GADD45GIP1_proteomics,0.8949201461717142,0.0639
RBM45_proteomics,0.894974499307713,-0.0334
C14orf2_proteomics,0.8950920071200453,-0.1933
OSBP2_proteomics,0.8954332373674599,-0.25554999999999994
PRKCSH_proteomics_1,0.8957572526105162,
PRKCSH_proteomics,0.8957572526105162,0.051500000000000004
CADM3_proteomics,0.8957572526105162,0.06000000000000005
CSRP2_proteomics,0.8957572526105162,0.18295
MAP1A_proteomics,0.8957572526105162,0.003999999999999948
RNF123_proteomics,0.8957572526105162,0.045499999999999985
GSKIP_proteomics,0.8957572526105162,0.1394
ARHGAP15_proteomics,0.8958647323045137,-0.05299999999999999
FILIP1L_proteomics,0.8974060720637506,0.11554999999999999
EEF1A1_proteomics,0.8974558393974662,-0.04335
RBM22_proteomics,0.8974558393974662,-0.01050000000000001
CAAP1_proteomics,0.8974558393974662,0.08450000000000002
CBWD1_proteomics,0.8974558393974662,0.0853
NUDT16_proteomics,0.8974558393974662,-0.0697
ARL2BP_proteomics,0.8974558393974662,0.08345
DDX47_proteomics,0.8974558393974662,-0.11095000000000001
HMGB1_proteomics,0.8974558393974662,0.05199999999999998
MCL1_proteomics,0.8974558393974662,-0.19119999999999998
MED10_proteomics,0.8974558393974662,-0.0281
CRP_proteomics,0.8974558393974662,-0.02000000000000024
USP24_proteomics,0.8974558393974662,-0.033100000000000004
TELO2_proteomics,0.8974558393974662,-0.20589999999999997
TRMT2A_proteomics,0.8974558393974662,0.02225
COX7A2L_proteomics,0.8974558393974662,0.153
ERCC2_proteomics,0.8974558393974662,-0.0658
DPYSL3_proteomics,0.8974558393974662,0.19199999999999995
PLS3_proteomics,0.8976275273548837,0.07199999999999995
GPR89A_proteomics,0.8976841310898618,0.03155000000000001
TAPBPL_proteomics,0.8976841310898618,0.1735
MOV10_proteomics,0.8976841310898618,-0.09820000000000001
TRMT112_proteomics,0.8976841310898618,0.053800000000000014
GPR107_proteomics,0.8976841310898618,-0.09989999999999999
RELA_proteomics,0.8976841310898618,0.0457
RAF1_proteomics,0.8976841310898618,-0.1014
METAP2_proteomics_1,0.8976841310898618,
PROS1_proteomics,0.8976841310898618,-0.03699999999999998
PRMT1_proteomics,0.8976841310898618,0.01200000000000001
MIS12_proteomics,0.8976841310898618,-0.08815
PABPC4L_proteomics,0.8976841310898618,-0.09549999999999999
RPL19_proteomics,0.8976841310898618,-0.07149999999999998
IMPA1_proteomics,0.8976841310898618,-0.08250000000000002
PPIL4_proteomics,0.8976841310898618,-0.09410000000000002
IMMT_proteomics_1,0.8976841310898618,
PPP1R1B_proteomics,0.8976841310898618,0.1331
METAP2_proteomics,0.8976841310898618,-0.1032
PABPC4_proteomics_1,0.8976841310898618,
IL4I1_proteomics,0.8976841310898618,-0.184
RPS6_proteomics,0.8976841310898618,-0.063
RPL21_proteomics,0.8976841310898618,-0.08959999999999999
ILK_proteomics,0.8976841310898618,0.1469999999999999
TOMM7_proteomics,0.8976841310898618,-0.07500000000000004
LARP7_proteomics,0.8976841310898618,0.07610000000000003
PTPN18_proteomics,0.8976841310898618,-0.13495000000000001
PROCR_proteomics,0.8976841310898618,-0.11150000000000002
IRF2BP1_proteomics,0.8976841310898618,-0.0514
TOMM40_proteomics,0.8976841310898618,-0.05499999999999999
PABPC4_proteomics,0.8976841310898618,0.027499999999999997
IMMT_proteomics,0.8976841310898618,-0.00785
PRKCD_proteomics,0.8976841310898618,0.015150000000000004
ITIH1_proteomics,0.8976841310898618,0.23164999999999997
TUBGCP4_proteomics,0.8976841310898618,-0.0867
RABGGTB_proteomics,0.8976841310898618,0.03484999999999999
REL_proteomics,0.8976841310898618,-0.07830000000000001
MLF2_proteomics,0.8976841310898618,-0.12150000000000001
ISCU_proteomics,0.8976841310898618,0.14209999999999998
TRMT1L_proteomics,0.8976841310898618,-0.09945000000000001
MALSU1_proteomics,0.8976841310898618,0.18225000000000002
MAN1A2_proteomics,0.8976841310898618,0.07700000000000001
RAB3IP_proteomics,0.8976841310898618,0.0494
MAN1B1_proteomics,0.8976841310898618,-0.0405
NCOA7_proteomics,0.8976841310898618,-0.10415000000000002
TRAPPC2L_proteomics,0.8976841310898618,-0.0036500000000000005
LENG9_proteomics,0.8976841310898618,-0.0713
ITGA5_proteomics,0.8976841310898618,0.23199999999999998
GNG7_proteomics,0.8976841310898618,0.1845
MACROD1_proteomics,0.8976841310898618,0.19119999999999995
TM9SF3_proteomics,0.8976841310898618,-0.15665
NAXD_proteomics,0.8976841310898618,0.29025
TAF5_proteomics,0.8976841310898618,0.2545
MLXIP_proteomics,0.8976841310898618,-0.07665
LGALS4_proteomics,0.8976841310898618,0.12650000000000017
PRPF18_proteomics,0.8976841310898618,-0.07905
ORM1_proteomics,0.8976841310898618,0.22150000000000003
TXNRD1_proteomics,0.8976841310898618,-0.08595000000000001
GNB2_proteomics,0.8976841310898618,-0.064
TXNRD1_proteomics_1,0.8976841310898618,
GNAQ_proteomics,0.8976841310898618,-0.06849999999999995
NCAM1_proteomics,0.8976841310898618,0.19500000000000006
NDRG1_proteomics,0.8976841310898618,-0.101
NCAM1_proteomics_1,0.8976841310898618,
ITFG1_proteomics,0.8976841310898618,-0.0192
MIB1_proteomics,0.8976841310898618,0.18420000000000003
RBM15_proteomics,0.8976841310898618,-0.05505
MGAT5_proteomics,0.8976841310898618,0.0675
RPL13_proteomics,0.8976841310898618,-0.07965
GLYR1_proteomics,0.8976841310898618,0.03509999999999999
RPS6KA6_proteomics,0.8976841310898618,0.15049999999999986
GLYR1_proteomics_1,0.8976841310898618,
RBM23_proteomics,0.8976841310898618,-0.021650000000000003
MMRN1_proteomics,0.8976841310898618,-0.17299999999999996
LPXN_proteomics,0.8976841310898618,0.1997
RHOG_proteomics,0.8976841310898618,-0.06234999999999999
MACF1_proteomics,0.8976841310898618,-0.025300000000000003
IQGAP1_proteomics,0.8976841310898618,0.1123
ROMO1_proteomics,0.8976841310898618,0.033299999999999996
ORM2_proteomics,0.8976841310898618,0.09650000000000003
ITGAM_proteomics,0.8976841310898618,-0.12129999999999999
PTGS1_proteomics,0.8976841310898618,0.0694999999999999
GOLPH3L_proteomics,0.8976841310898618,0.04294999999999999
MACF1_proteomics_1,0.8976841310898618,
LIPA_proteomics,0.8976841310898618,-0.20999999999999996
TLN1_proteomics,0.8976841310898618,0.13299999999999995
TOR4A_proteomics,0.8976841310898618,-0.1177
IPO4_proteomics,0.8976841310898618,-0.13085
PRPF4B_proteomics,0.8976841310898618,0.07800000000000001
PROSER2_proteomics,0.8976841310898618,0.03805
TM9SF4_proteomics,0.8976841310898618,0.07550000000000001
NUP35_proteomics,0.8976841310898618,0.04949999999999999
NARS2_proteomics,0.8976841310898618,0.004500000000000004
PRG2_proteomics,0.8976841310898618,0.21300000000000002
GLUD1_proteomics,0.8976841310898618,0.0377
PDLIM7_proteomics_2,0.8976841310898618,
GTPBP2_proteomics,0.8976841310898618,0.14865
PPIL1_proteomics,0.8976841310898618,0.09600000000000002
NAA35_proteomics,0.8976841310898618,-0.161
KRIT1_proteomics,0.8976841310898618,0.1199
TSPAN8_proteomics,0.8976841310898618,0.13435
PIK3CA_proteomics,0.8976841310898618,0.03385
MRPL24_proteomics,0.8976841310898618,0.1017
TNS3_proteomics,0.8976841310898618,-0.012500000000000011
NQO1_proteomics,0.8976841310898618,0.31939999999999996
TIMM9_proteomics,0.8976841310898618,0.10455
PIGS_proteomics,0.8976841310898618,-0.04580000000000001
PIGR_proteomics,0.8976841310898618,0.0635
NLRX1_proteomics,0.8976841310898618,-0.011999999999999997
TIMM8B_proteomics,0.8976841310898618,0.018200000000000008
KPNA4_proteomics,0.8976841310898618,-0.036699999999999997
PI4KB_proteomics,0.8976841310898618,-0.143
MRPS7_proteomics,0.8976841310898618,0.07200000000000004
TRIM47_proteomics,0.8976841310898618,0.14750000000000002
TIMP3_proteomics,0.8976841310898618,0.16349999999999998
PCLAF_proteomics,0.8976841310898618,-0.021599999999999994
THEM4_proteomics,0.8976841310898618,0.1152
PLCG2_proteomics,0.8976841310898618,-0.0875
PSMB3_proteomics,0.8976841310898618,-0.11355000000000001
TRIP11_proteomics,0.8976841310898618,0.0005500000000000019
MRPL12_proteomics,0.8976841310898618,0.1177
HIP1R_proteomics,0.8976841310898618,0.18790000000000004
PIR_proteomics,0.8976841310898618,0.0724
TSPAN15_proteomics,0.8976841310898618,-0.045999999999999985
TCF20_proteomics,0.8976841310898618,-0.11909999999999998
RAPGEF1_proteomics,0.8976841310898618,-0.0005000000000000143
PCCA_proteomics,0.8976841310898618,0.23100000000000004
RNF113A_proteomics,0.8976841310898618,0.1842
PKP4_proteomics_1,0.8976841310898618,
PKP4_proteomics,0.8976841310898618,0.21760000000000002
PLCB1_proteomics,0.8976841310898618,0.08450000000000002
KLHL42_proteomics,0.8976841310898618,-0.5015000000000001
KLF5_proteomics,0.8976841310898618,0.03470000000000001
HLA-DMB_proteomics,0.8976841310898618,-0.04439999999999998
PGAM1_proteomics,0.8976841310898618,-0.3965
PDLIM5_proteomics,0.8976841310898618,0.15100000000000002
TSTD1_proteomics,0.8976841310898618,0.269
MYO5A_proteomics,0.8976841310898618,-0.1458
HNRNPH1_proteomics,0.8976841310898618,0.0406
MRPS15_proteomics,0.8976841310898618,0.0020000000000000295
KIF23_proteomics,0.8976841310898618,-0.29885
PEX5_proteomics,0.8976841310898618,-0.12300000000000001
PDLIM5_proteomics_1,0.8976841310898618,
PECAM1_proteomics,0.8976841310898618,-0.07145
TMEM119_proteomics,0.8976841310898618,-0.06199999999999997
NOP56_proteomics,0.8976841310898618,-0.04000000000000001
PDLIM5_proteomics_2,0.8976841310898618,
PDLIM7_proteomics,0.8976841310898618,0.27
PELO_proteomics,0.8976841310898618,0.0615
PDLIM4_proteomics,0.8976841310898618,0.17250000000000004
NOSTRIN_proteomics,0.8976841310898618,0.1949
RALYL_proteomics,0.8976841310898618,-0.162
MYO18A_proteomics,0.8976841310898618,-0.048249999999999994
MRPS36_proteomics,0.8976841310898618,0.09730000000000001
KIAA1468_proteomics,0.8976841310898618,-0.0019000000000000059
MYO19_proteomics,0.8976841310898618,0.0165
MCM3AP_proteomics,0.8976841310898618,-0.05614999999999999
KLC4_proteomics,0.8976841310898618,0.10734999999999999
RBPMS_proteomics,0.8976841310898618,-0.024499999999999966
KLC1_proteomics,0.8976841310898618,0.09390000000000001
RABGAP1_proteomics,0.8976841310898618,0.06825
KIT_proteomics,0.8976841310898618,0.30500000000000005
NMD3_proteomics,0.8976841310898618,0.006000000000000033
HOOK3_proteomics,0.8976841310898618,0.039349999999999996
NME1-NME2_proteomics,0.8976841310898618,0.1325
PSMG4_proteomics,0.8976841310898618,-0.10260000000000002
TIGAR_proteomics,0.8976841310898618,-0.038050000000000014
RPP25L_proteomics,0.8976841310898618,-0.09409999999999999
PACSIN2_proteomics,0.8976841310898618,0.013500000000000012
HSP90AA1_proteomics,0.8976841310898618,-0.10790000000000001
RPP38_proteomics,0.8976841310898618,0.14350000000000002
PTGIS_proteomics,0.8976841310898618,0.10149999999999998
IFI30_proteomics,0.8976841310898618,-0.07500000000000001
LAGE3_proteomics,0.8976841310898618,0.0314
MPP1_proteomics,0.8976841310898618,0.12185000000000001
PDLIM7_proteomics_1,0.8976841310898618,
MYL6_proteomics,0.8976841310898618,0.11499999999999977
TRIT1_proteomics,0.8976841310898618,-0.1184
NEO1_proteomics,0.8976841310898618,-0.016500000000000015
GUCY1A3_proteomics,0.8976841310898618,0.17629999999999998
POLR3D_proteomics,0.8976841310898618,-0.14735
TUBB4A_proteomics_1,0.8976841310898618,
RPS20_proteomics,0.8976841310898618,-0.054999999999999966
LACTB_proteomics,0.8976841310898618,0.0271
MPST_proteomics,0.8976841310898618,-0.21350000000000002
JPH2_proteomics,0.8976841310898618,0.31400000000000006
TKFC_proteomics,0.8976841310898618,-0.007549999999999998
LAMC1_proteomics,0.8976841310898618,0.251
NT5C3A_proteomics_1,0.8976841310898618,
RPL23_proteomics,0.8976841310898618,-0.05040000000000003
GSTM4_proteomics,0.8976841310898618,-0.18400000000000005
NAIP_proteomics,0.8976841310898618,0.2158
ITPKB_proteomics,0.8976841310898618,-0.0030000000000000027
TPR_proteomics,0.8976841310898618,0.05849999999999997
PACSIN2_proteomics_1,0.8976841310898618,
NT5C3A_proteomics,0.8976841310898618,-0.0275
IFT20_proteomics,0.8976841310898618,0.20419999999999996
PPAN-P2RY11_proteomics,0.8976841310898618,-0.024999999999999994
GTF3C3_proteomics,0.8976841310898618,0.07749999999999999
IFRD1_proteomics,0.8976841310898618,-0.25649999999999995
PAF1_proteomics,0.8976841310898618,-0.04799999999999999
RIOX1_proteomics,0.8976841310898618,-0.0569
RPL24_proteomics,0.8976841310898618,-0.07100000000000001
GTF3A_proteomics,0.8976841310898618,-0.1054
POLE4_proteomics,0.8976841310898618,-0.1305
HYPK_proteomics,0.8976841310898618,-0.09215000000000001
TUBB4A_proteomics,0.8976841310898618,-0.04949999999999999
NFKB2_proteomics,0.8976841310898618,-0.03125
NFKB2_proteomics_1,0.8976841310898618,
HTATIP2_proteomics,0.8976841310898618,0.1442
PARP12_proteomics,0.8976841310898618,-0.0741
PLXNC1_proteomics,0.8976841310898618,-0.15465
NFYA_proteomics,0.8976841310898618,0.021999999999999992
RCSD1_proteomics,0.8976841310898618,0.013999999999999957
