,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
5161,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5162,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5163,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5164,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5165,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5166,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5167,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5168,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5169,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5170,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5171,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5172,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5173,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5174,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5175,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5176,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5177,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5178,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5179,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5180,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5181,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5182,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5183,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5184,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5185,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5186,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5187,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5188,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5189,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5190,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5191,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5192,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5193,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5194,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5195,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5196,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5197,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5198,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5199,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5200,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5201,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5202,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5203,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5204,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5205,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5206,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5207,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5208,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5209,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5210,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5211,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5212,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5213,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5214,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5215,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5216,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5217,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5218,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5219,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5220,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5221,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5222,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5223,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5224,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5225,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5226,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5227,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5228,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5229,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5230,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5231,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5232,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5233,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5234,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5235,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5236,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5237,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5238,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5239,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5240,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5241,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5242,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5243,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5244,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5245,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5246,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5247,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5248,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5249,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5250,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5251,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5252,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5253,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5254,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5255,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5256,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5257,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5258,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5259,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5260,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5261,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5262,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5263,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5264,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5265,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5266,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5267,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5268,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5269,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5270,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5271,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5272,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5273,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5274,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5275,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5276,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5277,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5278,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5279,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5280,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5281,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5282,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5283,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5284,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5285,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5286,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5287,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5288,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5289,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5290,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5291,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5292,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5293,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5294,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5295,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5296,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5297,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5298,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5299,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5300,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5301,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5302,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5303,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5304,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5305,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5306,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5307,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5308,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5309,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5310,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5311,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5312,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5313,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5314,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5315,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5316,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5317,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5318,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5319,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5320,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5321,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5322,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5323,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5324,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5325,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5326,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5327,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5328,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5329,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5330,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5331,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5332,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5333,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5334,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5335,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5336,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5337,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5338,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5339,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5340,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5341,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5342,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5343,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5344,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5345,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5346,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5347,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5348,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5349,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5350,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5351,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5352,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5353,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5354,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5355,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5356,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5357,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5358,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
5359,POSTN_proteomics,-0.10095610437414897,-0.2570083684256145,0.022665975026755443,0.28260614811526896,0.023603483163684047,-0.020124083109581057
