Comparison,Correlation_Gbm,Correlation_kidney,Correlation_Ovar,Correlation_Brca,Correlation_Luad,Correlation_hnscc,Correlation_colon,Correlation_Lscc,Pos_Neg,Num_corr
GSTO1_proteomics,-0.35954528204549274,-0.1000436125544924,0.19365624957492966,0.051936923346196984,-0.3348989616666405,-0.1367121772127562,0.16951437866793298,0.1626733672632329,False,2
CD53_proteomics,-0.3588536156536186,-0.03808355414552682,-0.11340076463185425,,-0.21475917709041226,-0.28156624335955216,0.2354779197518972,-0.3105625917061771,False,2
TREM2_proteomics,-0.3557091776125028,-0.30203103988287594,,,,,,,False,2
ISLR_proteomics,-0.35507847293022443,-0.30134525017430724,-0.00802723906122945,0.1060510643171145,0.24598428239198264,0.26677231327369433,0.06649992398649338,0.04524350224691359,False,2
CRYBB1_proteomics,-0.3546357842932302,,,-0.002035397997213334,-0.007516290870515584,,,-0.3108668846963345,False,2
ITSN2_proteomics,-0.3547506828862561,-0.20771405111950345,0.013853405074790465,,-0.17794638936256918,-0.3295608764396142,0.004469863325441095,-0.003931228747157067,False,2
ZNF316_proteomics,0.35427564897305497,0.2532892498049482,0.08391305646681174,-0.18416960065578025,0.4130672388098267,0.0755052560213591,-0.06285782602263701,-0.030798693209052225,False,2
ECHDC1_proteomics,-0.35401105627119656,-0.07489679837156148,0.034469393378737424,0.2464823715185976,-0.027528373890378138,-0.3905817666044027,-0.21292350235441945,-0.1534990673093692,False,2
GIMAP7_proteomics,-0.3529221592472273,-0.14341698704221448,0.09558422107341374,0.06203955655879095,-0.3834540004100019,-0.44404945238790944,0.26567005661204485,-0.256269317886306,False,3
FLI1_proteomics,-0.3676392747962505,,-0.0974291848264072,0.07145863066655372,-0.3410238714262723,-0.3654210967946806,,-0.21599718154212105,False,3
RASSF4_proteomics,-0.35041476860709914,-0.06024728538387445,0.0064031753894963975,0.16426624973071402,0.10543849638233994,-0.3875203747348511,,-0.13194388838121238,False,2
ANKS1A_proteomics,-0.3501208799992487,-0.1700605999464372,0.08668916956257168,0.07548107329986672,0.11828490052654445,0.00778151831108006,-0.3195611677805111,-0.0032435209322819944,False,2
ATP13A4_proteomics,0.3647371426583823,,,,0.34494653566058725,0.20887312957295529,,0.2326265702900533,False,2
CLUH_proteomics,0.3461056084679245,-0.10275210505664012,-0.2403827951905313,0.3182358525709896,-0.012314710569047038,0.14135794999511106,0.15217804415112351,0.09790069867270118,False,2
RIPOR1_proteomics,-0.3440346503288826,-0.15070936683217492,0.10568053120948116,,-0.33970765830679395,-0.08886057789012969,-0.03497085830839482,0.20789715303980894,False,2
ABRACL_proteomics,-0.34356640269123745,-0.2449660582642,0.0004877328256329693,0.21347501772262986,-0.2393878382824147,0.007355751570270081,-0.3192311204098313,-0.01520689322915181,False,2
PLSCR4_proteomics,0.3427484459472194,0.4070104768852263,0.18538905990266752,,-0.05673104652304579,-0.09170096601539733,0.2026862473219445,0.19460270983942385,False,2
CSPG4_proteomics,0.34266242342119035,0.15498563905504975,-0.04478731942025223,0.4382872006533078,-0.06592480432609048,0.2365734055434391,0.3376749093488488,0.2203840051210954,False,3
POMT2_proteomics,0.34067223944177794,-0.00935977268985006,-0.11505710370561342,,0.4439864296559614,,,,False,2
FCHO1_proteomics,-0.3383038949791778,,,-0.3246986834268873,-0.08817466945297504,-0.4600252488953242,,-0.17609657884068405,False,3
ERP29_proteomics,-0.3375703686470155,-0.3834655849013757,0.01808316682073549,0.2069541535822521,-0.21621402297044626,-0.30065484983593405,-0.24094363855953874,-0.05843938523166615,False,3
ARNTL_proteomics,0.3364165182371821,0.03548766664218336,,-0.2878384680742369,0.3120375214163913,,,0.08085240502788746,False,2
ALDH1L1_proteomics,0.3363462101849774,-0.12738785242766626,0.4867613041483839,0.2457048448045911,0.10723596024679463,-0.2686834205236514,0.30223793564647616,-0.021035565176938463,False,3
ENGASE_proteomics,0.33571463643356625,0.3398242543983749,0.1093477206928494,-0.152960541717998,-0.06521572865762107,-0.0006039859753169953,-0.18217638661413404,-0.1773084607142201,False,2
NCALD_proteomics,0.3352842708366608,-0.20174539931946345,0.36540537019392794,0.12326184891484912,0.2684960201034969,-0.09041199133546284,0.07283307090925263,0.052633820690303895,False,2
CORO1A_proteomics,-0.33518573293798154,-0.25213043953345016,-0.18052374416450104,0.053430626492410725,-0.3337761760416429,-0.41624040770107457,0.2305363504849621,-0.12821544655827696,False,3
SRPK2_proteomics,0.3350172662191391,-0.2366094547120108,-0.1390572637353987,-0.12452662334927,0.10508890430998066,0.3721877478835116,-0.1803047351126622,0.11820907955590293,False,2
CYB5R4_proteomics,-0.33453568362547226,-0.21546396749729851,-0.19217377595898272,0.05141216813447645,-0.33759444184342946,-0.05082308220783123,0.2128689229003458,-0.06893077373754088,False,2
ARHGAP21_proteomics,0.3329692002062819,-0.09127156756065777,-0.020787285142817163,0.3710187610729364,-0.13497250473611253,0.2399558640695537,0.09933878297070564,0.17809171712119,False,2
ATG16L1_proteomics,-0.3325340360406942,-0.300859070258681,0.16358766366157804,-0.005139080244978587,-0.1891025614021332,-0.006198816513092996,-0.01442370433752957,-0.06738258826546957,False,2
ABI3BP_proteomics,-0.33228443884116576,,0.2327006107797639,0.014382350699342369,-0.1966326463126941,-0.28973847626649185,0.10496327816726894,-0.3212652341260573,False,2
TRAF6_proteomics,0.33175330051931,-0.036765609050047776,0.13925219065733502,0.1605882334936124,0.03947770509369169,0.2318912233729609,0.3881534907655576,0.06812763073154787,False,2
TMF1_proteomics,-0.3286478211448224,,0.07764163842667544,-0.3433462297326204,-0.009978810312842996,-0.37344615218821,0.14920816016782293,-0.09466869122218123,False,3
LGALS9_proteomics,-0.3285113049124243,-0.19896686400678767,-0.11238688200932268,0.06576774984989525,0.013120703299414574,-0.36035775458671215,-0.01995173804722785,0.04420121566896819,False,2
ACAD8_proteomics,0.3277373543401183,-0.26320527886919265,-0.1190793321579588,-0.004904660494037816,0.3297951454620968,-0.2884076794746101,-0.21216738096416327,-0.12920387691069204,False,2
PPP6R1_proteomics,-0.327709123828079,-0.3209243555534481,-0.1590916587329399,-0.03592152112350526,-0.14372879835104627,-0.2914774325246322,-0.11360593066919175,-0.10300984328047008,False,2
MZB1_proteomics,-0.384198722266214,-0.15974292055314726,0.02536450466296865,0.13652558125900882,-0.3387826055986336,-0.33768598379266657,0.05795621929618339,-0.20120540561969394,False,3
SNX19_proteomics,-0.3251781495365016,0.04910660632001068,-0.3666625884425656,,0.231818404896251,0.020464112188429348,,0.13751049666934675,False,2
VPS51_proteomics,0.3247419957877617,0.03391521376949619,0.33985662038780395,,,0.09423067507051112,0.07145074817650326,0.04766173510932297,False,2
CCR1_proteomics,-0.3400585350303737,,,,,-0.5849297247082341,,-0.05978951518101192,False,2
SQLE_proteomics,0.3245007029720576,-0.07860556985701474,0.19282901014231288,0.2948202544701171,0.058927449715604235,0.35305403726169554,-0.2783575940594098,0.2821947280097822,False,2
TANC2_proteomics,0.3245006093072668,0.15684640419206053,-0.01888242410160358,-0.11656194356960616,0.3259689024507087,0.3620576467984281,,0.3198013865915685,False,4
CIB1_proteomics,-0.3245502251160418,-0.2689140239830109,0.09527667764067613,-0.3381032769114605,0.2856680581790384,-0.20811061439183176,-0.08473504572436348,0.1938390707504272,False,2
NMRAL1_proteomics,0.32182958645970616,0.3298381349265081,-0.09177684034002624,-0.1165390537346942,0.2902634869551265,-0.030599182292988893,0.07315520725094267,-0.12202552074626193,False,2
ARRB2_proteomics,-0.3217300239776287,-0.2717641722142425,-0.05409350072073085,0.13062746093933394,-0.32985409585007475,-0.3959667040338391,0.21275397326739776,-0.13228994731290286,False,3
F3_proteomics,0.32149735077909336,0.0010837576795494318,,-0.007980516794044785,-0.03216707123135774,0.055360451706939776,0.4004210267332596,0.14949780708584964,False,2
RAC2_proteomics,-0.3211783726449208,-0.16550652502684668,-0.022727440387211226,0.1909299961700666,-0.34993673127223235,-0.2771000333434056,0.18603803164575225,-0.08143817705424203,False,2
COTL1_proteomics,-0.32108700345290603,-0.40938046478908596,-0.18223896759775932,0.1740319111060467,-0.4463412857867368,-0.39002114651327097,0.13266889785074876,-0.19395472060226307,False,4
CUTC_proteomics,-0.3207425244320007,0.15916722097875566,-0.04411870493214291,0.0731441986020129,-0.4785805025172935,-0.25650774549732275,0.12453805097508786,-0.2613616470583399,False,2
TRIP13_proteomics,0.3202410222894252,0.2399903363828778,-0.14209605076366416,0.2484191932277585,0.04761091754485065,0.12339492949419785,0.3241225911248616,0.1885144135408108,False,2
GRAMD2B_proteomics,0.3177824864698087,0.12253013459112864,0.2831274861632116,,0.5621979613870919,-0.1502789810065746,,0.0039520863477875215,False,2
ELMO1_proteomics,-0.3175894719550694,-0.16250252400494586,-0.1036543848337297,0.10986399842741804,-0.41009819444603257,-0.3727429888492144,0.2300784951899592,-0.19951778880283985,False,3
ZNF622_proteomics,-0.3164080875080781,0.0995526298960585,-0.3396035901793665,-0.2130465540506292,0.058602367196660676,0.029340835925298382,0.02704143673010332,-0.0018986679661434323,False,2
DNMT3A_proteomics,0.3161527170785594,-0.08035446972334194,-0.1899565618758446,0.3213740339002975,0.006520171085094069,0.008678076746212376,,-0.07630768722499917,False,2
PRKCQ_proteomics,-0.329765904450446,0.011320038778967922,-0.15004646934790447,-0.002064415958643262,-0.41817537058263576,-0.2844624529563252,,-0.11230467908160716,False,2
PLEK_proteomics,-0.3145962011415929,-0.22420892246247365,0.017059554284731215,0.2213911338662674,-0.09892465991857102,-0.3111529779426722,0.1962954680509021,-0.20397497478014054,False,2
TNIP2_proteomics,-0.3466985774132999,-0.31500637453264924,0.014387587672765254,-0.09145599713050208,-0.3712874202843134,-0.2541369291729505,0.20352324217555068,-0.061982989239847,False,3
F9_proteomics,-0.31423697210723905,-0.0502334511224921,0.2910586234621038,0.27657367764298113,-0.3962497307025976,0.10126835751139326,0.21776065787536672,-0.04929917016718103,False,2
GPI_proteomics,0.31387211202707144,0.29674510617975525,0.10382056292373057,0.3857478830736144,-0.12462005491190295,0.12101574135828072,0.09544260895556,0.2129311187223412,False,2
PHLDA2_proteomics,0.4570003747108699,,,0.3236551403785089,0.3913434565849656,0.6490337294497416,,0.5530974075537096,False,5
AKR1B1_proteomics,-0.3131656650164456,0.1103359678546812,-0.1651902907635359,0.13898953212726414,-0.1348175013110897,-0.21268629654970087,0.08106544862456269,-0.34367261747941025,False,2
APOBR_proteomics,-0.3130500033763373,-0.1684770224070068,0.0383857660186821,0.07348838965890757,-0.0009685205691316675,-0.3158699696832933,0.2634665141546161,0.0257304374971252,False,2
SERPINB9_proteomics,-0.3121949830527225,-0.0046721568357730656,-0.046112677859835416,0.18172147329546373,-0.21503587789437886,-0.31236917346119075,0.19295283853140446,-0.170756701553122,False,2
MPP5_proteomics,0.3121760994503185,0.01791003124388322,0.15104750307623574,0.17176016069971342,0.3230939247151184,0.0842397290993339,0.02838460837052438,0.2155831855736092,False,2
MECP2_proteomics,-0.3120941587430977,0.001134950555080786,0.050292098569004434,-0.008002131709979765,0.038512418397945294,-0.3488588240441465,-0.11677909931561616,-0.11806817785067587,False,2
TMEM87B_proteomics,-0.31186261084986044,0.16022853908894544,0.022051503075944445,0.16444207152738408,0.11776622578784506,0.16034191343860008,-0.37211348495701535,0.12160934821995532,False,2
BBOX1_proteomics,0.31138404876734194,-0.04355658644366223,-0.1386294499447183,0.3761350995277293,,0.030119360907520574,,,False,2
NCKAP1_proteomics,0.3101900557576178,0.132280575227412,0.2927343834381251,0.20938662556118048,0.06253906797770231,0.3316972508005989,-0.00320487554869954,0.43437079665819067,False,3
CRIP1_proteomics,-0.3099272436735486,-0.1335855872944825,0.012905653498410094,-0.3932163530528143,0.09015600964446306,-0.2278514178046024,0.1734282448564668,-0.17431392667658888,False,2
LIN7C_proteomics,0.3097822284838211,0.10975415306068842,0.1938097020206538,0.02402354487958544,0.22113318169887647,0.2365040221150502,-0.26340196160931023,0.3488003395792082,False,2
ANKFY1_proteomics,0.3095359520870452,-0.019016432680892384,0.2822901318230103,0.07374133371881388,-0.11712034472339596,-0.03720886892299456,0.4003123357505765,-0.05656849516863004,False,2
TOR1A_proteomics,-0.3086557316378017,-0.41819380680502827,-0.18827325457588345,0.038776376768350745,0.1000888037994848,0.009572497884292756,0.2585229736003342,0.05696793432959293,False,2
MICAL1_proteomics,-0.30849039871152384,-0.20474647005794186,-0.1368708207771976,0.17067023973055293,-0.3071395426699741,-0.35643321709863585,0.02515194160795199,-0.15051869609188098,False,3
LRCH1_proteomics,-0.3084596427929074,-0.3224710455841339,0.2085880028308715,0.25996877585821543,-0.3009718229303497,-0.21008990234168806,-0.010599825064022293,-0.1592195255108484,False,3
ARHGEF7_proteomics,0.3077561388031895,0.3043829812202483,-0.010002503606403354,0.04916203333262642,-0.1765819435848716,-0.1753224925719515,-0.06742750923930327,-0.11287196530494535,False,2
ALDOC_proteomics,0.30754513047673904,0.5104417616271529,0.22707354474429764,0.36783962540817183,0.17255607913610727,0.32601999314961644,0.02828390219704055,0.1973741962857199,False,4
STX11_proteomics,-0.32178466833988983,-0.23474257301615786,-0.20238286676200865,0.17747662600273745,-0.2679143515644861,-0.3390628760414098,0.2492505061997885,-0.1374981405929158,False,2
CBS_proteomics,0.3067580582045304,,0.07466878725788093,0.3355513941451772,,-0.06483442270286209,,,False,2
GNAS_proteomics,0.3060731840169095,-0.037425288730591484,0.0956366310539676,0.3244642478861445,0.07945632786523649,0.02504806650569313,-0.05451856944733602,-0.12910381439795202,False,2
RASA3_proteomics,0.3056308361620605,-0.0997094249457612,-0.08356204900634036,0.32564905706472674,-0.187772196715506,-0.2298368022165769,0.09905153391253817,-0.12850122877355294,False,2
MAP1B_proteomics,-0.30560298125624097,-0.3084622650678844,-0.2011341657576688,0.2833867203553768,0.18506417937250336,0.0219151091938128,0.19355383248680474,0.008706930234936594,False,2
GYG2_proteomics,0.3056635373747434,0.08253292757144387,0.3344759799543122,0.09169100092695504,0.051537926309342896,,,-0.17436749762823295,False,2
DENND4A_proteomics,-0.3056488587584585,0.12428863901033935,-0.12771070955126265,-0.08889849010105537,-0.2721005478310354,-0.3036748274039722,,-0.01282736530013802,False,2
AJUBA_proteomics,0.3036396453166629,0.34962655834279033,0.048671610061678944,0.133683445565979,0.26727013986983605,0.0854206628655849,,0.3169495455610551,False,3
STAT5A_proteomics,-0.30037275940720903,-0.2304500044229061,0.2207731673747501,-0.01823070021580841,-0.2775709193288341,-0.3625957253311337,-0.002482985705781843,-0.2685746094420577,False,2
IGSF3_proteomics,0.2997522272686096,0.060191696762752836,0.05360216497572992,0.28247619256720563,-0.07585475010274118,0.3677938167876182,,0.3688543391871256,False,2
NRP1_proteomics,-0.2983859486497797,,0.18507999851568413,0.3425401629615256,0.3509663640708975,-0.11656012522643998,-0.009019420360208448,0.02078095089382676,False,2
TUSC1_proteomics,-0.32583698510930226,0.2240817380065202,-0.15885856577790025,-0.2777284105323701,-0.3119522954233663,0.11525070095677785,0.19727873501955406,-0.0035148031946157336,False,2
ABAT_proteomics,0.2961569808725326,-0.3314931575385089,-0.09460486392169554,-0.42952544649283975,0.0625628425668549,-0.04234014929346253,-0.2404426486507687,0.08943844159639938,False,2
GJA1_proteomics,0.29338048297417985,0.1535279183905723,0.09600188626058297,-0.008739026391053676,-0.0010774129961204984,0.3698548008762631,,0.4056383640216996,False,2
PSPH_proteomics,0.29326647733080785,0.22142903444976508,0.09232689928305096,0.3316783110916617,0.2979523449067736,0.30531613601593444,0.03400876669943177,0.4312759992053741,False,3
ADA2_proteomics,-0.2931564028604989,-0.3732390479518142,0.034047222829633926,,-0.35043536954012755,-0.4658355656026935,0.16645314533738564,-0.29146638690776394,False,3
SPI1_proteomics,-0.3061139309615493,-0.07042394432631396,,0.058252359884504286,0.1476053298983604,-0.40040034938292135,,-0.01095859798701719,False,2
MREG_proteomics,-0.4280966893995426,,,-0.30851927108901456,,0.1973769785683905,,,False,2
P4HA1_proteomics,-0.2912368974201657,0.2444264401009837,0.23568396817959675,0.4368757898713937,0.0924417516239462,0.4383802441052714,0.0692647222076174,0.3215133936670401,False,3
N4BP2L2_proteomics,0.29042755820709965,-0.020172609221968167,0.03850071791482392,0.1470501395695336,-0.31457987607444976,-0.3492396801717045,,-0.23296625728741585,False,2
HPX_proteomics,-0.2903787009303254,0.038673568897195545,0.3404929665142742,0.15297543723200355,-0.23864021951899275,-0.07263715490218199,0.33110693844647154,-0.06927524293163402,False,2
ALDH6A1_proteomics,0.28992387988245205,-0.3072128631515061,-0.016915295388390053,-0.3279651042601886,0.047438577531222416,-0.20434527692498447,-0.10598283678918978,-0.16164233903129413,False,2
PRR36_proteomics,0.289800317921475,,0.08631265310728603,-0.38881740179088986,0.14957321446252705,,,-0.3199261213256604,False,2
CA13_proteomics,-0.2893295572515117,0.07618837800648873,0.3484836652080938,0.3578124170924849,0.33566479865682153,-0.0009137309202630064,-0.06729652516088466,-0.02670599419038784,False,3
RSL1D1_proteomics,-0.2884519844838224,0.40950331982608695,-0.1836093265940319,0.2600976574163047,-0.027414196099474708,0.35141497025159685,-0.2294021085422634,0.11153846270043302,False,2
PRR15_proteomics,-0.4271669613632493,-0.31890359193125395,0.2342433025956637,-0.4191243298849992,0.017625667617060883,,-0.059274701984924114,-0.02299931647517044,False,3
BMP1_proteomics,-0.28766827468656897,0.27870278734102144,-0.060190889083775935,0.3718998940416749,-0.01216441931051035,0.3727008244966104,,0.1935242658355545,False,2
RASGRP2_proteomics,0.286755568136657,-0.16134597385237645,-0.06008855812104885,0.2019736948043028,-0.4731973372682005,-0.4046579281461644,,-0.03505416762356416,False,2
WNT5A_proteomics,-0.28577304919656915,,0.2281046395553321,0.2157345795728515,0.0689748063445283,0.3099596060852554,0.10722595920631127,0.31508634861690554,False,2
ARHGAP25_proteomics,-0.2845265302038289,,-0.014272045120596766,0.054634977792391085,-0.3595005704478397,-0.4661374699208939,0.07665183360362067,-0.20376761459445306,False,2
ATP11C_proteomics,-0.2840958867050871,0.15789480527671712,0.012224054709069405,0.5287172399825971,0.2894792568998049,0.0619649900438235,0.3504138463951885,-0.07614809898237115,False,2
RPL14_proteomics,-0.28312457892124737,-0.17337028991522324,-0.10299231690779403,0.3188799773447435,-0.12389114280241392,0.3294569813310578,-0.2208636799532482,0.1759989701728531,False,2
COLGALT1_proteomics,-0.2823755636867025,0.08548673579621707,0.007233970534132342,0.5290024876770371,0.03710460058247572,0.3752957073187173,-0.06482670095265404,0.15222513317095746,False,2
GGCX_proteomics,-0.2806748868332248,0.18763276752956146,0.2080914751982612,0.22836032502512016,0.35231474916490296,0.31069009157755023,0.20665564408508602,0.35737204656530497,False,3
ASPH_proteomics,-0.27993955329356685,0.1895169976512293,0.1531253574173323,0.3478811484647677,0.3369404324495567,0.15884788415648005,0.1630598361242769,0.19492461168008546,False,2
SOCS6_proteomics,-0.37617897756212415,-0.0960265742480294,,0.015230951724998025,-0.3874193522925575,,,0.06773971613551656,False,2
PLAU_proteomics,-0.278912917799607,-0.0412260553346003,0.003475670503133844,0.3693319986353616,0.18115569303295914,0.4518651709840114,0.2339978352179277,0.4121386483257117,False,3
FZD6_proteomics,-0.2910141526293983,0.17779742155198136,0.14423026162052122,0.15012089083619493,0.29427916643627505,0.3744346757009685,,0.4983327450139829,False,2
ALDH5A1_proteomics,0.2764741657925369,-0.05160825061391281,-0.14932326532496712,-0.35684255212309346,0.021651753073882084,-0.17210811892718955,-0.3217335221076768,-0.08270479301867019,False,2
GPRC5C_proteomics,0.37122970640550457,-0.1007224197458253,0.17047943270365085,-0.09169979352185773,0.1093167250162604,0.33226148332652444,,0.3441246581733727,False,3
RND3_proteomics,-0.2890299894231685,0.1654128719234213,,0.4895059164442277,-0.10248251130490037,0.018040413352887738,,0.3816593283665587,False,2
PTPRF_proteomics,0.2742950713430101,0.13644541913716546,0.044917347841493836,-0.17610558868545245,0.3850418202269308,0.30234373764878997,-0.059211608493452236,0.1159838584403274,False,2
PLG_proteomics,-0.2740979101403616,0.10696304681784474,0.3476712687302075,0.3682426622903003,-0.20639520226222247,0.15237055692549228,0.2158241985112652,-0.06296704954554783,False,2
C7_proteomics,-0.2739999905984316,0.02478407610621973,0.40667216832956576,0.26091378108737034,-0.22521648316655785,0.11537506317245395,0.3244765384938605,-0.10075823324950342,False,2
TRAK2_proteomics,-0.3005539019880037,,,,-0.2051273998112795,,,-0.31778076970001146,False,2
VPS13C_proteomics,-0.27275565656988354,-0.3848955675431936,0.14132163451699858,-0.0376843487091556,-0.1905597612830625,-0.3940090314155126,-0.040503870144142536,-0.12417732586996776,False,2
LOXL2_proteomics,-0.2707722353090501,0.15488014063718938,0.14055881982969662,0.3013557626439463,0.024665919149323826,0.35790069037620875,0.283525827872736,0.16179205259646154,False,2
MAN1C1_proteomics,-0.2704399467399158,-0.3274096078406631,0.19981871038462692,-0.30449549402800924,-0.2590386763318765,,,-0.1705312957696873,False,2
TIFA_proteomics,-0.3607947790130214,-0.3575014875121191,0.1895188256857368,0.10632125313578283,-0.1539915059767174,-0.16423823731290593,,-0.1790501611943069,False,2
PLD1_proteomics,-0.2688170140825924,-0.11778660634080684,0.17163708145389645,0.4516772497543106,-0.02879946242506948,0.2304899479136117,0.4192192351125398,0.2652575423208329,False,2
CES2_proteomics,-0.2687433728026569,0.14821913241691093,0.3279164932624289,0.3843158166418253,0.021717211956761663,0.09064978384230604,-0.2328675786677973,0.324745027498081,False,3
SPTLC2_proteomics,-0.26803200554045115,0.0360794300492379,0.20251646536818926,0.0399233129678703,0.4508439366775842,0.16075219929201895,0.3971036796275895,-0.02314904426257897,False,2
DYSF_proteomics,-0.2679766854953809,,0.22268146225997165,0.5258927641310345,,-0.15925016754752555,0.3084006887635828,-0.1635740807743528,False,2
CYP2S1_proteomics,-0.2678402976556206,-0.08459110610061403,0.19012158810655733,0.33930187721629024,0.03317557931186789,0.06908349898489352,-0.2850785692490604,0.34659124340959896,False,2
TRIM26_proteomics,-0.2665000052718415,-0.3440023564452469,0.14384200670697772,0.2686566928893085,0.2866446692682137,-0.39858862687571495,-0.36329879938424825,-0.08810843522266204,False,3
SIRPA_proteomics,0.2656830941564701,0.3586577894779049,0.188240143322691,0.4735861701808813,-0.20112627645392173,0.0015089417383388135,0.07245459296568008,0.056701854312181374,False,2
RIPK3_proteomics,-0.33140480587765925,-0.11647535639144173,0.20962061746146066,-0.08652629937448136,-0.013301262506980835,-0.42049314202604027,0.14359432969881664,-0.14464291952818625,False,2
SERPINA10_proteomics,-0.2637627302191711,-0.011283643028478577,0.31179025853807096,0.4083999100383837,-0.2375108048630445,0.08143174929961827,,0.030048339564272112,False,2
ANKRD44_proteomics,-0.2626601166170669,-0.40493654947175456,-0.03133116600511126,0.0177931158431721,-0.19013349441853405,-0.44847678974932303,0.2752607096404611,-0.2503900070490089,False,2
NCF1_proteomics,-0.2625166798638944,-0.2744094153389521,0.0019590156196102188,0.26313660992334964,-0.3611204979540282,-0.32328503888126164,0.29187255382682964,0.04850361201807424,False,2
ERO1A_proteomics,-0.2612478345472383,0.34813364763206844,0.5121576051190955,0.5090758594376754,0.06269912385873194,0.3809571010622293,0.1282032248265743,0.3264404158382748,False,5
FAM102B_proteomics,-0.26076864803899025,,-0.21997210791595068,-0.4140534794076819,0.09762092488342963,-0.3682447705314073,,-0.17832804816300662,False,2
TINAGL1_proteomics,-0.2592276126900715,0.09166075400055393,0.14999890377829278,0.3295225728597877,-0.26848368982822457,-0.04358536799657434,0.3520964345722024,0.2046935647270856,False,2
PDE9A_proteomics,0.381718897138692,0.3812051974186849,,,,,,,False,2
TRADD_proteomics,-0.25838254912206843,0.38784998783404745,0.2678133650305046,0.3408630328408009,-0.19396115676114745,0.07406270398419931,0.3021294571228932,0.057938484679842125,False,3
TRIM2_proteomics,0.2569766290121005,-0.2138573433757644,0.07236700706091956,0.4225715405882233,0.30096561220430346,0.07903327568651647,-0.2093836488181761,0.22136413010725944,False,2
ELF1_proteomics,-0.25670043582634794,-0.17068011856546153,0.02236673313896021,-0.22097961390547155,-0.3210657531833593,-0.2474572241021536,-0.03953510919903985,-0.3467711305257467,False,2
FSCN1_proteomics,0.25608828349279394,-0.038456853914106484,-0.07382542999069333,0.4931256667037333,-0.04599621968298077,0.5264347695861407,0.2964038199327153,0.4554950322577941,False,3
ATP2B4_proteomics,0.2556142596541849,0.3487729971921214,0.12050815487213108,0.13237900144055434,-0.0694927368360977,0.4805627820273137,0.2766728942976645,0.2473037226580452,False,2
MSRA_proteomics,-0.25546360190557993,-0.3290539411211363,0.06623638257330637,0.17705082902671573,-0.2894113338693083,-0.4302357864495482,0.13872755300584896,0.02431812555940002,False,2
KIDINS220_proteomics,0.2546620572382379,0.26835890338871665,-0.13029025525742366,0.05770965604475031,0.4389200379466213,0.2881179510387878,,0.3923859587077182,False,2
SH3BP5L_proteomics,0.2545699319956828,0.4127119559528032,-0.057800040291725134,0.04777468509214408,-0.003630440839298192,0.1904110590797439,0.13090472667695918,0.342742640343754,False,2
NTHL1_proteomics,0.2542144763247893,-0.04341882212457358,-0.1615838558134281,-0.3086164346996015,-0.017181211910481532,0.08900621233471909,-0.406304879177726,-0.27838944240728825,False,2
LNPK_proteomics,0.25297021370076683,0.4093993605493632,0.3177648380163223,0.2036911186963945,0.30584422587907073,0.15671043935835827,0.1236495684243254,0.2794920446067736,False,3
ASPSCR1_proteomics,0.25172899556284056,-0.3238881485667807,-0.05627209691012648,-0.32365500557611915,0.045779547830648464,-0.16113496010624467,0.0631143305729657,-0.2183121146436353,False,2
MYO5B_proteomics,-0.2516460861964978,-0.3081224382975011,0.17606205209666062,-0.304268009845306,-0.041018962447103055,-0.12975210643927682,0.047232333175801035,-0.01602143448003633,False,2
PTPN23_proteomics,0.2507961912531066,-0.30548438552675866,0.1459652536729393,-0.19351678621071208,-0.15355234998364126,-0.3280133981380261,0.16663130906928414,-0.19166700332913453,False,2
ACYP2_proteomics,0.25003551769062365,-0.3331712052309361,-0.17589234546305982,0.16721167754479602,-0.2707446203152828,-0.3022412453559818,0.008696243792414259,0.01702592561249603,False,2
FBXO3_proteomics,0.2487651500367496,0.1320884131036972,0.2414177568623861,-0.13538011617582288,0.00839270498244903,0.3187906011720571,,0.34265315947424635,False,2
CD68_proteomics,-0.2584437452438888,0.3621052080961336,0.04304798330270387,,,0.1273797763234206,0.3135297413632891,,False,2
DHRS7_proteomics,-0.24768460104673504,-0.11979800075610215,0.3272882657183281,0.003479570459833985,0.4121390442551533,-0.1516490039705192,0.05324328422666652,-0.002810086023340201,False,2
INPP4A_proteomics,0.2473569264590002,-0.427126141280248,-0.04237512834432367,0.2099007847011279,0.002958072264651713,-0.3315766124661413,0.1729939185998367,-0.13734408761210393,False,2
XPNPEP1_proteomics,-0.24655647946116244,0.3895013062291278,0.03756631693403045,0.3597103225463801,-0.28032533056822023,0.04877138589437964,0.30131681327734106,0.24584415708154364,False,3
PON3_proteomics,-0.24543241239552954,0.053350324475542735,0.2268094400369821,0.3208321195010973,0.32485547640151824,0.11100016706675483,0.21451089630868306,0.0301185329632586,False,2
PDHB_proteomics,0.24405211980890776,-0.2399164248250783,-0.3398720307620701,0.023664392561199427,-0.1932813263627568,-0.2178543039190636,-0.3354583234851791,-0.053931857571398935,False,2
APOC1_proteomics,-0.2435749898206221,-0.07893758312426855,0.33908530338522463,0.3231759264531137,-0.1919523211266996,0.04899045779974268,0.21897253145297305,-0.031410961507659214,False,2
AKAP12_proteomics,-0.2416123716276076,0.3370436689397178,0.3006331605717527,0.03963235635134832,-0.2705254253818873,-0.2399206020450964,0.12626505015186046,-0.29610390631205463,False,2
HDHD2_proteomics,0.2409601760746908,-0.07461217915614993,-0.2548705976303407,-0.3715172721938659,-0.3939376593973767,-0.2607707212371986,-0.03964610600967234,-0.24805914790660874,False,2
